  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-39.06   	 -4.58   	 21.55   	 340.79		 12.74   	  20.35		
-38.45   	  7.02   	 22.91   	 427.26		 12.82   	  20.35		
-47.91   	  4.88   	 24.62   	 503.56		 12.90   	  25.43		
-61.95   	 -0.61   	 26.63   	 590.03		 13.00   	  20.35		
-72.02   	 -0.61   	 28.99   	 661.24		 13.08   	  25.43		
-75.07   	  6.10   	 31.64   	 737.54		 13.18   	  20.35		
-74.16   	 14.95   	 34.59   	 808.75		 13.27   	  20.35		
-73.85   	 21.36   	 37.82   	 869.78		 13.35   	  10.17		
-74.77   	 25.02   	 41.30   	 915.56		 13.39   	  10.17		
-76.90   	 26.25   	 44.96   	 951.17		 13.43   	   0.00		
-78.43   	 26.25   	 48.77   	 971.51		 13.43   	   0.00		
-79.04   	 26.55   	 52.65   	 981.68		 13.43   	  -5.09		
-79.04   	 26.86   	 56.58   	 971.51		 13.41   	  -5.09		
-79.65   	 27.16   	 60.47   	 956.25		 13.39   	   5.09		
-80.26   	 27.47   	 64.29   	 946.08		 13.41   	  10.17		
-81.18   	 27.77   	 68.08   	 935.91		 13.45   	  25.43		
-81.18   	 28.69   	 71.82   	 915.56		 13.55   	  25.43		
-80.87   	 29.91   	 75.48   	 905.39		 13.65   	  35.61		
-81.48   	 30.82   	 79.10   	 895.22		 13.79   	  40.69		
-82.40   	 31.43   	 82.69   	 874.87		 13.96   	  30.52		
-83.92   	 32.04   	 86.18   	 854.52		 14.08   	  30.52		
-84.84   	 33.57   	 89.60   	 829.09		 14.20   	  15.26		
-84.84   	 35.40   	 92.92   	 798.57		 14.26(A)	   0.00		
-84.23   	 37.54   	 96.11   	 757.88		 14.26   	 -20.35		
-84.23   	 39.67   	 99.15   	 717.19		 14.18   	 -35.61		
-85.14   	 41.20   	102.01   	 676.50		 14.04   	 -50.86		
-86.36   	 42.72   	104.72   	 630.72		 13.84   	 -66.12		
-87.59   	 43.95   	107.24   	 584.94		 13.57   	 -76.30		
-88.20   	 43.95   	109.58   	 544.25		 13.27   	 -76.30		
-88.81   	 43.64   	111.76   	 503.56		 12.96   	 -81.38		
-88.81   	 43.03   	113.77   	 462.87		 12.63   	 -81.38		
-89.11   	 42.72   	115.63   	 432.35		 12.31   	 -71.21		
-90.33   	 43.64   	117.35   	 401.83		 12.02   	 -66.12		
-92.16   	 44.86   	118.96   	 376.40		 11.76   	 -66.12		
-94.91   	 45.47   	120.47   	 356.05		 11.50   	 -50.86		
-97.05   	 45.17   	121.89   	 350.97		 11.29   	 -50.86		
-98.88   	 43.95   	123.30   	 335.71		 11.09   	 -50.86		
-99.49   	 43.03   	124.64   	 325.53		 10.89   	 -45.78		
-100.10   	 42.72   	125.94   	 315.36		 10.70   	 -40.69		
-101.32   	 43.33   	127.20   	 305.19		 10.54   	 -45.78		
-103.15   	 44.56   	128.42   	 284.84		 10.36   	 -45.78		
-104.98   	 46.69   	129.56   	 264.50		 10.17   	 -45.78		
-106.51   	 48.52   	130.62   	 239.06		  9.99   	 -45.78		
-107.42   	 50.96   	131.58   	 218.72		  9.81   	 -50.86		
-108.95   	 53.71   	132.45   	 188.20		  9.60   	 -55.95		
-111.39   	 56.76   	133.20   	 172.94		  9.38   	 -50.86		
-114.44   	 59.81   	133.90   	 152.59		  9.18   	 -55.95		
-118.10   	 63.17   	134.51   	 142.42		  8.95   	 -50.86		
-121.46   	 65.92   	135.08   	 132.25		  8.75   	 -55.95		
-124.51   	 68.05   	135.60   	 132.25		  8.52   	 -50.86		
-127.56   	 69.58   	136.13   	 132.25		  8.32   	 -45.78		
-131.23   	 70.80   	136.66   	 127.16		  8.14   	 -40.69		
-134.89   	 71.11   	137.17   	 127.16		  7.98   	 -35.61		
-139.16   	 71.11   	137.68   	 122.07		  7.83   	 -25.43		
-143.13   	 70.80   	138.17   	 116.99		  7.73   	 -20.35		
-146.79   	 70.50   	138.64   	 111.90		  7.65   	 -20.35		
-149.84   	 70.80   	139.08   	 101.73		  7.57   	 -10.17		
-151.98   	 70.50   	139.49   	  91.56		  7.53   	  -5.09		
-153.50   	 70.50   	139.86   	  76.30		  7.51   	  -5.09		
-154.11   	 69.89   	140.16   	  71.21		  7.49   	  -5.09		
-153.50   	 69.27   	140.45   	  50.86		  7.47   	  -5.09		
-151.37   	 68.05   	140.65   	  40.69		  7.45   	  -5.09		
-146.79   	 66.53   	140.81   	  30.52		  7.43   	  -5.09		
-139.47   	 64.39   	140.94   	  20.35		  7.41   	  -5.09		
-129.70   	 61.65   	141.02   	  10.17		  7.39   	  -5.09		
-117.80   	 58.59   	141.06   	   5.09		  7.37   	  -5.09		
-104.06   	 55.85   	141.08(S)	  -5.09		  7.34   	   0.00		
-89.72   	 53.41   	141.06   	 -30.52		  7.34   	  -5.09		
-75.07   	 50.35   	140.94   	 -45.78		  7.32   	   5.09		
-60.73   	 46.39   	140.75   	 -81.38		  7.34   	   5.09		
-47.91   	 41.50   	140.43   	-101.73		  7.37   	   5.09		
-37.23   	 36.32   	140.02   	-132.25		  7.39   	  15.26		
-29.30   	 31.13   	139.49   	-142.42		  7.45   	  10.17		
-23.19   	 26.55   	138.92   	-152.59		  7.49   	  15.26		
-18.01   	 22.28   	138.31   	-152.59		  7.55   	  15.26		
-12.82   	 18.31   	137.70   	-162.77		  7.61   	  15.26		
 -7.63   	 14.34   	137.05   	-162.77		  7.67   	  15.26		
 -3.97   	 10.07   	136.40   	-183.11		  7.73   	  20.35		
 -2.14   	  5.80   	135.67   	-203.46		  7.81   	  20.35		
 -2.44   	  1.22   	134.85   	-228.89		  7.89   	  20.35		
 -3.66   	 -3.36   	133.94   	-259.41		  7.98   	  25.43		
 -4.58   	 -7.02   	132.90   	-295.01		  8.08   	  30.52		
 -4.27   	 -9.46   	131.72   	-330.62		  8.20   	  35.61		
 -3.36   	-11.29   	130.40   	-366.22		  8.34   	  35.61		
 -2.75   	-13.12   	128.93   	-396.74		  8.48   	  45.78		
 -3.05   	-15.26   	127.34   	-437.43		  8.67   	  45.78		
 -3.97   	-18.31   	125.59   	-473.04		  8.85   	  50.86		
 -5.19   	-21.06   	123.70   	-513.73		  9.05   	  50.86		
 -5.49   	-23.50   	121.65   	-559.51		  9.26   	  50.86		
 -5.49   	-24.72   	119.41   	-600.20		  9.46   	  55.95		
 -4.58   	-25.63   	117.01   	-640.89		  9.68   	  50.86		
 -3.66   	-25.63   	114.45   	-691.76		  9.89   	  45.78		
 -3.05   	-25.33   	111.68   	-732.45		 10.07   	  40.69		
 -2.75   	-24.41   	108.75   	-778.23		 10.23   	  35.61		
 -2.75   	-23.19   	105.64   	-818.92		 10.38   	  20.35		
 -3.05   	-21.67   	102.36   	-859.61		 10.46   	   5.09		
 -3.66   	-20.14   	 98.92   	-905.39		 10.48   	  -5.09		
 -4.88   	-19.23   	 95.30   	-935.91		 10.46   	 -20.35		
 -6.41   	-18.92   	 91.56   	-966.43		 10.38   	 -25.43		
 -7.63   	-18.92   	 87.69   	-981.68		 10.27   	 -30.52		
 -8.24   	-18.92   	 83.76   	-996.94		 10.15   	 -25.43		
 -8.24   	-18.31   	 79.78   	-996.94		 10.05   	 -15.26		
 -7.93   	-17.09   	 75.79   	-986.77		  9.99   	  10.17		
 -7.93   	-15.56   	 71.84   	-966.43		 10.03   	  40.69		
 -8.54   	-14.34   	 67.98   	-951.17		 10.19   	  61.04		
 -9.46   	-13.43   	 64.17   	-925.73		 10.44   	  96.64		
-10.38   	-12.51   	 60.47   	-900.30		 10.82   	 116.99		
-10.68   	-11.29   	 56.87   	-879.96		 11.29   	 132.25		
-10.38   	 -9.46   	 53.35   	-854.52		 11.82   	 147.51		
-10.07   	 -7.02   	 49.93   	-829.09		 12.41   	 142.42		
 -9.77   	 -4.27   	 46.61   	-798.57		 12.98   	 137.33		
 -9.77   	 -2.44   	 43.42   	-768.05		 13.53   	 122.07		
-10.68   	 -1.53   	 40.35   	-727.36		 14.02   	 101.73		
-11.90   	 -1.83   	 37.44   	-681.58		 14.43   	  86.47		
-14.04   	 -3.05   	 34.71   	-635.81		 14.77   	  61.04		
-15.56   	 -4.27   	 32.17   	-590.03		 15.02   	  45.78		
-16.48   	 -4.58   	 29.81   	-539.16		 15.20   	  30.52		
-16.17   	 -3.66   	 27.65   	-493.39		 15.32   	  25.43		
-15.26   	 -2.14   	 25.68   	-447.61		 15.42   	  15.26		
-14.04   	 -0.31   	 23.89   	-406.92		 15.48   	  20.35		
-12.82   	  1.53   	 22.26   	-371.31		 15.56   	  25.43		
-12.21   	  2.75   	 20.77   	-340.79		 15.67   	  30.52		
-11.60   	  2.75   	 19.41   	-315.36		 15.79   	  35.61		
-11.29   	  1.53   	 18.15   	-289.93		 15.93   	  40.69		
-11.60   	 -0.31   	 16.99   	-269.58		 16.09   	  35.61		
-12.21   	 -1.83   	 15.91   	-254.32		 16.24   	  35.61		
-12.82   	 -3.05   	 14.89   	-233.98		 16.38   	  25.43		
-13.73   	 -3.36   	 13.96   	-223.80		 16.48   	  15.26		
-14.04   	 -3.97   	 13.06   	-203.46		 16.54   	   5.09		
-14.34   	 -5.49   	 12.25   	-183.11		 16.56(V)	  -5.09		
-14.65   	 -7.63   	 11.52   	-172.94		 16.54   	 -20.35		
-15.26   	 -9.77   	 10.82   	-147.51		 16.46   	 -25.43		
-16.17   	-11.29   	 10.23   	-132.25		 16.36   	 -35.61		
-16.78   	-11.90   	  9.70   	-106.82		 16.22   	 -40.69		
-16.48   	-12.21   	  9.28   	 -91.56		 16.05   	 -45.78		
-16.48   	-12.51   	  8.91   	 -71.21		 15.87   	 -40.69		
-16.48   	-13.73   	  8.63   	 -55.95		 15.71   	 -40.69		
-17.09   	-14.95   	  8.40   	 -35.61		 15.54   	 -35.61		
-18.01   	-16.17   	  8.26   	 -25.43		 15.40   	 -35.61		
-18.92   	-16.78   	  8.16   	 -15.26		 15.26   	 -35.61		
-18.92   	-16.78   	  8.10   	  -5.09		 15.12   	 -35.61		
-18.31   	-16.17   	  8.08   	   0.00		 14.97   	 -30.52		
-18.01   	-15.87   	  8.08   	   5.09		 14.85   	 -35.61		
-17.70   	-15.56   	  8.10   	   0.00		 14.71   	 -40.69		
-17.70   	-14.95   	  8.10   	   5.09		 14.55   	 -40.69		
-18.01   	-14.65   	  8.12   	   0.00		 14.38   	 -45.78		
-18.62   	-14.34   	  8.12   	 -10.17		 14.20   	 -45.78		
-19.23   	-14.04   	  8.08   	 -10.17		 14.02   	 -50.86		
-19.53   	-14.34   	  8.04   	 -10.17		 13.81   	 -55.95		
-19.23   	-14.95   	  8.00   	 -15.26		 13.59   	 -50.86		
-18.62   	-15.26   	  7.93   	 -15.26		 13.39   	 -50.86		
-18.31   	-15.26   	  7.87   	  -5.09		 13.18   	 -50.86		
-18.31   	-14.95   	  7.85   	  -5.09		 12.98   	 -45.78		
-18.62   	-14.65   	  7.83(D)	   5.09		 12.80   	 -40.69		
-18.62   	-14.34   	  7.85   	  15.26		 12.63   	 -40.69		
-18.62   	-14.34   	  7.91   	  20.35		 12.47   	 -35.61		
-18.01   	-15.26   	  8.00   	  25.43		 12.33   	 -35.61		
-17.09   	-16.78   	  8.10   	  30.52		 12.19   	 -35.61		
-15.56   	-18.01   	  8.22   	  25.43		 12.04   	 -35.61		
-14.65   	-19.23   	  8.32   	  25.43		 11.90   	 -30.52		
-14.04   	-19.53   	  8.42   	  20.35		 11.78   	 -40.69		
-14.34   	-19.23   	  8.50   	  20.35		 11.62   	 -35.61		
-15.56   	-18.31   	  8.59   	  15.26		 11.48   	 -35.61		
-16.78   	-17.09   	  8.65   	  15.26		 11.33   	 -40.69		
-17.40   	-15.87   	  8.71   	  15.26		 11.17   	 -35.61		
-16.78   	-14.95   	  8.77   	  15.26		 11.03   	 -35.61		
-15.26   	-13.73   	  8.83   	  15.26		 10.89   	 -35.61		
-14.04   	-12.82   	  8.89   	  15.26		 10.74   	 -30.52		
-13.43   	-11.90   	  8.95   	  15.26		 10.62   	 -30.52		
-13.43   	-10.68   	  9.01   	  15.26		 10.50   	 -25.43		
-13.43   	-10.07   	  9.07   	  10.17		 10.40   	 -20.35		
-13.43   	-10.07   	  9.11   	  15.26		 10.32   	 -20.35		
-12.82   	-10.07   	  9.18   	  10.17		 10.23   	 -20.35		
-12.21   	-10.38   	  9.22   	  15.26		 10.15   	 -15.26		
-11.60   	 -9.77   	  9.28   	  15.26		 10.09   	 -15.26		
-10.99   	 -8.24   	  9.34   	  15.26		 10.03   	 -10.17		
-10.68   	 -6.10   	  9.40   	  10.17		  9.99   	 -15.26		
-10.68   	 -3.97   	  9.44   	  15.26		  9.93   	 -15.26		
-10.38   	 -2.75   	  9.50   	  15.26		  9.87   	 -10.17		
-10.38   	 -1.83   	  9.56   	  10.17		  9.83   	 -15.26		
-10.07   	 -1.53   	  9.60   	   5.09		  9.77   	 -10.17		
-10.38   	 -1.53   	  9.62   	   5.09		  9.73   	 -15.26		
-10.68   	 -1.53   	  9.64   	   0.00		  9.66   	 -10.17		
-10.99   	 -1.53   	  9.64   	  -5.09		  9.62   	 -15.26		
-10.68   	 -1.53   	  9.62   	  -5.09		  9.56   	 -10.17		
-10.07   	 -0.92   	  9.60   	 -10.17		  9.52   	 -15.26		
 -9.46   	  0.00   	  9.56   	 -10.17		  9.46   	 -10.17		
 -8.54   	  0.92   	  9.52   	  -5.09		  9.42   	 -10.17		
 -8.54   	  1.22   	  9.50   	   0.00		  9.38   	 -10.17		
 -8.54   	  0.61   	  9.50   	   5.09		  9.34   	 -10.17		
 -8.54   	 -0.61   	  9.52   	  10.17		  9.30   	  -5.09		
 -8.24   	 -1.53   	  9.56   	  10.17		  9.28   	  -5.09		
 -7.63   	 -1.83   	  9.60   	  20.35		  9.26   	  -5.09		
 -7.02   	 -1.22   	  9.68   	  20.35		  9.24   	   0.00		
 -6.41   	 -0.61   	  9.77   	  20.35		  9.24   	   0.00		
 -6.10   	  0.00   	  9.85   	  25.43		  9.24   	   0.00		
 -5.49   	  1.53   	  9.95   	  20.35		  9.24   	   0.00		
 -3.97   	  5.19   	 10.03   	  20.35		  9.24   	   0.00		
 -0.92   	 11.90   	 10.11   	  20.35		  9.24   	   0.00		
  3.66   	 20.45   	 10.19   	  15.26		  9.24   	   0.00		
  9.46   	 27.47   	 10.25   	  20.35		  9.24   	   0.00		
 15.56   	 29.91   	 10.34   	  15.26		  9.24   	  -5.09		
 21.36   	 28.69   	 10.40   	  20.35		  9.22   	  -5.09		
 27.47   	 25.63   	 10.48   	  15.26		  9.20   	  -5.09		
 34.18   	 25.02   	 10.54   	  15.26		  9.18   	  -5.09		
 40.89   	 28.99   	 10.60   	  10.17		  9.16   	  -5.09		
 47.00   	 36.32   	 10.64   	  15.26		  9.14   	  -5.09		
 51.57   	 43.03   	 10.70   	  10.17		  9.11   	 -10.17		
 53.41   	 45.17   	 10.74   	   5.09		  9.07   	  -5.09		
 51.27   	 40.28   	 10.76   	   5.09		  9.05   	 -10.17		
 46.69   	 28.69   	 10.78   	   5.09		  9.01   	  -5.09		
 42.42   	 12.82   	 10.80   	   5.09		  8.99   	  -5.09		
 41.20   	 -3.36   	 10.82   	   5.09		  8.97   	 -10.17		
 46.08   	-16.48   	 10.84   	   0.00		  8.93   	  -5.09		
 55.54   	-25.02   	 10.84   	   5.09		  8.91   	   0.00		
 65.61   	-30.52   	 10.86   	   0.00		  8.91   	  -5.09		
 71.72   	-34.18   	 10.86   	   0.00		  8.89   	  -5.09		
 72.33   	-36.62   	 10.86   	   0.00		  8.87   	   0.00		
 69.27   	-37.23   	 10.86   	   0.00		  8.87   	   0.00		
 65.61   	-33.87   	 10.86   	   5.09		  8.87   	   0.00		
 64.09   	-26.55   	 10.89   	   0.00		  8.87   	  -5.09		
 65.00   	-16.78   	 10.89   	   0.00		  8.85   	   0.00		
 67.44   	 -7.93   	 10.89   	   5.09		  8.85   	  -5.09		
 70.80   	 -2.14   	 10.91   	   5.09		  8.83   	  -5.09		
 73.85   	  0.61   	 10.93   	  10.17		  8.81   	  -5.09		
 74.46   	  2.75   	 10.97   	   5.09		  8.79   	 -10.17		
 69.27   	  5.80   	 10.99   	  10.17		  8.75   	 -10.17		
 57.98   	  9.77   	 11.03   	  10.17		  8.71   	 -15.26		
 42.11   	 10.07   	 11.07   	  10.17		  8.65   	 -15.26		
 26.55   	  3.97   	 11.11   	  15.26		  8.59   	 -20.35		
 14.65   	 -8.54   	 11.17   	  10.17		  8.50   	 -15.26		
  7.02   	-21.06   	 11.21   	  15.26		  8.44   	 -15.26		
  3.36   	-26.25   	 11.27   	  10.17		  8.38   	 -15.26		
  1.53   	-20.14   	 11.31   	  10.17		  8.32   	  -5.09		
  1.22   	 -6.71   	 11.35   	  10.17		  8.30   	   5.09		
  0.92   	  5.49   	 11.39   	  10.17		  8.32   	  10.17		
  0.61   	 10.99   	 11.43   	  10.17		  8.36   	  15.26		
 -0.31   	  9.16   	 11.48   	  15.26		  8.42   	  20.35		
 -0.92   	  5.49   	 11.54   	  15.26		  8.50   	  20.35		
 -1.22   	  4.27   	 11.60   	  15.26		  8.59   	  25.43		
 -0.61   	  7.02   	 11.66   	  20.35		  8.69   	  20.35		
  0.31   	 11.90   	 11.74   	  25.43		  8.77   	  25.43		
  0.92   	 16.78   	 11.84   	  30.52		  8.87   	  20.35		
  0.61   	 19.84   	 11.96   	  40.69		  8.95   	  15.26		
 -0.61   	 21.97   	 12.13   	  40.69		  9.01   	  20.35		
 -5.19   	 25.63   	 12.29   	  50.86		  9.09   	  15.26		
-17.70   	 35.10   	 12.49   	  61.04		  9.16   	  25.43		
-44.86   	 53.41   	 12.74   	  61.04		  9.26   	  20.35		
-87.59   	 78.74   	 12.98   	  76.30		  9.34   	  30.52		
-135.50   	104.68   	 13.29   	  76.30		  9.46   	  25.43		
-162.96   	127.87   	 13.59   	  81.38		  9.56   	  30.52		
-138.24   	151.67   	 13.92   	  86.47		  9.68   	  30.52		
-36.32   	191.96   	 14.26   	  86.47		  9.81   	  25.43		
150.76   	267.33   	 14.61   	  86.47		  9.91   	  30.52		
407.71   	385.74   	 14.95   	  86.47		 10.03   	  25.43		
699.77   	522.46   	 15.30   	  81.38		 10.13   	  20.35		
972.29   	611.27(R)	 15.63(E)	  76.30		 10.21   	  25.43		
1158.14   	573.12   	 15.93   	  71.21		 10.32   	  20.35		
1202.09   	373.23   	 16.22   	  76.30		 10.40   	  25.43		
1093.44   	 59.51   	 16.52   	  66.12		 10.50   	  20.35		
877.08   	-245.06   	 16.79   	  71.21		 10.58   	  25.43		
634.77   	-413.51   	 17.07   	  76.30		 10.68   	  20.35		
436.71   	-402.22   	 17.38   	  76.30		 10.76   	  25.43		
303.65   	-271.00   	 17.68   	  81.38		 10.86   	  20.35		
212.10   	-126.95   	 18.01   	  96.64		 10.95   	  20.35		
133.06   	-41.81   	 18.39   	 122.07		 11.03   	  20.35		
 59.20   	-18.31   	 18.88   	 157.68		 11.11   	  20.35		
  3.97   	-16.17   	 19.51   	 198.37		 11.19   	  25.43		
-21.36   	 -3.66   	 20.31   	 259.41		 11.29   	  20.35		
-23.50   	 18.31   	 21.34   	 330.62		 11.37   	  30.52		
-20.75   	 32.96   	 22.67   	 396.74		 11.50   	  25.43		
-27.47   	 32.04   	 24.25   	 473.04		 11.60   	  25.43		
-42.42   	 23.19   	 26.14   	 544.25		 11.70   	  25.43		
-56.46   	 18.92   	 28.32   	 615.46		 11.80   	  25.43		
-63.17   	 23.50   	 30.78   	 686.67		 11.90   	  15.26		
-63.17   	 32.96   	 33.53   	 757.88		 11.96   	   5.09		
-61.04   	 42.11   	 36.56   	 824.00		 11.98   	   0.00		
-60.42   	 48.52   	 39.86   	 879.96		 11.98   	 -10.17		
-61.95   	 52.19   	 43.38   	 935.91		 11.94   	 -15.26		
-64.39   	 54.32   	 47.12   	 961.34		 11.88   	 -15.26		
-65.92   	 55.24   	 50.97   	 986.77		 11.82   	 -20.35		
-66.83   	 55.54   	 54.91   	 986.77		 11.74   	 -15.26		
-67.44   	 54.32   	 58.86   	 976.60		 11.68   	   0.00		
-68.66   	 51.57   	 62.77   	 971.51		 11.68   	   5.09		
-69.89   	 47.61   	 66.65   	 951.17		 11.70   	  25.43		
-71.11   	 44.56   	 70.46   	 940.99		 11.80   	  35.61		
-71.72   	 43.64   	 74.22   	 915.56		 11.94   	  45.78		
-72.33   	 45.47   	 77.88   	 900.30		 12.13   	  50.86		
-73.85   	 49.13   	 81.48   	 879.96		 12.33   	  45.78		
-75.38   	 53.71   	 85.00   	 844.35		 12.51   	  40.69		
-76.90   	 57.68   	 88.38   	 818.92		 12.68   	  25.43		
-77.21   	 61.04   	 91.66   	 778.23		 12.78   	   5.09		
-76.90   	 63.17   	 94.77   	 742.62		 12.80(A)	 -15.26		
-77.51   	 63.48   	 97.74   	 712.10		 12.74   	 -45.78		
-79.35   	 62.26   	100.59   	 671.41		 12.55   	 -66.12		
-82.70   	 60.12   	103.28   	 640.89		 12.29   	 -86.47		
-85.75   	 58.59   	105.84   	 600.20		 11.94   	-106.82		
-87.89   	 58.59   	108.24   	 564.60		 11.52   	-106.82		
-88.20   	 60.12   	110.50   	 523.90		 11.09   	-116.99		
-88.20   	 61.34   	112.59   	 488.30		 10.62   	-111.90		
-88.50   	 61.04   	114.55   	 452.69		 10.17   	-101.73		
-89.42   	 59.20   	116.36   	 412.00		  9.77   	 -91.56		
-90.94   	 57.07   	118.01   	 391.66		  9.40   	 -81.38		
-91.86   	 56.46   	119.57   	 361.14		  9.07   	 -71.21		
-92.47   	 58.59   	121.02   	 345.88		  8.79   	 -55.95		
-92.47   	 62.87   	122.40   	 330.62		  8.57   	 -45.78		
-92.47   	 67.44   	123.72   	 320.45		  8.38   	 -40.69		
-93.38   	 70.80   	125.00   	 310.27		  8.22   	 -40.69		
-94.60   	 72.02   	126.25   	 289.93		  8.06   	 -35.61		
-96.13   	 71.72   	127.41   	 279.75		  7.91   	 -35.61		
-97.35   	 71.72   	128.52   	 264.50		  7.77   	 -45.78		
-98.27   	 72.94   	129.58   	 244.15		  7.59   	 -45.78		
-99.18   	 74.77   	130.56   	 223.80		  7.41   	 -55.95		
-101.01   	 76.60   	131.45   	 203.46		  7.18   	 -61.04		
-104.37   	 77.51   	132.27   	 188.20		  6.94   	 -66.12		
-108.95   	 78.13   	133.02   	 167.85		  6.67   	 -71.21		
-114.14   	 79.04   	133.69   	 152.59		  6.39   	 -66.12		
-118.71   	 80.26   	134.30   	 137.33		  6.12   	 -61.04		
-122.07   	 82.70   	134.85   	 132.25		  5.88   	 -61.04		
-123.90   	 85.45   	135.38   	 127.16		  5.64   	 -50.86		
-125.43   	 88.81   	135.89   	 122.07		  5.43   	 -40.69		
-127.87   	 92.47   	136.38   	 127.16		  5.27   	 -30.52		
-131.84   	 95.21   	136.89   	 132.25		  5.15   	 -25.43		
-137.02   	 97.05   	137.42   	 127.16		  5.05   	 -15.26		
-142.21   	 97.05   	137.92   	 127.16		  4.98   	 -15.26		
-145.87   	 95.83   	138.43   	 116.99		  4.92   	 -15.26		
-148.01   	 94.30   	138.90   	 106.82		  4.86   	 -10.17		
-148.32   	 92.77   	139.33   	  91.56		  4.82   	 -15.26		
-147.40   	 92.16   	139.69   	  66.12		  4.76   	 -20.35		
-145.87   	 92.16   	139.96   	  45.78		  4.68   	 -20.35		
-143.74   	 91.25   	140.14   	  20.35		  4.60   	 -20.35		
-140.69   	 89.11   	140.22   	   5.09		  4.52   	 -25.43		
-136.41   	 85.14   	140.24(S)	 -10.17		  4.42   	 -20.35		
-130.00   	 79.96   	140.20   	 -15.26		  4.33   	 -15.26		
-120.85   	 74.77   	140.14   	 -20.35		  4.27   	 -15.26		
-108.64   	 70.50   	140.06   	 -25.43		  4.21   	 -10.17		
-93.69   	 67.44   	139.96   	 -20.35		  4.17   	   0.00		
-77.82   	 64.70   	139.88   	 -25.43		  4.17   	   0.00		
-62.26   	 61.34   	139.78   	 -35.61		  4.17   	  10.17		
-48.83   	 56.46   	139.63   	 -45.78		  4.21   	  10.17		
-37.84   	 50.66   	139.45   	 -66.12		  4.25   	  10.17		
-29.30   	 43.33   	139.19   	 -81.38		  4.29   	  15.26		
-21.97   	 34.48   	138.86   	-101.73		  4.35   	  10.17		
-15.87   	 25.33   	138.45   	-127.16		  4.39   	  15.26		
-10.68   	 16.17   	137.94   	-147.51		  4.46   	  10.17		
 -7.32   	  7.63   	137.35   	-167.85		  4.50   	  10.17		
 -5.49   	  0.31   	136.68   	-198.37		  4.54   	  10.17		
 -4.88   	 -5.80   	135.89   	-218.72		  4.58   	  15.26		
 -4.88   	-10.68   	135.01   	-239.06		  4.64   	  15.26		
 -4.58   	-14.65   	134.06   	-259.41		  4.70   	  15.26		
 -4.27   	-17.40   	133.02   	-279.75		  4.76   	  20.35		
 -4.58   	-18.62   	131.90   	-300.10		  4.84   	  25.43		
 -4.88   	-18.31   	130.70   	-335.71		  4.94   	  30.52		
 -4.88   	-17.09   	129.36   	-366.22		  5.07   	  35.61		
 -4.58   	-15.56   	127.89   	-412.00		  5.21   	  40.69		
 -3.97   	-14.95   	126.25   	-452.69		  5.37   	  45.78		
 -4.27   	-15.56   	124.43   	-498.47		  5.55   	  40.69		
 -5.19   	-18.01   	122.44   	-549.34		  5.72   	  45.78		
 -6.41   	-21.36   	120.24   	-600.20		  5.90   	  45.78		
 -6.41   	-25.33   	117.84   	-635.81		  6.08   	  40.69		
 -5.49   	-28.99   	115.30   	-681.58		  6.25   	  30.52		
 -3.97   	-31.43   	112.57   	-717.19		  6.37   	  30.52		
 -2.75   	-32.04   	109.70   	-757.88		  6.49   	  25.43		
 -2.75   	-30.52   	106.67   	-798.57		  6.59   	  20.35		
 -3.97   	-28.08   	103.48   	-844.35		  6.67   	  15.26		
 -5.80   	-26.55   	100.10   	-879.96		  6.73   	  10.17		
 -7.63   	-26.55   	 96.58   	-920.65		  6.78   	  10.17		
 -9.16   	-28.38   	 92.90   	-956.25		  6.82   	   5.09		
-10.68   	-30.52   	 89.07   	-981.68		  6.84   	  10.17		
-11.90   	-30.82   	 85.15   	-996.94		  6.88   	  10.17		
-12.21   	-28.99   	 81.16   	-1002.03		  6.92   	  20.35		
-11.90   	-25.63   	 77.15   	-991.86		  7.00   	  30.52		
-11.29   	-21.97   	 73.18   	-981.68		  7.12   	  50.86		
-10.99   	-19.84   	 69.26   	-961.34		  7.32   	  71.21		
-11.29   	-18.92   	 65.41   	-946.08		  7.61   	  86.47		
-12.21   	-19.23   	 61.63   	-925.73		  7.96   	 101.73		
-13.43   	-20.14   	 57.92   	-905.39		  8.36   	 116.99		
-14.04   	-20.14   	 54.30   	-890.13		  8.83   	 116.99		
-14.65   	-18.92   	 50.74   	-874.87		  9.30   	 122.07		
-14.95   	-15.26   	 47.24   	-849.44		  9.79   	 111.90		
-15.56   	-10.38   	 43.85   	-829.09		 10.23   	 106.82		
-15.56   	 -5.49   	 40.53   	-798.57		 10.66   	  86.47		
-15.26   	 -1.53   	 37.33   	-757.88		 11.01   	  76.30		
-14.04   	  0.31   	 34.30   	-712.10		 11.31   	  55.95		
-13.12   	  0.00   	 31.45   	-661.24		 11.54   	  45.78		
-12.51   	 -1.83   	 28.81   	-600.20		 11.72   	  30.52		
-12.82   	 -3.66   	 26.41   	-539.16		 11.84   	  20.35		
-13.43   	 -5.19   	 24.25   	-488.30		 11.92   	  15.26		
-13.73   	 -4.88   	 22.30   	-437.43		 11.98   	  10.17		
-13.12   	 -3.36   	 20.55   	-401.83		 12.02   	  10.17		
-11.60   	 -1.83   	 18.94   	-366.22		 12.07   	  10.17		
-10.38   	 -0.92   	 17.48   	-340.79		 12.11   	  10.17		
 -9.77   	 -0.92   	 16.11   	-315.36		 12.15   	  15.26		
