  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 -3.05   	-37.54   	  9.07   	-101.73		  6.14   	 -50.86		
 -0.92   	-27.47   	  8.67   	 -76.30		  5.94   	 -35.61		
  2.44   	-21.06   	  8.36   	 -55.95		  5.80   	 -20.35		
  4.58   	-18.01   	  8.14   	 -30.52		  5.72(D)	   0.00		
  4.88   	-14.95   	  8.02   	 -10.17		  5.72   	  25.43		
  3.97   	-11.29   	  7.98(D)	  20.35		  5.82   	  55.95		
  2.75   	 -7.32   	  8.06   	  35.61		  6.04   	  76.30		
  1.53   	 -5.19   	  8.20   	  61.04		  6.35   	 106.82		
  0.92   	 -4.88   	  8.44   	  81.38		  6.78   	 127.16		
  0.31   	 -5.19   	  8.77   	  91.56		  7.28   	 152.59		
  0.31   	 -4.27   	  9.14   	 106.82		  7.89   	 167.85		
  1.22   	 -2.75   	  9.56   	 111.90		  8.57   	 178.03		
  2.14   	 -3.36   	 10.01   	 116.99		  9.28   	 178.03		
  2.14   	 -7.32   	 10.48   	 116.99		  9.99   	 167.85		
  1.83   	-13.43   	 10.95   	 122.07		 10.66   	 157.68		
  1.22   	-18.31   	 11.43   	 122.07		 11.29   	 137.33		
  1.22   	-19.53   	 11.92   	 122.07		 11.84   	 116.99		
  1.22   	-17.40   	 12.41   	 127.16		 12.31   	 101.73		
  0.31   	-14.34   	 12.92   	 132.25		 12.72   	  81.38		
 -2.14   	-12.82   	 13.45   	 132.25		 13.04   	  66.12		
 -5.19   	-14.65   	 13.98   	 132.25		 13.31   	  55.95		
 -7.63   	-19.23   	 14.51   	 132.25		 13.53   	  55.95		
 -9.16   	-25.02   	 15.04   	 132.25		 13.75   	  55.95		
 -9.77   	-31.13   	 15.56   	 132.25		 13.98   	  55.95		
 -9.16   	-36.32   	 16.09   	 122.07		 14.20   	  61.04		
 -7.32   	-39.98   	 16.58   	 111.90		 14.45   	  66.12		
 -3.97   	-41.20   	 17.03   	 101.73		 14.71   	  66.12		
 -0.92   	-40.28   	 17.44   	  91.56		 14.97   	  66.12		
  0.61   	-37.54   	 17.80   	  76.30		 15.24   	  55.95		
  0.92   	-35.40   	 18.11   	  61.04		 15.46   	  50.86		
  0.92   	-35.40   	 18.35   	  45.78		 15.67   	  35.61		
  2.14   	-38.15   	 18.54   	  35.61		 15.81   	  25.43		
  4.27   	-43.95   	 18.68   	  25.43		 15.91   	  15.26		
  5.80   	-50.05   	 18.78   	  10.17		 15.97   	   5.09		
  4.88   	-55.24   	 18.82   	  10.17		 15.99   	   0.00		
  1.83   	-57.68   	 18.86   	  -5.09		 15.99   	 -10.17		
 -0.92   	-58.59   	 18.84   	   0.00		 15.95   	  -5.09		
 -1.53   	-59.81   	 18.84   	 -10.17		 15.93   	 -10.17		
 -0.31   	-62.56   	 18.80   	 -10.17		 15.89   	  -5.09		
  1.22   	-66.83   	 18.76   	 -10.17		 15.87   	   0.00		
  1.83   	-71.11   	 18.72   	 -15.26		 15.87   	   5.09		
  0.92   	-72.02   	 18.66   	 -15.26		 15.89   	  10.17		
  0.00   	-68.36   	 18.60   	 -10.17		 15.93   	  15.26		
 -0.92   	-60.42   	 18.56   	 -15.26		 15.99   	  15.26		
 -1.22   	-50.35   	 18.49   	 -15.26		 16.05   	  20.35		
 -0.92   	-41.20   	 18.43   	 -15.26		 16.13   	  25.43		
 -0.31   	-33.57   	 18.37   	 -15.26		 16.24   	  20.35		
  0.61   	-26.55   	 18.31   	 -20.35		 16.32   	  25.43		
  2.14   	-19.23   	 18.23   	 -15.26		 16.42   	  20.35		
  4.27   	-12.21   	 18.17   	 -15.26		 16.50   	  20.35		
  5.80   	 -7.32   	 18.11   	 -15.26		 16.58   	  20.35		
  6.71   	 -6.71   	 18.05   	 -15.26		 16.66   	  15.26		
  6.41   	-10.07   	 17.99   	 -10.17		 16.72   	  10.17		
  4.58   	-14.04   	 17.94   	 -15.26		 16.76   	  10.17		
  2.44   	-16.17   	 17.88   	 -10.17		 16.81   	   5.09		
  0.31   	-15.26   	 17.84   	 -15.26		 16.83   	   0.00		
 -0.61   	-12.51   	 17.78   	  -5.09		 16.83   	   0.00		
 -1.53   	-10.68   	 17.76   	 -10.17		 16.83   	  -5.09		
 -2.75   	-10.38   	 17.72   	 -10.17		 16.81   	  -5.09		
 -4.58   	-11.29   	 17.68   	  -5.09		 16.79   	  -5.09		
 -6.71   	-12.51   	 17.66   	  -5.09		 16.76   	 -10.17		
 -8.54   	-13.43   	 17.64   	  -5.09		 16.72   	  -5.09		
 -8.85   	-14.34   	 17.62   	  -5.09		 16.70   	 -10.17		
 -8.24   	-15.56   	 17.60   	  -5.09		 16.66   	  -5.09		
 -7.32   	-17.70   	 17.58   	   0.00		 16.64   	  -5.09		
 -7.02   	-20.45   	 17.58   	   0.00		 16.62   	  -5.09		
 -7.93   	-24.11   	 17.58   	   0.00		 16.60   	  -5.09		
-10.99   	-32.35   	 17.58(E)	   5.09		 16.58   	  -5.09		
-14.95   	-50.66   	 17.60   	   5.09		 16.56   	   0.00		
-17.40   	-78.13   	 17.62   	   5.09		 16.56   	  -5.09		
-13.73   	-98.57   	 17.64   	  10.17		 16.54   	   0.00		
  0.00   	-77.82   	 17.68   	  10.17		 16.54   	  -5.09		
 25.94   	 24.72   	 17.72   	  10.17		 16.52   	  -5.09		
 61.34   	232.85   	 17.76   	  15.26		 16.50   	  -5.09		
 98.27   	530.70   	 17.82   	  15.26		 16.48   	  -5.09		
125.43   	854.19   	 17.88   	  40.69		 16.46   	  -5.09		
105.29   	1235.05(R)	 18.05   	  30.52		 16.44(E)	   0.00		
 54.32   	1186.83   	 18.17   	  30.52		 16.44   	  10.17		
 -3.97   	993.65   	 18.29   	  45.78		 16.48   	  10.17		
-46.39   	721.44   	 18.47   	  50.86		 16.52   	  20.35		
-57.68   	444.95   	 18.68   	  66.12		 16.60   	  35.61		
-41.20   	219.12   	 18.94   	  81.38		 16.74   	  40.69		
-13.73   	 68.36   	 19.27   	 101.73		 16.91   	  55.95		
  5.49   	 -9.77   	 19.67   	 127.16		 17.13   	  76.30		
  8.54   	-36.32   	 20.18   	 147.51		 17.44   	  96.64		
  0.92   	-37.84   	 20.77   	 178.03		 17.82   	 111.90		
 -7.32   	-34.79   	 21.49   	 213.63		 18.27   	 132.25		
-10.07   	-37.84   	 22.34   	 254.32		 18.80   	 157.68		
 -7.93   	-47.00   	 23.36   	 295.01		 19.43   	 172.94		
 -4.27   	-58.29   	 24.54   	 335.71		 20.12   	 188.20		
 -1.83   	-67.14   	 25.88   	 391.66		 20.87   	 198.37		
 -1.22   	-73.24   	 27.45   	 447.61		 21.67   	 213.63		
 -1.53   	-78.43   	 29.24   	 493.39		 22.52   	 218.72		
 -2.14   	-83.92   	 31.21   	 544.25		 23.40   	 223.80		
 -3.05   	-89.42   	 33.39   	 590.03		 24.29   	 223.80		
 -3.97   	-93.99   	 35.75   	 625.63		 25.19   	 223.80		
 -4.88   	-97.96   	 38.25   	 651.07		 26.08   	 223.80		
 -6.10   	-101.62   	 40.85   	 671.41		 26.98   	 208.54		
 -7.93   	-105.90   	 43.54   	 671.41		 27.81   	 198.37		
-10.38   	-110.17   	 46.23   	 676.50		 28.61   	 183.11		
-13.43   	-113.83   	 48.93   	 661.24		 29.34   	 167.85		
-15.56   	-115.66   	 51.58   	 651.07		 30.01   	 147.51		
-16.78   	-115.05   	 54.18   	 630.72		 30.60   	 132.25		
-16.78   	-112.00   	 56.70   	 605.29		 31.13   	 122.07		
-16.48   	-108.34   	 59.12   	 579.86		 31.62   	 106.82		
-16.48   	-105.29   	 61.44   	 549.34		 32.04   	 101.73		
-16.17   	-104.68   	 63.64   	 518.82		 32.45   	  96.64		
-14.95   	-106.20   	 65.72   	 488.30		 32.84   	  91.56		
-13.43   	-108.95   	 67.67   	 452.69		 33.20   	  86.47		
-11.60   	-111.69   	 69.48   	 417.09		 33.55   	  81.38		
-10.38   	-113.22   	 71.15   	 381.48		 33.88   	  76.30		
 -9.46   	-113.22   	 72.68   	 350.97		 34.18   	  76.30		
 -8.85   	-112.30   	 74.08   	 325.53		 34.49   	  71.21		
 -8.24   	-110.78   	 75.38   	 295.01		 34.77   	  71.21		
 -7.32   	-108.64   	 76.56   	 274.67		 35.06   	  66.12		
 -7.02   	-105.90   	 77.66   	 264.50		 35.32   	  61.04		
 -7.02   	-104.06   	 78.72   	 254.32		 35.56   	  66.12		
 -7.32   	-103.76   	 79.74   	 249.24		 35.83   	  71.21		
 -7.93   	-104.68   	 80.73   	 233.98		 36.11   	  66.12		
 -8.24   	-106.51   	 81.67   	 223.80		 36.38   	  76.30		
 -8.54   	-106.20   	 82.56   	 203.46		 36.68   	  71.21		
 -9.16   	-102.84   	 83.38   	 193.29		 36.97   	  76.30		
 -9.77   	-97.05   	 84.15   	 172.94		 37.27   	  71.21		
-10.68   	-90.64   	 84.84   	 157.68		 37.56   	  66.12		
-10.38   	-85.75   	 85.47   	 147.51		 37.82   	  66.12		
 -9.16   	-82.70   	 86.06   	 132.25		 38.09   	  66.12		
 -6.71   	-81.18   	 86.59   	 127.16		 38.35   	  55.95		
 -4.58   	-80.57   	 87.10   	 127.16		 38.58   	  55.95		
 -3.36   	-81.48   	 87.61   	 116.99		 38.80   	  50.86		
 -3.05   	-84.84   	 88.08   	 116.99		 39.00   	  55.95		
 -2.75   	-90.64   	 88.54   	 111.90		 39.23   	  50.86		
 -1.83   	-97.35   	 88.99   	 111.90		 39.43   	  50.86		
  0.61   	-103.15   	 89.44   	 106.82		 39.63   	  55.95		
  3.05   	-107.42   	 89.87   	 106.82		 39.86   	  50.86		
  4.58   	-110.17   	 90.29   	 101.73		 40.06   	  50.86		
  5.49   	-112.00   	 90.70   	 101.73		 40.26   	  45.78		
  6.10   	-113.22   	 91.11   	 101.73		 40.45   	  45.78		
  7.63   	-112.92   	 91.52   	 106.82		 40.63   	  40.69		
 10.07   	-110.78   	 91.94   	  96.64		 40.79   	  35.61		
 11.90   	-106.81   	 92.33   	 101.73		 40.94   	  35.61		
 13.12   	-101.93   	 92.74   	  96.64		 41.08   	  30.52		
 14.34   	-97.05   	 93.12   	  91.56		 41.20   	  30.52		
 15.87   	-92.77   	 93.49   	  91.56		 41.32   	  30.52		
 18.31   	-88.50   	 93.86   	  91.56		 41.44   	  30.52		
 20.45   	-84.53   	 94.22   	  86.47		 41.57   	  25.43		
 21.06   	-79.35   	 94.57   	  81.38		 41.67   	  30.52		
 19.84   	-72.02   	 94.89   	  81.38		 41.79   	  25.43		
 18.62   	-61.95   	 95.22   	  76.30		 41.89   	  25.43		
 17.70   	-49.13   	 95.52   	  66.12		 41.99   	  25.43		
 17.09   	-33.87   	 95.79   	  66.12		 42.10   	  25.43		
 16.17   	-18.62   	 96.05   	  55.95		 42.20   	  20.35		
 13.73   	 -5.49   	 96.28   	  50.86		 42.28   	  15.26		
 10.38   	  4.88   	 96.48   	  45.78		 42.34   	  15.26		
  7.02   	 12.21   	 96.66   	  35.61		 42.40   	  15.26		
  4.58   	 17.70   	 96.81   	  25.43		 42.46   	  10.17		
  2.75   	 22.28   	 96.91   	  20.35		 42.50   	  10.17		
  1.22   	 26.86   	 96.99   	  15.26		 42.54   	   5.09		
  0.00   	 32.04   	 97.05(S)	   0.00		 42.56   	  10.17		
 -1.53   	 36.32   	 97.05   	  -5.09		 42.60   	   0.00		
 -2.75   	 39.06   	 97.03   	 -20.35		 42.60   	   5.09		
 -4.27   	 38.76   	 96.95   	 -35.61		 42.62(S)	   0.00		
 -5.80   	 36.32   	 96.81   	 -50.86		 42.62   	   0.00		
 -6.71   	 33.57   	 96.60   	 -76.30		 42.62   	  -5.09		
 -7.02   	 32.65   	 96.30   	 -91.56		 42.60   	 -15.26		
 -7.63   	 34.48   	 95.93   	-116.99		 42.54   	 -15.26		
 -8.85   	 38.15   	 95.46   	-147.51		 42.48   	 -20.35		
-10.38   	 41.20   	 94.87   	-172.94		 42.40   	 -30.52		
-11.60   	 41.81   	 94.18   	-203.46		 42.28   	 -40.69		
-12.51   	 39.98   	 93.37   	-239.06		 42.12   	 -45.78		
-12.51   	 36.62   	 92.41   	-274.67		 41.93   	 -55.95		
-11.90   	 33.57   	 91.31   	-325.53		 41.71   	 -71.21		
-10.99   	 31.43   	 90.01   	-371.31		 41.42   	 -76.30		
 -9.46   	 30.21   	 88.52   	-422.18		 41.12   	 -86.47		
 -7.63   	 28.69   	 86.84   	-488.30		 40.77   	-101.73		
 -6.41   	 25.63   	 84.88   	-534.08		 40.37   	-111.90		
 -6.10   	 21.36   	 82.75   	-595.11		 39.92   	-122.07		
 -7.32   	 17.09   	 80.37   	-630.72		 39.43   	-137.33		
 -9.77   	 14.34   	 77.84   	-666.32		 38.88   	-152.59		
-12.82   	 14.04   	 75.18   	-681.58		 38.27   	-162.77		
-15.26   	 15.87   	 72.45   	-696.84		 37.62   	-178.03		
-17.09   	 18.31   	 69.66   	-691.76		 36.91   	-193.29		
-18.62   	 19.53   	 66.90   	-681.58		 36.13   	-198.37		
-20.45   	 18.01   	 64.17   	-666.32		 35.34   	-213.63		
-21.97   	 14.65   	 61.51   	-651.07		 34.49   	-223.80		
-22.89   	 11.90   	 58.90   	-640.89		 33.59   	-228.89		
-22.28   	 11.29   	 56.34   	-625.63		 32.68   	-239.06		
-20.14   	 14.34   	 53.83   	-615.46		 31.72   	-239.06		
-17.70   	 19.23   	 51.37   	-605.29		 30.76   	-249.24		
-15.87   	 23.80   	 48.95   	-590.03		 29.77   	-249.24		
-15.26   	 26.55   	 46.59   	-574.77		 28.77   	-254.32		
-14.95   	 28.38   	 44.29   	-554.42		 27.75   	-249.24		
-14.04   	 30.52   	 42.08   	-534.08		 26.75   	-249.24		
-12.21   	 34.18   	 39.94   	-508.65		 25.76   	-249.24		
 -9.77   	 38.45   	 37.90   	-488.30		 24.76   	-239.06		
 -7.93   	 42.42   	 35.95   	-462.87		 23.80   	-233.98		
 -6.71   	 44.56   	 34.10   	-437.43		 22.87   	-223.80		
 -6.10   	 45.17   	 32.35   	-417.09		 21.97   	-208.54		
 -5.49   	 44.56   	 30.68   	-391.66		 21.14   	-198.37		
 -4.88   	 44.25   	 29.11   	-376.40		 20.35   	-183.11		
 -3.66   	 43.95   	 27.61   	-350.97		 19.61   	-167.85		
 -2.44   	 43.33   	 26.21   	-325.53		 18.94   	-157.68		
 -1.22   	 41.20   	 24.90   	-300.10		 18.31   	-142.42		
  0.00   	 37.84   	 23.70   	-279.75		 17.74   	-132.25		
  0.92   	 34.18   	 22.58   	-254.32		 17.21   	-116.99		
  1.22   	 31.43   	 21.57   	-228.89		 16.74   	-111.90		
  0.61   	 30.52   	 20.65   	-208.54		 16.30   	-106.82		
 -0.92   	 31.13   	 19.82   	-183.11		 15.87   	 -96.64		
 -3.05   	 32.04   	 19.08   	-167.85		 15.48   	 -86.47		
 -5.19   	 31.43   	 18.41   	-147.51		 15.14   	 -91.56		
 -7.02   	 29.91   	 17.82   	-127.16		 14.77   	 -81.38		
 -7.63   	 27.16   	 17.31   	-116.99		 14.45   	 -76.30		
 -7.02   	 24.11   	 16.85   	 -96.64		 14.14   	 -76.30		
 -5.19   	 21.06   	 16.46   	 -86.47		 13.84   	 -71.21		
 -3.66   	 17.70   	 16.11   	 -71.21		 13.55   	 -66.12		
 -3.97   	 13.73   	 15.83   	 -50.86		 13.29   	 -55.95		
 -5.80   	  9.77   	 15.63   	 -45.78		 13.06   	 -45.78		
 -8.54   	  6.41   	 15.44   	 -30.52		 12.88   	 -35.61		
-11.29   	  4.27   	 15.32   	 -15.26		 12.74   	 -25.43		
-12.82   	  2.75   	 15.26   	  -5.09		 12.63   	  -5.09		
-14.04   	  1.22   	 15.24(D)	   0.00		 12.61(D)	   5.09		
-15.26   	 -1.53   	 15.24   	  15.26		 12.63   	  25.43		
-16.48   	 -4.58   	 15.30   	  20.35		 12.74   	  40.69		
-17.70   	 -7.02   	 15.38   	  30.52		 12.90   	  55.95		
-18.62   	 -7.32   	 15.50   	  40.69		 13.12   	  61.04		
-18.62   	 -4.58   	 15.67   	  45.78		 13.37   	  76.30		
-18.01   	  0.61   	 15.85   	  55.95		 13.67   	  76.30		
-17.09   	  8.24   	 16.07   	  66.12		 13.98   	  86.47		
-15.26   	 16.17   	 16.34   	  76.30		 14.32   	  86.47		
-13.73   	 23.19   	 16.64   	  86.47		 14.67   	  86.47		
-13.12   	 28.08   	 16.99   	 101.73		 15.02   	  86.47		
-12.82   	 31.13   	 17.40   	 106.82		 15.36   	  86.47		
-12.82   	 33.87   	 17.82   	 116.99		 15.71   	  76.30		
-12.21   	 37.23   	 18.29   	 122.07		 16.01   	  76.30		
-10.68   	 43.03   	 18.78   	 111.90		 16.32   	  61.04		
 -9.46   	 50.35   	 19.23   	 106.82		 16.56   	  55.95		
 -8.85   	 57.07   	 19.65   	  96.64		 16.79   	  35.61		
 -9.46   	 61.65   	 20.04   	  81.38		 16.93   	  25.43		
-10.38   	 62.56   	 20.37   	  66.12		 17.03   	  10.17		
-10.38   	 59.81   	 20.63   	  50.86		 17.07   	   0.00		
 -9.46   	 54.93   	 20.83   	  40.69		 17.07   	 -20.35		
 -7.63   	 49.74   	 21.00   	  30.52		 16.99   	 -20.35		
 -6.41   	 45.17   	 21.12   	  25.43		 16.91   	 -30.52		
 -6.10   	 40.59   	 21.22   	  20.35		 16.79   	 -25.43		
 -6.10   	 35.71   	 21.30   	  20.35		 16.68   	 -20.35		
 -5.80   	 29.91   	 21.38   	  15.26		 16.60   	 -15.26		
 -5.19   	 24.41   	 21.44   	  20.35		 16.54   	  -5.09		
 -3.97   	 20.45   	 21.53   	  10.17		 16.52   	  10.17		
 -3.97   	 18.31   	 21.57   	  15.26		 16.56   	  15.26		
 -5.19   	 17.09   	 21.63   	  10.17		 16.62   	  25.43		
 -7.32   	 14.95   	 21.67   	  10.17		 16.72   	  25.43		
 -9.46   	 10.07   	 21.71   	  10.17		 16.83   	  25.43		
-10.68   	  2.75   	 21.75   	  10.17		 16.93   	  20.35		
-10.99   	 -4.88   	 21.79   	  15.26		 17.01   	  15.26		
-11.60   	-10.99   	 21.85   	  15.26		 17.07   	   5.09		
-13.43   	-14.95   	 21.91   	  15.26		 17.09   	   0.00		
-17.09   	-16.48   	 21.97   	  15.26		 17.09   	  -5.09		
-20.45   	-17.09   	 22.03   	  15.26		 17.07   	 -10.17		
-22.58   	-17.70   	 22.10   	  15.26		 17.03   	 -10.17		
-22.89   	-18.31   	 22.16   	  10.17		 16.99   	 -10.17		
-21.67   	-19.23   	 22.20   	   5.09		 16.95   	  -5.09		
-19.53   	-19.53   	 22.22   	   5.09		 16.93   	   0.00		
-18.01   	-19.23   	 22.24   	   5.09		 16.93   	   5.09		
-16.78   	-18.31   	 22.26   	   0.00		 16.95   	  10.17		
-15.87   	-15.87   	 22.26   	   0.00		 16.99   	  20.35		
-14.95   	-11.29   	 22.26   	  -5.09		 17.07   	  20.35		
-14.34   	 -4.58   	 22.24   	   0.00		 17.15   	  20.35		
-14.65   	  2.14   	 22.24   	   0.00		 17.23   	  20.35		
-16.17   	  7.32   	 22.24   	  -5.09		 17.31   	  20.35		
-18.92   	  9.46   	 22.22   	  -5.09		 17.40   	  20.35		
-21.67   	  9.77   	 22.20   	  -5.09		 17.48   	  15.26		
-22.89   	 10.07   	 22.18   	  -5.09		 17.54   	  10.17		
-21.97   	 12.51   	 22.16   	  -5.09		 17.58   	   5.09		
-20.14   	 16.78   	 22.14   	   0.00		 17.60   	   5.09		
-18.62   	 21.36   	 22.14   	  -5.09		 17.62   	   0.00		
-18.62   	 25.02   	 22.12   	  -5.09		 17.62   	   0.00		
-20.14   	 27.77   	 22.10   	   0.00		 17.62   	   0.00		
-21.97   	 30.82   	 22.10   	   0.00		 17.62   	   0.00		
-23.19   	 35.10   	 22.10   	   0.00		 17.62   	   0.00		
-22.89   	 40.28   	 22.10   	   5.09		 17.62   	  -5.09		
-21.36   	 44.86   	 22.12   	   5.09		 17.60   	  -5.09		
-19.84   	 47.30   	 22.14   	   0.00		 17.58   	  -5.09		
-18.31   	 46.69   	 22.14   	   5.09		 17.56   	  -5.09		
-17.70   	 42.72   	 22.16   	   0.00		 17.54   	  -5.09		
-17.40   	 36.62   	 22.16   	   5.09		 17.52   	 -10.17		
-17.09   	 29.60   	 22.18   	   0.00		 17.48   	  -5.09		
-17.09   	 22.89   	 22.18   	   5.09		 17.46   	 -10.17		
-16.78   	 17.40   	 22.20   	   0.00		 17.42   	 -10.17		
-16.48   	 13.43   	 22.20   	   0.00		 17.38   	  -5.09		
-15.87   	 10.38   	 22.20   	   5.09		 17.35   	  -5.09		
-15.56   	  7.02   	 22.22   	   5.09		 17.33   	  -5.09		
-15.87   	  3.05   	 22.24   	   5.09		 17.31   	   0.00		
-17.70   	 -1.83   	 22.26   	   0.00		 17.31   	   0.00		
-20.75   	 -7.32   	 22.26   	   5.09		 17.31   	   0.00		
-24.11   	-12.51   	 22.28   	   5.09		 17.31   	   0.00		
-26.55   	-16.48   	 22.30   	   5.09		 17.31   	   5.09		
-28.08   	-19.23   	 22.32   	   5.09		 17.33   	   5.09		
-28.69   	-20.75   	 22.34   	   5.09		 17.35   	   0.00		
-28.69   	-20.45   	 22.36   	   5.09		 17.35   	   5.09		
-27.77   	-18.31   	 22.38   	   5.09		 17.38   	   5.09		
-26.25   	-14.34   	 22.40   	   0.00		 17.40   	   0.00		
-23.50   	 -8.85   	 22.40   	   0.00		 17.40   	  -5.09		
-20.75   	 -3.05   	 22.40   	   5.09		 17.38   	  -5.09		
-18.31   	  1.53   	 22.42   	   0.00		 17.35   	  -5.09		
-16.78   	  3.97   	 22.42   	   0.00		 17.33   	 -10.17		
-16.48   	  4.58   	 22.42   	   0.00		 17.29   	 -10.17		
-16.17   	  3.97   	 22.42   	   0.00		 17.25   	 -10.17		
-15.56   	  3.05   	 22.42   	   0.00		 17.21   	 -10.17		
-14.34   	  3.36   	 22.42   	   5.09		 17.17   	 -10.17		
-12.82   	  5.80   	 22.44   	   0.00		 17.13   	 -10.17		
-12.21   	  9.46   	 22.44   	   0.00		 17.09   	  -5.09		
-13.12   	 13.73   	 22.44   	   0.00		 17.07   	 -10.17		
-15.56   	 16.78   	 22.44   	   0.00		 17.03   	  -5.09		
-18.31   	 18.31   	 22.44   	   0.00		 17.01   	  -5.09		
-20.14   	 18.92   	 22.44   	   5.09		 16.99   	  -5.09		
-20.75   	 20.45   	 22.46   	   0.00		 16.97   	   0.00		
-20.45   	 22.89   	 22.46   	   0.00		 16.97   	  -5.09		
-19.84   	 25.94   	 22.46   	   5.09		 16.95   	   0.00		
-20.45   	 27.77   	 22.48   	   0.00		 16.95   	   0.00		
-21.06   	 29.60   	 22.48   	   5.09		 16.95   	   0.00		
-21.67   	 32.35   	 22.50   	   0.00		 16.95   	   0.00		
-21.36   	 36.32   	 22.50   	   5.09		 16.95   	   5.09		
-20.14   	 40.89   	 22.52   	   5.09		 16.97   	   0.00		
-19.23   	 43.03   	 22.54   	   5.09		 16.97   	   5.09		
-18.62   	 41.50   	 22.56   	   0.00		 16.99   	   0.00		
-18.01   	 36.01   	 22.56   	   5.09		 16.99   	   5.09		
-17.09   	 28.69   	 22.58   	   0.00		 17.01   	   5.09		
-15.87   	 21.36   	 22.58   	   0.00		 17.03   	   0.00		
-15.26   	 15.87   	 22.58   	   5.09		 17.03   	   5.09		
-16.17   	 11.90   	 22.60   	   0.00		 17.05   	   5.09		
-18.01   	  9.77   	 22.60   	   0.00		 17.07   	   5.09		
-19.53   	  8.54   	 22.60   	   5.09		 17.09   	   5.09		
-19.84   	  7.02   	 22.62   	   0.00		 17.11   	   5.09		
-19.84   	  4.88   	 22.62   	   5.09		 17.13   	   5.09		
-19.84   	  2.14   	 22.64   	   0.00		 17.15   	   5.09		
-21.67   	 -0.92   	 22.64   	   5.09		 17.17   	   5.09		
-25.94   	 -7.32   	 22.67   	   0.00		 17.19   	   5.09		
-30.21   	-21.67   	 22.67   	   5.09		 17.21   	   5.09		
-31.43   	-43.33   	 22.69   	   0.00		 17.23   	  10.17		
-25.63   	-57.68   	 22.69   	   0.00		 17.27   	   5.09		
-10.99   	-32.65   	 22.69   	   0.00		 17.29   	   5.09		
 10.99   	 70.80   	 22.69(E)	   5.09		 17.31   	   5.09		
 35.71   	277.10   	 22.71   	   0.00		 17.33   	  10.17		
 58.59   	575.26   	 22.71   	   5.09		 17.38   	   5.09		
 75.99   	905.46   	 22.73   	  20.35		 17.40   	  10.17		
 77.82   	1302.19(R)	 22.81   	  20.35		 17.44(E)	  10.17		
 54.32   	1241.46   	 22.89   	  30.52		 17.48   	   5.09		
 17.70   	1019.90   	 23.01   	  40.69		 17.50   	  15.26		
-19.23   	719.91   	 23.17   	  55.95		 17.56   	  15.26		
-41.81   	435.79   	 23.40   	  76.30		 17.62   	  20.35		
-42.72   	228.27   	 23.70   	 101.73		 17.70   	  30.52		
-27.47   	107.42   	 24.11   	 127.16		 17.82   	  30.52		
-10.38   	 46.39   	 24.62   	 162.77		 17.94   	  45.78		
 -3.05   	 11.29   	 25.27   	 203.46		 18.13   	  55.95		
 -7.02   	-16.78   	 26.08   	 254.32		 18.35   	  61.04		
-16.48   	-39.67   	 27.10   	 300.10		 18.60   	  76.30		
-23.50   	-53.41   	 28.30   	 361.14		 18.90   	  86.47		
-25.33   	-57.98   	 29.75   	 422.18		 19.25   	 106.82		
-24.11   	-57.37   	 31.43   	 488.30		 19.67   	 116.99		
-23.19   	-56.76   	 33.39   	 549.34		 20.14   	 137.33		
-24.11   	-59.20   	 35.58   	 600.20		 20.69   	 157.68		
-26.25   	-64.70   	 37.99   	 651.07		 21.32   	 172.94		
-28.99   	-72.63   	 40.59   	 686.67		 22.01   	 178.03		
-30.52   	-81.18   	 43.34   	 701.93		 22.73   	 183.11		
-30.21   	-88.81   	 46.14   	 712.10		 23.46   	 183.11		
-28.69   	-93.99   	 48.99   	 707.02		 24.19   	 172.94		
-26.86   	-97.05   	 51.82   	 686.67		 24.88   	 152.59		
-25.33   	-99.49   	 54.57   	 656.15		 25.49   	 127.16		
-25.02   	-102.84   	 57.19   	 620.55		 26.00   	 101.73		
-25.63   	-108.34   	 59.67   	 569.68		 26.41   	  86.47		
-27.16   	-115.05   	 61.95   	 523.90		 26.75   	  66.12		
-28.38   	-121.15   	 64.05   	 483.21		 27.02   	  61.04		
-29.60   	-124.82   	 65.98   	 442.52		 27.26   	  66.12		
-29.60   	-125.73   	 67.75   	 412.00		 27.53   	  76.30		
-28.69   	-124.21   	 69.40   	 391.66		 27.83   	 101.73		
-27.16   	-121.46   	 70.97   	 376.40		 28.24   	 116.99		
-25.63   	-118.41   	 72.47   	 361.14		 28.71   	 142.42		
-25.02   	-115.36   	 73.92   	 345.88		 29.28   	 157.68		
-24.72   	-112.30   	 75.30   	 325.53		 29.91   	 162.77		
-24.41   	-108.64   	 76.60   	 305.19		 30.56   	 152.59		
-23.50   	-104.98   	 77.82   	 274.67		 31.17   	 127.16		
-22.28   	-101.93   	 78.92   	 254.32		 31.68   	 101.73		
-21.06   	-99.79   	 79.94   	 218.72		 32.09   	  66.12		
-20.14   	-98.27   	 80.81   	 198.37		 32.35   	  25.43		
-19.53   	-97.35   	 81.61   	 178.03		 32.45   	  -5.09		
-18.62   	-96.44   	 82.32   	 167.85		 32.43   	 -35.61		
-17.40   	-96.13   	 82.99   	 167.85		 32.29   	 -45.78		
-16.48   	-97.35   	 83.66   	 162.77		 32.11   	 -50.86		
-15.56   	-100.71   	 84.31   	 167.85		 31.90   	 -40.69		
-15.56   	-105.29   	 84.98   	 172.94		 31.74   	 -25.43		
-15.87   	-109.25   	 85.68   	 172.94		 31.64   	  -5.09		
