  I     	  II     	  LV     	  LV'		  PW     	  PW'		
  4.27   	 72.94   	 64.09   	-635.81		 18.82   	  20.35		
  7.02   	 75.07   	 61.55   	-645.98		 18.90   	  25.43		
 10.38   	 80.57   	 58.96   	-640.89		 19.00   	  25.43		
 10.99   	 86.36   	 56.40   	-630.72		 19.10   	  20.35		
  7.63   	 89.42   	 53.88   	-625.63		 19.19   	  20.35		
  2.75   	 88.81   	 51.37   	-610.37		 19.27   	  10.17		
 -0.61   	 87.28   	 48.93   	-595.11		 19.31   	  15.26		
  0.00   	 86.36   	 46.55   	-579.86		 19.37   	  15.26		
  3.05   	 84.53   	 44.23   	-569.68		 19.43   	  20.35		
  5.19   	 79.65   	 41.95   	-549.34		 19.51   	  30.52		
  4.88   	 70.80   	 39.76   	-534.08		 19.63   	  45.78		
  3.05   	 61.34   	 37.62   	-508.65		 19.82   	  45.78		
  1.83   	 54.93   	 35.58   	-488.30		 20.00   	  55.95		
  2.44   	 54.63   	 33.63   	-457.78		 20.22   	  50.86		
  3.66   	 57.37   	 31.80   	-427.26		 20.43   	  40.69		
  3.66   	 59.20   	 30.09   	-396.74		 20.59   	  30.52		
  2.14   	 58.29   	 28.50   	-371.31		 20.71   	  20.35		
  0.00   	 55.24   	 27.02   	-350.97		 20.79   	   5.09		
 -2.44   	 51.88   	 25.62   	-325.53		 20.81(V)	  -5.09		
 -4.58   	 48.52   	 24.31   	-305.19		 20.79   	 -15.26		
 -7.02   	 44.25   	 23.09   	-284.84		 20.73   	 -20.35		
-10.07   	 37.84   	 21.95   	-274.67		 20.65   	 -20.35		
-12.51   	 30.82   	 20.85   	-254.32		 20.57   	 -10.17		
-12.21   	 26.55   	 19.84   	-239.06		 20.53   	 -10.17		
 -8.54   	 26.86   	 18.88   	-218.72		 20.49   	   0.00		
 -1.83   	 31.13   	 18.01   	-203.46		 20.49   	   5.09		
  4.27   	 35.40   	 17.19   	-183.11		 20.51   	   5.09		
  7.02   	 37.23   	 16.46   	-167.85		 20.53   	  10.17		
  4.58   	 36.01   	 15.79   	-147.51		 20.57   	  10.17		
 -0.61   	 34.79   	 15.20   	-132.25		 20.61   	   5.09		
 -5.19   	 36.32   	 14.67   	-111.90		 20.63   	   0.00		
 -7.32   	 39.37   	 14.22   	 -96.64		 20.63   	 -10.17		
 -7.93   	 40.89   	 13.84   	 -86.47		 20.59   	 -15.26		
 -8.54   	 39.37   	 13.49   	 -71.21		 20.53   	 -20.35		
 -9.16   	 34.79   	 13.20   	 -55.95		 20.45   	 -20.35		
 -8.85   	 31.74   	 12.98   	 -45.78		 20.37   	 -25.43		
 -6.41   	 33.57   	 12.80   	 -30.52		 20.26   	 -25.43		
 -3.05   	 39.06   	 12.68   	 -20.35		 20.16   	 -20.35		
 -0.61   	 44.86   	 12.59   	  -5.09		 20.08   	 -20.35		
  1.22   	 50.35   	 12.57   	  -5.09		 20.00   	 -20.35		
  2.14   	 56.15   	 12.55(D)	  10.17		 19.92   	 -20.35		
  3.05   	 63.48   	 12.59   	  15.26		 19.84   	 -20.35		
  3.05   	 71.41   	 12.66   	  20.35		 19.76   	 -20.35		
  0.31   	 76.90   	 12.74   	  30.52		 19.67   	 -25.43		
 -3.97   	 77.51   	 12.86   	  35.61		 19.57   	 -20.35		
 -7.02   	 75.68   	 13.00   	  45.78		 19.49   	 -25.43		
 -7.63   	 74.16   	 13.18   	  45.78		 19.39   	 -25.43		
 -5.80   	 74.16   	 13.37   	  55.95		 19.29   	 -20.35		
 -4.27   	 74.16   	 13.59   	  61.04		 19.21   	 -25.43		
 -5.19   	 70.50   	 13.84   	  66.12		 19.10   	 -20.35		
 -8.24   	 62.56   	 14.10   	  61.04		 19.02   	 -20.35		
-10.38   	 53.10   	 14.34   	  66.12		 18.94   	 -20.35		
-10.38   	 45.47   	 14.61   	  66.12		 18.86   	 -25.43		
 -9.46   	 39.98   	 14.87   	  61.04		 18.76   	 -25.43		
 -9.16   	 36.01   	 15.12   	  61.04		 18.66   	 -25.43		
 -9.16   	 32.35   	 15.36   	  61.04		 18.56   	 -30.52		
 -8.85   	 29.30   	 15.61   	  55.95		 18.43   	 -35.61		
 -7.32   	 27.16   	 15.83   	  55.95		 18.29   	 -35.61		
 -4.88   	 25.94   	 16.05   	  55.95		 18.15   	 -45.78		
 -3.36   	 24.72   	 16.28   	  55.95		 17.97   	 -40.69		
 -3.66   	 23.50   	 16.50   	  50.86		 17.80   	 -45.78		
 -4.88   	 22.28   	 16.70   	  45.78		 17.62   	 -45.78		
 -6.10   	 21.06   	 16.89   	  45.78		 17.44   	 -50.86		
 -6.71   	 19.53   	 17.07   	  40.69		 17.23   	 -45.78		
 -6.71   	 18.31   	 17.23   	  40.69		 17.05   	 -50.86		
 -6.71   	 18.92   	 17.40   	  35.61		 16.85   	 -45.78		
 -6.10   	 22.89   	 17.54   	  30.52		 16.66   	 -45.78		
 -5.19   	 29.60   	 17.66   	  30.52		 16.48   	 -35.61		
 -4.88   	 36.93   	 17.78   	  30.52		 16.34   	 -35.61		
 -5.80   	 41.50   	 17.90   	  25.43		 16.20   	 -30.52		
 -7.93   	 42.11   	 18.01   	  25.43		 16.07   	 -20.35		
 -9.77   	 41.50   	 18.11   	  25.43		 15.99   	 -10.17		
 -9.77   	 42.11   	 18.21   	  20.35		 15.95   	  -5.09		
 -8.24   	 44.56   	 18.29   	  15.26		 15.93   	   0.00		
 -6.41   	 48.22   	 18.35   	  15.26		 15.93   	  10.17		
 -5.19   	 51.88   	 18.41   	  15.26		 15.97   	  20.35		
 -3.97   	 54.93   	 18.47   	  15.26		 16.05   	  15.26		
 -2.44   	 57.07   	 18.54   	  10.17		 16.11   	  20.35		
 -1.22   	 58.59   	 18.58   	   5.09		 16.20   	  20.35		
 -0.61   	 59.51   	 18.60   	  10.17		 16.28   	  20.35		
 -1.22   	 62.26   	 18.64   	   5.09		 16.36   	  15.26		
 -2.44   	 67.14   	 18.66   	  10.17		 16.42   	  15.26		
 -3.05   	 73.55   	 18.70   	  10.17		 16.48   	  15.26		
 -3.66   	 77.51   	 18.74   	  10.17		 16.54   	  15.26		
 -5.19   	 77.21   	 18.78   	  10.17		 16.60   	  15.26		
 -7.02   	 73.85   	 18.82   	   5.09		 16.66   	  15.26		
 -8.54   	 70.80   	 18.84   	  10.17		 16.72   	  20.35		
 -8.24   	 72.02   	 18.88   	  10.17		 16.81   	  20.35		
 -6.71   	 76.29   	 18.92   	   5.09		 16.89   	  25.43		
 -5.49   	 79.96   	 18.94   	   0.00		 16.99   	  25.43		
 -6.71   	 79.04   	 18.94   	   0.00		 17.09   	  20.35		
-10.38   	 72.94   	 18.94   	   0.00		 17.17   	  25.43		
-14.04   	 63.48   	 18.94   	   0.00		 17.27   	  25.43		
-15.87   	 53.71   	 18.94   	  -5.09		 17.38   	  20.35		
-16.17   	 44.56   	 18.92   	   0.00		 17.46   	  20.35		
-17.09   	 32.04   	 18.92   	  -5.09		 17.54   	  15.26		
-20.14   	 10.68   	 18.90   	  -5.09		 17.60   	  20.35		
-24.72   	-19.84   	 18.88   	  -5.09		 17.68   	  15.26		
-26.25   	-42.72   	 18.86   	   0.00		 17.74   	  15.26		
-19.23   	-20.45   	 18.86   	  -5.09		 17.80   	  15.26		
  1.53   	 88.20   	 18.84   	  -5.09		 17.86   	  20.35		
 36.32   	306.70   	 18.82   	  -5.09		 17.94   	  15.26		
 76.90   	614.32   	 18.80   	  -5.09		 18.01   	  20.35		
108.03   	940.86   	 18.78   	  -5.09		 18.09   	  45.78		
 78.74   	1296.69(R)	 18.76(E)	   5.09		 18.27   	  25.43		
 15.87   	1230.77   	 18.78   	  10.17		 18.37   	  25.43		
-50.05   	1026.31   	 18.82   	  20.35		 18.47   	  30.52		
-90.03   	753.78   	 18.90   	  25.43		 18.60   	  30.52		
-89.11   	484.62   	 19.00   	  35.61		 18.72   	  30.52		
-56.15   	267.94   	 19.15   	  50.86		 18.84   	  30.52		
-17.70   	122.68   	 19.35   	  61.04		 18.96   	  25.43		
  3.36   	 43.64   	 19.59   	  81.38		 19.06   	  15.26		
  0.92   	 10.99   	 19.92   	  96.64		 19.13   	  10.17		
-13.43   	  2.75   	 20.31   	 116.99		 19.17   	   0.00		
-24.41   	  2.75   	 20.77   	 142.42		 19.17   	 -15.26		
-24.72   	  1.53   	 21.34   	 172.94		 19.10   	 -25.43		
-17.09   	 -1.22   	 22.03   	 203.46		 19.00   	 -45.78		
 -8.54   	 -3.66   	 22.85   	 239.06		 18.82   	 -45.78		
 -4.58   	 -4.27   	 23.80   	 284.84		 18.64   	 -40.69		
 -5.49   	 -3.36   	 24.94   	 325.53		 18.47   	 -30.52		
 -9.77   	 -4.27   	 26.25   	 376.40		 18.35   	 -10.17		
-15.26   	 -8.54   	 27.75   	 422.18		 18.31   	  20.35		
-19.23   	-14.95   	 29.44   	 473.04		 18.39   	  61.04		
-20.14   	-20.75   	 31.33   	 518.82		 18.64   	  91.56		
-17.40   	-23.50   	 33.41   	 559.51		 19.00   	 116.99		
-12.82   	-22.89   	 35.65   	 584.94		 19.47   	 132.25		
 -7.93   	-21.36   	 37.99   	 605.29		 20.00   	 142.42		
 -5.19   	-22.58   	 40.41   	 620.55		 20.57   	 127.16		
 -4.58   	-27.77   	 42.89   	 620.55		 21.08   	 116.99		
 -5.80   	-35.40   	 45.37   	 605.29		 21.55   	  96.64		
 -8.54   	-42.42   	 47.79   	 595.11		 21.93   	  71.21		
-11.90   	-46.39   	 50.17   	 569.68		 22.22   	  55.95		
-14.95   	-46.08   	 52.45   	 544.25		 22.44   	  35.61		
-16.17   	-43.03   	 54.63   	 518.82		 22.58   	  25.43		
-14.95   	-39.67   	 56.70   	 488.30		 22.69   	  20.35		
-11.90   	-38.45   	 58.66   	 462.87		 22.77   	  25.43		
 -9.77   	-39.37   	 60.51   	 442.52		 22.87   	  25.43		
-10.07   	-42.11   	 62.28   	 417.09		 22.97   	  20.35		
-12.82   	-45.17   	 63.95   	 401.83		 23.05   	  25.43		
-14.65   	-46.39   	 65.55   	 376.40		 23.15   	  15.26		
-12.82   	-44.56   	 67.06   	 350.97		 23.21   	  10.17		
 -7.02   	-40.28   	 68.46   	 325.53		 23.26   	  -5.09		
 -0.31   	-35.40   	 69.77   	 295.01		 23.23   	 -10.17		
  3.05   	-32.35   	 70.95   	 269.58		 23.19   	 -15.26		
  1.22   	-32.04   	 72.02   	 239.06		 23.13   	 -25.43		
 -3.66   	-34.48   	 72.98   	 218.72		 23.03   	 -25.43		
 -8.54   	-37.54   	 73.86   	 198.37		 22.93   	 -15.26		
-11.29   	-39.98   	 74.65   	 178.03		 22.87   	 -10.17		
-11.90   	-40.89   	 75.36   	 162.77		 22.83   	   0.00		
-10.38   	-40.59   	 76.01   	 142.42		 22.83   	  10.17		
 -8.24   	-40.28   	 76.58   	 132.25		 22.87   	  15.26		
 -6.71   	-40.59   	 77.11   	 111.90		 22.93   	  15.26		
 -5.49   	-41.81   	 77.56   	 101.73		 22.99   	  20.35		
 -4.27   	-41.50   	 77.97   	  81.38		 23.07   	  10.17		
 -2.14   	-37.84   	 78.29   	  71.21		 23.11   	   0.00		
  0.00   	-31.43   	 78.58   	  61.04		 23.11   	  -5.09		
  1.53   	-24.41   	 78.82   	  55.95		 23.09   	 -20.35		
  2.75   	-18.62   	 79.04   	  45.78		 23.01   	 -20.35		
  4.27   	-14.95   	 79.23   	  40.69		 22.93   	 -25.43		
  6.71   	-11.60   	 79.39   	  40.69		 22.83   	 -30.52		
  7.93   	 -7.93   	 79.55   	  40.69		 22.71   	 -20.35		
  6.41   	 -5.19   	 79.71   	  30.52		 22.62   	 -10.17		
  1.22   	 -5.80   	 79.84   	  35.61		 22.58   	 -10.17		
 -3.97   	-10.38   	 79.98   	  30.52		 22.54   	   5.09		
 -4.27   	-18.92   	 80.10   	  30.52		 22.56   	  10.17		
  2.44   	-29.30   	 80.22   	  35.61		 22.60   	  10.17		
 12.82   	-38.45   	 80.37   	  30.52		 22.64   	  15.26		
 21.36   	-43.64   	 80.49   	  35.61		 22.71   	  15.26		
 24.41   	-43.03   	 80.63   	  30.52		 22.77   	  15.26		
 23.80   	-37.84   	 80.75   	  35.61		 22.83   	   5.09		
 22.89   	-30.82   	 80.89   	  30.52		 22.85   	  10.17		
 25.02   	-25.63   	 81.02   	  30.52		 22.89   	   0.00		
 30.52   	-21.97   	 81.14   	  25.43		 22.89   	   5.09		
 37.54   	-17.70   	 81.24   	  25.43		 22.91   	   5.09		
 43.03   	-10.99   	 81.34   	  20.35		 22.93   	   5.09		
 43.64   	 -1.83   	 81.42   	  15.26		 22.95   	   5.09		
 40.28   	  7.93   	 81.48   	  15.26		 22.97   	  10.17		
 34.79   	 16.78   	 81.55   	  10.17		 23.01   	  10.17		
 29.91   	 25.63   	 81.59   	   5.09		 23.05   	  15.26		
 27.77   	 34.79   	 81.61   	   5.09		 23.11   	  15.26		
 27.47   	 44.86   	 81.63(S)	   0.00		 23.17   	  10.17		
 27.16   	 53.71   	 81.63   	  -5.09		 23.21   	  10.17		
 24.72   	 60.12   	 81.61   	 -15.26		 23.26   	  15.26		
 19.84   	 63.48   	 81.55   	 -25.43		 23.32   	   5.09		
 13.73   	 64.09   	 81.44   	 -35.61		 23.34   	  10.17		
  7.02   	 62.87   	 81.30   	 -45.78		 23.38   	   5.09		
  0.92   	 60.42   	 81.12   	 -61.04		 23.40   	  10.17		
 -4.27   	 57.68   	 80.87   	 -81.38		 23.44   	   5.09		
 -8.54   	 54.93   	 80.55   	 -91.56		 23.46   	  10.17		
-11.29   	 53.41   	 80.18   	-116.99		 23.50   	   5.09		
-11.60   	 54.93   	 79.71   	-137.33		 23.52   	  15.26		
 -9.77   	 59.81   	 79.17   	-162.77		 23.58   	  10.17		
 -7.32   	 68.05   	 78.51   	-188.20		 23.62   	  15.26		
 -5.49   	 77.21   	 77.76   	-218.72		 23.68   	  15.26		
 -4.88   	 84.84   	 76.89   	-259.41		 23.74   	  20.35		
 -5.49   	 88.20   	 75.85   	-305.19		 23.82   	  15.26		
 -7.32   	 87.28   	 74.63   	-356.05		 23.89   	  20.35		
 -9.46   	 83.31   	 73.20   	-412.00		 23.97   	  10.17		
-11.29   	 77.21   	 71.56   	-462.87		 24.01   	  10.17		
-11.29   	 72.02   	 69.70   	-513.73		 24.05   	   5.09		
 -7.93   	 69.58   	 67.65   	-549.34		 24.07   	  -5.09		
 -2.44   	 71.11   	 65.45   	-584.94		 24.05   	 -15.26		
  3.97   	 76.90   	 63.11   	-605.29		 23.99   	 -20.35		
  8.24   	 83.62   	 60.69   	-610.37		 23.91   	 -20.35		
  8.24   	 88.81   	 58.25   	-605.29		 23.82   	 -30.52		
  5.49   	 91.25   	 55.83   	-590.03		 23.70   	 -30.52		
  3.05   	 91.55   	 53.47   	-579.86		 23.58   	 -30.52		
  2.44   	 90.33   	 51.15   	-564.60		 23.46   	 -30.52		
  3.97   	 87.89   	 48.89   	-544.25		 23.34   	 -10.17		
  6.10   	 84.84   	 46.71   	-523.90		 23.30   	   0.00		
  7.93   	 81.79   	 44.62   	-513.73		 23.30   	  20.35		
  9.77   	 78.74   	 42.56   	-493.39		 23.38   	  40.69		
 11.90   	 75.68   	 40.59   	-483.21		 23.54   	  61.04		
 14.04   	 72.33   	 38.66   	-462.87		 23.78   	  71.21		
 14.65   	 68.05   	 36.81   	-452.69		 24.07   	  81.38		
 11.60   	 61.95   	 34.99   	-437.43		 24.39   	  81.38		
  7.02   	 55.24   	 33.25   	-422.18		 24.72   	  66.12		
  3.36   	 50.66   	 31.56   	-401.83		 24.98   	  55.95		
  2.44   	 50.35   	 29.95   	-391.66		 25.21   	  25.43		
  4.58   	 56.15   	 28.38   	-371.31		 25.31(V)	   0.00		
  6.71   	 66.22   	 26.90   	-356.05		 25.31   	 -30.52		
  5.19   	 74.77   	 25.47   	-340.79		 25.19   	 -55.95		
  0.61   	 78.43   	 24.11   	-320.45		 24.96   	 -81.38		
 -3.05   	 78.43   	 22.83   	-305.19		 24.64   	-101.73		
 -1.22   	 77.51   	 21.61   	-284.84		 24.23   	-101.73		
  5.80   	 79.04   	 20.47   	-264.50		 23.82   	-101.73		
 12.51   	 80.57   	 19.41   	-249.24		 23.42   	 -81.38		
 13.12   	 77.82   	 18.41   	-228.89		 23.09   	 -71.21		
  6.10   	 68.97   	 17.50   	-208.54		 22.81   	 -40.69		
 -3.36   	 58.59   	 16.66   	-188.20		 22.64   	 -25.43		
 -9.16   	 52.80   	 15.91   	-172.94		 22.54   	 -10.17		
 -8.54   	 54.32   	 15.22   	-152.59		 22.50   	   0.00		
 -5.19   	 59.51   	 14.61   	-137.33		 22.50   	   0.00		
 -3.36   	 61.65   	 14.06   	-122.07		 22.50   	  -5.09		
 -3.05   	 56.76   	 13.57   	-111.90		 22.48   	 -20.35		
 -2.44   	 47.30   	 13.12   	 -91.56		 22.40   	 -30.52		
  1.22   	 38.45   	 12.76   	 -86.47		 22.28   	 -45.78		
  7.02   	 35.71   	 12.41   	 -71.21		 22.10   	 -61.04		
 10.68   	 39.06   	 12.13   	 -55.95		 21.85   	 -66.12		
  9.77   	 45.78   	 11.90   	 -50.86		 21.59   	 -66.12		
  6.10   	 52.80   	 11.70   	 -40.69		 21.32   	 -66.12		
  2.75   	 58.29   	 11.54   	 -25.43		 21.06   	 -61.04		
  2.14   	 61.04   	 11.43   	 -20.35		 20.81   	 -45.78		
  3.97   	 62.56   	 11.35   	  -5.09		 20.63   	 -40.69		
  5.49   	 63.17   	 11.33(D)	   0.00		 20.47   	 -35.61		
  4.88   	 62.56   	 11.33   	  10.17		 20.33   	 -25.43		
  2.75   	 60.42   	 11.37   	  20.35		 20.22   	 -25.43		
  0.31   	 57.07   	 11.45   	  30.52		 20.12   	 -25.43		
 -0.31   	 54.32   	 11.58   	  35.61		 20.02   	 -35.61		
  0.61   	 54.02   	 11.72   	  45.78		 19.88   	 -40.69		
  2.44   	 56.46   	 11.90   	  50.86		 19.72   	 -45.78		
  3.66   	 60.73   	 12.11   	  55.95		 19.53   	 -50.86		
  4.88   	 63.48   	 12.33   	  61.04		 19.33   	 -50.86		
  5.80   	 63.78   	 12.57   	  66.12		 19.13   	 -55.95		
  7.32   	 61.34   	 12.84   	  71.21		 18.90   	 -55.95		
  7.93   	 57.07   	 13.12   	  71.21		 18.68   	 -45.78		
  5.49   	 50.05   	 13.41   	  71.21		 18.49   	 -45.78		
  0.61   	 41.81   	 13.69   	  76.30		 18.31   	 -40.69		
 -5.49   	 33.87   	 14.00   	  76.30		 18.15   	 -40.69		
 -9.77   	 28.99   	 14.30   	  81.38		 17.99   	 -35.61		
-10.38   	 30.21   	 14.63   	  81.38		 17.84   	 -35.61		
 -8.85   	 36.32   	 14.95   	  86.47		 17.70   	 -40.69		
 -8.24   	 42.72   	 15.30   	  91.56		 17.54   	 -50.86		
-10.38   	 46.08   	 15.67   	  91.56		 17.33   	 -50.86		
-14.65   	 45.17   	 16.03   	  91.56		 17.13   	 -61.04		
-18.01   	 42.72   	 16.40   	  96.64		 16.89   	 -66.12		
-18.31   	 41.20   	 16.79   	  91.56		 16.62   	 -76.30		
-15.26   	 41.81   	 17.15   	  81.38		 16.32   	 -76.30		
-10.68   	 41.20   	 17.48   	  76.30		 16.01   	 -76.30		
 -7.02   	 36.93   	 17.78   	  66.12		 15.71   	 -71.21		
 -5.80   	 29.30   	 18.05   	  61.04		 15.42   	 -66.12		
 -7.63   	 20.14   	 18.29   	  45.78		 15.16   	 -55.95		
-12.82   	  9.46   	 18.47   	  35.61		 14.93   	 -45.78		
-18.92   	 -6.41   	 18.62   	  35.61		 14.75   	 -40.69		
-22.58   	-25.02   	 18.76   	  25.43		 14.59   	 -25.43		
-19.84   	-27.47   	 18.86   	  20.35		 14.49   	 -15.26		
 -4.88   	 23.50   	 18.94   	  15.26		 14.43   	  -5.09		
 25.02   	167.54   	 19.00   	  10.17		 14.40   	   0.00		
 66.83   	417.79   	 19.04   	  10.17		 14.40   	  10.17		
108.64   	738.53   	 19.08   	  10.17		 14.45   	  15.26		
133.36   	1048.58   	 19.13   	  20.35		 14.51   	  35.61		
 79.04   	1307.37(R)	 19.21(E)	  15.26		 14.65   	  20.35		
 13.12   	1193.85   	 19.27   	  15.26		 14.73   	  20.35		
-45.78   	963.44   	 19.33   	  30.52		 14.81   	  15.26		
-73.85   	687.56   	 19.45   	  35.61		 14.87   	  20.35		
-65.31   	429.99   	 19.59   	  45.78		 14.95   	  15.26		
-34.48   	230.10   	 19.78   	  66.12		 15.02   	  20.35		
 -3.05   	103.15   	 20.04   	  81.38		 15.10   	  15.26		
 13.43   	 40.59   	 20.37   	  96.64		 15.16   	  15.26		
 14.04   	 21.36   	 20.75   	 127.16		 15.22   	  10.17		
  7.02   	 20.14   	 21.26   	 147.51		 15.26   	   5.09		
  0.61   	 18.01   	 21.85   	 183.11		 15.28   	   0.00		
 -2.75   	  5.80   	 22.58   	 218.72		 15.28   	  -5.09		
 -4.88   	-13.43   	 23.46   	 254.32		 15.26   	 -15.26		
 -7.93   	-32.04   	 24.48   	 300.10		 15.20   	 -20.35		
-10.68   	-42.11   	 25.68   	 340.79		 15.12   	 -20.35		
-10.38   	-42.11   	 27.04   	 391.66		 15.04   	  -5.09		
 -7.63   	-38.15   	 28.61   	 432.35		 15.02   	  10.17		
 -4.88   	-36.93   	 30.34   	 483.21		 15.06   	  35.61		
 -4.58   	-42.11   	 32.27   	 523.90		 15.20   	  55.95		
 -7.63   	-50.96   	 34.36   	 554.42		 15.42   	  86.47		
-10.68   	-58.90   	 36.58   	 590.03		 15.77   	 101.73		
-11.29   	-62.56   	 38.94   	 605.29		 16.17   	 106.82		
 -9.77   	-64.39   	 41.36   	 610.37		 16.60   	 106.82		
 -8.24   	-68.97   	 43.80   	 615.46		 17.03   	  91.56		
 -7.93   	-77.51   	 46.27   	 605.29		 17.40   	  76.30		
 -8.24   	-86.36   	 48.69   	 590.03		 17.70   	  55.95		
 -7.93   	-90.03   	 51.05   	 574.77		 17.92   	  35.61		
 -7.32   	-85.45   	 53.35   	 549.34		 18.07   	  20.35		
 -7.32   	-74.77   	 55.54   	 523.90		 18.15   	  10.17		
 -7.02   	-61.95   	 57.64   	 498.47		 18.19   	   5.09		
 -4.88   	-50.05   	 59.63   	 467.95		 18.21   	   5.09		
  0.00   	-40.28   	 61.51   	 447.61		 18.23   	   5.09		
  5.49   	-34.79   	 63.30   	 422.18		 18.25   	   0.00		
  8.54   	-33.26   	 64.98   	 396.74		 18.25   	   0.00		
  7.63   	-34.18   	 66.57   	 381.48		 18.25   	  -5.09		
  4.58   	-34.79   	 68.10   	 350.97		 18.23   	 -10.17		
  2.44   	-32.04   	 69.50   	 325.53		 18.19   	 -20.35		
  3.36   	-26.55   	 70.80   	 305.19		 18.11   	 -35.61		
  5.80   	-21.06   	 72.02   	 274.67		 17.97   	 -35.61		
  7.63   	-18.92   	 73.12   	 254.32		 17.82   	 -40.69		
  6.71   	-21.06   	 74.14   	 223.80		 17.66   	 -45.78		
  4.58   	-25.63   	 75.04   	 208.54		 17.48   	 -35.61		
  2.44   	-29.30   	 75.87   	 183.11		 17.33   	 -35.61		
  1.83   	-31.43   	 76.60   	 167.85		 17.19   	 -25.43		
  2.75   	-32.35   	 77.27   	 152.59		 17.09   	 -15.26		
  3.36   	-34.18   	 77.88   	 137.33		 17.03   	 -10.17		
  2.75   	-37.54   	 78.43   	 132.25		 16.99   	 -10.17		
  0.31   	-42.72   	 78.96   	 116.99		 16.95   	 -10.17		
 -2.14   	-48.22   	 79.43   	 101.73		 16.91   	  -5.09		
 -3.36   	-54.02   	 79.84   	 101.73		 16.89   	 -10.17		
 -2.44   	-60.12   	 80.24   	  86.47		 16.85   	 -15.26		
 -0.31   	-67.44   	 80.59   	  76.30		 16.79   	 -15.26		
  2.44   	-75.07   	 80.89   	  71.21		 16.72   	 -15.26		
  4.27   	-83.31   	 81.18   	  61.04		 16.66   	 -10.17		
  4.88   	-91.55   	 81.42   	  55.95		 16.62   	 -10.17		
  3.66   	-99.18   	 81.65   	  50.86		 16.58   	  -5.09		
  1.53   	-105.29   	 81.85   	  50.86		 16.56   	   0.00		
 -0.31   	-108.03   	 82.05   	  40.69		 16.56   	   5.09		
 -0.92   	-107.73   	 82.22   	  40.69		 16.58   	  10.17		
  1.53   	-104.68   	 82.38   	  40.69		 16.62   	  10.17		
  6.71   	-101.62   	 82.54   	  40.69		 16.66   	  15.26		
 12.51   	-101.01   	 82.71   	  40.69		 16.72   	  20.35		
 16.48   	-102.23   	 82.87   	  35.61		 16.81   	  15.26		
 18.31   	-103.15   	 83.01   	  40.69		 16.87   	  15.26		
 19.53   	-101.32   	 83.17   	  35.61		 16.93   	  20.35		
 22.89   	-94.60   	 83.32   	  40.69		 17.01   	  15.26		
 28.99   	-83.31   	 83.48   	  35.61		 17.07   	  20.35		
 36.62   	-68.97   	 83.62   	  40.69		 17.15   	  15.26		
 43.64   	-52.49   	 83.78   	  35.61		 17.21   	  25.43		
 47.61   	-35.40   	 83.93   	  35.61		 17.31   	  20.35		
 46.69   	-18.31   	 84.07   	  35.61		 17.40   	  25.43		
 41.20   	 -1.83   	 84.21   	  35.61		 17.50   	  25.43		
 32.65   	 13.12   	 84.35   	  30.52		 17.60   	  25.43		
 22.89   	 26.25   	 84.48   	  25.43		 17.70   	  30.52		
 15.26   	 38.76   	 84.58   	  25.43		 17.82   	  30.52		
 11.90   	 51.27   	 84.68   	  20.35		 17.94   	  30.52		
 13.12   	 63.17   	 84.76   	  20.35		 18.07   	  35.61		
 15.26   	 72.63   	 84.84   	  10.17		 18.21   	  40.69		
 15.87   	 77.51   	 84.88   	   5.09		 18.37   	  35.61		
 12.82   	 78.13   	 84.90(S)	  -5.09		 18.51   	  40.69		
  8.54   	 76.60   	 84.88   	 -10.17		 18.68   	  40.69		
  4.58   	 75.38   	 84.84   	 -20.35		 18.84   	  45.78		
  2.75   	 76.60   	 84.76   	 -30.52		 19.02   	  45.78		
  2.44   	 78.43   	 84.64   	 -45.78		 19.21   	  50.86		
  2.75   	 79.04   	 84.46   	 -61.04		 19.41   	  50.86		
  3.05   	 77.51   	 84.21   	 -81.38		 19.61   	  50.86		
  3.36   	 74.77   	 83.89   	-101.73		 19.82   	  55.95		
  3.36   	 71.11   	 83.48   	-122.07		 20.04   	  55.95		
  2.14   	 67.14   	 82.99   	-152.59		 20.26   	  55.95		
 -0.61   	 61.65   	 82.38   	-183.11		 20.49   	  61.04		
 -3.97   	 53.41   	 81.65   	-213.63		 20.73   	  55.95		
 -6.71   	 44.25   	 80.79   	-254.32		 20.96   	  50.86		
 -8.54   	 36.32   	 79.78   	-300.10		 21.16   	  55.95		
 -9.16   	 32.35   	 78.58   	-356.05		 21.38   	  45.78		
-10.07   	 32.65   	 77.15   	-406.92		 21.57   	  45.78		
-10.68   	 34.79   	 75.52   	-473.04		 21.75   	  35.61		
-10.07   	 36.32   	 73.63   	-523.90		 21.89   	  25.43		
 -7.93   	 34.48   	 71.54   	-579.86		 21.99   	  15.26		
 -6.10   	 29.91   	 69.22   	-620.55		 22.05   	  10.17		
 -5.19   	 25.63   	 66.73   	-651.07		 22.10   	  -5.09		
 -6.41   	 24.11   	 64.13   	-666.32		 22.08   	  -5.09		
 -8.54   	 26.55   	 61.46   	-666.32		 22.05   	 -10.17		
 -9.46   	 30.52   	 58.80   	-656.15		 22.01   	  -5.09		
 -8.85   	 32.96   	 56.17   	-645.98		 21.99   	  15.26		
 -7.63   	 31.43   	 53.59   	-625.63		 22.05   	  30.52		
 -7.02   	 26.55   	 51.09   	-605.29		 22.18   	  55.95		
 -7.32   	 21.67   	 48.67   	-584.94		 22.40   	  76.30		
