  I     	  II     	  AOp     	  AOp'		  CH2     	  CH2'		
-19.23   	-32.96   	 61.73   	 -25.43		 63.82   	 -30.52		
-19.23   	-32.96   	 61.63   	 -25.43		 63.70   	 -35.61		
-18.62   	-33.87   	 61.53   	 -30.52		 63.56   	 -35.61		
-17.40   	-34.79   	 61.40   	 -25.43		 63.42   	 -30.52		
-16.78   	-35.10   	 61.30   	 -30.52		 63.30   	 -35.61		
-17.40   	-35.10   	 61.18   	 -25.43		 63.15   	 -30.52		
-18.92   	-34.79   	 61.08   	 -30.52		 63.03   	 -30.52		
-19.84   	-35.10   	 60.96   	 -30.52		 62.91   	 -35.61		
-18.62   	-34.48   	 60.83   	 -30.52		 62.77   	 -30.52		
-15.56   	-32.65   	 60.71   	 -30.52		 62.64   	 -30.52		
-12.51   	-28.99   	 60.59   	 -30.52		 62.52   	 -30.52		
-10.38   	-24.41   	 60.47   	 -30.52		 62.40   	 -30.52		
-10.38   	-19.84   	 60.35   	 -35.61		 62.28   	 -30.52		
-10.99   	-15.87   	 60.20   	 -30.52		 62.16   	 -30.52		
-10.38   	-12.51   	 60.08   	 -35.61		 62.03   	 -30.52		
 -7.63   	-10.38   	 59.94   	 -35.61		 61.91   	 -30.52		
 -4.27   	-10.38   	 59.80   	 -35.61		 61.79   	 -25.43		
 -2.14   	-12.82   	 59.65   	 -40.69		 61.69   	 -30.52		
 -2.14   	-17.40   	 59.49   	 -35.61		 61.57   	 -30.52		
 -3.36   	-22.89   	 59.35   	 -35.61		 61.44   	 -25.43		
 -3.97   	-27.16   	 59.21   	 -35.61		 61.34   	 -30.52		
 -3.66   	-30.52   	 59.06   	 -40.69		 61.22   	 -30.52		
 -4.58   	-36.62   	 58.90   	 -35.61		 61.10   	 -25.43		
 -7.93   	-51.27   	 58.76   	 -35.61		 61.00   	 -30.52		
-13.43   	-79.35   	 58.62   	 -30.52		 60.87   	 -25.43		
-15.87   	-114.75   	 58.49   	 -35.61		 60.77   	 -30.52		
 -9.16   	-132.75   	 58.35   	 -35.61		 60.65   	 -25.43		
 10.68   	-91.86   	 58.21   	 -35.61		 60.55   	 -30.52		
 43.95   	 45.78   	 58.07   	 -30.52		 60.43   	 -30.52		
 84.23   	293.58   	 57.94   	 -30.52		 60.30   	 -25.43		
122.38   	621.95   	 57.82   	 -30.52		 60.20   	 -30.52		
147.40   	957.95   	 57.70   	 -66.12		 60.08   	 -55.95		
122.38   	1310.42(R)	 57.44   	 -30.52		 59.86   	 -30.52		
 70.19   	1233.83   	 57.31   	 -25.43		 59.74   	 -25.43		
  8.24   	1013.18   	 57.21   	 -30.52		 59.63   	 -30.52		
-41.20   	722.35   	 57.09   	 -30.52		 59.51   	 -30.52		
-61.65   	440.67   	 56.97   	 -30.52		 59.39   	 -25.43		
-50.96   	221.86   	 56.85   	 -30.52		 59.29   	 -30.52		
-23.80   	 82.40   	 56.72   	 -30.52		 59.17   	 -30.52		
 -0.61   	  8.54   	 56.60   	 -30.52		 59.04   	 -25.43		
  6.71   	-28.08   	 56.48   	 -25.43		 58.94   	 -30.52		
  0.61   	-50.05   	 56.38   	 -30.52		 58.82   	 -25.43		
 -9.16   	-68.97   	 56.26   	 -30.52		 58.72   	 -30.52		
-14.65   	-85.75   	 56.13   	 -30.52		 58.60   	 -25.43		
-13.73   	-97.35   	 56.01   	 -35.61		 58.49   	 -30.52		
-10.38   	-102.84   	 55.87   	 -30.52		 58.37   	 -25.43		
 -8.24   	-104.37   	 55.75   	 -35.61		 58.27   	 -25.43		
 -9.16   	-104.98   	 55.61   	 -35.61		 58.17   	 -25.43		
-11.90   	-106.81   	 55.46   	 -35.61		 58.07   	 -25.43		
-13.73   	-109.25   	 55.32   	 -40.69		 57.97   	 -30.52		
-12.82   	-111.08   	 55.16   	 -35.61		 57.84   	 -25.43		
 -9.77   	-112.92   	 55.02   	 -40.69		 57.74   	 -25.43		
 -6.41   	-115.05   	 54.85   	 -40.69		 57.64   	 -25.43		
 -4.27   	-116.58   	 54.69   	 -40.69		 57.54   	 -25.43		
 -3.66   	-114.75   	 54.53   	 -40.69		 57.44   	 -25.43		
 -3.36   	-108.03   	 54.36   	 -35.61		 57.33   	 -30.52		
 -1.22   	-98.88   	 54.22   	 -30.52		 57.21   	 -25.43		
  1.83   	-91.55   	 54.10   	 -30.52		 57.11   	 -30.52		
  3.66   	-90.64   	 53.98   	 -15.26		 56.99   	 -30.52		
  3.66   	-95.52   	 53.92   	  -5.09		 56.87   	 -35.61		
  1.83   	-102.54   	 53.90   	  10.17		 56.72   	 -30.52		
 -0.61   	-107.12   	 53.94   	  35.61		 56.60   	 -30.52		
 -2.75   	-108.03   	 54.08   	  55.95		 56.48   	 -35.61		
 -4.88   	-108.34   	 54.30   	  91.56		 56.34   	 -35.61		
 -6.41   	-112.61   	 54.67   	 122.07		 56.20   	 -30.52		
 -7.32   	-122.68   	 55.16   	 157.68		 56.07   	 -35.61		
 -8.24   	-137.94   	 55.79   	 198.37		 55.93   	 -35.61		
 -9.16   	-154.11   	 56.58   	 228.89		 55.79   	 -30.52		
-10.38   	-166.02   	 57.50   	 264.50		 55.67   	 -25.43		
-11.29   	-170.29   	 58.56   	 289.93		 55.56   	 -25.43		
-11.60   	-167.54   	 59.71   	 310.27		 55.46   	 -10.17		
-10.38   	-160.22   	 60.96   	 330.62		 55.42   	   0.00		
 -8.54   	-152.59   	 62.28   	 335.71		 55.42   	  15.26		
 -7.32   	-148.62   	 63.62   	 340.79		 55.48   	  35.61		
 -7.32   	-149.23   	 64.98   	 335.71		 55.63   	  66.12		
 -7.63   	-152.89   	 66.33   	 330.62		 55.89   	 101.73		
 -7.02   	-156.56   	 67.65   	 315.36		 56.30   	 132.25		
 -5.19   	-158.08   	 68.91   	 310.27		 56.83   	 167.85		
 -4.88   	-156.86   	 70.15   	 289.93		 57.50   	 208.54		
 -6.71   	-154.42   	 71.31   	 284.84		 58.33   	 239.06		
-10.07   	-151.98   	 72.45   	 274.67		 59.29   	 269.58		
-12.21   	-150.15   	 73.55   	 269.58		 60.37   	 295.01		
-10.38   	-149.84   	 74.63   	 264.50		 61.55   	 325.53		
 -5.49   	-150.76   	 75.69   	 259.41		 62.85   	 340.79		
 -0.31   	-153.20   	 76.72   	 254.32		 64.21   	 361.14		
  3.66   	-155.33   	 77.74   	 249.24		 65.66   	 376.40		
  6.41   	-156.56   	 78.74   	 244.15		 67.16   	 391.66		
  8.24   	-155.33   	 79.71   	 239.06		 68.73   	 396.74		
  9.46   	-150.76   	 80.67   	 228.89		 70.32   	 412.00		
  9.16   	-144.96   	 81.59   	 218.72		 71.96   	 412.00		
  7.02   	-139.16   	 82.46   	 208.54		 73.61   	 422.18		
  5.80   	-135.50   	 83.30   	 203.46		 75.30   	 417.09		
  7.32   	-133.97   	 84.11   	 183.11		 76.97   	 422.18		
 12.21   	-134.28   	 84.84   	 178.03		 78.66   	 422.18		
 18.92   	-134.89   	 85.55   	 167.85		 80.35   	 417.09		
 25.33   	-134.58   	 86.23   	 162.77		 82.01   	 412.00		
 30.21   	-131.53   	 86.88   	 152.59		 83.66   	 401.83		
 34.18   	-124.21   	 87.49   	 142.42		 85.27   	 391.66		
 38.76   	-111.39   	 88.06   	 142.42		 86.84   	 381.48		
 43.95   	-93.99   	 88.63   	 132.25		 88.36   	 371.31		
 49.74   	-77.21   	 89.16   	 132.25		 89.85   	 350.97		
 55.24   	-66.22   	 89.68   	 127.16		 91.25   	 335.71		
 58.59   	-64.70   	 90.19   	 122.07		 92.59   	 320.45		
 60.12   	-70.50   	 90.68   	 122.07		 93.88   	 305.19		
 59.20   	-79.04   	 91.17   	 106.82		 95.10   	 279.75		
 57.07   	-84.84   	 91.60   	 106.82		 96.22   	 264.50		
 54.02   	-84.53   	 92.02   	 101.73		 97.27   	 244.15		
 50.96   	-77.21   	 92.43   	  91.56		 98.25   	 218.72		
 47.30   	-64.39   	 92.80   	  86.47		 99.12   	 203.46		
 42.72   	-49.13   	 93.14   	  76.30		 99.94   	 183.11		
 38.15   	-36.62   	 93.45   	  71.21		100.67   	 157.68		
 33.57   	-32.35   	 93.73   	  66.12		101.30   	 142.42		
 28.99   	-38.15   	 94.00   	  55.95		101.87   	 122.07		
 23.80   	-50.05   	 94.22   	  50.86		102.36   	 101.73		
 18.01   	-59.51   	 94.42   	  40.69		102.77   	  81.38		
 11.60   	-58.59   	 94.59   	  35.61		103.09   	  71.21		
  7.32   	-46.39   	 94.73   	  30.52		103.38   	  50.86		
  6.10   	-29.30   	 94.85   	  20.35		103.58   	  35.61		
  7.63   	-17.70   	 94.93   	  15.26		103.72   	  20.35		
  9.77   	-17.70   	 94.99   	   5.09		103.80   	   5.09		
 10.99   	-26.55   	 95.01(S)	   0.00		103.82   	   0.00		
 10.68   	-36.32   	 95.01   	 -15.26		103.82   	 -15.26		
  9.16   	-39.67   	 94.95   	 -25.43		103.76   	 -25.43		
  7.63   	-34.48   	 94.85   	 -30.52		103.66   	 -35.61		
  7.02   	-23.80   	 94.73   	 -50.86		103.52   	 -45.78		
  7.63   	-11.60   	 94.53   	 -55.95		103.34   	 -55.95		
  9.77   	 -0.92   	 94.30   	 -76.30		103.11   	 -61.04		
 12.51   	  6.71   	 94.00   	 -91.56		102.87   	 -66.12		
 14.65   	 10.38   	 93.63   	-106.82		102.60   	 -81.38		
 14.65   	  7.93   	 93.20   	-122.07		102.28   	 -81.38		
 11.90   	 -0.31   	 92.72   	-142.42		101.95   	 -91.56		
  8.54   	-10.68   	 92.15   	-152.59		101.59   	-101.73		
  6.71   	-17.40   	 91.54   	-172.94		101.18   	-106.82		
  6.71   	-16.48   	 90.84   	-183.11		100.75   	-116.99		
  7.02   	 -7.63   	 90.11   	-193.29		100.28   	-122.07		
  6.71   	  4.88   	 89.34   	-198.37		 99.80   	-132.25		
  5.49   	 14.04   	 88.54   	-198.37		 99.27   	-142.42		
  4.58   	 15.26   	 87.75   	-188.20		 98.70   	-147.51		
  4.88   	  7.32   	 87.00   	-178.03		 98.11   	-157.68		
  6.10   	 -6.71   	 86.29   	-167.85		 97.48   	-172.94		
  6.41   	-21.97   	 85.62   	-147.51		 96.78   	-178.03		
  4.58   	-32.04   	 85.03   	-127.16		 96.07   	-183.11		
  1.22   	-32.35   	 84.52   	-111.90		 95.34   	-193.29		
 -0.61   	-22.58   	 84.07   	 -96.64		 94.57   	-193.29		
  0.92   	 -8.54   	 83.68   	 -86.47		 93.79   	-198.37		
  6.10   	  1.83   	 83.34   	 -76.30		 93.00   	-203.46		
 11.29   	  1.53   	 83.03   	 -66.12		 92.19   	-193.29		
 13.43   	 -9.16   	 82.77   	 -66.12		 91.41   	-193.29		
 10.38   	-24.72   	 82.50   	 -61.04		 90.64   	-188.20		
  4.58   	-37.54   	 82.26   	 -66.12		 89.89   	-183.11		
  0.00   	-43.03   	 81.99   	 -66.12		 89.16   	-178.03		
 -1.22   	-42.11   	 81.73   	 -66.12		 88.44   	-172.94		
  0.61   	-39.37   	 81.46   	 -71.21		 87.75   	-167.85		
  2.44   	-39.98   	 81.18   	 -71.21		 87.08   	-167.85		
  2.75   	-45.47   	 80.89   	 -71.21		 86.41   	-157.68		
  2.44   	-53.41   	 80.61   	 -71.21		 85.78   	-157.68		
  2.44   	-60.42   	 80.33   	 -71.21		 85.15   	-152.59		
  3.36   	-62.26   	 80.04   	 -76.30		 84.54   	-152.59		
  4.58   	-58.90   	 79.74   	 -71.21		 83.93   	-142.42		
  4.58   	-53.41   	 79.45   	 -71.21		 83.36   	-142.42		
  3.97   	-50.05   	 79.17   	 -71.21		 82.79   	-142.42		
  4.27   	-50.66   	 78.88   	 -66.12		 82.22   	-137.33		
  6.41   	-53.71   	 78.62   	 -66.12		 81.67   	-127.16		
  9.16   	-56.15   	 78.35   	 -61.04		 81.16   	-132.25		
 10.68   	-54.63   	 78.11   	 -55.95		 80.63   	-122.07		
 10.07   	-49.13   	 77.88   	 -55.95		 80.14   	-116.99		
  7.93   	-40.28   	 77.66   	 -50.86		 79.67   	-111.90		
  6.10   	-31.43   	 77.46   	 -40.69		 79.23   	-106.82		
  5.49   	-23.19   	 77.29   	 -40.69		 78.80   	-101.73		
  6.71   	-16.48   	 77.13   	 -30.52		 78.39   	 -96.64		
  9.16   	-13.12   	 77.01   	 -30.52		 78.01   	 -91.56		
 11.29   	-13.73   	 76.89   	 -20.35		 77.64   	 -86.47		
 11.90   	-19.23   	 76.81   	 -10.17		 77.29   	 -86.47		
 10.38   	-28.38   	 76.76   	 -10.17		 76.95   	 -76.30		
  7.02   	-38.76   	 76.72   	  -5.09		 76.64   	 -71.21		
  3.66   	-46.39   	 76.70   	   0.00		 76.36   	 -66.12		
  1.53   	-49.44   	 76.70   	   0.00		 76.09   	 -61.04		
  1.53   	-47.00   	 76.70   	   0.00		 75.85   	 -55.95		
  2.44   	-41.20   	 76.70   	   0.00		 75.63   	 -45.78		
  2.75   	-34.18   	 76.70   	   0.00		 75.44   	 -45.78		
  1.53   	-28.99   	 76.70   	 -10.17		 75.26   	 -35.61		
 -0.31   	-27.47   	 76.66   	 -10.17		 75.12   	 -30.52		
 -1.22   	-30.82   	 76.62   	 -15.26		 74.99   	 -20.35		
 -0.31   	-37.23   	 76.56   	 -25.43		 74.91   	 -20.35		
  2.44   	-43.64   	 76.46   	 -30.52		 74.83   	 -15.26		
  4.27   	-46.69   	 76.34   	 -40.69		 74.77   	 -10.17		
  4.58   	-46.08   	 76.17   	 -45.78		 74.73   	 -10.17		
  3.05   	-42.42   	 75.99   	 -50.86		 74.69   	 -10.17		
  1.83   	-37.84   	 75.79   	 -55.95		 74.65   	  -5.09		
  1.83   	-34.18   	 75.56   	 -66.12		 74.63   	 -10.17		
  2.44   	-31.74   	 75.30   	 -71.21		 74.59   	  -5.09		
  3.36   	-30.21   	 75.01   	 -76.30		 74.57   	 -10.17		
  3.66   	-29.91   	 74.71   	 -76.30		 74.53   	 -15.26		
  3.05   	-30.82   	 74.40   	 -81.38		 74.47   	 -10.17		
  2.44   	-32.35   	 74.08   	 -81.38		 74.42   	 -15.26		
  2.14   	-34.48   	 73.75   	 -86.47		 74.36   	 -20.35		
  2.14   	-36.32   	 73.41   	 -81.38		 74.28   	 -20.35		
  1.83   	-37.84   	 73.08   	 -81.38		 74.20   	 -25.43		
  1.53   	-38.15   	 72.76   	 -81.38		 74.10   	 -25.43		
  1.53   	-37.23   	 72.43   	 -81.38		 74.00   	 -30.52		
  1.83   	-34.48   	 72.11   	 -81.38		 73.88   	 -30.52		
  2.75   	-31.43   	 71.78   	 -81.38		 73.75   	 -40.69		
  3.36   	-28.69   	 71.45   	 -76.30		 73.59   	 -35.61		
  3.36   	-26.86   	 71.15   	 -71.21		 73.45   	 -45.78		
  2.75   	-26.55   	 70.86   	 -71.21		 73.27   	 -45.78		
  1.22   	-26.86   	 70.58   	 -66.12		 73.08   	 -45.78		
  0.00   	-26.86   	 70.32   	 -61.04		 72.90   	 -45.78		
 -0.31   	-25.33   	 70.07   	 -50.86		 72.72   	 -50.86		
 -0.31   	-22.58   	 69.87   	 -50.86		 72.51   	 -45.78		
  0.00   	-19.23   	 69.66   	 -40.69		 72.33   	 -50.86		
  0.31   	-17.09   	 69.50   	 -35.61		 72.13   	 -45.78		
 -0.31   	-17.40   	 69.36   	 -25.43		 71.94   	 -50.86		
 -0.92   	-19.53   	 69.26   	 -25.43		 71.74   	 -45.78		
 -2.44   	-21.67   	 69.16   	 -20.35		 71.56   	 -45.78		
 -4.27   	-21.36   	 69.07   	 -15.26		 71.37   	 -40.69		
 -6.10   	-18.92   	 69.01   	 -15.26		 71.21   	 -45.78		
 -7.02   	-15.56   	 68.95   	 -15.26		 71.03   	 -40.69		
 -6.41   	-13.43   	 68.89   	 -10.17		 70.86   	 -40.69		
 -4.88   	-12.82   	 68.85   	 -10.17		 70.70   	 -40.69		
 -3.66   	-12.82   	 68.81   	 -10.17		 70.54   	 -35.61		
 -3.66   	-12.21   	 68.77   	 -15.26		 70.40   	 -40.69		
 -4.27   	-10.38   	 68.71   	 -10.17		 70.23   	 -35.61		
 -5.49   	 -8.24   	 68.67   	 -10.17		 70.09   	 -30.52		
 -6.10   	 -6.71   	 68.63   	 -15.26		 69.97   	 -35.61		
 -6.10   	 -6.41   	 68.57   	 -10.17		 69.83   	 -30.52		
 -6.10   	 -5.80   	 68.52   	 -15.26		 69.70   	 -30.52		
 -5.49   	 -4.88   	 68.46   	 -15.26		 69.58   	 -25.43		
 -4.88   	 -3.05   	 68.40   	 -15.26		 69.48   	 -25.43		
 -3.66   	 -1.53   	 68.34   	 -15.26		 69.38   	 -20.35		
 -2.44   	 -1.22   	 68.28   	 -15.26		 69.30   	 -20.35		
 -1.83   	 -1.83   	 68.22   	 -15.26		 69.22   	 -20.35		
 -1.83   	 -3.97   	 68.16   	 -15.26		 69.14   	 -15.26		
 -2.44   	 -6.41   	 68.10   	 -15.26		 69.07   	 -15.26		
 -2.75   	 -9.16   	 68.04   	 -15.26		 69.01   	 -10.17		
 -2.75   	-10.68   	 67.98   	 -15.26		 68.97   	  -5.09		
 -2.14   	-10.68   	 67.91   	 -10.17		 68.95   	  -5.09		
 -1.53   	 -8.54   	 67.87   	 -15.26		 68.93   	   0.00		
 -1.22   	 -4.88   	 67.81   	 -10.17		 68.93   	   0.00		
 -1.22   	 -0.61   	 67.77   	 -15.26		 68.93   	   5.09		
 -1.22   	  3.36   	 67.71   	 -10.17		 68.95   	   0.00		
 -0.61   	  7.02   	 67.67   	 -10.17		 68.95   	   5.09		
  0.92   	 10.38   	 67.63   	 -15.26		 68.97   	   5.09		
  2.44   	 14.34   	 67.57   	 -15.26		 68.99   	   0.00		
  3.36   	 17.09   	 67.51   	 -15.26		 68.99   	   0.00		
  3.36   	 17.70   	 67.45   	 -20.35		 68.99   	   0.00		
  2.44   	 15.87   	 67.36   	 -20.35		 68.99   	   0.00		
  0.92   	 11.90   	 67.28   	 -25.43		 68.99   	   0.00		
 -0.31   	  7.93   	 67.18   	 -25.43		 68.99   	   5.09		
 -0.61   	  5.19   	 67.08   	 -25.43		 69.01   	   5.09		
 -0.31   	  4.27   	 66.98   	 -25.43		 69.03   	   5.09		
  0.31   	  5.49   	 66.88   	 -25.43		 69.05   	   5.09		
  0.61   	  8.24   	 66.77   	 -20.35		 69.07   	   5.09		
  0.31   	 12.21   	 66.69   	 -25.43		 69.09   	  10.17		
 -0.31   	 16.17   	 66.59   	 -15.26		 69.14   	   5.09		
 -1.83   	 19.23   	 66.53   	 -15.26		 69.16   	   5.09		
 -3.97   	 21.36   	 66.47   	 -15.26		 69.18   	   5.09		
 -6.10   	 22.58   	 66.41   	 -10.17		 69.20   	   5.09		
 -7.63   	 23.50   	 66.37   	 -10.17		 69.22   	   0.00		
 -7.93   	 24.41   	 66.33   	 -10.17		 69.22   	   0.00		
 -7.02   	 24.72   	 66.29   	 -15.26		 69.22   	   0.00		
 -5.49   	 24.41   	 66.23   	 -15.26		 69.22   	  -5.09		
 -4.58   	 23.19   	 66.16   	 -15.26		 69.20   	   0.00		
 -5.19   	 21.06   	 66.10   	 -20.35		 69.20   	  -5.09		
 -6.10   	 18.31   	 66.02   	 -15.26		 69.18   	 -10.17		
 -6.71   	 15.56   	 65.96   	 -20.35		 69.14   	 -10.17		
 -6.71   	 12.82   	 65.88   	 -20.35		 69.09   	 -10.17		
 -6.71   	  9.16   	 65.80   	 -15.26		 69.05   	 -15.26		
 -7.02   	  4.58   	 65.74   	 -20.35		 68.99   	 -15.26		
 -7.93   	 -0.92   	 65.66   	 -15.26		 68.93   	 -20.35		
 -8.54   	 -6.41   	 65.59   	 -15.26		 68.85   	 -25.43		
 -8.54   	-11.29   	 65.53   	 -15.26		 68.75   	 -30.52		
 -7.93   	-14.65   	 65.47   	 -20.35		 68.63   	 -25.43		
 -7.02   	-15.56   	 65.39   	 -25.43		 68.52   	 -35.61		
 -6.41   	-13.73   	 65.29   	 -25.43		 68.38   	 -30.52		
 -5.49   	 -9.16   	 65.19   	 -35.61		 68.26   	 -30.52		
 -4.58   	 -2.44   	 65.05   	 -35.61		 68.14   	 -35.61		
 -3.97   	  3.66   	 64.90   	 -35.61		 68.00   	 -30.52		
 -3.97   	  7.93   	 64.76   	 -35.61		 67.87   	 -35.61		
 -4.58   	  9.46   	 64.62   	 -35.61		 67.73   	 -30.52		
 -5.49   	  9.46   	 64.48   	 -35.61		 67.61   	 -25.43		
 -5.80   	  9.46   	 64.33   	 -30.52		 67.51   	 -30.52		
 -5.80   	 10.07   	 64.21   	 -25.43		 67.39   	 -30.52		
 -5.49   	 10.99   	 64.11   	 -20.35		 67.26   	 -25.43		
 -5.19   	 12.51   	 64.03   	 -20.35		 67.16   	 -30.52		
 -5.19   	 14.34   	 63.95   	 -15.26		 67.04   	 -25.43		
 -5.49   	 17.09   	 63.89   	 -15.26		 66.94   	 -30.52		
 -5.80   	 20.14   	 63.82   	 -15.26		 66.82   	 -25.43		
 -5.80   	 22.58   	 63.76   	 -15.26		 66.71   	 -30.52		
 -5.19   	 23.80   	 63.70   	 -10.17		 66.59   	 -30.52		
 -4.58   	 24.41   	 63.66   	 -15.26		 66.47   	 -25.43		
 -4.58   	 24.72   	 63.60   	 -10.17		 66.37   	 -30.52		
 -4.88   	 25.63   	 63.56   	 -10.17		 66.25   	 -30.52		
 -4.88   	 26.55   	 63.52   	 -10.17		 66.12   	 -30.52		
 -4.88   	 26.86   	 63.48   	 -10.17		 66.00   	 -30.52		
 -5.49   	 26.25   	 63.44   	 -10.17		 65.88   	 -30.52		
 -7.32   	 25.63   	 63.40   	 -10.17		 65.76   	 -30.52		
-10.07   	 25.94   	 63.36   	 -10.17		 65.64   	 -30.52		
-12.51   	 27.16   	 63.32   	 -15.26		 65.51   	 -30.52		
-14.04   	 28.99   	 63.26   	 -15.26		 65.39   	 -30.52		
-14.04   	 30.21   	 63.19   	 -10.17		 65.27   	 -25.43		
-13.43   	 31.13   	 63.15   	 -20.35		 65.17   	 -25.43		
-12.51   	 31.74   	 63.07   	 -15.26		 65.07   	 -25.43		
-12.21   	 32.04   	 63.01   	 -15.26		 64.96   	 -20.35		
-12.21   	 31.43   	 62.95   	 -20.35		 64.88   	 -20.35		
-12.51   	 28.99   	 62.87   	 -10.17		 64.80   	 -15.26		
-13.12   	 24.41   	 62.83   	 -15.26		 64.74   	 -15.26		
-14.04   	 19.53   	 62.77   	 -10.17		 64.68   	 -10.17		
-14.65   	 16.48   	 62.73   	 -10.17		 64.64   	 -10.17		
-14.34   	 15.87   	 62.69   	  -5.09		 64.60   	 -15.26		
-12.51   	 17.09   	 62.67   	 -10.17		 64.54   	 -10.17		
-10.07   	 19.23   	 62.62   	  -5.09		 64.50   	 -10.17		
 -7.32   	 21.06   	 62.60   	  -5.09		 64.46   	 -10.17		
 -5.80   	 22.28   	 62.58   	  -5.09		 64.41   	 -10.17		
 -4.88   	 23.19   	 62.56   	 -10.17		 64.37   	 -10.17		
 -4.27   	 23.80   	 62.52   	 -15.26		 64.33   	 -15.26		
 -3.97   	 23.19   	 62.46   	 -10.17		 64.27   	 -15.26		
 -3.97   	 21.67   	 62.42   	 -15.26		 64.21   	 -15.26		
 -4.88   	 19.53   	 62.36   	 -20.35		 64.15   	 -15.26		
 -6.41   	 17.09   	 62.28   	 -20.35		 64.09   	 -20.35		
 -8.24   	 15.56   	 62.20   	 -25.43		 64.01   	 -20.35		
 -9.46   	 15.26   	 62.10   	 -25.43		 63.93   	 -20.35		
 -9.16   	 16.78   	 61.99   	 -25.43		 63.85   	 -20.35		
 -8.24   	 20.14   	 61.89   	 -30.52		 63.76   	 -20.35		
 -7.02   	 24.11   	 61.77   	 -30.52		 63.68   	 -20.35		
 -6.41   	 28.69   	 61.65   	 -30.52		 63.60   	 -25.43		
 -6.71   	 31.74   	 61.53   	 -35.61		 63.50   	 -25.43		
 -6.71   	 33.57   	 61.38   	 -30.52		 63.40   	 -25.43		
 -5.80   	 34.48   	 61.26   	 -35.61		 63.30   	 -25.43		
 -3.97   	 35.40   	 61.12   	 -30.52		 63.19   	 -25.43		
 -2.14   	 36.62   	 61.00   	 -35.61		 63.09   	 -25.43		
 -0.92   	 38.15   	 60.85   	 -30.52		 62.99   	 -25.43		
 -0.61   	 39.37   	 60.73   	 -30.52		 62.89   	 -20.35		
 -1.22   	 40.89   	 60.61   	 -30.52		 62.81   	 -25.43		
 -1.83   	 43.03   	 60.49   	 -30.52		 62.71   	 -25.43		
 -2.14   	 46.39   	 60.37   	 -35.61		 62.60   	 -25.43		
 -2.44   	 49.74   	 60.22   	 -25.43		 62.50   	 -20.35		
 -2.75   	 51.88   	 60.12   	 -30.52		 62.42   	 -20.35		
 -3.36   	 51.88   	 60.00   	 -30.52		 62.34   	 -25.43		
 -5.19   	 50.05   	 59.88   	 -25.43		 62.24   	 -20.35		
 -7.02   	 47.61   	 59.78   	 -30.52		 62.16   	 -20.35		
 -9.16   	 43.95   	 59.65   	 -25.43		 62.08   	 -15.26		
-10.38   	 39.06   	 59.55   	 -20.35		 62.01   	 -20.35		
-10.68   	 32.65   	 59.47   	 -25.43		 61.93   	 -20.35		
-10.68   	 26.55   	 59.37   	 -25.43		 61.85   	 -20.35		
-10.99   	 21.67   	 59.27   	 -20.35		 61.77   	 -15.26		
-11.29   	 18.92   	 59.19   	 -20.35		 61.71   	 -15.26		
-11.29   	 17.40   	 59.10   	 -25.43		 61.65   	 -15.26		
-10.68   	 15.26   	 59.00   	 -25.43		 61.59   	 -15.26		
-10.68   	 12.21   	 58.90   	 -25.43		 61.53   	 -10.17		
-10.99   	  8.54   	 58.80   	 -25.43		 61.49   	 -15.26		
-12.21   	  5.80   	 58.70   	 -30.52		 61.42   	 -20.35		
-13.43   	  3.36   	 58.58   	 -30.52		 61.34   	 -15.26		
-14.34   	  0.92   	 58.45   	 -25.43		 61.28   	 -15.26		
-14.65   	 -2.75   	 58.35   	 -30.52		 61.22   	 -20.35		
-15.26   	 -8.24   	 58.23   	 -20.35		 61.14   	 -20.35		
-18.01   	-17.70   	 58.15   	 -20.35		 61.06   	 -20.35		
-21.97   	-35.10   	 58.07   	 -15.26		 60.98   	 -20.35		
-24.72   	-62.87   	 58.01   	 -10.17		 60.89   	 -25.43		
-21.06   	-89.72   	 57.97   	 -15.26		 60.79   	 -20.35		
 -6.41   	-86.36   	 57.90   	 -10.17		 60.71   	 -25.43		
 20.75   	-12.82   	 57.86   	 -15.26		 60.61   	 -20.35		
 57.37   	162.96   	 57.80   	 -20.35		 60.53   	 -25.43		
 97.35   	441.59   	 57.72   	 -20.35		 60.43   	 -20.35		
130.92   	778.50   	 57.64   	 -25.43		 60.35   	 -25.43		
148.62   	1091.00   	 57.54   	 -35.61		 60.24   	 -40.69		
107.12   	1326.29(R)	 57.40   	 -10.17		 60.08   	 -20.35		
 52.80   	1191.10   	 57.35   	   0.00		 60.00   	 -15.26		
 -2.44   	938.42   	 57.35   	   5.09		 59.94   	 -20.35		
-39.06   	649.41   	 57.38   	  10.17		 59.86   	 -15.26		
-46.69   	393.98   	 57.42   	  15.26		 59.80   	 -20.35		
-30.82   	210.57   	 57.48   	  10.17		 59.71   	 -15.26		
 -8.24   	100.71   	 57.52   	  10.17		 59.65   	 -15.26		
  4.58   	 44.86   	 57.56   	   0.00		 59.59   	 -15.26		
  4.27   	 18.01   	 57.56   	 -10.17		 59.53   	 -15.26		
 -2.75   	  3.36   	 57.52   	 -15.26		 59.47   	 -15.26		
 -8.24   	 -6.10   	 57.46   	 -25.43		 59.41   	 -20.35		
 -8.85   	-12.21   	 57.35   	 -30.52		 59.33   	 -15.26		
 -7.63   	-15.87   	 57.23   	 -30.52		 59.27   	 -15.26		
