  I     	  II     	  LVp     	  LVp'		  CH2     	  CH2'		
 -2.44   	-50.35   	 12.49   	   5.09		 69.16   	 -50.86		
 -4.27   	-54.93   	 12.51   	   0.00		 68.95   	 -55.95		
 -6.71   	-60.42   	 12.51   	   0.00		 68.73   	 -55.95		
 -8.54   	-62.56   	 12.51   	   0.00		 68.50   	 -55.95		
 -9.16   	-61.04   	 12.51   	  -5.09		 68.28   	 -55.95		
 -8.24   	-58.29   	 12.49   	  -5.09		 68.06   	 -55.95		
 -6.10   	-56.15   	 12.47   	   0.00		 67.83   	 -61.04		
 -3.66   	-54.93   	 12.47   	  -5.09		 67.59   	 -55.95		
 -1.83   	-52.19   	 12.45   	   0.00		 67.36   	 -55.95		
 -1.53   	-47.61   	 12.45   	  -5.09		 67.14   	 -55.95		
 -3.36   	-41.81   	 12.43   	   0.00		 66.92   	 -55.95		
 -6.41   	-36.01   	 12.43   	   5.09		 66.69   	 -50.86		
 -9.77   	-33.26   	 12.45   	   5.09		 66.49   	 -55.95		
-12.21   	-34.79   	 12.47   	   5.09		 66.27   	 -50.86		
-13.12   	-40.89   	 12.49   	  10.17		 66.06   	 -45.78		
-13.12   	-49.13   	 12.53   	  10.17		 65.88   	 -50.86		
-12.51   	-55.85   	 12.57   	  15.26		 65.68   	 -45.78		
-11.90   	-57.98   	 12.63   	  15.26		 65.49   	 -45.78		
-11.29   	-54.93   	 12.70   	  15.26		 65.31   	 -45.78		
-10.07   	-47.91   	 12.76   	  20.35		 65.13   	 -40.69		
 -7.93   	-39.98   	 12.84   	  20.35		 64.96   	 -40.69		
 -4.27   	-33.26   	 12.92   	  20.35		 64.80   	 -40.69		
  0.00   	-29.60   	 13.00   	  25.43		 64.64   	 -40.69		
  2.75   	-30.82   	 13.10   	  20.35		 64.48   	 -40.69		
  3.36   	-37.84   	 13.18   	  20.35		 64.31   	 -40.69		
  0.92   	-47.91   	 13.27   	  15.26		 64.15   	 -35.61		
 -3.36   	-57.37   	 13.33   	  20.35		 64.01   	 -40.69		
 -6.71   	-60.12   	 13.41   	  10.17		 63.85   	 -35.61		
 -7.63   	-54.93   	 13.45   	  10.17		 63.70   	 -35.61		
 -6.41   	-45.17   	 13.49   	  10.17		 63.56   	 -40.69		
 -3.97   	-38.15   	 13.53   	   5.09		 63.40   	 -35.61		
 -1.83   	-39.37   	 13.55   	   5.09		 63.26   	 -35.61		
 -1.83   	-48.83   	 13.57   	   0.00		 63.11   	 -40.69		
 -2.75   	-62.26   	 13.57   	   0.00		 62.95   	 -35.61		
 -2.44   	-71.11   	 13.57   	  -5.09		 62.81   	 -35.61		
 -1.53   	-71.72   	 13.55   	  -5.09		 62.67   	 -35.61		
 -0.61   	-64.39   	 13.53   	  -5.09		 62.52   	 -35.61		
 -2.14   	-54.32   	 13.51   	   0.00		 62.38   	 -35.61		
 -5.19   	-45.47   	 13.51   	 -10.17		 62.24   	 -35.61		
 -8.85   	-39.67   	 13.47   	  -5.09		 62.10   	 -35.61		
-10.99   	-34.79   	 13.45   	   0.00		 61.95   	 -35.61		
-10.99   	-28.08   	 13.45   	  -5.09		 61.81   	 -30.52		
 -9.46   	-17.70   	 13.43   	  -5.09		 61.69   	 -30.52		
 -7.93   	 -5.49   	 13.41   	  -5.09		 61.57   	 -35.61		
 -6.71   	  5.49   	 13.39   	  -5.09		 61.42   	 -25.43		
 -5.49   	 10.68   	 13.37   	  -5.09		 61.32   	 -30.52		
 -3.97   	  8.24   	 13.35   	   0.00		 61.20   	 -30.52		
 -3.36   	 -1.22   	 13.35   	   0.00		 61.08   	 -25.43		
 -4.27   	-15.26   	 13.35   	   0.00		 60.98   	 -30.52		
 -7.02   	-29.30   	 13.35   	   0.00		 60.85   	 -25.43		
 -9.77   	-38.76   	 13.35   	   5.09		 60.75   	 -25.43		
-10.07   	-39.98   	 13.37   	   5.09		 60.65   	 -25.43		
 -7.02   	-32.65   	 13.39   	  10.17		 60.55   	 -25.43		
 -2.14   	-18.62   	 13.43   	   5.09		 60.45   	 -25.43		
  2.14   	 -4.58   	 13.45   	  15.26		 60.35   	 -25.43		
  3.66   	  3.05   	 13.51   	  10.17		 60.24   	 -25.43		
  1.53   	  0.61   	 13.55   	  15.26		 60.14   	 -25.43		
 -2.44   	-10.07   	 13.61   	  15.26		 60.04   	 -25.43		
 -5.49   	-22.28   	 13.67   	  15.26		 59.94   	 -30.52		
 -7.02   	-29.30   	 13.73   	  15.26		 59.82   	 -25.43		
 -7.32   	-27.47   	 13.79   	  15.26		 59.71   	 -25.43		
 -7.02   	-18.62   	 13.86   	  15.26		 59.61   	 -30.52		
 -6.10   	 -8.54   	 13.92   	  10.17		 59.49   	 -25.43		
 -3.97   	 -2.14   	 13.96   	  10.17		 59.39   	 -30.52		
 -0.92   	 -0.61   	 14.00   	  15.26		 59.27   	 -30.52		
  2.14   	 -1.53   	 14.06   	   5.09		 59.15   	 -25.43		
  2.75   	 -1.83   	 14.08   	  10.17		 59.04   	 -30.52		
  0.92   	  0.31   	 14.12   	  10.17		 58.92   	 -25.43		
 -2.14   	  3.05   	 14.16   	  10.17		 58.82   	 -30.52		
 -3.36   	  2.44   	 14.20   	   5.09		 58.70   	 -25.43		
 -1.53   	 -2.75   	 14.22   	  10.17		 58.60   	 -30.52		
  2.14   	-11.60   	 14.26   	  10.17		 58.47   	 -25.43		
  5.49   	-22.89   	 14.30   	   5.09		 58.37   	 -30.52		
  7.02   	-33.57   	 14.32   	  10.17		 58.25   	 -30.52		
  7.63   	-39.06   	 14.36   	   5.09		 58.13   	 -25.43		
  9.16   	-36.62   	 14.38   	   5.09		 58.03   	 -25.43		
 12.82   	-26.25   	 14.40   	   5.09		 57.92   	 -30.52		
 15.87   	-13.73   	 14.43   	   5.09		 57.80   	 -25.43		
 15.56   	 -8.85   	 14.45   	   0.00		 57.70   	 -30.52		
 11.29   	-17.70   	 14.45   	   5.09		 57.58   	 -30.52		
  5.49   	-36.62   	 14.47   	   0.00		 57.46   	 -25.43		
  1.53   	-55.85   	 14.47   	   0.00		 57.35   	 -30.52		
  1.22   	-63.48   	 14.47   	   0.00		 57.23   	 -30.52		
  2.75   	-57.37   	 14.47   	  -5.09		 57.11   	 -30.52		
  3.66   	-43.95   	 14.45   	  -5.09		 56.99   	 -30.52		
  3.05   	-33.26   	 14.43   	  -5.09		 56.87   	 -25.43		
  1.53   	-31.43   	 14.40   	  -5.09		 56.76   	 -30.52		
  0.31   	-36.93   	 14.38   	  -5.09		 56.64   	 -30.52		
  0.31   	-42.42   	 14.36   	  -5.09		 56.52   	 -30.52		
  0.61   	-42.72   	 14.34   	  -5.09		 56.40   	 -30.52		
  0.61   	-38.15   	 14.32   	  -5.09		 56.28   	 -30.52		
 -0.31   	-34.18   	 14.30   	  -5.09		 56.15   	 -30.52		
 -1.22   	-37.54   	 14.28   	  -5.09		 56.03   	 -30.52		
 -2.14   	-49.44   	 14.26   	  -5.09		 55.91   	 -30.52		
 -1.53   	-65.31   	 14.24   	  -5.09		 55.79   	 -25.43		
  0.00   	-76.90   	 14.22   	  -5.09		 55.69   	 -30.52		
  1.83   	-79.04   	 14.20   	  -5.09		 55.56   	 -30.52		
  3.05   	-68.97   	 14.18   	  -5.09		 55.44   	 -30.52		
  3.05   	-49.44   	 14.16   	   0.00		 55.32   	 -25.43		
  2.44   	-24.41   	 14.16   	  -5.09		 55.22   	 -30.52		
  2.44   	 -0.92   	 14.14   	  -5.09		 55.10   	 -30.52		
  3.36   	 14.34   	 14.12   	   0.00		 54.97   	 -25.43		
  5.49   	 15.87   	 14.12   	  -5.09		 54.87   	 -30.52		
  7.02   	  3.36   	 14.10   	   0.00		 54.75   	 -25.43		
  6.71   	-17.70   	 14.10   	  -5.09		 54.65   	 -25.43		
  5.49   	-39.98   	 14.08   	   0.00		 54.55   	 -30.52		
  2.75   	-55.85   	 14.08   	   0.00		 54.43   	 -25.43		
 -0.31   	-60.12   	 14.08   	  -5.09		 54.32   	 -30.52		
 -2.44   	-50.96   	 14.06   	   5.09		 54.20   	 -25.43		
 -3.05   	-31.43   	 14.08   	   0.00		 54.10   	 -25.43		
 -3.05   	-10.38   	 14.08   	   0.00		 54.00   	 -25.43		
 -3.05   	  0.00   	 14.08(E)	   5.09		 53.90   	 -20.35		
 -5.80   	-12.51   	 14.10   	   5.09		 53.81   	 -25.43		
-11.90   	-51.57   	 14.12   	   5.09		 53.71   	 -25.43		
-18.92   	-106.20   	 14.14   	   5.09		 53.61   	 -20.35		
-21.06   	-148.32   	 14.16   	   5.09		 53.53   	 -25.43		
-12.21   	-136.72   	 14.18   	  10.17		 53.43   	 -20.35		
 12.51   	-32.96   	 14.22   	   5.09		 53.35   	 -20.35		
 52.49   	181.27   	 14.24   	  10.17		 53.27   	 -20.35		
100.40   	490.11   	 14.28   	  10.17		 53.18   	 -20.35		
143.43   	840.45   	 14.32   	  15.26		 53.10   	 -20.35		
165.41   	1149.90   	 14.38   	  25.43		 53.02   	 -35.61		
108.03   	1363.22(R)	 14.49   	  20.35		 52.88   	 -15.26		
 42.42   	1218.26   	 14.57   	  20.35		 52.82   	 -20.35		
-17.40   	953.37   	 14.65   	  25.43		 52.74   	 -15.26		
-49.44   	646.97   	 14.75   	  30.52		 52.68   	 -20.35		
-46.39   	372.01   	 14.87   	  35.61		 52.59   	 -15.26		
-20.45   	171.81   	 15.02   	  40.69		 52.53   	 -15.26		
  6.10   	 52.49   	 15.18   	  50.86		 52.47   	 -15.26		
 17.40   	 -5.80   	 15.38   	  61.04		 52.41   	 -20.35		
 12.21   	-33.26   	 15.63   	  71.21		 52.33   	 -15.26		
  0.31   	-50.96   	 15.91   	  81.38		 52.27   	 -15.26		
 -7.63   	-67.75   	 16.24   	  96.64		 52.21   	 -15.26		
 -8.24   	-83.01   	 16.62   	 106.82		 52.15   	 -15.26		
 -4.27   	-95.52   	 17.05   	 122.07		 52.09   	 -15.26		
 -0.61   	-102.84   	 17.54   	 142.42		 52.02   	 -15.26		
 -0.31   	-105.59   	 18.11   	 157.68		 51.96   	 -15.26		
 -1.83   	-104.06   	 18.74   	 183.11		 51.90   	 -15.26		
 -3.97   	-99.18   	 19.47   	 203.46		 51.84   	 -15.26		
 -5.49   	-93.69   	 20.28   	 223.80		 51.78   	 -15.26		
 -5.49   	-90.94   	 21.18   	 254.32		 51.72   	 -15.26		
 -4.27   	-94.60   	 22.20   	 279.75		 51.66   	 -15.26		
 -2.75   	-105.90   	 23.32   	 305.19		 51.60   	 -15.26		
 -2.44   	-122.38   	 24.54   	 335.71		 51.54   	 -10.17		
 -4.58   	-137.94   	 25.88   	 366.22		 51.50   	 -15.26		
 -8.54   	-147.40   	 27.34   	 396.74		 51.43   	 -20.35		
-11.29   	-145.87   	 28.93   	 427.26		 51.35   	 -15.26		
-11.60   	-132.14   	 30.64   	 452.69		 51.29   	 -15.26		
 -9.46   	-110.47   	 32.45   	 483.21		 51.23   	 -20.35		
 -7.02   	-88.81   	 34.38   	 503.56		 51.15   	 -20.35		
 -5.49   	-76.90   	 36.40   	 528.99		 51.07   	 -20.35		
 -5.49   	-80.57   	 38.51   	 544.25		 50.99   	 -25.43		
 -6.10   	-97.35   	 40.69   	 559.51		 50.88   	 -25.43		
 -6.10   	-117.80   	 42.93   	 564.60		 50.78   	 -25.43		
 -5.80   	-131.84   	 45.19   	 569.68		 50.68   	 -25.43		
 -7.02   	-132.75   	 47.47   	 559.51		 50.58   	 -30.52		
-10.07   	-121.15   	 49.70   	 549.34		 50.46   	 -30.52		
-13.73   	-102.84   	 51.90   	 528.99		 50.34   	 -30.52		
-15.87   	-84.53   	 54.02   	 503.56		 50.21   	 -30.52		
-14.95   	-72.33   	 56.03   	 473.04		 50.09   	 -25.43		
-12.51   	-70.19   	 57.92   	 442.52		 49.99   	 -30.52		
-10.38   	-78.43   	 59.69   	 406.92		 49.87   	 -30.52		
 -9.46   	-93.99   	 61.32   	 376.40		 49.75   	 -25.43		
 -8.85   	-108.95   	 62.83   	 340.79		 49.64   	 -25.43		
 -7.02   	-115.36   	 64.19   	 305.19		 49.54   	 -15.26		
 -3.97   	-108.03   	 65.41   	 279.75		 49.48   	 -15.26		
 -1.22   	-89.72   	 66.53   	 244.15		 49.42   	   0.00		
 -0.61   	-69.89   	 67.51   	 223.80		 49.42   	  10.17		
 -1.22   	-58.59   	 68.40   	 193.29		 49.46   	  20.35		
 -1.22   	-60.73   	 69.18   	 172.94		 49.54   	  45.78		
  0.61   	-72.02   	 69.87   	 147.51		 49.73   	  66.12		
  2.75   	-83.31   	 70.46   	 132.25		 49.99   	  91.56		
  4.27   	-86.06   	 70.99   	 111.90		 50.36   	 122.07		
  3.66   	-80.57   	 71.43   	  91.56		 50.84   	 142.42		
  3.05   	-73.85   	 71.80   	  76.30		 51.41   	 172.94		
  4.27   	-73.85   	 72.11   	  66.12		 52.11   	 198.37		
  7.32   	-83.31   	 72.37   	  55.95		 52.90   	 213.63		
  9.46   	-97.35   	 72.59   	  40.69		 53.75   	 239.06		
  9.46   	-107.42   	 72.76   	  35.61		 54.71   	 254.32		
  9.16   	-108.64   	 72.90   	  25.43		 55.73   	 269.58		
 10.38   	-103.15   	 73.00   	  20.35		 56.81   	 279.75		
 15.26   	-96.74   	 73.08   	  15.26		 57.92   	 295.01		
 22.58   	-94.30   	 73.14   	  15.26		 59.10   	 300.10		
 28.99   	-95.21   	 73.20   	  15.26		 60.30   	 310.27		
 32.96   	-95.83   	 73.27   	  15.26		 61.55   	 315.36		
 34.79   	-93.38   	 73.33   	  20.35		 62.81   	 320.45		
 35.71   	-88.20   	 73.41   	  20.35		 64.09   	 325.53		
 36.01   	-84.23   	 73.49   	  20.35		 65.39   	 330.62		
 36.93   	-83.01   	 73.57   	  30.52		 66.71   	 325.53		
 38.76   	-81.79   	 73.69   	  30.52		 68.02   	 325.53		
 42.42   	-76.90   	 73.81   	  30.52		 69.32   	 325.53		
 47.91   	-65.92   	 73.94   	  35.61		 70.62   	 320.45		
 54.02   	-50.35   	 74.08   	  40.69		 71.90   	 310.27		
 57.98   	-35.10   	 74.24   	  35.61		 73.14   	 300.10		
 58.29   	-25.63   	 74.38   	  40.69		 74.34   	 295.01		
 55.54   	-22.58   	 74.55   	  40.69		 75.52   	 284.84		
 51.88   	-22.58   	 74.71   	  35.61		 76.66   	 269.58		
 48.52   	-19.53   	 74.85   	  35.61		 77.74   	 259.41		
 46.39   	 -9.16   	 74.99   	  35.61		 78.78   	 244.15		
 43.33   	  7.93   	 75.14   	  30.52		 79.76   	 223.80		
 38.15   	 26.86   	 75.26   	  30.52		 80.65   	 213.63		
 31.43   	 42.72   	 75.38   	  20.35		 81.51   	 193.29		
 24.72   	 53.41   	 75.46   	  20.35		 82.28   	 178.03		
 19.23   	 59.51   	 75.54   	  10.17		 82.99   	 162.77		
 15.87   	 61.04   	 75.58   	   5.09		 83.64   	 142.42		
 13.43   	 56.46   	 75.60(S)	  -5.09		 84.21   	 127.16		
 10.99   	 45.17   	 75.58   	 -10.17		 84.72   	 106.82		
  7.93   	 30.52   	 75.54   	 -25.43		 85.15   	  91.56		
  4.27   	 18.92   	 75.44   	 -40.69		 85.51   	  76.30		
  1.53   	 16.48   	 75.28   	 -45.78		 85.82   	  61.04		
 -0.31   	 24.41   	 75.10   	 -66.12		 86.06   	  45.78		
 -0.61   	 37.84   	 74.83   	 -86.47		 86.25   	  25.43		
  0.31   	 49.44   	 74.49   	 -96.64		 86.35   	  15.26		
  1.53   	 54.02   	 74.10   	-122.07		 86.41   	   5.09		
  1.83   	 50.05   	 73.61   	-137.33		 86.43   	 -10.17		
  0.61   	 39.67   	 73.06   	-162.77		 86.39   	 -25.43		
 -2.14   	 27.47   	 72.41   	-183.11		 86.29   	 -30.52		
 -4.27   	 18.31   	 71.68   	-208.54		 86.16   	 -45.78		
 -4.88   	 15.87   	 70.84   	-228.89		 85.98   	 -55.95		
 -3.36   	 21.67   	 69.93   	-259.41		 85.76   	 -61.04		
 -0.92   	 32.35   	 68.89   	-289.93		 85.51   	 -71.21		
  0.61   	 40.59   	 67.73   	-320.45		 85.23   	 -81.38		
  0.31   	 39.37   	 66.45   	-350.97		 84.90   	 -91.56		
 -1.22   	 26.55   	 65.05   	-386.57		 84.54   	 -96.64		
 -2.44   	  5.80   	 63.50   	-427.26		 84.15   	-101.73		
 -2.75   	-13.12   	 61.79   	-457.78		 83.74   	-111.90		
 -2.44   	-21.06   	 59.96   	-498.47		 83.30   	-122.07		
 -2.44   	-14.04   	 57.97   	-534.08		 82.81   	-127.16		
 -3.05   	  4.27   	 55.83   	-559.51		 82.30   	-132.25		
 -3.36   	 24.41   	 53.59   	-579.86		 81.77   	-142.42		
 -2.44   	 37.84   	 51.27   	-600.20		 81.20   	-152.59		
 -1.22   	 40.59   	 48.87   	-610.37		 80.59   	-157.68		
  0.00   	 35.10   	 46.43   	-610.37		 79.96   	-162.77		
  0.00   	 26.86   	 43.99   	-610.37		 79.31   	-167.85		
 -0.92   	 19.84   	 41.55   	-600.20		 78.64   	-167.85		
 -2.14   	 15.56   	 39.15   	-584.94		 77.97   	-172.94		
 -3.05   	 14.34   	 36.81   	-569.68		 77.27   	-172.94		
 -4.27   	 17.70   	 34.53   	-549.34		 76.58   	-167.85		
 -3.97   	 27.77   	 32.33   	-534.08		 75.91   	-162.77		
 -2.44   	 43.03   	 30.19   	-508.65		 75.26   	-162.77		
 -0.31   	 55.24   	 28.16   	-488.30		 74.61   	-147.51		
  0.61   	 55.85   	 26.21   	-467.95		 74.02   	-142.42		
 -1.22   	 42.42   	 24.33   	-447.61		 73.45   	-137.33		
 -5.19   	 22.58   	 22.54   	-432.35		 72.90   	-132.25		
 -7.63   	 10.07   	 20.81   	-412.00		 72.37   	-122.07		
 -4.88   	 14.04   	 19.17   	-391.66		 71.88   	-111.90		
  2.75   	 30.82   	 17.60   	-376.40		 71.43   	-111.90		
 10.68   	 47.30   	 16.09   	-356.05		 70.99   	-106.82		
 13.73   	 49.44   	 14.67   	-335.71		 70.56   	-101.73		
 10.99   	 33.87   	 13.33   	-315.36		 70.15   	 -91.56		
  5.49   	  8.54   	 12.07   	-295.01		 69.79   	 -96.64		
  1.22   	-13.43   	 10.89   	-269.58		 69.40   	 -86.47		
  0.92   	-21.97   	  9.81   	-249.24		 69.05   	 -86.47		
  2.14   	-15.87   	  8.81   	-228.89		 68.71   	 -81.38		
  2.14   	 -2.44   	  7.89   	-193.29		 68.38   	 -76.30		
  0.61   	  9.46   	  7.12   	-172.94		 68.08   	 -76.30		
 -1.22   	 13.43   	  6.43   	-137.33		 67.77   	 -71.21		
 -2.14   	  8.24   	  5.88   	-106.82		 67.49   	 -66.12		
 -2.44   	 -2.14   	  5.45   	 -71.21		 67.22   	 -66.12		
 -2.44   	-12.21   	  5.17   	 -40.69		 66.96   	 -61.04		
 -2.75   	-17.40   	  5.01(D)	   0.00		 66.71   	 -55.95		
 -3.05   	-17.40   	  5.01   	  25.43		 66.49   	 -55.95		
 -2.44   	-14.65   	  5.11   	  61.04		 66.27   	 -50.86		
 -1.22   	-12.82   	  5.35   	  91.56		 66.06   	 -45.78		
  0.31   	-14.34   	  5.72   	 111.90		 65.88   	 -45.78		
  1.22   	-18.31   	  6.16   	 137.33		 65.70   	 -35.61		
  1.22   	-21.67   	  6.71   	 152.59		 65.55   	 -35.61		
  0.00   	-22.28   	  7.32   	 162.77		 65.41   	 -35.61		
 -1.22   	-19.53   	  7.98   	 167.85		 65.27   	 -30.52		
 -1.22   	-15.87   	  8.65   	 162.77		 65.15   	 -20.35		
  0.31   	-14.65   	  9.30   	 157.68		 65.07   	 -25.43		
  1.53   	-17.40   	  9.93   	 147.51		 64.96   	 -15.26		
  0.92   	-22.58   	 10.52   	 142.42		 64.90   	 -15.26		
 -1.83   	-25.94   	 11.09   	 137.33		 64.84   	 -10.17		
 -4.58   	-22.58   	 11.64   	 127.16		 64.80   	  -5.09		
 -4.88   	-11.29   	 12.15   	 132.25		 64.78   	  -5.09		
 -3.05   	  4.58   	 12.68   	 127.16		 64.76   	   0.00		
  0.00   	 18.31   	 13.18   	 127.16		 64.76   	  -5.09		
  2.14   	 23.80   	 13.69   	 132.25		 64.74   	   0.00		
  2.44   	 20.75   	 14.22   	 127.16		 64.74   	   0.00		
  1.22   	 13.43   	 14.73   	 127.16		 64.74   	   0.00		
 -0.31   	  7.93   	 15.24   	 116.99		 64.74   	   0.00		
 -2.14   	  7.93   	 15.71   	 111.90		 64.74   	  -5.09		
 -5.19   	 13.12   	 16.15   	  96.64		 64.72   	  -5.09		
 -7.93   	 20.14   	 16.54   	  86.47		 64.70   	   0.00		
 -8.54   	 24.11   	 16.89   	  66.12		 64.70   	  -5.09		
 -7.02   	 22.58   	 17.15   	  55.95		 64.68   	 -10.17		
 -4.27   	 16.78   	 17.38   	  35.61		 64.64   	  -5.09		
 -1.53   	 10.07   	 17.52   	  15.26		 64.62   	 -10.17		
  0.61   	  5.19   	 17.58   	  10.17		 64.58   	 -15.26		
  2.44   	  3.05   	 17.62   	 -10.17		 64.52   	 -15.26		
  4.58   	  1.53   	 17.58   	 -10.17		 64.46   	 -25.43		
  6.10   	 -1.83   	 17.54   	 -25.43		 64.35   	 -20.35		
  5.80   	 -7.32   	 17.44   	 -25.43		 64.27   	 -30.52		
  4.58   	-12.21   	 17.33   	 -30.52		 64.15   	 -30.52		
  3.05   	-13.12   	 17.21   	 -35.61		 64.03   	 -40.69		
  2.75   	 -8.85   	 17.07   	 -40.69		 63.87   	 -35.61		
  2.75   	  0.00   	 16.91   	 -45.78		 63.72   	 -45.78		
  2.14   	  9.77   	 16.72   	 -45.78		 63.54   	 -40.69		
 -0.92   	 15.87   	 16.54   	 -55.95		 63.38   	 -45.78		
 -5.49   	 15.56   	 16.32   	 -61.04		 63.19   	 -45.78		
 -9.77   	  7.32   	 16.07   	 -61.04		 63.01   	 -45.78		
-12.82   	 -6.41   	 15.83   	 -71.21		 62.83   	 -45.78		
-13.73   	-19.84   	 15.54   	 -71.21		 62.64   	 -40.69		
-13.12   	-27.77   	 15.26   	 -76.30		 62.48   	 -40.69		
-11.90   	-28.38   	 14.95   	 -76.30		 62.32   	 -45.78		
-10.38   	-24.11   	 14.65   	 -81.38		 62.14   	 -40.69		
 -9.77   	-18.62   	 14.32   	 -81.38		 61.97   	 -40.69		
 -9.46   	-14.65   	 14.00   	 -81.38		 61.81   	 -45.78		
 -9.16   	-12.51   	 13.67   	 -71.21		 61.63   	 -40.69		
 -9.16   	-10.68   	 13.39   	 -61.04		 61.46   	 -45.78		
 -9.16   	-10.68   	 13.14   	 -45.78		 61.28   	 -45.78		
 -9.46   	-13.43   	 12.96   	 -25.43		 61.10   	 -50.86		
-10.07   	-18.92   	 12.86   	   0.00		 60.89   	 -45.78		
-10.68   	-24.41   	 12.86   	  20.35		 60.71   	 -50.86		
-10.38   	-25.33   	 12.94   	  45.78		 60.51   	 -50.86		
 -8.85   	-19.84   	 13.12   	  61.04		 60.30   	 -45.78		
 -6.71   	 -9.16   	 13.37   	  76.30		 60.12   	 -55.95		
 -5.19   	  1.83   	 13.67   	  81.38		 59.90   	 -50.86		
 -4.58   	  9.77   	 14.00   	  91.56		 59.69   	 -50.86		
 -5.80   	 14.95   	 14.36   	  91.56		 59.49   	 -50.86		
 -7.32   	 19.84   	 14.73   	  81.38		 59.29   	 -50.86		
 -7.93   	 25.94   	 15.06   	  76.30		 59.08   	 -50.86		
 -7.02   	 33.87   	 15.36   	  66.12		 58.88   	 -45.78		
 -4.88   	 41.20   	 15.63   	  45.78		 58.70   	 -45.78		
 -3.05   	 46.39   	 15.81   	  35.61		 58.51   	 -40.69		
 -2.44   	 48.52   	 15.95   	  20.35		 58.35   	 -35.61		
 -2.75   	 47.61   	 16.03   	  10.17		 58.21   	 -35.61		
 -3.66   	 44.56   	 16.07   	   0.00		 58.07   	 -30.52		
 -4.27   	 41.50   	 16.07   	  -5.09		 57.94   	 -30.52		
 -4.27   	 39.06   	 16.05   	 -10.17		 57.82   	 -20.35		
 -3.66   	 38.76   	 16.01   	 -15.26		 57.74   	 -20.35		
 -3.05   	 40.28   	 15.95   	 -15.26		 57.66   	 -20.35		
 -2.44   	 42.42   	 15.89   	 -10.17		 57.58   	 -10.17		
 -1.53   	 43.33   	 15.85   	  -5.09		 57.54   	 -10.17		
 -0.61   	 40.89   	 15.83   	   0.00		 57.50   	 -10.17		
  0.92   	 35.10   	 15.83   	   5.09		 57.46   	  -5.09		
  2.14   	 28.08   	 15.85   	  15.26		 57.44   	  -5.09		
  2.75   	 21.06   	 15.91   	  25.43		 57.42   	  -5.09		
  2.44   	 15.87   	 16.01   	  30.52		 57.40   	  -5.09		
  1.22   	 12.21   	 16.13   	  30.52		 57.38   	  -5.09		
 -0.92   	  9.77   	 16.26   	  40.69		 57.35   	  -5.09		
 -2.75   	  7.93   	 16.42   	  45.78		 57.33   	 -10.17		
 -3.66   	  5.80   	 16.60   	  40.69		 57.29   	  -5.09		
 -3.66   	  3.36   	 16.76   	  45.78		 57.27   	 -15.26		
 -3.05   	  0.61   	 16.95   	  40.69		 57.21   	 -10.17		
 -2.75   	 -2.14   	 17.11   	  40.69		 57.17   	 -15.26		
 -3.05   	 -3.36   	 17.27   	  35.61		 57.11   	 -15.26		
 -3.66   	 -3.66   	 17.42   	  35.61		 57.05   	 -15.26		
 -4.27   	 -3.36   	 17.56   	  30.52		 56.99   	 -15.26		
 -4.27   	 -2.75   	 17.68   	  30.52		 56.93   	 -15.26		
 -3.97   	 -2.14   	 17.80   	  25.43		 56.87   	 -15.26		
 -3.36   	 -0.92   	 17.90   	  25.43		 56.81   	 -15.26		
 -2.44   	  1.53   	 18.01   	  25.43		 56.74   	 -10.17		
 -1.83   	  3.97   	 18.11   	  20.35		 56.70   	 -10.17		
 -2.14   	  4.88   	 18.19   	  25.43		 56.66   	 -10.17		
 -2.75   	  3.97   	 18.29   	  20.35		 56.62   	  -5.09		
 -5.19   	  0.31   	 18.37   	  25.43		 56.60   	   0.00		
 -9.16   	 -8.24   	 18.47   	  20.35		 56.60   	   0.00		
-14.04   	-25.33   	 18.56   	  30.52		 56.60   	   5.09		
-16.78   	-50.35   	 18.68   	  25.43		 56.62   	  10.17		
-12.82   	-68.05   	 18.78   	  30.52		 56.66   	  10.17		
  1.83   	-46.69   	 18.90   	  30.52		 56.70   	  10.17		
 27.47   	 55.24   	 19.02   	  35.61		 56.74   	  15.26		
 61.65   	263.37   	 19.17   	  30.52		 56.81   	  15.26		
 97.35   	567.32   	 19.29   	  35.61		 56.87   	  15.26		
125.12   	912.17   	 19.43   	  40.69		 56.93   	  20.35		
134.89   	1210.94   	 19.59   	  81.38		 57.01   	  40.69		
 75.07   	1375.73(R)	 19.92(E)	  50.86		 57.17   	  20.35		
 15.56   	1206.97   	 20.12   	  50.86		 57.25   	  20.35		
-38.76   	934.75   	 20.33   	  61.04		 57.33   	  15.26		
-67.75   	640.87   	 20.57   	  61.04		 57.40   	  20.35		
-64.39   	391.85   	 20.81   	  76.30		 57.48   	  20.35		
-39.06   	217.59   	 21.12   	  76.30		 57.56   	  15.26		
-11.90   	116.58   	 21.42   	  86.47		 57.62   	  15.26		
  1.53   	 68.97   	 21.77   	  96.64		 57.68   	  15.26		
 -0.92   	 50.96   	 22.16   	 106.82		 57.74   	  10.17		
 -9.77   	 45.78   	 22.58   	 116.99		 57.78   	  15.26		
-15.87   	 43.33   	 23.05   	 137.33		 57.84   	  10.17		
-15.26   	 38.15   	 23.60   	 152.59		 57.88   	  10.17		
-11.29   	 28.69   	 24.21   	 172.94		 57.92   	   5.09		
 -7.93   	 15.26   	 24.90   	 198.37		 57.94   	  10.17		
 -6.71   	  0.00   	 25.70   	 228.89		 57.99   	  10.17		
