  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-17.09   	-56.46   	 14.20   	   5.09		 17.46   	 -10.17		
-15.56   	-52.49   	 14.22   	  10.17		 17.42   	  -5.09		
-15.26   	-48.83   	 14.26   	   5.09		 17.40   	 -10.17		
-17.40   	-48.22   	 14.28   	  10.17		 17.35   	  -5.09		
-20.45   	-50.05   	 14.32   	   5.09		 17.33   	  -5.09		
-21.97   	-51.57   	 14.34   	  10.17		 17.31   	  -5.09		
-21.06   	-50.35   	 14.38   	  10.17		 17.29   	   0.00		
-17.70   	-46.39   	 14.43   	   5.09		 17.29   	  -5.09		
-14.95   	-41.20   	 14.45   	   5.09		 17.27   	  -5.09		
-14.95   	-36.62   	 14.47   	  10.17		 17.25   	   0.00		
-17.70   	-32.35   	 14.51   	   5.09		 17.25   	   0.00		
-20.45   	-25.02   	 14.53   	  10.17		 17.25   	  -5.09		
-20.14   	-12.21   	 14.57   	   5.09		 17.23   	   0.00		
-16.17   	  6.71   	 14.59   	   5.09		 17.23   	   0.00		
-10.99   	 29.30   	 14.61   	   5.09		 17.23   	   0.00		
 -7.32   	 51.57   	 14.63   	  10.17		 17.23   	   0.00		
 -7.93   	 69.89   	 14.67   	   5.09		 17.23   	   0.00		
-11.60   	 81.48   	 14.69   	   5.09		 17.23   	   0.00		
-14.95   	 86.67   	 14.71   	   5.09		 17.23   	   0.00		
-14.34   	 87.89   	 14.73   	   5.09		 17.23   	   0.00		
 -9.16   	 89.42   	 14.75   	   5.09		 17.23   	   5.09		
 -3.05   	 93.08   	 14.77   	   5.09		 17.25   	   0.00		
  0.61   	 97.96   	 14.79   	   5.09		 17.25   	   0.00		
 -0.61   	101.62   	 14.81   	   0.00		 17.25   	   0.00		
 -3.97   	101.32   	 14.81   	   5.09		 17.25   	   0.00		
 -5.19   	 98.27   	 14.83   	   0.00		 17.25   	  -5.09		
 -1.22   	 97.05   	 14.83   	   0.00		 17.23   	  -5.09		
  7.93   	103.15   	 14.83   	   0.00		 17.21   	 -10.17		
 19.53   	116.58   	 14.83   	  -5.09		 17.17   	  -5.09		
 30.21   	131.23   	 14.81   	   0.00		 17.15   	 -10.17		
 36.32   	139.16   	 14.81   	  -5.09		 17.11   	 -10.17		
 36.01   	133.67   	 14.79   	   0.00		 17.07   	 -15.26		
 28.08   	114.75   	 14.79   	   0.00		 17.01   	 -10.17		
 14.04   	 86.36   	 14.79   	   0.00		 16.97   	  -5.09		
 -2.14   	 52.49   	 14.79   	  10.17		 16.95   	 -10.17		
-15.56   	 15.56   	 14.83   	  15.26		 16.91   	 -10.17		
-21.97   	-21.36   	 14.89   	  15.26		 16.87   	  -5.09		
-21.97   	-54.93   	 14.95   	  30.52		 16.85   	   0.00		
-18.31   	-78.74   	 15.08   	  30.52		 16.85   	  -5.09		
-15.26   	-90.94   	 15.20   	  40.69		 16.83   	   0.00		
-15.56   	-92.77   	 15.36   	  45.78		 16.83   	   5.09		
-18.62   	-90.03   	 15.54   	  50.86		 16.85   	   0.00		
-21.36   	-87.59   	 15.75   	  55.95		 16.85   	   0.00		
-21.06   	-86.36   	 15.97   	  61.04		 16.85   	  -5.09		
-18.92   	-86.06   	 16.22   	  61.04		 16.83   	 -10.17		
-16.78   	-86.36   	 16.46   	  71.21		 16.79   	 -15.26		
-17.09   	-87.28   	 16.74   	  66.12		 16.72   	 -15.26		
-19.23   	-89.42   	 17.01   	  61.04		 16.66   	 -15.26		
-21.06   	-90.64   	 17.25   	  61.04		 16.60   	 -10.17		
-19.84   	-89.72   	 17.50   	  55.95		 16.56   	 -10.17		
-16.17   	-86.98   	 17.72   	  45.78		 16.52   	   5.09		
-12.82   	-84.53   	 17.90   	  40.69		 16.54   	  10.17		
-11.60   	-84.84   	 18.07   	  40.69		 16.58   	  20.35		
-12.82   	-87.28   	 18.23   	  35.61		 16.66   	  25.43		
-15.87   	-88.81   	 18.37   	  40.69		 16.76   	  40.69		
-18.92   	-87.28   	 18.54   	  40.69		 16.93   	  45.78		
-20.45   	-82.70   	 18.70   	  55.95		 17.11   	  50.86		
-19.84   	-77.21   	 18.92   	  66.12		 17.31   	  50.86		
-17.40   	-73.55   	 19.19   	  81.38		 17.52   	  50.86		
-15.26   	-72.63   	 19.51   	  91.56		 17.72   	  50.86		
-14.65   	-73.55   	 19.88   	 101.73		 17.92   	  40.69		
-15.87   	-74.16   	 20.28   	 106.82		 18.09   	  40.69		
-16.78   	-73.55   	 20.71   	 116.99		 18.25   	  30.52		
-15.87   	-71.11   	 21.18   	 111.90		 18.37   	  25.43		
-12.82   	-67.14   	 21.63   	 111.90		 18.47   	  15.26		
-10.68   	-63.78   	 22.08   	  96.64		 18.54   	  10.17		
-11.29   	-61.95   	 22.46   	  91.56		 18.58   	  10.17		
-14.34   	-61.04   	 22.83   	  76.30		 18.62   	   0.00		
-17.09   	-60.42   	 23.13   	  61.04		 18.62   	   5.09		
-17.70   	-59.81   	 23.38   	  45.78		 18.64   	   0.00		
-16.48   	-58.59   	 23.56   	  40.69		 18.64   	   5.09		
-14.95   	-57.07   	 23.72   	  25.43		 18.66   	   5.09		
-14.95   	-55.24   	 23.82   	  15.26		 18.68   	  10.17		
-16.17   	-53.10   	 23.89   	  10.17		 18.72   	  15.26		
-18.01   	-50.35   	 23.93   	   0.00		 18.78   	  15.26		
-18.92   	-48.22   	 23.93   	 -10.17		 18.84   	  20.35		
-18.31   	-47.30   	 23.89   	 -15.26		 18.92   	  30.52		
-16.48   	-46.69   	 23.82   	 -25.43		 19.04   	  30.52		
-14.65   	-47.00   	 23.72   	 -25.43		 19.17   	  30.52		
-14.65   	-47.30   	 23.62   	 -30.52		 19.29   	  40.69		
-15.87   	-47.30   	 23.50   	 -30.52		 19.45   	  35.61		
-16.78   	-46.39   	 23.38   	 -30.52		 19.59   	  40.69		
-15.26   	-44.56   	 23.26   	 -30.52		 19.76   	  40.69		
-11.29   	-42.42   	 23.13   	 -25.43		 19.92   	  30.52		
 -7.63   	-40.28   	 23.03   	 -30.52		 20.04   	  30.52		
 -7.02   	-39.06   	 22.91   	 -20.35		 20.16   	  30.52		
 -9.46   	-39.06   	 22.83   	 -20.35		 20.28   	  15.26		
-13.12   	-39.67   	 22.75   	 -20.35		 20.35   	  15.26		
-15.26   	-40.59   	 22.67   	 -15.26		 20.41   	   5.09		
-17.09   	-42.42   	 22.60   	 -10.17		 20.43   	   5.09		
-22.28   	-48.52   	 22.56   	  -5.09		 20.45(A)	  -5.09		
-32.96   	-61.04   	 22.54   	 -10.17		 20.43   	 -10.17		
-47.30   	-78.43   	 22.50   	   0.00		 20.39   	 -10.17		
-56.76   	-85.14   	 22.50   	  -5.09		 20.35   	 -15.26		
-50.35   	-47.61   	 22.48   	   0.00		 20.28   	 -20.35		
-18.01   	 79.04   	 22.48(E)	   5.09		 20.20   	 -20.35		
 45.17   	331.42   	 22.50   	   5.09		 20.12   	 -20.35		
137.63   	705.87   	 22.52   	  10.17		 20.04   	 -20.35		
247.19   	1135.56   	 22.56   	  35.61		 19.96   	 -50.86		
432.43   	1688.54(R)	 22.71   	  30.52		 19.76   	 -20.35		
458.37   	1656.19   	 22.83   	  45.78		 19.67   	 -25.43		
419.01   	1445.92   	 23.01   	  66.12		 19.57   	 -20.35		
319.52   	1151.12   	 23.28   	  86.47		 19.49   	 -20.35		
185.55   	859.38   	 23.62   	 127.16		 19.41   	 -15.26		
 52.49   	604.86   	 24.13   	 172.94		 19.35   	 -15.26		
-46.08   	384.83   	 24.82   	 228.89		 19.29   	 -15.26		
-95.83   	195.92   	 25.74   	 300.10		 19.23   	 -10.17		
-103.76   	 48.83   	 26.94   	 386.57		 19.19   	 -15.26		
-89.11   	-47.00   	 28.48   	 478.13		 19.13   	 -10.17		
-69.89   	-96.13   	 30.40   	 584.94		 19.08   	 -10.17		
-54.32   	-112.92   	 32.74   	 676.50		 19.04   	 -20.35		
-43.03   	-114.75   	 35.44   	 773.14		 18.96   	 -25.43		
-33.57   	-112.00   	 38.53   	 859.61		 18.86   	 -35.61		
-26.25   	-107.73   	 41.97   	 940.99		 18.72   	 -45.78		
-22.58   	-104.98   	 45.74   	1022.38		 18.54   	 -66.12		
-22.89   	-105.29   	 49.83   	1129.19		 18.27   	 -71.21		
-25.63   	-109.56   	 54.34   	1230.92		 17.99   	 -86.47		
-28.38   	-113.22   	 59.27   	1332.65		 17.64   	 -81.38		
-28.99   	-112.92   	 64.60   	1403.86		 17.31   	 -76.30		
-26.25   	-108.95   	 70.21   	1434.38		 17.01   	 -50.86		
-21.97   	-104.06   	 75.95   	1449.64		 16.81   	 -30.52		
-18.01   	-98.57   	 81.75   	1454.72		 16.68   	   0.00		
-17.09   	-93.99   	 87.57   	1459.81		 16.68   	  30.52		
-19.23   	-91.25   	 93.41   	1459.81		 16.81   	  55.95		
-21.36   	-89.42   	 99.25   	1444.55		 17.03   	  71.21		
-21.06   	-87.59   	105.03   	1408.95		 17.31   	  81.38		
-18.01   	-83.92   	110.66   	1368.26		 17.64   	  81.38		
-13.43   	-78.74   	116.13   	1312.30		 17.97   	  71.21		
-10.68   	-73.55   	121.38   	1241.09		 18.25   	  55.95		
-10.38   	-69.89   	126.35   	1180.06		 18.47   	  35.61		
-11.90   	-67.44   	131.07   	1113.93		 18.62   	  15.26		
-13.73   	-65.92   	135.52   	1052.90		 18.68   	  -5.09		
-15.26   	-65.00   	139.73   	1002.03		 18.66   	 -20.35		
-15.87   	-64.09   	143.74   	 946.08		 18.58   	 -30.52		
-14.65   	-61.95   	147.53   	 900.30		 18.45   	 -45.78		
-11.90   	-57.98   	151.13   	 844.35		 18.27   	 -50.86		
 -8.54   	-52.80   	154.51   	 793.49		 18.07   	 -61.04		
 -4.88   	-47.61   	157.68   	 747.71		 17.82   	 -61.04		
 -2.44   	-43.03   	160.67   	 701.93		 17.58   	 -71.21		
 -1.53   	-38.76   	163.48   	 671.41		 17.29   	 -71.21		
 -2.75   	-33.57   	166.16   	 635.81		 17.01   	 -71.21		
 -5.19   	-27.77   	168.71   	 605.29		 16.72   	 -61.04		
 -8.24   	-22.58   	171.13   	 574.77		 16.48   	 -61.04		
 -9.77   	-18.62   	173.43   	 539.16		 16.24   	 -45.78		
 -8.54   	-14.65   	175.58   	 513.73		 16.05   	 -30.52		
 -5.19   	 -8.54   	177.64   	 488.30		 15.93   	 -20.35		
 -0.61   	 -0.31   	179.59   	 467.95		 15.85   	  -5.09		
  3.66   	  8.54   	181.46   	 467.95		 15.83   	  10.17		
  6.41   	 16.78   	183.34   	 457.78		 15.87   	  15.26		
  7.63   	 23.19   	185.17   	 452.69		 15.93   	  20.35		
  7.93   	 29.30   	186.98   	 447.61		 16.01   	  15.26		
  8.54   	 36.62   	188.77   	 447.61		 16.07   	  15.26		
 10.99   	 46.08   	190.56   	 432.35		 16.13   	   0.00		
 14.95   	 57.68   	192.29   	 417.09		 16.13   	 -10.17		
 19.84   	 70.80   	193.96   	 396.74		 16.09   	 -15.26		
 24.11   	 83.92   	195.54   	 371.31		 16.03   	 -25.43		
 27.16   	 95.83   	197.03   	 335.71		 15.93   	 -30.52		
 28.99   	106.51   	198.37   	 305.19		 15.81   	 -30.52		
 30.21   	115.05   	199.59   	 269.58		 15.69   	 -25.43		
 31.43   	121.46   	200.67   	 244.15		 15.58   	 -25.43		
 32.04   	126.04   	201.65   	 218.72		 15.48   	 -10.17		
 32.04   	129.09   	202.52   	 198.37		 15.44   	 -10.17		
 32.35   	131.23   	203.32   	 167.85		 15.40   	  -5.09		
 33.26   	132.45   	203.99   	 137.33		 15.38   	   5.09		
 34.48   	132.45   	204.54   	 101.73		 15.40   	   0.00		
 36.01   	130.31   	204.94   	  71.21		 15.40   	   5.09		
 36.93   	125.73   	205.23   	  45.78		 15.42   	   5.09		
 37.54   	119.93   	205.41   	  20.35		 15.44   	   5.09		
 38.15   	114.14   	205.49(S)	  -5.09		 15.46   	   0.00		
 38.76   	109.25   	205.47   	 -35.61		 15.46   	  -5.09		
 39.37   	105.90   	205.33   	 -76.30		 15.44   	   0.00		
 39.67   	102.84   	205.02   	-111.90		 15.44   	  -5.09		
 39.67   	 99.79   	204.58   	-152.59		 15.42   	  -5.09		
 39.06   	 96.13   	203.97   	-203.46		 15.40   	  -5.09		
 37.84   	 91.25   	203.15   	-269.58		 15.38   	   0.00		
 35.40   	 83.92   	202.07   	-335.71		 15.38   	   0.00		
 31.43   	 74.46   	200.73   	-406.92		 15.38   	   0.00		
 27.47   	 63.78   	199.10   	-467.95		 15.38   	   0.00		
 25.02   	 53.41   	197.23   	-508.65		 15.38   	   5.09		
 23.80   	 44.25   	195.20   	-539.16		 15.40   	   0.00		
 22.89   	 35.71   	193.04   	-544.25		 15.40   	  -5.09		
 19.23   	 26.55   	190.86   	-554.42		 15.38   	  -5.09		
 13.12   	 15.56   	188.65   	-569.68		 15.36   	  -5.09		
  6.10   	  3.97   	186.37   	-584.94		 15.34   	 -15.26		
  1.22   	 -6.10   	184.03   	-595.11		 15.28   	 -15.26		
  0.31   	-13.12   	181.65   	-600.20		 15.22   	 -20.35		
  0.92   	-17.09   	179.25   	-615.46		 15.14   	 -20.35		
  0.92   	-20.45   	176.78   	-645.98		 15.06   	 -20.35		
 -1.83   	-24.72   	174.20   	-686.67		 14.97   	 -25.43		
 -5.80   	-30.21   	171.45   	-752.79		 14.87   	 -20.35		
 -9.16   	-34.79   	168.44   	-829.09		 14.79   	 -25.43		
-10.38   	-37.54   	165.13   	-920.65		 14.69   	 -25.43		
-10.07   	-38.45   	161.44   	-996.94		 14.59   	 -25.43		
 -8.85   	-39.37   	157.46   	-1068.15		 14.49   	 -20.35		
 -8.24   	-41.81   	153.18   	-1144.45		 14.40   	 -20.35		
 -8.24   	-44.86   	148.61   	-1200.40		 14.32   	 -15.26		
 -9.46   	-47.00   	143.80   	-1261.44		 14.26   	   0.00		
-11.29   	-47.00   	138.76   	-1307.22		 14.26   	   5.09		
-13.43   	-46.08   	133.53   	-1347.91		 14.28   	  20.35		
-14.34   	-45.17   	128.14   	-1378.43		 14.36   	  35.61		
-14.04   	-44.56   	122.62   	-1383.51		 14.51   	  40.69		
-13.43   	-43.64   	117.09   	-1393.69		 14.67   	  50.86		
-14.04   	-42.42   	111.52   	-1383.51		 14.87   	  55.95		
-15.26   	-40.59   	105.98   	-1368.26		 15.10   	  61.04		
-16.17   	-39.06   	100.51   	-1353.00		 15.34   	  55.95		
-15.26   	-37.23   	 95.10   	-1332.65		 15.56   	  45.78		
-13.43   	-34.18   	 89.77   	-1297.04		 15.75   	  45.78		
-11.90   	-28.38   	 84.58   	-1261.44		 15.93   	  30.52		
-12.51   	-18.62   	 79.53   	-1220.75		 16.05   	  25.43		
-13.73   	 -3.36   	 74.65   	-1174.97		 16.15   	  10.17		
-14.04   	 17.09   	 69.95   	-1113.93		 16.20   	  10.17		
-12.51   	 39.67   	 65.49   	-1047.81		 16.24   	   0.00		
-10.38   	 59.51   	 61.30   	-981.68		 16.24   	   0.00		
 -7.93   	 73.55   	 57.38   	-925.73		 16.24   	   0.00		
 -6.10   	 80.57   	 53.67   	-874.87		 16.24   	   0.00		
 -3.97   	 82.70   	 50.17   	-849.44		 16.24   	   5.09		
 -0.92   	 83.31   	 46.77   	-818.92		 16.26   	   5.09		
  3.36   	 85.14   	 43.50   	-783.31		 16.28   	  15.26		
  6.71   	 88.81   	 40.37   	-732.45		 16.34   	  15.26		
  8.85   	 92.47   	 37.44   	-676.50		 16.40   	  15.26		
  9.46   	 93.38   	 34.73   	-610.37		 16.46   	  15.26		
  9.46   	 88.20   	 32.29   	-544.25		 16.52   	  15.26		
  9.77   	 78.74   	 30.11   	-488.30		 16.58   	  15.26		
 12.21   	 71.72   	 28.16   	-442.52		 16.64   	  15.26		
 18.31   	 74.46   	 26.39   	-391.66		 16.70   	  15.26		
 27.47   	 87.89   	 24.82   	-356.05		 16.76   	  15.26		
 36.01   	104.98   	 23.40   	-310.27		 16.83   	  10.17		
 40.28   	115.36   	 22.16   	-269.58		 16.87   	  15.26		
 37.84   	110.47   	 21.08   	-233.98		 16.93   	  15.26		
 28.99   	 90.33   	 20.14   	-208.54		 16.99   	  15.26		
 17.40   	 59.51   	 19.31   	-183.11		 17.05   	  20.35		
  6.10   	 22.28   	 18.58   	-167.85		 17.13   	  15.26		
 -2.75   	-17.09   	 17.90   	-147.51		 17.19   	  15.26		
 -9.16   	-55.54   	 17.31   	-132.25		 17.25   	  20.35		
-12.82   	-87.89   	 16.79   	-106.82		 17.33   	  10.17		
-14.34   	-109.56   	 16.36   	 -86.47		 17.38   	  10.17		
-13.43   	-119.02   	 16.01   	 -71.21		 17.42   	   0.00		
-10.99   	-120.54   	 15.73   	 -45.78		 17.42   	   0.00		
 -8.24   	-120.24   	 15.54   	 -30.52		 17.42   	  -5.09		
 -7.32   	-121.77   	 15.42   	 -20.35		 17.40   	 -15.26		
 -9.16   	-125.43   	 15.34   	  -5.09		 17.33   	 -15.26		
-13.12   	-130.00   	 15.32   	   0.00		 17.27   	 -20.35		
-16.78   	-134.58   	 15.32   	  10.17		 17.19   	 -20.35		
-18.62   	-138.24   	 15.36   	  10.17		 17.11   	 -25.43		
-17.40   	-141.91   	 15.40   	  10.17		 17.01   	 -20.35		
-14.65   	-144.65   	 15.44   	  15.26		 16.93   	 -15.26		
-12.51   	-145.26   	 15.50   	  15.26		 16.87   	 -15.26		
-11.60   	-142.82   	 15.56   	  20.35		 16.81   	  -5.09		
-11.60   	-138.55   	 15.65   	  10.17		 16.79   	   5.09		
-12.21   	-134.58   	 15.69   	  -5.09		 16.81   	  10.17		
-11.60   	-131.84   	 15.67   	 -15.26		 16.85   	  15.26		
-10.68   	-130.31   	 15.61   	 -35.61		 16.91   	  20.35		
 -9.46   	-129.39   	 15.46   	 -45.78		 16.99   	  30.52		
 -8.85   	-128.48   	 15.28   	 -50.86		 17.11   	  30.52		
 -9.46   	-128.48   	 15.08   	 -50.86		 17.23   	  35.61		
-11.29   	-129.09   	 14.87   	 -35.61		 17.38   	  40.69		
-13.12   	-129.39   	 14.73   	 -25.43		 17.54   	  35.61		
-13.43   	-128.78   	 14.63   	  -5.09		 17.68   	  35.61		
-12.21   	-126.34   	 14.61   	   5.09		 17.82   	  30.52		
-10.07   	-123.60   	 14.63   	  25.43		 17.94   	  30.52		
 -8.24   	-121.77   	 14.73   	  40.69		 18.07   	  25.43		
 -7.63   	-121.77   	 14.89   	  50.86		 18.17   	  15.26		
 -8.24   	-122.99   	 15.10   	  66.12		 18.23   	  15.26		
 -9.16   	-123.60   	 15.36   	  81.38		 18.29   	  15.26		
-10.07   	-122.99   	 15.69   	  86.47		 18.35   	   5.09		
-10.99   	-121.77   	 16.03   	  91.56		 18.37   	   5.09		
-12.82   	-120.54   	 16.40   	  91.56		 18.39   	  10.17		
-15.26   	-119.63   	 16.76   	  86.47		 18.43   	   5.09		
-16.78   	-118.41   	 17.11   	  76.30		 18.45   	  15.26		
-15.87   	-115.05   	 17.42   	  66.12		 18.51   	  10.17		
-12.51   	-109.56   	 17.68   	  45.78		 18.56   	  15.26		
 -7.63   	-104.37   	 17.86   	  35.61		 18.62   	  20.35		
 -4.88   	-102.54   	 18.01   	  25.43		 18.70   	  20.35		
 -5.80   	-105.29   	 18.11   	  10.17		 18.78   	  15.26		
 -8.85   	-110.47   	 18.15   	   0.00		 18.84   	  10.17		
-11.90   	-114.14   	 18.15   	 -10.17		 18.88   	   5.09		
-13.12   	-113.53   	 18.11   	 -10.17		 18.90   	   0.00		
-13.12   	-109.56   	 18.07   	 -15.26		 18.90(V)	   0.00		
-13.12   	-105.90   	 18.01   	 -20.35		 18.90   	 -10.17		
-13.73   	-105.29   	 17.92   	 -15.26		 18.86   	 -10.17		
-14.34   	-106.51   	 17.86   	 -15.26		 18.82   	 -10.17		
-13.73   	-106.20   	 17.80   	 -15.26		 18.78   	 -10.17		
-11.90   	-102.84   	 17.74   	 -15.26		 18.74   	 -10.17		
 -9.46   	-97.05   	 17.68   	 -10.17		 18.70   	  -5.09		
 -7.93   	-92.16   	 17.64   	 -10.17		 18.68   	  -5.09		
 -8.54   	-90.33   	 17.60   	  -5.09		 18.66   	 -10.17		
-10.07   	-91.86   	 17.58   	  -5.09		 18.62   	  -5.09		
-11.29   	-93.69   	 17.56   	   0.00		 18.60   	 -10.17		
-11.29   	-94.30   	 17.56(E)	   5.09		 18.56   	 -15.26		
-10.38   	-93.08   	 17.58   	   5.09		 18.49   	 -15.26		
-11.29   	-92.77   	 17.60   	  10.17		 18.43   	 -20.35		
-17.70   	-97.05   	 17.64   	  10.17		 18.35   	 -25.43		
-30.52   	-108.64   	 17.68   	  10.17		 18.25   	 -25.43		
-46.08   	-124.51   	 17.72   	  15.26		 18.15   	 -30.52		
-54.93   	-127.87   	 17.78   	  10.17		 18.03   	 -25.43		
-44.56   	-84.84   	 17.82   	   5.09		 17.92   	 -25.43		
 -3.97   	 49.74   	 17.84   	  10.17		 17.82   	 -25.43		
 70.50   	310.67   	 17.88   	   5.09		 17.72   	 -25.43		
173.95   	688.78   	 17.90   	  10.17		 17.62   	 -20.35		
290.22   	1111.15   	 17.94   	  20.35		 17.54   	 -50.86		
470.28   	1612.24(R)	 18.03   	  20.35		 17.33   	 -20.35		
485.23   	1548.77   	 18.11   	  25.43		 17.25   	 -25.43		
432.43   	1315.00   	 18.21   	  40.69		 17.15   	 -25.43		
320.13   	1010.13   	 18.37   	  50.86		 17.05   	 -25.43		
177.61   	724.18   	 18.58   	  71.21		 16.95   	 -25.43		
 43.33   	490.42   	 18.86   	  96.64		 16.85   	 -25.43		
-50.05   	300.90   	 19.25   	 132.25		 16.74   	 -25.43		
-91.55   	143.13   	 19.78   	 172.94		 16.64   	 -20.35		
-92.16   	 15.56   	 20.47   	 228.89		 16.56   	 -20.35		
-73.85   	-77.51   	 21.38   	 295.01		 16.48   	 -15.26		
-53.71   	-133.06   	 22.56   	 361.14		 16.42   	 -10.17		
-38.76   	-155.33   	 24.01   	 447.61		 16.38   	 -15.26		
-29.60   	-154.11   	 25.80   	 534.08		 16.32   	 -10.17		
-23.50   	-142.21   	 27.93   	 620.55		 16.28   	 -10.17		
-20.45   	-130.00   	 30.42   	 707.02		 16.24   	 -15.26		
-19.23   	-125.43   	 33.25   	 798.57		 16.17   	 -15.26		
-19.23   	-129.39   	 36.44   	 869.78		 16.11   	 -20.35		
-18.31   	-136.41   	 39.92   	 940.99		 16.03   	 -25.43		
-16.78   	-139.77   	 43.68   	 996.94		 15.93   	 -35.61		
-16.17   	-137.94   	 47.67   	1037.64		 15.79   	 -45.78		
-17.09   	-134.58   	 51.82   	1068.15		 15.61   	 -50.86		
-18.31   	-132.75   	 56.09   	1098.67		 15.40   	 -55.95		
-18.62   	-132.14   	 60.49   	1124.11		 15.18   	 -61.04		
-18.01   	-130.31   	 64.98   	1154.62		 14.93   	 -55.95		
-16.48   	-125.73   	 69.60   	1190.23		 14.71   	 -50.86		
-14.95   	-120.24   	 74.36   	1210.58		 14.51   	 -40.69		
-13.73   	-115.36   	 79.21   	1215.66		 14.34   	 -25.43		
-12.82   	-112.00   	 84.07   	1215.66		 14.24   	 -10.17		
-12.82   	-109.86   	 88.93   	1215.66		 14.20   	  10.17		
-13.43   	-107.73   	 93.79   	1215.66		 14.24   	  30.52		
-14.95   	-104.98   	 98.66   	1210.58		 14.36   	  35.61		
-15.87   	-101.62   	103.50   	1190.23		 14.51   	  45.78		
-15.26   	-98.27   	108.26   	1164.80		 14.69   	  50.86		
-13.43   	-96.13   	112.92   	1113.93		 14.89   	  40.69		
-10.99   	-93.99   	117.37   	1063.07		 15.06   	  30.52		
 -9.16   	-91.86   	121.63   	1002.03		 15.18   	  20.35		
 -9.16   	-89.11   	125.64   	 935.91		 15.26   	   5.09		
-10.99   	-86.36   	129.38   	 864.70		 15.28(A)	 -10.17		
-13.43   	-83.62   	132.84   	 808.75		 15.24   	 -20.35		
-14.04   	-79.35   	136.07   	 762.97		 15.16   	 -30.52		
-11.90   	-72.02   	139.12   	 727.36		 15.04   	 -30.52		
 -7.63   	-61.95   	142.03   	 696.84		 14.91   	 -35.61		
 -3.05   	-52.19   	144.82   	 661.24		 14.77   	 -35.61		
 -1.22   	-45.47   	147.47   	 630.72		 14.63   	 -30.52		
 -2.44   	-42.42   	149.99   	 590.03		 14.51   	 -25.43		
 -4.88   	-39.67   	152.35   	 554.42		 14.40   	 -25.43		
 -5.49   	-34.18   	154.57   	 518.82		 14.30   	 -15.26		
 -2.75   	-23.80   	156.64   	 493.39		 14.24   	 -20.35		
  2.44   	-10.68   	158.62   	 462.87		 14.16   	 -20.35		
  7.93   	  2.14   	160.47   	 437.43		 14.08   	 -20.35		
 12.51   	 13.12   	162.22   	 412.00		 14.00   	 -20.35		
 14.95   	 21.97   	163.87   	 386.57		 13.92   	 -25.43		
 15.87   	 29.91   	165.41   	 371.31		 13.81   	 -25.43		
 17.40   	 38.76   	166.90   	 356.05		 13.71   	 -20.35		
 20.75   	 49.74   	168.32   	 335.71		 13.63   	 -25.43		
 26.86   	 62.56   	169.66   	 320.45		 13.53   	 -15.26		
 34.18   	 75.99   	170.95   	 305.19		 13.47   	 -15.26		
 39.98   	 87.59   	172.17   	 289.93		 13.41   	  -5.09		
 43.33   	 97.35   	173.33   	 279.75		 13.39   	   0.00		
 45.47   	106.20   	174.44   	 264.50		 13.39   	   0.00		
 48.52   	115.36   	175.50   	 249.24		 13.39   	   0.00		
 53.71   	124.82   	176.50   	 228.89		 13.39   	   0.00		
 58.29   	131.53   	177.42   	 213.63		 13.39   	  -5.09		
 59.81   	133.06   	178.27   	 198.37		 13.37   	 -10.17		
 57.37   	129.70   	179.06   	 188.20		 13.33   	 -10.17		
 54.63   	124.82   	179.82   	 172.94		 13.29   	 -20.35		
 55.54   	121.77   	180.51   	 157.68		 13.20   	 -15.26		
 60.73   	121.46   	181.14   	 132.25		 13.14   	 -15.26		
 66.53   	122.07   	181.67   	 106.82		 13.08   	 -10.17		
 68.05   	120.54   	182.09   	  86.47		 13.04   	 -10.17		
 63.48   	114.75   	182.44   	  71.21		 13.00   	  -5.09		
 54.93   	105.29   	182.73   	  55.95		 12.98   	   5.09		
 46.39   	 92.77   	182.95   	  35.61		 13.00   	   5.09		
 40.59   	 79.35   	183.09   	  10.17		 13.02   	   5.09		
 36.93   	 65.61   	183.13(S)	 -10.17		 13.04   	  10.17		
 32.96   	 51.88   	183.09   	 -30.52		 13.08   	  10.17		
 27.16   	 38.45   	182.97   	 -61.04		 13.12   	   5.09		
 20.45   	 26.25   	182.73   	 -81.38		 13.14   	   0.00		
 15.26   	 14.65   	182.40   	-111.90		 13.14   	  -5.09		
 11.60   	  2.75   	181.95   	-142.42		 13.12   	  -5.09		
  8.54   	-10.99   	181.38   	-178.03		 13.10   	 -10.17		
  4.88   	-25.63   	180.67   	-218.72		 13.06   	 -15.26		
  0.31   	-39.37   	179.80   	-264.50		 13.00   	 -15.26		
 -3.66   	-49.44   	178.74   	-315.36		 12.94   	 -20.35		
 -5.49   	-54.63   	177.48   	-366.22		 12.86   	 -20.35		
 -6.71   	-57.37   	176.01   	-422.18		 12.78   	 -25.43		
 -8.85   	-61.04   	174.32   	-483.21		 12.68   	 -25.43		
-11.90   	-66.22   	172.39   	-549.34		 12.57   	 -30.52		
-14.95   	-71.11   	170.19   	-615.46		 12.45   	 -35.61		
-16.17   	-73.85   	167.73   	-691.76		 12.31   	 -35.61		
-15.56   	-74.16   	164.96   	-768.05		 12.17   	 -35.61		
-14.04   	-73.85   	161.89   	-854.52		 12.02   	 -30.52		
-13.43   	-74.77   	158.47   	-940.99		 11.90   	 -25.43		
-14.04   	-75.99   	154.71   	-1027.46		 11.80   	 -10.17		
