  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 14.34   	 -7.93   	 14.47   	  76.30		 14.47   	  61.04		
 15.87   	-12.21   	 14.77   	  66.12		 14.71   	  45.78		
 14.04   	-17.40   	 15.04   	  61.04		 14.89   	  35.61		
  9.77   	-21.36   	 15.28   	  45.78		 15.04   	  30.52		
  4.88   	-23.80   	 15.46   	  35.61		 15.16   	  25.43		
  1.83   	-25.02   	 15.61   	  30.52		 15.26   	  20.35		
  1.53   	-27.47   	 15.73   	  20.35		 15.34   	  20.35		
  3.05   	-32.35   	 15.81   	  15.26		 15.42   	  15.26		
  4.58   	-39.06   	 15.87   	   5.09		 15.48   	  15.26		
  4.88   	-46.69   	 15.89   	   5.09		 15.54   	  10.17		
  3.97   	-52.19   	 15.91   	  -5.09		 15.58   	   0.00		
  3.05   	-54.02   	 15.89   	  -5.09		 15.58   	   0.00		
  2.44   	-52.49   	 15.87   	 -15.26		 15.58   	  -5.09		
  1.83   	-49.44   	 15.81   	 -15.26		 15.56   	 -10.17		
  0.92   	-46.08   	 15.75   	 -15.26		 15.52   	 -15.26		
 -0.31   	-43.03   	 15.69   	 -20.35		 15.46   	 -15.26		
 -0.92   	-39.98   	 15.61   	 -15.26		 15.40   	 -15.26		
 -0.61   	-36.01   	 15.54   	 -15.26		 15.34   	 -10.17		
  1.53   	-32.04   	 15.48   	 -15.26		 15.30   	 -15.26		
  3.97   	-28.38   	 15.42   	 -15.26		 15.24   	  -5.09		
  6.41   	-26.25   	 15.36   	 -10.17		 15.22   	  -5.09		
  7.32   	-26.55   	 15.32   	 -15.26		 15.20   	  -5.09		
  7.02   	-28.69   	 15.26   	 -10.17		 15.18   	  -5.09		
  6.41   	-31.43   	 15.22   	 -15.26		 15.16   	   0.00		
  6.10   	-32.65   	 15.16   	 -10.17		 15.16   	   0.00		
  6.41   	-31.13   	 15.12   	 -10.17		 15.16   	   0.00		
  7.63   	-27.47   	 15.08   	 -10.17		 15.16   	   0.00		
  8.54   	-22.89   	 15.04   	 -10.17		 15.16(E)	   5.09		
  8.85   	-19.84   	 14.99   	  -5.09		 15.18   	   5.09		
  7.93   	-19.53   	 14.97   	  -5.09		 15.20   	   5.09		
  5.49   	-23.19   	 14.95   	   0.00		 15.22   	  10.17		
  0.61   	-32.65   	 14.95   	   0.00		 15.26   	  10.17		
 -6.71   	-52.19   	 14.95   	   5.09		 15.30   	  10.17		
-13.73   	-82.70   	 14.97   	   0.00		 15.34   	  10.17		
-15.26   	-110.17   	 14.97   	   0.00		 15.38   	  15.26		
 -4.27   	-101.62   	 14.97   	   5.09		 15.44   	  10.17		
 22.28   	-14.34   	 14.99   	   0.00		 15.48   	  10.17		
 63.48   	180.36   	 14.99   	   0.00		 15.52   	  10.17		
110.17   	473.33   	 14.99(E)	   5.09		 15.56   	  10.17		
147.40   	807.80   	 15.02   	  10.17		 15.61   	  25.43		
137.02   	1254.88(R)	 15.06   	  15.26		 15.71   	  10.17		
 80.26   	1248.78   	 15.12   	  15.26		 15.75   	  15.26		
  9.77   	1087.34   	 15.18   	  20.35		 15.81   	  15.26		
-46.39   	824.59   	 15.26   	  30.52		 15.87   	  20.35		
-67.75   	531.92   	 15.38   	  35.61		 15.95   	  25.43		
-52.49   	272.52   	 15.52   	  45.78		 16.05   	  25.43		
-18.62   	 85.14   	 15.71   	  61.04		 16.15   	  30.52		
  9.46   	-19.84   	 15.95   	  71.21		 16.28   	  35.61		
 18.62   	-57.37   	 16.24   	  91.56		 16.42   	  45.78		
 11.90   	-57.98   	 16.60   	 116.99		 16.60   	  55.95		
  0.92   	-50.35   	 17.07   	 137.33		 16.83   	  76.30		
 -4.27   	-50.35   	 17.62   	 172.94		 17.13   	  86.47		
 -2.75   	-59.51   	 18.31   	 198.37		 17.48   	 106.82		
  1.22   	-71.11   	 19.10   	 239.06		 17.90   	 122.07		
  3.05   	-78.74   	 20.06   	 279.75		 18.39   	 132.25		
  2.44   	-80.57   	 21.18   	 325.53		 18.92   	 147.51		
  0.61   	-80.26   	 22.48   	 371.31		 19.51   	 152.59		
 -0.31   	-81.48   	 23.97   	 412.00		 20.12   	 162.77		
  0.00   	-84.23   	 25.62   	 452.69		 20.77   	 167.85		
  1.22   	-87.59   	 27.43   	 493.39		 21.44   	 167.85		
  2.75   	-89.42   	 29.40   	 528.99		 22.12   	 167.85		
  4.27   	-89.72   	 31.52   	 554.42		 22.79   	 172.94		
  5.49   	-89.11   	 33.73   	 574.77		 23.48   	 183.11		
  6.10   	-88.20   	 36.03   	 590.03		 24.21   	 183.11		
  6.10   	-88.20   	 38.39   	 605.29		 24.94   	 188.20		
  5.49   	-89.42   	 40.81   	 605.29		 25.70   	 193.29		
  4.88   	-91.55   	 43.23   	 605.29		 26.47   	 188.20		
  3.66   	-93.69   	 45.66   	 600.20		 27.22   	 178.03		
  3.05   	-96.44   	 48.06   	 590.03		 27.93   	 167.85		
  2.14   	-98.88   	 50.42   	 569.68		 28.61   	 152.59		
  1.22   	-101.01   	 52.70   	 554.42		 29.22   	 142.42		
  0.31   	-101.62   	 54.91   	 523.90		 29.79   	 127.16		
 -0.61   	-100.10   	 57.01   	 498.47		 30.29   	 111.90		
 -1.53   	-96.74   	 59.00   	 467.95		 30.74   	 101.73		
 -2.14   	-92.47   	 60.87   	 432.35		 31.15   	  86.47		
 -3.05   	-88.20   	 62.60   	 412.00		 31.50   	  81.38		
 -4.58   	-84.84   	 64.25   	 381.48		 31.82   	  76.30		
 -6.71   	-82.40   	 65.78   	 366.22		 32.13   	  71.21		
 -8.54   	-80.57   	 67.24   	 340.79		 32.41   	  61.04		
-10.68   	-79.96   	 68.61   	 315.36		 32.66   	  66.12		
-12.51   	-80.57   	 69.87   	 300.10		 32.92   	  61.04		
-13.12   	-83.31   	 71.07   	 274.67		 33.16   	  61.04		
-12.82   	-88.81   	 72.17   	 254.32		 33.41   	  61.04		
-11.29   	-96.44   	 73.18   	 223.80		 33.65   	  61.04		
 -9.16   	-104.37   	 74.08   	 208.54		 33.90   	  61.04		
 -7.93   	-110.17   	 74.91   	 183.11		 34.14   	  61.04		
 -7.02   	-111.08   	 75.65   	 167.85		 34.38   	  61.04		
 -6.71   	-107.12   	 76.32   	 157.68		 34.63   	  61.04		
 -5.19   	-100.71   	 76.95   	 142.42		 34.87   	  61.04		
 -3.05   	-96.13   	 77.52   	 132.25		 35.12   	  61.04		
 -0.31   	-95.52   	 78.05   	 122.07		 35.36   	  61.04		
  1.83   	-97.96   	 78.53   	 111.90		 35.61   	  61.04		
  3.05   	-101.01   	 78.98   	 106.82		 35.85   	  61.04		
  3.97   	-102.23   	 79.41   	  96.64		 36.09   	  66.12		
  5.49   	-101.62   	 79.80   	  91.56		 36.36   	  61.04		
  8.24   	-100.40   	 80.16   	  86.47		 36.60   	  55.95		
 11.29   	-100.40   	 80.51   	  86.47		 36.83   	  61.04		
 14.65   	-101.62   	 80.85   	  81.38		 37.07   	  61.04		
 16.48   	-103.76   	 81.18   	  81.38		 37.31   	  55.95		
 17.40   	-105.90   	 81.51   	  81.38		 37.54   	  50.86		
 17.40   	-107.12   	 81.83   	  76.30		 37.74   	  45.78		
 17.70   	-106.51   	 82.14   	  76.30		 37.92   	  45.78		
 19.53   	-104.06   	 82.44   	  76.30		 38.11   	  40.69		
 22.89   	-99.49   	 82.75   	  71.21		 38.27   	  35.61		
 27.47   	-94.91   	 83.03   	  76.30		 38.41   	  35.61		
 31.74   	-90.94   	 83.34   	  71.21		 38.56   	  30.52		
 35.40   	-88.20   	 83.62   	  71.21		 38.68   	  25.43		
 38.76   	-85.14   	 83.91   	  71.21		 38.78   	  25.43		
 42.11   	-80.26   	 84.19   	  71.21		 38.88   	  25.43		
 45.17   	-72.94   	 84.48   	  71.21		 38.98   	  25.43		
 47.00   	-63.17   	 84.76   	  71.21		 39.08   	  20.35		
 46.08   	-52.19   	 85.05   	  61.04		 39.17   	  20.35		
 43.03   	-41.20   	 85.29   	  61.04		 39.25   	  20.35		
 37.84   	-30.52   	 85.53   	  55.95		 39.33   	  15.26		
 31.74   	-21.06   	 85.76   	  45.78		 39.39   	  20.35		
 25.63   	-12.82   	 85.94   	  45.78		 39.47   	  15.26		
 19.84   	 -5.49   	 86.12   	  40.69		 39.53   	  15.26		
 14.34   	  0.61   	 86.29   	  35.61		 39.59   	  20.35		
  9.77   	  4.88   	 86.43   	  35.61		 39.67   	  15.26		
  5.80   	  7.32   	 86.57   	  25.43		 39.74   	  15.26		
  2.75   	  8.85   	 86.67   	  25.43		 39.80   	  15.26		
 -0.61   	 10.99   	 86.77   	  15.26		 39.86   	  15.26		
 -3.66   	 13.43   	 86.84   	  15.26		 39.92   	  15.26		
 -6.41   	 16.17   	 86.90   	   0.00		 39.98   	  10.17		
 -8.24   	 18.92   	 86.90   	 -10.17		 40.02   	  10.17		
 -8.54   	 21.06   	 86.86   	 -20.35		 40.06   	  10.17		
 -7.63   	 23.19   	 86.77   	 -35.61		 40.10   	  10.17		
 -5.80   	 25.33   	 86.63   	 -50.86		 40.14   	   0.00		
 -3.97   	 27.77   	 86.43   	 -76.30		 40.14   	   5.09		
 -2.75   	 30.21   	 86.12   	 -91.56		 40.16(S)	  -5.09		
 -2.44   	 31.74   	 85.76   	-116.99		 40.14   	 -15.26		
 -2.14   	 33.26   	 85.29   	-142.42		 40.08   	 -15.26		
 -2.44   	 35.10   	 84.72   	-167.85		 40.02   	 -25.43		
 -2.75   	 37.54   	 84.05   	-203.46		 39.92   	 -30.52		
 -2.75   	 39.37   	 83.23   	-239.06		 39.80   	 -45.78		
 -2.75   	 39.98   	 82.28   	-284.84		 39.61   	 -50.86		
 -2.75   	 39.37   	 81.14   	-335.71		 39.41   	 -61.04		
 -2.44   	 38.15   	 79.80   	-391.66		 39.17   	 -71.21		
 -1.53   	 37.54   	 78.23   	-447.61		 38.88   	 -91.56		
 -0.31   	 38.15   	 76.44   	-508.65		 38.51   	 -96.64		
  0.92   	 39.37   	 74.40   	-549.34		 38.13   	-111.90		
  1.83   	 40.28   	 72.21   	-590.03		 37.68   	-122.07		
  1.83   	 40.28   	 69.85   	-620.55		 37.19   	-132.25		
  1.53   	 39.67   	 67.36   	-630.72		 36.66   	-142.42		
  1.22   	 39.67   	 64.84   	-640.89		 36.09   	-152.59		
  0.61   	 39.98   	 62.28   	-630.72		 35.48   	-152.59		
  0.00   	 39.98   	 59.76   	-620.55		 34.87   	-162.77		
 -1.22   	 39.06   	 57.27   	-610.37		 34.22   	-172.94		
 -2.75   	 37.84   	 54.83   	-595.11		 33.53   	-172.94		
 -3.97   	 37.23   	 52.45   	-574.77		 32.84   	-183.11		
 -5.49   	 37.84   	 50.15   	-569.68		 32.11   	-188.20		
 -7.32   	 39.98   	 47.87   	-559.51		 31.35   	-198.37		
 -9.46   	 42.11   	 45.64   	-544.25		 30.56   	-213.63		
-11.90   	 43.33   	 43.46   	-539.16		 29.70   	-218.72		
-12.82   	 43.03   	 41.30   	-518.82		 28.83   	-233.98		
-12.82   	 42.72   	 39.23   	-508.65		 27.89   	-244.15		
-11.60   	 43.33   	 37.19   	-483.21		 26.92   	-254.32		
-10.68   	 44.56   	 35.26   	-473.04		 25.90   	-259.41		
-10.07   	 44.56   	 33.37   	-447.61		 24.86   	-254.32		
 -9.77   	 42.42   	 31.58   	-427.26		 23.85   	-254.32		
 -9.16   	 37.84   	 29.87   	-412.00		 22.83   	-249.24		
 -7.93   	 32.96   	 28.22   	-391.66		 21.83   	-233.98		
 -6.71   	 29.30   	 26.65   	-366.22		 20.90   	-228.89		
 -5.80   	 27.77   	 25.19   	-345.88		 19.98   	-208.54		
 -4.88   	 28.38   	 23.80   	-325.53		 19.15   	-198.37		
 -3.97   	 29.30   	 22.50   	-305.19		 18.35   	-183.11		
 -2.75   	 30.52   	 21.28   	-274.67		 17.62   	-167.85		
 -0.92   	 32.04   	 20.18   	-259.41		 16.95   	-157.68		
  0.61   	 33.87   	 19.15   	-228.89		 16.32   	-142.42		
  1.53   	 35.71   	 18.23   	-213.63		 15.75   	-132.25		
  1.83   	 37.23   	 17.38   	-188.20		 15.22   	-122.07		
  1.83   	 38.15   	 16.62   	-172.94		 14.73   	-111.90		
  1.83   	 38.76   	 15.93   	-157.68		 14.28   	-106.82		
  1.83   	 39.06   	 15.30   	-142.42		 13.86   	 -96.64		
  1.83   	 39.67   	 14.73   	-127.16		 13.47   	 -86.47		
  1.22   	 39.98   	 14.22   	-111.90		 13.12   	 -81.38		
 -0.31   	 40.28   	 13.77   	 -96.64		 12.80   	 -76.30		
 -2.14   	 40.59   	 13.39   	 -81.38		 12.49   	 -66.12		
 -3.97   	 40.59   	 13.06   	 -66.12		 12.23   	 -55.95		
 -5.49   	 41.20   	 12.80   	 -50.86		 12.00   	 -50.86		
 -6.71   	 42.42   	 12.59   	 -40.69		 11.80   	 -35.61		
 -7.63   	 44.56   	 12.43   	 -25.43		 11.66   	 -20.35		
 -8.54   	 47.00   	 12.33   	 -15.26		 11.58   	 -15.26		
 -9.16   	 48.52   	 12.27(D)	   0.00		 11.52(D)	   5.09		
 -9.46   	 48.52   	 12.27   	   5.09		 11.54   	  10.17		
 -9.46   	 47.61   	 12.29   	  20.35		 11.58   	  25.43		
-10.07   	 46.39   	 12.37   	  30.52		 11.68   	  35.61		
-11.60   	 45.78   	 12.49   	  40.69		 11.82   	  45.78		
-13.73   	 46.69   	 12.66   	  50.86		 12.00   	  50.86		
-15.56   	 49.44   	 12.86   	  61.04		 12.21   	  61.04		
-16.17   	 52.49   	 13.10   	  66.12		 12.45   	  66.12		
-15.87   	 54.63   	 13.37   	  81.38		 12.72   	  76.30		
-14.95   	 54.32   	 13.69   	  86.47		 13.02   	  76.30		
-14.95   	 50.35   	 14.04   	 101.73		 13.33   	  86.47		
-16.17   	 43.64   	 14.45   	 106.82		 13.67   	  86.47		
-18.01   	 36.32   	 14.87   	 122.07		 14.02   	  86.47		
-19.84   	 30.82   	 15.36   	 122.07		 14.36   	  91.56		
-20.75   	 29.30   	 15.85   	 127.16		 14.73   	  91.56		
-20.45   	 29.91   	 16.36   	 122.07		 15.10   	  86.47		
-19.53   	 30.52   	 16.85   	 116.99		 15.44   	  76.30		
-18.92   	 28.69   	 17.31   	 106.82		 15.75   	  66.12		
-18.62   	 24.72   	 17.74   	  91.56		 16.01   	  55.95		
-18.62   	 20.14   	 18.11   	  76.30		 16.24   	  45.78		
-18.01   	 17.70   	 18.41   	  61.04		 16.42   	  25.43		
-16.78   	 18.31   	 18.66   	  50.86		 16.52   	  15.26		
-14.34   	 20.14   	 18.86   	  35.61		 16.58   	   0.00		
-11.60   	 21.67   	 19.00   	  30.52		 16.58   	 -10.17		
 -9.46   	 21.67   	 19.13   	  30.52		 16.54   	 -15.26		
 -7.93   	 21.06   	 19.25   	  20.35		 16.48   	 -20.35		
 -7.02   	 20.75   	 19.33   	  20.35		 16.40   	 -15.26		
 -6.10   	 21.97   	 19.41   	  20.35		 16.34   	 -20.35		
 -5.80   	 24.72   	 19.49   	  15.26		 16.26   	 -10.17		
 -6.10   	 28.08   	 19.55   	  15.26		 16.22   	   0.00		
 -6.71   	 31.43   	 19.61   	  10.17		 16.22   	   0.00		
 -7.93   	 33.57   	 19.65   	  15.26		 16.22   	  10.17		
 -9.16   	 34.18   	 19.72   	  15.26		 16.26   	  15.26		
-10.38   	 33.26   	 19.78   	  15.26		 16.32   	  15.26		
-11.29   	 32.04   	 19.84   	  15.26		 16.38   	  20.35		
-12.82   	 32.65   	 19.90   	  15.26		 16.46   	  15.26		
-14.65   	 36.01   	 19.96   	  15.26		 16.52   	  20.35		
-15.87   	 41.81   	 20.02   	  15.26		 16.60   	  10.17		
-16.48   	 48.22   	 20.08   	  15.26		 16.64   	  15.26		
-15.87   	 54.02   	 20.14   	   5.09		 16.70   	  10.17		
-14.95   	 58.29   	 20.16   	   0.00		 16.74   	  10.17		
-14.65   	 60.42   	 20.16   	   0.00		 16.79   	   5.09		
-14.34   	 61.65   	 20.16   	  -5.09		 16.81   	  10.17		
-13.73   	 62.56   	 20.14   	 -10.17		 16.85   	   5.09		
-12.21   	 64.39   	 20.10   	 -10.17		 16.87   	  10.17		
 -9.46   	 66.83   	 20.06   	 -10.17		 16.91   	   5.09		
 -7.02   	 68.97   	 20.02   	 -10.17		 16.93   	   5.09		
 -5.80   	 69.27   	 19.98   	 -10.17		 16.95   	   5.09		
 -5.80   	 67.14   	 19.94   	 -10.17		 16.97   	   5.09		
 -6.10   	 63.17   	 19.90   	  -5.09		 16.99   	   5.09		
 -6.10   	 58.59   	 19.88   	 -10.17		 17.01   	   0.00		
 -5.19   	 54.93   	 19.84   	 -10.17		 17.01   	   0.00		
 -4.88   	 50.96   	 19.80   	 -10.17		 17.01   	   0.00		
 -5.19   	 45.78   	 19.76   	  -5.09		 17.01   	  -5.09		
 -7.32   	 38.45   	 19.74   	  -5.09		 16.99   	   0.00		
-10.07   	 29.91   	 19.72   	  -5.09		 16.99   	  -5.09		
-12.21   	 22.58   	 19.69   	   0.00		 16.97   	  -5.09		
-13.43   	 18.62   	 19.69   	  -5.09		 16.95   	  -5.09		
-13.43   	 18.92   	 19.67   	   0.00		 16.93   	  -5.09		
-12.21   	 23.19   	 19.67   	   0.00		 16.91   	  -5.09		
-10.68   	 28.69   	 19.67   	   0.00		 16.89   	  -5.09		
 -9.16   	 33.57   	 19.67   	   0.00		 16.87   	  -5.09		
 -7.93   	 36.62   	 19.67   	  -5.09		 16.85   	  -5.09		
 -7.32   	 38.15   	 19.65   	   0.00		 16.83   	  -5.09		
 -7.32   	 38.45   	 19.65   	  -5.09		 16.81   	   0.00		
 -7.63   	 38.45   	 19.63   	   0.00		 16.81   	  -5.09		
 -7.63   	 38.15   	 19.63   	   0.00		 16.79   	   5.09		
 -7.63   	 37.54   	 19.63   	   5.09		 16.81   	   0.00		
 -7.32   	 36.32   	 19.65   	   5.09		 16.81   	   0.00		
 -7.32   	 34.79   	 19.67   	   0.00		 16.81   	   5.09		
 -8.24   	 33.26   	 19.67   	   5.09		 16.83   	   5.09		
 -9.77   	 32.65   	 19.69   	   5.09		 16.85   	   0.00		
-11.60   	 32.96   	 19.72   	   5.09		 16.85   	   0.00		
-13.12   	 34.18   	 19.74   	   0.00		 16.85   	   0.00		
-13.73   	 35.71   	 19.74   	   0.00		 16.85   	   0.00		
-13.12   	 36.93   	 19.74   	   5.09		 16.85   	  -5.09		
-11.90   	 38.76   	 19.76   	   0.00		 16.83   	   0.00		
-10.68   	 41.81   	 19.76   	   0.00		 16.83   	  -5.09		
 -9.46   	 46.08   	 19.76   	   0.00		 16.81   	  -5.09		
 -9.16   	 51.57   	 19.76   	   0.00		 16.79   	   0.00		
 -9.16   	 55.85   	 19.76   	   5.09		 16.79   	  -5.09		
 -8.85   	 58.29   	 19.78   	   5.09		 16.76   	  -5.09		
 -7.63   	 57.37   	 19.80   	   5.09		 16.74   	  -5.09		
 -6.41   	 54.02   	 19.82   	   0.00		 16.72   	  -5.09		
 -5.80   	 50.05   	 19.82   	   5.09		 16.70   	  -5.09		
 -6.71   	 47.00   	 19.84   	   5.09		 16.68   	  -5.09		
 -9.16   	 45.17   	 19.86   	   5.09		 16.66   	  -5.09		
-13.12   	 42.42   	 19.88   	   0.00		 16.64   	  -5.09		
-16.48   	 32.65   	 19.88   	   5.09		 16.62   	  -5.09		
-16.78   	 13.12   	 19.90   	   0.00		 16.60   	  -5.09		
-11.60   	 -8.54   	 19.90   	   0.00		 16.58   	  -5.09		
  1.22   	 -6.10   	 19.90   	   0.00		 16.56   	   0.00		
 22.28   	 59.51   	 19.90(E)	   5.09		 16.56   	  -5.09		
 49.13   	222.47   	 19.92   	   0.00		 16.54   	   5.09		
 77.51   	487.06   	 19.92   	  10.17		 16.56(E)	   0.00		
101.32   	811.77   	 19.96   	  10.17		 16.56   	   5.09		
114.44   	1113.59   	 20.00   	  30.52		 16.58   	  15.26		
 83.62   	1318.66(R)	 20.12   	  25.43		 16.64   	  10.17		
 40.28   	1163.64   	 20.22   	  30.52		 16.68   	  10.17		
 -5.80   	895.39   	 20.35   	  45.78		 16.72   	  20.35		
-38.15   	601.20   	 20.53   	  61.04		 16.81   	  20.35		
-45.47   	353.70   	 20.77   	  76.30		 16.89   	  30.52		
-32.04   	186.16   	 21.08   	  96.64		 17.01   	  30.52		
-11.90   	 93.38   	 21.46   	 132.25		 17.13   	  40.69		
  0.00   	 48.83   	 21.99   	 162.77		 17.29   	  50.86		
 -0.31   	 27.16   	 22.64   	 198.37		 17.50   	  61.04		
 -7.02   	 14.65   	 23.44   	 249.24		 17.74   	  71.21		
-13.12   	  6.41   	 24.44   	 295.01		 18.03   	  86.47		
-14.34   	  0.61   	 25.62   	 350.97		 18.37   	  96.64		
-12.51   	 -5.19   	 27.02   	 406.92		 18.76   	 116.99		
-10.99   	-13.43   	 28.65   	 462.87		 19.23   	 132.25		
-11.29   	-23.19   	 30.50   	 523.90		 19.76   	 137.33		
-11.90   	-33.57   	 32.59   	 574.77		 20.31   	 152.59		
-12.21   	-42.72   	 34.89   	 620.55		 20.92   	 157.68		
-11.60   	-50.66   	 37.38   	 656.15		 21.55   	 157.68		
-10.38   	-57.68   	 40.00   	 681.58		 22.18   	 162.77		
 -9.77   	-63.78   	 42.73   	 686.67		 22.83   	 162.77		
 -9.77   	-68.66   	 45.47   	 691.76		 23.48   	 152.59		
-10.38   	-72.02   	 48.24   	 676.50		 24.09   	 152.59		
-10.99   	-73.85   	 50.95   	 645.98		 24.70   	 142.42		
-11.29   	-74.46   	 53.53   	 615.46		 25.27   	 137.33		
-11.29   	-74.16   	 55.99   	 569.68		 25.82   	 132.25		
-10.68   	-74.16   	 58.27   	 528.99		 26.35   	 122.07		
-10.68   	-74.46   	 60.39   	 483.21		 26.84   	 111.90		
-10.68   	-75.07   	 62.32   	 442.52		 27.28   	 101.73		
-11.29   	-75.99   	 64.09   	 412.00		 27.69   	  96.64		
-12.51   	-76.29   	 65.74   	 386.57		 28.08   	  86.47		
-13.73   	-75.38   	 67.28   	 371.31		 28.42   	  81.38		
-14.95   	-73.55   	 68.77   	 350.97		 28.75   	  71.21		
-15.56   	-71.72   	 70.17   	 345.88		 29.03   	  61.04		
-15.56   	-69.89   	 71.56   	 335.71		 29.28   	  55.95		
-15.87   	-68.05   	 72.90   	 315.36		 29.50   	  55.95		
-16.78   	-65.92   	 74.16   	 295.01		 29.73   	  50.86		
-18.92   	-63.78   	 75.34   	 269.58		 29.93   	  45.78		
-21.36   	-61.65   	 76.42   	 244.15		 30.11   	  50.86		
-23.19   	-59.51   	 77.40   	 223.80		 30.32   	  45.78		
-23.80   	-57.68   	 78.29   	 203.46		 30.50   	  45.78		
-23.50   	-56.15   	 79.10   	 183.11		 30.68   	  40.69		
-23.50   	-55.24   	 79.84   	 178.03		 30.84   	  45.78		
-23.50   	-56.46   	 80.55   	 167.85		 31.03   	  45.78		
-23.19   	-58.90   	 81.22   	 167.85		 31.21   	  40.69		
-22.89   	-62.26   	 81.89   	 162.77		 31.37   	  45.78		
-22.58   	-65.61   	 82.54   	 162.77		 31.56   	  40.69		
-21.97   	-69.27   	 83.19   	 157.68		 31.72   	  40.69		
-21.67   	-73.24   	 83.82   	 157.68		 31.88   	  35.61		
-21.06   	-77.51   	 84.46   	 152.59		 32.02   	  40.69		
-20.45   	-82.40   	 85.07   	 152.59		 32.19   	  35.61		
-19.23   	-87.28   	 85.68   	 152.59		 32.33   	  35.61		
-17.70   	-92.47   	 86.29   	 147.51		 32.47   	  35.61		
-15.26   	-98.27   	 86.88   	 147.51		 32.61   	  35.61		
-12.51   	-103.15   	 87.47   	 142.42		 32.76   	  30.52		
 -9.46   	-107.12   	 88.04   	 142.42		 32.88   	  30.52		
 -6.71   	-109.25   	 88.61   	 137.33		 33.00   	  25.43		
 -4.58   	-111.08   	 89.16   	 132.25		 33.10   	  25.43		
 -2.75   	-112.30   	 89.68   	 132.25		 33.20   	  20.35		
 -0.61   	-112.92   	 90.21   	 137.33		 33.29   	  20.35		
  2.44   	-111.69   	 90.76   	 132.25		 33.37   	  20.35		
  6.10   	-108.03   	 91.29   	 137.33		 33.45   	  15.26		
  9.16   	-103.45   	 91.84   	 132.25		 33.51   	  15.26		
 10.68   	-100.40   	 92.37   	 132.25		 33.57   	  15.26		
 10.99   	-99.18   	 92.90   	 122.07		 33.63   	  15.26		
 11.60   	-99.18   	 93.39   	 122.07		 33.69   	  10.17		
 13.73   	-98.57   	 93.88   	 111.90		 33.73   	  15.26		
 16.78   	-94.60   	 94.32   	 111.90		 33.79   	  10.17		
 20.75   	-86.67   	 94.77   	 101.73		 33.84   	  10.17		
 24.11   	-74.77   	 95.18   	  96.64		 33.88   	  15.26		
 26.55   	-60.12   	 95.56   	  91.56		 33.94   	  10.17		
 27.77   	-45.78   	 95.93   	  91.56		 33.98   	  10.17		
 27.77   	-33.87   	 96.30   	  86.47		 34.02   	   5.09		
 27.47   	-25.02   	 96.64   	  76.30		 34.04   	   5.09		
 26.86   	-17.40   	 96.95   	  76.30		 34.06   	   5.09		
 25.33   	 -8.54   	 97.25   	  71.21		 34.08(S)	   0.00		
 22.89   	  2.44   	 97.54   	  61.04		 34.08   	   0.00		
 19.23   	 14.04   	 97.78   	  61.04		 34.08   	   0.00		
 14.34   	 24.11   	 98.03   	  45.78		 34.08   	 -10.17		
  9.46   	 30.82   	 98.21   	  45.78		 34.04   	  -5.09		
  5.19   	 35.40   	 98.39   	  35.61		 34.02   	 -10.17		
  0.92   	 39.37   	 98.53   	  25.43		 33.98   	 -15.26		
 -2.75   	 43.95   	 98.64   	  20.35		 33.92   	 -15.26		
 -6.10   	 48.22   	 98.72   	  10.17		 33.86   	 -20.35		
 -8.85   	 49.74   	 98.76   	   5.09		 33.77   	 -25.43		
-10.38   	 47.30   	 98.78(S)	   0.00		 33.67   	 -30.52		
-11.29   	 41.50   	 98.78   	 -10.17		 33.55   	 -35.61		
-11.29   	 34.18   	 98.74   	 -20.35		 33.41   	 -40.69		
-10.68   	 27.47   	 98.66   	 -35.61		 33.25   	 -45.78		
 -9.46   	 21.97   	 98.51   	 -40.69		 33.06   	 -50.86		
 -8.24   	 16.78   	 98.35   	 -55.95		 32.86   	 -61.04		
 -7.02   	 11.29   	 98.13   	 -71.21		 32.61   	 -66.12		
 -6.41   	  5.49   	 97.84   	 -86.47		 32.35   	 -76.30		
 -5.80   	  0.92   	 97.50   	-106.82		 32.04   	 -76.30		
 -4.88   	 -1.22   	 97.07   	-132.25		 31.74   	 -86.47		
 -3.36   	  0.00   	 96.54   	-152.59		 31.39   	 -96.64		
 -1.83   	  2.75   	 95.93   	-183.11		 31.01   	-101.73		
 -0.92   	  5.49   	 95.20   	-213.63		 30.60   	-106.82		
 -0.92   	  7.02   	 94.34   	-244.15		 30.17   	-111.90		
 -1.83   	  7.32   	 93.37   	-284.84		 29.73   	-116.99		
 -3.36   	  8.24   	 92.23   	-330.62		 29.26   	-127.16		
 -4.88   	 10.68   	 90.91   	-401.83		 28.75   	-132.25		
 -6.71   	 15.87   	 89.30   	-467.95		 28.22   	-142.42		
 -9.16   	 23.50   	 87.43   	-539.16		 27.65   	-147.51		
-11.29   	 32.65   	 85.27   	-610.37		 27.06   	-162.77		
-12.82   	 41.81   	 82.83   	-676.50		 26.41   	-178.03		
-12.82   	 49.13   	 80.12   	-727.36		 25.70   	-183.11		
-11.29   	 54.02   	 77.21   	-762.97		 24.96   	-198.37		
 -8.54   	 57.07   	 74.16   	-788.40		 24.17   	-208.54		
 -5.80   	 59.51   	 71.01   	-788.40		 23.34   	-218.72		
 -3.66   	 62.26   	 67.85   	-778.23		 22.46   	-218.72		
