  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-43.95   	-75.07   	 69.95   	-1302.13		  8.06   	 -66.12		
-46.69   	-79.04   	 64.74   	-1236.01		  7.79   	 -50.86		
-43.95   	-78.74   	 59.80   	-1174.97		  7.59   	 -50.86		
-37.23   	-73.55   	 55.10   	-1093.59		  7.39   	 -40.69		
-30.21   	-67.75   	 50.72   	-1027.46		  7.22   	 -40.69		
-27.47   	-64.39   	 46.61   	-951.17		  7.06   	 -35.61		
-29.91   	-65.00   	 42.81   	-879.96		  6.92   	 -35.61		
-33.26   	-67.44   	 39.29   	-803.66		  6.78   	 -30.52		
-33.87   	-69.89   	 36.07   	-737.54		  6.65   	 -25.43		
-31.74   	-72.33   	 33.12   	-666.32		  6.55   	 -20.35		
-28.99   	-75.38   	 30.46   	-600.20		  6.47   	 -15.26		
-28.38   	-79.96   	 28.06   	-539.16		  6.41   	 -10.17		
-29.60   	-84.23   	 25.90   	-483.21		  6.37   	  -5.09		
-30.82   	-86.67   	 23.97   	-437.43		  6.35(D)	   5.09		
-29.91   	-85.45   	 22.22   	-386.57		  6.37   	   0.00		
-27.47   	-81.79   	 20.67   	-350.97		  6.37   	  10.17		
-26.25   	-77.82   	 19.27   	-305.19		  6.41   	   5.09		
-27.77   	-75.68   	 18.05   	-274.67		  6.43   	   5.09		
-31.43   	-75.38   	 16.95   	-244.15		  6.45   	   5.09		
-33.57   	-74.16   	 15.97   	-218.72		  6.47   	   5.09		
-32.04   	-69.58   	 15.10   	-183.11		  6.49   	  10.17		
-27.77   	-59.51   	 14.36   	-167.85		  6.53   	   5.09		
-23.50   	-44.25   	 13.69   	-142.42		  6.55   	  10.17		
-21.36   	-26.25   	 13.12   	-122.07		  6.59   	  10.17		
-22.28   	 -9.16   	 12.63   	-106.82		  6.63   	  10.17		
-23.80   	  4.58   	 12.21   	 -96.64		  6.67   	  15.26		
-25.02   	 15.56   	 11.82   	 -86.47		  6.73   	  15.26		
-24.41   	 25.33   	 11.48   	 -71.21		  6.80   	  20.35		
-22.28   	 33.57   	 11.19   	 -66.12		  6.88   	  20.35		
-18.92   	 39.37   	 10.93   	 -55.95		  6.96   	  15.26		
-14.65   	 40.59   	 10.70   	 -50.86		  7.02   	  20.35		
-10.68   	 39.67   	 10.50   	 -45.78		  7.10   	  20.35		
 -8.54   	 40.28   	 10.32   	 -40.69		  7.18   	  20.35		
 -7.63   	 46.08   	 10.15   	 -35.61		  7.26   	  10.17		
 -7.02   	 55.54   	 10.01   	 -35.61		  7.30   	  15.26		
 -5.80   	 63.17   	  9.87   	 -30.52		  7.37   	  10.17		
 -3.05   	 65.00   	  9.75   	 -30.52		  7.41   	  10.17		
  1.83   	 63.78   	  9.62   	 -25.43		  7.45   	  10.17		
  8.85   	 64.70   	  9.52   	 -25.43		  7.49   	   5.09		
 17.09   	 69.27   	  9.42   	 -20.35		  7.51   	  10.17		
 23.80   	 74.16   	  9.34   	 -25.43		  7.55   	   5.09		
 24.72   	 73.55   	  9.24   	 -20.35		  7.57   	   5.09		
 18.92   	 62.26   	  9.16   	 -15.26		  7.59   	  10.17		
  7.63   	 39.67   	  9.09   	 -15.26		  7.63   	   5.09		
 -5.19   	  8.85   	  9.03   	 -10.17		  7.65   	   5.09		
-16.78   	-27.16   	  8.99   	 -10.17		  7.67   	   5.09		
-25.02   	-65.00   	  8.95(D)	   0.00		  7.69   	  10.17		
-29.30   	-98.57   	  8.95   	   5.09		  7.73   	  10.17		
-30.21   	-122.99   	  8.97   	  10.17		  7.77   	  15.26		
-28.99   	-136.41   	  9.01   	  15.26		  7.83   	  15.26		
-28.38   	-140.69   	  9.07   	  25.43		  7.89   	  15.26		
-28.69   	-140.38   	  9.18   	  25.43		  7.96   	  20.35		
-29.30   	-140.08   	  9.28   	  35.61		  8.04   	  20.35		
-28.38   	-142.21   	  9.42   	  45.78		  8.12   	  20.35		
-25.63   	-146.18   	  9.60   	  45.78		  8.20   	  25.43		
-23.80   	-150.15   	  9.79   	  50.86		  8.30   	  20.35		
-25.02   	-152.59   	  9.99   	  55.95		  8.38   	  20.35		
-29.30   	-152.28   	 10.21   	  55.95		  8.46   	  20.35		
-32.65   	-149.54   	 10.44   	  55.95		  8.55   	  25.43		
-33.26   	-146.18   	 10.66   	  50.86		  8.65   	  20.35		
-31.13   	-144.65   	 10.86   	  45.78		  8.73   	  20.35		
-29.30   	-145.57   	 11.05   	  45.78		  8.81   	  30.52		
-29.60   	-148.01   	 11.23   	  45.78		  8.93   	  30.52		
-31.43   	-150.15   	 11.41   	  35.61		  9.05   	  35.61		
-33.87   	-150.45   	 11.56   	  30.52		  9.20   	  45.78		
-35.71   	-149.23   	 11.68   	  25.43		  9.38   	  61.04		
-37.54   	-148.01   	 11.78   	  20.35		  9.62   	  71.21		
-38.45   	-146.79   	 11.86   	  15.26		  9.91   	  81.38		
-37.54   	-144.65   	 11.92   	  20.35		 10.23   	  91.56		
-33.57   	-141.30   	 12.00   	  20.35		 10.60   	  96.64		
-28.38   	-136.72   	 12.09   	  20.35		 10.99   	  96.64		
-24.41   	-132.45   	 12.17   	  25.43		 11.37   	  96.64		
-23.80   	-129.70   	 12.27   	  25.43		 11.76   	  86.47		
-25.94   	-128.17   	 12.37   	  30.52		 12.11   	  71.21		
-27.77   	-126.34   	 12.49   	  40.69		 12.39   	  61.04		
-27.77   	-122.99   	 12.66   	  45.78		 12.63   	  40.69		
-26.25   	-119.02   	 12.84   	  50.86		 12.80   	  25.43		
-25.33   	-115.97   	 13.04   	  55.95		 12.90   	   5.09		
-25.02   	-115.36   	 13.27   	  55.95		 12.92   	   0.00		
-24.41   	-115.97   	 13.49   	  50.86		 12.92   	 -10.17		
-24.11   	-116.27   	 13.69   	  50.86		 12.88   	 -15.26		
-24.11   	-115.66   	 13.90   	  40.69		 12.82   	 -20.35		
-25.94   	-115.36   	 14.06   	  35.61		 12.74   	 -30.52		
-29.30   	-115.97   	 14.20   	  30.52		 12.61   	 -35.61		
-32.65   	-116.88   	 14.32   	  30.52		 12.47   	 -35.61		
-34.79   	-116.27   	 14.45   	  25.43		 12.33   	 -35.61		
-35.10   	-112.92   	 14.55   	  15.26		 12.19   	 -40.69		
-35.10   	-108.34   	 14.61   	  10.17		 12.02   	 -30.52		
-34.18   	-104.68   	 14.65   	   5.09		 11.90   	 -25.43		
-32.04   	-103.45   	 14.67   	  -5.09		 11.80   	 -15.26		
-28.38   	-103.15   	 14.65   	  -5.09		 11.74   	 -10.17		
-25.02   	-102.23   	 14.63   	  -5.09		 11.70   	   0.00		
-23.50   	-100.40   	 14.61   	  -5.09		 11.70   	   5.09		
-24.72   	-97.35   	 14.59   	  -5.09		 11.72   	   5.09		
-26.86   	-93.69   	 14.57   	  -5.09		 11.74   	   0.00		
-28.38   	-91.55   	 14.55   	  -5.09		 11.74   	 -10.17		
-28.08   	-91.25   	 14.53   	   0.00		 11.70   	 -15.26		
-27.16   	-93.69   	 14.53   	  -5.09		 11.64   	 -25.43		
-26.25   	-97.35   	 14.51   	   5.09		 11.54   	 -35.61		
-25.63   	-99.18   	 14.53(E)	   5.09		 11.39   	 -40.69		
-25.33   	-97.35   	 14.55   	  10.17		 11.23   	 -45.78		
-25.33   	-91.55   	 14.59   	  10.17		 11.05   	 -40.69		
-27.77   	-85.75   	 14.63   	  10.17		 10.89   	 -35.61		
-35.71   	-86.06   	 14.67   	  15.26		 10.74   	 -30.52		
-49.44   	-97.96   	 14.73   	  15.26		 10.62   	 -20.35		
-65.61   	-120.24   	 14.79   	  15.26		 10.54   	  -5.09		
-77.82   	-140.38   	 14.85   	  20.35		 10.52   	   0.00		
-74.46   	-128.48   	 14.93   	  15.26		 10.52(E)	   5.09		
-44.86   	-44.25   	 14.99   	  20.35		 10.54   	  10.17		
 18.92   	146.79   	 15.08   	  20.35		 10.58   	  20.35		
115.97   	449.52   	 15.16   	  20.35		 10.66   	  15.26		
237.43   	819.40   	 15.24   	  20.35		 10.72   	  15.26		
364.07   	1163.64   	 15.32   	  61.04		 10.78   	  25.43		
523.38   	1419.98(R)	 15.56   	  35.61		 10.89   	  15.26		
502.93   	1311.04   	 15.71   	  50.86		 10.95   	  10.17		
404.36   	1122.13   	 15.91   	  55.95		 10.99   	  15.26		
251.77   	917.05   	 16.13   	  71.21		 11.05   	  15.26		
 88.81   	712.59   	 16.42   	  96.64		 11.11   	  20.35		
-39.67   	490.42   	 16.81   	 122.07		 11.19   	  25.43		
-109.25   	249.33   	 17.29   	 157.68		 11.29   	  30.52		
-126.95   	 30.82   	 17.92   	 198.37		 11.41   	  35.61		
-117.19   	-115.97   	 18.72   	 259.41		 11.56   	  40.69		
-103.15   	-175.78   	 19.76   	 315.36		 11.72   	  50.86		
-93.38   	-175.48   	 21.02   	 391.66		 11.92   	  61.04		
-84.23   	-157.78   	 22.58   	 467.95		 12.17   	  66.12		
-71.11   	-149.54   	 24.46   	 554.42		 12.43   	  71.21		
-54.02   	-150.76   	 26.67   	 640.89		 12.72   	  81.38		
-39.37   	-150.45   	 29.24   	 727.36		 13.04   	  91.56		
-32.65   	-145.57   	 32.15   	 803.66		 13.41   	 101.73		
-33.57   	-140.69   	 35.36   	 879.96		 13.81   	 116.99		
-38.15   	-138.85   	 38.88   	 940.99		 14.28   	 127.16		
-40.89   	-137.63   	 42.64   	 986.77		 14.79   	 137.33		
-39.37   	-134.58   	 46.59   	1022.38		 15.34   	 157.68		
-34.18   	-130.62   	 50.68   	1047.81		 15.97   	 167.85		
-28.69   	-128.17   	 54.87   	1063.07		 16.64   	 183.11		
-25.94   	-128.48   	 59.12   	1083.41		 17.38   	 193.29		
-27.16   	-129.39   	 63.46   	1108.85		 18.15   	 198.37		
-29.60   	-129.09   	 67.89   	1129.19		 18.94   	 203.46		
-30.82   	-126.34   	 72.41   	1139.36		 19.76   	 203.46		
-29.91   	-122.38   	 76.97   	1149.54		 20.57   	 193.29		
-28.08   	-119.63   	 81.57   	1149.54		 21.34   	 188.20		
-26.25   	-118.71   	 86.16   	1164.80		 22.10   	 167.85		
-25.02   	-119.32   	 90.82   	1174.97		 22.77   	 152.59		
-23.80   	-119.02   	 95.52   	1169.88		 23.38   	 127.16		
-23.50   	-115.66   	100.20   	1144.45		 23.89   	 111.90		
-24.72   	-109.86   	104.78   	1098.67		 24.33   	  86.47		
-26.86   	-104.06   	109.18   	1037.64		 24.68   	  66.12		
-28.38   	-100.71   	113.33   	1007.12		 24.94   	  55.95		
-26.86   	-100.40   	117.35   	 981.68		 25.17   	  40.69		
-23.50   	-101.01   	121.28   	 966.43		 25.33   	  35.61		
-19.84   	-98.88   	125.15   	 935.91		 25.47   	  30.52		
-17.09   	-92.16   	128.89   	 890.13		 25.60   	  30.52		
-15.56   	-82.09   	132.45   	 834.18		 25.72   	  35.61		
-14.04   	-71.11   	135.79   	 768.05		 25.86   	  35.61		
-12.82   	-62.56   	138.86   	 722.28		 26.00   	  45.78		
-13.73   	-57.37   	141.75   	 681.58		 26.19   	  45.78		
-15.87   	-54.02   	144.48   	 645.98		 26.37   	  45.78		
-16.78   	-50.35   	147.06   	 610.37		 26.55   	  50.86		
-13.73   	-45.47   	149.50   	 584.94		 26.75   	  55.95		
 -8.24   	-38.15   	151.84   	 549.34		 26.98   	  50.86		
 -3.05   	-29.30   	154.04   	 518.82		 27.18   	  50.86		
 -0.92   	-19.84   	156.11   	 483.21		 27.39   	  50.86		
 -0.92   	-10.07   	158.05   	 462.87		 27.59   	  50.86		
 -0.31   	  1.22   	159.90   	 442.52		 27.79   	  50.86		
  3.66   	 14.34   	161.67   	 422.18		 28.00   	  50.86		
 10.07   	 29.30   	163.36   	 396.74		 28.20   	  50.86		
 16.17   	 44.25   	164.94   	 381.48		 28.40   	  45.78		
 20.45   	 57.68   	166.47   	 366.22		 28.59   	  50.86		
 22.89   	 69.89   	167.93   	 345.88		 28.79   	  50.86		
 25.33   	 81.48   	169.32   	 335.71		 28.99   	  50.86		
 28.38   	 94.91   	170.66   	 325.53		 29.20   	  50.86		
 32.96   	110.47   	171.96   	 310.27		 29.40   	  45.78		
 38.45   	126.65   	173.20   	 305.19		 29.58   	  45.78		
 45.17   	140.08   	174.42   	 295.01		 29.77   	  45.78		
 52.80   	148.62   	175.60   	 289.93		 29.95   	  40.69		
 59.20   	152.59   	176.76   	 274.67		 30.11   	  40.69		
 62.87   	154.11   	177.86   	 259.41		 30.27   	  40.69		
 64.09   	155.94   	178.90   	 244.15		 30.44   	  35.61		
 63.48   	159.00   	179.88   	 228.89		 30.58   	  30.52		
 62.87   	160.83   	180.79   	 213.63		 30.70   	  30.52		
 62.26   	159.30   	181.65   	 198.37		 30.82   	  30.52		
 60.73   	152.89   	182.44   	 183.11		 30.95   	  20.35		
 57.37   	144.04   	183.17   	 157.68		 31.03   	  20.35		
 52.19   	135.19   	183.80   	 142.42		 31.11   	  10.17		
 46.08   	126.65   	184.37   	 127.16		 31.15   	  10.17		
 40.59   	117.80   	184.88   	 106.82		 31.19   	   5.09		
 35.71   	106.51   	185.31   	  91.56		 31.21(S)	  -5.09		
 30.82   	 91.25   	185.68   	  76.30		 31.19   	  -5.09		
 24.72   	 73.55   	185.98   	  55.95		 31.17   	 -10.17		
 16.78   	 54.93   	186.20   	  35.61		 31.13   	 -15.26		
  7.32   	 37.54   	186.35   	  10.17		 31.07   	 -20.35		
 -2.44   	 20.45   	186.39(S)	 -10.17		 30.99   	 -25.43		
-10.38   	  3.36   	186.35   	 -45.78		 30.88   	 -25.43		
-15.26   	-12.21   	186.16   	 -71.21		 30.78   	 -25.43		
-16.78   	-25.02   	185.88   	-106.82		 30.68   	 -35.61		
-16.78   	-33.57   	185.45   	-152.59		 30.54   	 -35.61		
-17.40   	-38.76   	184.84   	-198.37		 30.40   	 -35.61		
-19.84   	-43.33   	184.05   	-244.15		 30.25   	 -40.69		
-25.33   	-50.66   	183.07   	-295.01		 30.09   	 -45.78		
-32.35   	-60.73   	181.89   	-345.88		 29.91   	 -50.86		
-38.15   	-71.11   	180.51   	-396.74		 29.70   	 -55.95		
-40.59   	-77.51   	178.92   	-452.69		 29.48   	 -55.95		
-39.37   	-79.65   	177.11   	-503.56		 29.26   	 -66.12		
-36.01   	-78.13   	175.10   	-559.51		 28.99   	 -76.30		
-33.87   	-76.90   	172.86   	-630.72		 28.69   	 -81.38		
-33.87   	-76.90   	170.34   	-691.76		 28.36   	 -91.56		
-36.62   	-78.74   	167.57   	-768.05		 28.00   	-101.73		
-40.89   	-80.26   	164.50   	-844.35		 27.59   	-111.90		
-44.56   	-80.57   	161.12   	-935.91		 27.14   	-127.16		
-45.78   	-79.35   	157.37   	-1027.46		 26.63   	-127.16		
-43.95   	-77.51   	153.26   	-1113.93		 26.12   	-142.42		
-39.98   	-75.99   	148.81   	-1205.49		 25.55   	-147.51		
-36.93   	-75.38   	143.99   	-1281.79		 24.96   	-152.59		
-36.32   	-76.29   	138.86   	-1342.82		 24.35   	-157.68		
-38.76   	-77.82   	133.49   	-1398.77		 23.72   	-167.85		
-41.81   	-78.43   	127.89   	-1444.55		 23.05   	-172.94		
-43.33   	-77.51   	122.12   	-1464.90		 22.36   	-172.94		
-42.72   	-75.99   	116.26   	-1490.33		 21.67   	-183.11		
-42.11   	-74.77   	110.29   	-1495.42		 20.94   	-188.20		
-42.11   	-75.07   	104.31   	-1485.24		 20.18   	-198.37		
-43.03   	-75.99   	 98.37   	-1475.07		 19.39   	-198.37		
-43.95   	-75.99   	 92.47   	-1449.64		 18.60   	-203.46		
-43.95   	-74.16   	 86.67   	-1419.12		 17.78   	-208.54		
-43.95   	-71.41   	 81.00   	-1373.34		 16.95   	-203.46		
-43.95   	-69.27   	 75.50   	-1327.56		 16.13   	-198.37		
-44.56   	-68.97   	 70.19   	-1261.44		 15.34   	-188.20		
-44.25   	-70.19   	 65.15   	-1205.49		 14.59   	-178.03		
-41.81   	-71.11   	 60.33   	-1134.28		 13.88   	-157.68		
-38.15   	-70.50   	 55.79   	-1063.07		 13.25   	-142.42		
-35.40   	-68.97   	 51.54   	-986.77		 12.68   	-127.16		
-35.10   	-67.44   	 47.59   	-915.56		 12.17   	-106.82		
-36.93   	-65.61   	 43.93   	-844.35		 11.74   	 -91.56		
-38.76   	-62.56   	 40.55   	-773.14		 11.37   	 -81.38		
-38.76   	-56.76   	 37.46   	-701.93		 11.05   	 -71.21		
-36.93   	-47.61   	 34.65   	-635.81		 10.76   	 -66.12		
-35.10   	-36.62   	 32.11   	-569.68		 10.50   	 -61.04		
-35.40   	-24.11   	 29.83   	-513.73		 10.25   	 -55.95		
-37.23   	-10.38   	 27.77   	-462.87		 10.03   	 -50.86		
-38.76   	  4.88   	 25.92   	-406.92		  9.83   	 -50.86		
-37.84   	 21.06   	 24.29   	-361.14		  9.62   	 -45.78		
-34.18   	 36.62   	 22.85   	-320.45		  9.44   	 -45.78		
-28.99   	 49.44   	 21.57   	-284.84		  9.26   	 -35.61		
-24.41   	 57.68   	 20.43   	-254.32		  9.11   	 -30.52		
-21.67   	 61.65   	 19.41   	-228.89		  8.99   	 -20.35		
-20.75   	 61.65   	 18.49   	-198.37		  8.91   	 -20.35		
-20.45   	 60.73   	 17.70   	-178.03		  8.83   	 -10.17		
-20.75   	 61.65   	 16.99   	-152.59		  8.79   	  -5.09		
-20.75   	 64.39   	 16.38   	-142.42		  8.77(D)	   0.00		
-20.45   	 67.14   	 15.81   	-122.07		  8.77   	   5.09		
-18.62   	 68.05   	 15.32   	-106.82		  8.79   	  10.17		
-14.34   	 67.44   	 14.89   	-101.73		  8.83   	  10.17		
 -7.02   	 69.58   	 14.49   	 -86.47		  8.87   	  10.17		
  3.05   	 76.90   	 14.14   	 -81.38		  8.91   	  15.26		
 12.21   	 87.59   	 13.81   	 -71.21		  8.97   	  15.26		
 17.40   	 95.52   	 13.53   	 -61.04		  9.03   	  15.26		
 15.87   	 93.08   	 13.29   	 -50.86		  9.09   	  15.26		
  7.93   	 77.21   	 13.08   	 -50.86		  9.16   	  15.26		
 -4.27   	 48.83   	 12.88   	 -35.61		  9.22   	  10.17		
-17.70   	 11.60   	 12.74   	 -30.52		  9.26   	  10.17		
-29.60   	-29.91   	 12.61   	 -20.35		  9.30   	  10.17		
-37.84   	-69.89   	 12.53   	 -15.26		  9.34   	   5.09		
-41.81   	-103.15   	 12.47   	  -5.09		  9.36   	  15.26		
-41.50   	-125.43   	 12.45(D)	   0.00		  9.42   	  10.17		
-38.45   	-135.50   	 12.45   	   5.09		  9.46   	  20.35		
-36.01   	-136.72   	 12.47   	  15.26		  9.54   	  25.43		
-35.40   	-133.67   	 12.53   	  25.43		  9.64   	  30.52		
-36.93   	-131.53   	 12.63   	  25.43		  9.77   	  30.52		
-39.37   	-132.14   	 12.74   	  35.61		  9.89   	  35.61		
-41.20   	-135.19   	 12.88   	  35.61		 10.03   	  30.52		
-42.11   	-138.85   	 13.02   	  40.69		 10.15   	  30.52		
-42.11   	-140.99   	 13.18   	  40.69		 10.27   	  25.43		
-41.50   	-140.38   	 13.35   	  40.69		 10.38   	  20.35		
-40.59   	-138.24   	 13.51   	  35.61		 10.46   	  15.26		
-38.15   	-136.41   	 13.65   	  45.78		 10.52   	  20.35		
-35.10   	-135.50   	 13.84   	  40.69		 10.60   	  20.35		
-32.35   	-135.19   	 14.00   	  40.69		 10.68   	  25.43		
-31.43   	-134.28   	 14.16   	  45.78		 10.78   	  40.69		
-32.65   	-132.45   	 14.34   	  45.78		 10.95   	  55.95		
-35.71   	-130.00   	 14.53   	  50.86		 11.17   	  61.04		
-37.54   	-127.87   	 14.73   	  45.78		 11.41   	  76.30		
-36.93   	-125.73   	 14.91   	  55.95		 11.72   	  81.38		
-34.48   	-124.21   	 15.14   	  61.04		 12.04   	  81.38		
-32.35   	-122.99   	 15.38   	  66.12		 12.37   	  86.47		
-32.65   	-122.07   	 15.65   	  71.21		 12.72   	  76.30		
-35.40   	-121.46   	 15.93   	  81.38		 13.02   	  71.21		
-37.84   	-119.93   	 16.26   	  91.56		 13.31   	  55.95		
-37.23   	-117.19   	 16.62   	  96.64		 13.53   	  50.86		
-33.87   	-114.14   	 17.01   	 101.73		 13.73   	  35.61		
-30.21   	-112.00   	 17.42   	 101.73		 13.88   	  25.43		
-28.69   	-111.69   	 17.82   	  96.64		 13.98   	  20.35		
-29.91   	-112.00   	 18.21   	  91.56		 14.06   	  10.17		
-32.96   	-111.39   	 18.58   	  76.30		 14.10   	  10.17		
-34.79   	-108.64   	 18.88   	  71.21		 14.14   	   5.09		
-34.79   	-104.98   	 19.17   	  55.95		 14.16   	   0.00		
-33.57   	-102.23   	 19.39   	  50.86		 14.16   	   0.00		
-32.65   	-101.01   	 19.59   	  40.69		 14.16   	   0.00		
-32.35   	-100.40   	 19.76   	  30.52		 14.16   	   0.00		
-32.35   	-99.18   	 19.88   	  25.43		 14.16   	 -10.17		
-32.04   	-97.05   	 19.98   	  20.35		 14.12   	 -15.26		
-32.04   	-94.60   	 20.06   	  10.17		 14.06   	 -25.43		
-32.96   	-92.47   	 20.10   	   5.09		 13.96   	 -30.52		
-35.10   	-90.64   	 20.12   	   0.00		 13.84   	 -35.61		
-36.62   	-88.20   	 20.12   	   0.00		 13.69   	 -35.61		
-36.01   	-85.75   	 20.12   	 -10.17		 13.55   	 -20.35		
-33.26   	-83.92   	 20.08   	 -10.17		 13.47   	 -10.17		
-30.52   	-83.01   	 20.04   	 -10.17		 13.43   	   5.09		
-29.60   	-82.40   	 20.00   	 -10.17		 13.45   	  25.43		
-30.52   	-80.87   	 19.96   	 -10.17		 13.55   	  30.52		
-31.74   	-77.82   	 19.92   	 -15.26		 13.67   	  40.69		
-31.43   	-74.77   	 19.86   	 -15.26		 13.84   	  30.52		
-28.99   	-73.55   	 19.80   	 -10.17		 13.96   	  20.35		
-26.25   	-73.85   	 19.76   	 -10.17		 14.04   	   0.00		
-24.72   	-74.46   	 19.72   	 -10.17		 14.04   	 -20.35		
-24.72   	-73.24   	 19.67   	  -5.09		 13.96   	 -40.69		
-25.33   	-70.19   	 19.65   	  -5.09		 13.79   	 -55.95		
-25.94   	-67.44   	 19.63   	   0.00		 13.57   	 -66.12		
-27.47   	-67.14   	 19.63(E)	   5.09		 13.31   	 -61.04		
-30.21   	-70.19   	 19.65   	   5.09		 13.06   	 -55.95		
-35.40   	-76.29   	 19.67   	   5.09		 12.84   	 -35.61		
-45.17   	-86.67   	 19.69   	  10.17		 12.70   	 -15.26		
-59.51   	-102.23   	 19.74   	  10.17		 12.63   	   5.09		
-74.46   	-116.88   	 19.78   	  10.17		 12.66   	  20.35		
-80.87   	-108.34   	 19.82   	  10.17		 12.74   	  30.52		
-65.92   	-36.01   	 19.86   	  15.26		 12.86   	  35.61		
-18.92   	144.65   	 19.92   	  10.17		 13.00   	  35.61		
 63.48   	453.19   	 19.96   	  15.26		 13.14   	  30.52		
172.73   	856.32   	 20.02   	  20.35		 13.27   	  20.35		
290.22   	1259.46   	 20.10   	  50.86		 13.35   	  15.26		
448.30   	1622.62(R)	 20.31   	  30.52		 13.41   	   0.00		
443.12   	1512.76   	 20.43   	  45.78		 13.41   	   0.00		
370.79   	1282.96   	 20.61   	  55.95		 13.41(E)	   0.00		
247.50   	1020.51   	 20.83   	  71.21		 13.41   	   5.09		
107.12   	772.40   	 21.12   	  91.56		 13.43   	  15.26		
-13.73   	535.89   	 21.49   	 122.07		 13.49   	  30.52		
-89.42   	301.21   	 21.97   	 157.68		 13.61   	  30.52		
-117.80   	 88.50   	 22.60   	 203.46		 13.73   	  45.78		
-115.66   	-68.05   	 23.42   	 259.41		 13.92   	  45.78		
-102.54   	-150.76   	 24.46   	 315.36		 14.10   	  55.95		
-90.64   	-173.03   	 25.72   	 391.66		 14.32   	  55.95		
-80.57   	-164.79   	 27.28   	 473.04		 14.55   	  61.04		
-68.66   	-151.06   	 29.18   	 549.34		 14.79   	  66.12		
-54.32   	-139.16   	 31.37   	 640.89		 15.06   	  76.30		
-41.50   	-127.87   	 33.94   	 722.28		 15.36   	  81.38		
-35.40   	-118.10   	 36.83   	 808.75		 15.69   	  91.56		
-36.01   	-114.14   	 40.06   	 879.96		 16.05   	 111.90		
-39.37   	-115.97   	 43.58   	 935.91		 16.50   	 127.16		
-40.89   	-119.32   	 47.32   	 986.77		 17.01   	 147.51		
-38.45   	-118.71   	 51.27   	1012.20		 17.60   	 167.85		
-33.57   	-114.14   	 55.32   	1032.55		 18.27   	 188.20		
-28.99   	-107.42   	 59.45   	1052.90		 19.02   	 213.63		
-27.16   	-101.62   	 63.66   	1068.15		 19.88   	 228.89		
-27.77   	-97.35   	 67.93   	1098.67		 20.79   	 244.15		
-28.69   	-94.91   	 72.33   	1119.02		 21.77   	 254.32		
-28.38   	-93.69   	 76.81   	1144.45		 22.79   	 254.32		
-25.94   	-92.77   	 81.38   	1144.45		 23.80   	 249.24		
-22.89   	-90.64   	 85.96   	1144.45		 24.80   	 244.15		
-21.36   	-86.67   	 90.54   	1149.54		 25.78   	 223.80		
-22.28   	-82.40   	 95.14   	1159.71		 26.67   	 203.46		
-24.11   	-79.04   	 99.78   	1169.88		 27.49   	 178.03		
-24.41   	-76.90   	104.46   	1169.88		 28.20   	 157.68		
-21.97   	-75.99   	109.13   	1134.28		 28.83   	 137.33		
-18.62   	-75.07   	113.67   	1083.41		 29.38   	 116.99		
-16.48   	-72.94   	118.01   	1017.29		 29.85   	 101.73		
-16.78   	-68.97   	122.07   	 961.34		 30.25   	  81.38		
-19.23   	-62.87   	125.92   	 925.73		 30.58   	  76.30		
-21.06   	-56.46   	129.62   	 895.22		 30.88   	  71.21		
-21.06   	-50.05   	133.20   	 874.87		 31.17   	  61.04		
-19.23   	-45.17   	136.70   	 839.26		 31.41   	  55.95		
-17.40   	-40.89   	140.06   	 788.40		 31.64   	  50.86		
-15.87   	-35.71   	143.21   	 742.62		 31.84   	  50.86		
-14.95   	-28.38   	146.18   	 696.84		 32.04   	  50.86		
-13.73   	-19.84   	148.97   	 661.24		 32.25   	  45.78		
-12.82   	-11.29   	151.62   	 625.63		 32.43   	  45.78		
-10.99   	 -3.36   	154.12   	 590.03		 32.61   	  50.86		
 -8.24   	  4.58   	156.48   	 559.51		 32.82   	  45.78		
 -5.19   	 14.34   	158.72   	 518.82		 33.00   	  45.78		
 -2.44   	 25.94   	160.79   	 493.39		 33.18   	  45.78		
 -0.92   	 38.15   	162.77   	 467.95		 33.37   	  50.86		
 -0.31   	 49.74   	164.64   	 452.69		 33.57   	  50.86		
  0.00   	 60.73   	166.45   	 437.43		 33.77   	  50.86		
  2.14   	 72.63   	168.20   	 427.26		 33.98   	  50.86		
  6.71   	 86.67   	169.91   	 406.92		 34.18   	  50.86		
 12.51   	103.45   	171.54   	 386.57		 34.38   	  50.86		
 18.92   	121.77   	173.08   	 376.40		 34.59   	  50.86		
 24.41   	138.85   	174.59   	 366.22		 34.79   	  40.69		
 28.69   	153.81   	176.05   	 356.05		 34.95   	  45.78		
 32.65   	166.32   	177.48   	 340.79		 35.14   	  40.69		
 37.23   	177.00   	178.84   	 325.53		 35.30   	  35.61		
 43.03   	187.68   	180.14   	 310.27		 35.44   	  40.69		
 49.44   	198.06   	181.38   	 300.10		 35.61   	  30.52		
 54.93   	207.21   	182.58   	 279.75		 35.73   	  35.61		
 57.37   	213.62   	183.70   	 269.58		 35.87   	  30.52		
 57.37   	216.06   	184.78   	 259.41		 35.99   	  30.52		
 56.15   	215.15   	185.82   	 239.06		 36.11   	  25.43		
 55.85   	212.10   	186.77   	 228.89		 36.22   	  25.43		
 56.76   	208.13   	187.69   	 208.54		 36.32   	  25.43		
 57.37   	203.86   	188.52   	 193.29		 36.42   	  20.35		
 56.46   	198.97   	189.30   	 183.11		 36.50   	  15.26		
