  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 57.37   	117.49   	 96.24   	  50.86		 22.30   	 -10.17		
 68.66   	122.07   	 96.44   	  15.26		 22.26   	 -15.26		
 79.96   	127.56   	 96.50   	   0.00		 22.20   	 -15.26		
 89.72   	132.45   	 96.50   	  -5.09		 22.14   	 -20.35		
 95.83   	135.50   	 96.48   	   5.09		 22.05   	 -25.43		
 95.83   	137.02   	 96.50   	  15.26		 21.95   	 -25.43		
 89.11   	137.33   	 96.56   	  20.35		 21.85   	 -30.52		
 79.96   	137.94   	 96.64   	  25.43		 21.73   	 -25.43		
 76.90   	139.47   	 96.74   	  15.26		 21.63   	 -25.43		
 84.84   	140.69   	 96.81   	   5.09		 21.53   	 -20.35		
100.10   	140.38   	 96.83   	   0.00		 21.44   	 -25.43		
115.66   	137.63   	 96.83   	   5.09		 21.34   	 -20.35		
124.82   	132.75   	 96.85   	  15.26		 21.26   	 -15.26		
127.26   	127.56   	 96.91   	  30.52		 21.20   	 -20.35		
127.56   	123.60   	 97.03   	  35.61		 21.12   	 -25.43		
130.00   	120.54   	 97.17   	  15.26		 21.02   	 -25.43		
135.50   	116.88   	 97.23(S)	 -30.52		 20.92   	 -30.52		
142.52   	111.69   	 97.11   	 -96.64		 20.79   	 -30.52		
148.93   	104.37   	 96.72   	-188.20		 20.67   	 -35.61		
153.50   	 96.44   	 95.97   	-274.67		 20.53   	 -40.69		
154.11   	 89.72   	 94.87   	-345.88		 20.37   	 -40.69		
148.62   	 84.53   	 93.49   	-381.48		 20.20   	 -45.78		
138.24   	 80.57   	 91.96   	-376.40		 20.02   	 -45.78		
125.43   	 75.99   	 90.46   	-340.79		 19.84   	 -50.86		
113.53   	 69.58   	 89.09   	-269.58		 19.63   	 -50.86		
103.45   	 61.95   	 88.02   	-183.11		 19.43   	 -61.04		
 93.69   	 53.71   	 87.28   	 -96.64		 19.19   	 -61.04		
 82.70   	 45.78   	 86.90   	 -35.61		 18.94   	 -66.12		
 70.80   	 39.67   	 86.75   	   0.00		 18.68   	 -76.30		
 59.20   	 35.10   	 86.75   	 -15.26		 18.37   	 -81.38		
 49.13   	 32.04   	 86.69   	 -55.95		 18.05   	 -91.56		
 41.20   	 30.21   	 86.47   	-116.99		 17.68   	 -91.56		
 34.18   	 29.30   	 86.00   	-188.20		 17.31   	-106.82		
 27.16   	 27.47   	 85.25   	-244.15		 16.89   	-106.82		
 20.14   	 24.41   	 84.27   	-279.75		 16.46   	-111.90		
 15.26   	 20.14   	 83.15   	-274.67		 16.01   	-116.99		
 12.82   	 16.78   	 82.05   	-244.15		 15.54   	-122.07		
 10.99   	 16.17   	 81.08   	-193.29		 15.06   	-122.07		
  7.63   	 18.31   	 80.30   	-127.16		 14.57   	-127.16		
  1.53   	 21.06   	 79.80   	 -66.12		 14.06   	-127.16		
 -7.02   	 22.28   	 79.53   	 -25.43		 13.55   	-132.25		
-14.34   	 20.45   	 79.43   	   0.00		 13.02   	-137.33		
-16.78   	 16.78   	 79.43   	  -5.09		 12.47   	-137.33		
-14.34   	 14.04   	 79.41   	 -30.52		 11.92   	-142.42		
-10.38   	 13.73   	 79.29   	 -66.12		 11.35   	-137.33		
 -9.46   	 15.26   	 79.02   	-111.90		 10.80   	-137.33		
-12.51   	 16.17   	 78.58   	-152.59		 10.25   	-127.16		
-18.01   	 14.65   	 77.97   	-178.03		  9.75   	-122.07		
-21.36   	 11.29   	 77.25   	-203.46		  9.26   	-116.99		
-20.75   	  8.85   	 76.44   	-213.63		  8.79   	-106.82		
-17.70   	  9.46   	 75.58   	-213.63		  8.36   	-101.73		
-14.95   	 12.82   	 74.73   	-208.54		  7.96   	 -91.56		
-15.26   	 16.17   	 73.90   	-193.29		  7.59   	 -81.38		
-16.78   	 17.40   	 73.12   	-188.20		  7.26   	 -81.38		
-17.09   	 15.87   	 72.37   	-178.03		  6.94   	 -76.30		
-16.17   	 12.51   	 71.66   	-178.03		  6.63   	 -76.30		
-14.65   	  9.46   	 70.95   	-178.03		  6.33   	 -66.12		
-14.04   	  7.32   	 70.23   	-178.03		  6.06   	 -71.21		
-14.95   	  6.41   	 69.52   	-178.03		  5.78   	 -66.12		
-16.17   	  7.32   	 68.81   	-183.11		  5.51   	 -66.12		
-16.78   	  9.46   	 68.08   	-188.20		  5.25   	 -61.04		
-16.48   	 12.51   	 67.32   	-183.11		  5.01   	 -55.95		
-15.56   	 14.65   	 66.59   	-183.11		  4.78   	 -50.86		
-14.04   	 15.56   	 65.86   	-183.11		  4.58   	 -50.86		
-13.43   	 14.65   	 65.13   	-172.94		  4.37   	 -45.78		
-14.04   	 13.73   	 64.44   	-172.94		  4.19   	 -40.69		
-17.09   	 13.12   	 63.74   	-178.03		  4.03   	 -35.61		
-22.28   	 12.82   	 63.03   	-178.03		  3.89   	 -35.61		
-26.86   	 12.21   	 62.32   	-183.11		  3.74   	 -30.52		
-29.60   	 11.29   	 61.59   	-198.37		  3.62   	 -25.43		
-29.60   	 10.07   	 60.79   	-218.72		  3.52   	 -20.35		
-27.77   	  9.46   	 59.92   	-233.98		  3.44   	 -15.26		
-25.33   	  9.46   	 58.98   	-259.41		  3.38   	 -10.17		
-22.89   	  8.85   	 57.94   	-289.93		  3.34   	  -5.09		
-21.06   	  7.63   	 56.79   	-310.27		  3.32   	   0.00		
-20.45   	  6.10   	 55.54   	-335.71		  3.32   	   0.00		
-21.06   	  5.19   	 54.20   	-356.05		  3.32   	   0.00		
-23.19   	  4.88   	 52.78   	-376.40		  3.32   	   0.00		
-25.63   	  5.19   	 51.27   	-386.57		  3.32   	  -5.09		
-25.63   	  5.49   	 49.73   	-396.74		  3.30   	  -5.09		
-22.89   	  6.10   	 48.14   	-401.83		  3.28   	   0.00		
-19.23   	  6.41   	 46.53   	-406.92		  3.28   	  -5.09		
-17.40   	  6.41   	 44.90   	-412.00		  3.26(D)	   5.09		
-18.31   	  5.80   	 43.26   	-422.18		  3.28   	   0.00		
-20.75   	  3.66   	 41.57   	-427.26		  3.28   	  10.17		
-21.97   	  1.83   	 39.86   	-432.35		  3.32   	  10.17		
-20.14   	  0.61   	 38.13   	-447.61		  3.36   	  10.17		
-17.09   	  0.31   	 36.34   	-452.69		  3.40   	  15.26		
-14.95   	  0.31   	 34.53   	-462.87		  3.46   	  15.26		
-15.87   	  0.00   	 32.68   	-467.95		  3.52   	  15.26		
-18.92   	 -0.92   	 30.80   	-467.95		  3.58   	  10.17		
-22.58   	 -1.22   	 28.93   	-457.78		  3.62   	  10.17		
-25.33   	 -0.31   	 27.10   	-437.43		  3.66   	  10.17		
-27.77   	  1.83   	 25.35   	-412.00		  3.70   	  10.17		
-30.21   	  3.66   	 23.70   	-376.40		  3.74   	   5.09		
-33.57   	  3.97   	 22.20   	-335.71		  3.76   	   5.09		
-36.93   	  2.44   	 20.85   	-295.01		  3.78   	   5.09		
-39.67   	  0.00   	 19.67   	-244.15		  3.80   	   5.09		
-39.98   	 -1.53   	 18.70   	-208.54		  3.83   	   5.09		
-36.93   	 -0.61   	 17.86   	-162.77		  3.85   	   5.09		
-30.21   	  3.97   	 17.21   	-137.33		  3.87   	   5.09		
-19.84   	 12.82   	 16.66   	-101.73		  3.89   	   5.09		
 -5.49   	 25.94   	 16.26   	 -86.47		  3.91   	   5.09		
  8.24   	 41.81   	 15.91   	 -66.12		  3.93   	   5.09		
 16.17   	 56.76   	 15.65   	 -55.95		  3.95   	   5.09		
 14.65   	 67.14   	 15.42   	 -40.69		  3.97   	   5.09		
  2.14   	 70.19   	 15.26   	 -30.52		  3.99   	   0.00		
-15.26   	 67.14   	 15.14   	 -20.35		  3.99   	   5.09		
-28.69   	 61.65   	 15.06   	 -15.26		  4.01   	   0.00		
-32.04   	 58.90   	 14.99   	  -5.09		  4.01   	   0.00		
-25.02   	 61.65   	 14.97   	   0.00		  4.01   	   0.00		
-10.99   	 69.58   	 14.97   	   0.00		  4.01   	   0.00		
  3.66   	 78.74   	 14.97   	  -5.09		  4.01   	   0.00		
 15.26   	 84.23   	 14.95   	  -5.09		  4.01   	   5.09		
 21.97   	 83.62   	 14.93   	 -15.26		  4.03   	   0.00		
 23.19   	 77.82   	 14.87   	 -30.52		  4.03   	   5.09		
 18.31   	 69.89   	 14.75   	 -40.69		  4.05   	   0.00		
  9.16   	 61.04   	 14.59   	 -61.04		  4.05   	   0.00		
 -2.14   	 50.05   	 14.34   	 -71.21		  4.05   	  -5.09		
-11.60   	 35.10   	 14.06   	 -86.47		  4.03   	   0.00		
-15.56   	 17.40   	 13.71   	 -91.56		  4.03   	  -5.09		
-11.60   	  3.36   	 13.35   	-101.73		  4.01   	  -5.09		
  0.31   	 -0.61   	 12.94   	-106.82		  3.99   	  -5.09		
 17.09   	  8.24   	 12.51   	 -96.64		  3.97   	  -5.09		
 34.79   	 24.72   	 12.13   	-101.73		  3.95   	  -5.09		
 47.30   	 39.06   	 11.72   	 -86.47		  3.93   	   0.00		
 50.66   	 42.72   	 11.37   	 -81.38		  3.93   	   0.00		
 41.81   	 32.35   	 11.05   	 -71.21		  3.93   	   0.00		
 23.19   	 11.29   	 10.76   	 -55.95		  3.93   	   5.09		
 -0.31   	-12.82   	 10.54   	 -55.95		  3.95   	  10.17		
-23.19   	-32.96   	 10.32   	 -45.78		  3.99   	  10.17		
-40.59   	-44.86   	 10.13   	 -45.78		  4.03   	  10.17		
-50.05   	-49.13   	  9.95   	 -45.78		  4.07   	  15.26		
-53.10   	-49.13   	  9.77   	 -45.78		  4.13   	  10.17		
-52.19   	-48.22   	  9.58   	 -50.86		  4.17   	  10.17		
-50.05   	-48.22   	  9.38   	 -55.95		  4.21   	   5.09		
-46.69   	-48.22   	  9.16   	 -50.86		  4.23   	   0.00		
-43.03   	-47.00   	  8.95   	 -50.86		  4.23   	  -5.09		
-39.67   	-44.56   	  8.75   	 -45.78		  4.21   	  -5.09		
-37.84   	-41.20   	  8.57   	 -35.61		  4.19   	 -10.17		
-38.76   	-39.37   	  8.42   	 -30.52		  4.15   	 -10.17		
-43.33   	-39.67   	  8.30   	 -25.43		  4.11   	  -5.09		
-49.44   	-42.72   	  8.20   	 -20.35		  4.09   	  -5.09		
-54.63   	-47.30   	  8.12   	 -15.26		  4.07   	  -5.09		
-56.46   	-51.27   	  8.06   	 -20.35		  4.05   	  10.17		
-54.93   	-52.19   	  7.98   	 -25.43		  4.09   	  10.17		
-52.49   	-49.74   	  7.87   	 -30.52		  4.13   	  20.35		
-50.96   	-44.86   	  7.75   	 -40.69		  4.21   	  35.61		
-51.88   	-39.98   	  7.59   	 -40.69		  4.35   	  35.61		
-52.80   	-37.84   	  7.43   	 -50.86		  4.50   	  40.69		
-51.27   	-38.15   	  7.22   	 -50.86		  4.66   	  45.78		
-46.69   	-39.37   	  7.02   	 -50.86		  4.84   	  45.78		
-42.11   	-40.28   	  6.82   	 -45.78		  5.03   	  40.69		
-41.20   	-39.37   	  6.63   	 -40.69		  5.19   	  35.61		
-46.08   	-35.40   	  6.47   	 -35.61		  5.33   	  30.52		
-56.46   	-26.25   	  6.33   	 -20.35		  5.45   	  25.43		
-71.72   	 -9.46   	  6.25   	 -20.35		  5.55   	  15.26		
-89.42   	 16.48   	  6.16   	  -5.09		  5.62   	  20.35		
-104.06   	 49.13   	  6.14   	  -5.09		  5.70   	  10.17		
-102.23   	 82.70   	  6.12(D)	   5.09		  5.74   	  15.26		
-63.17   	112.61   	  6.14   	  10.17		  5.80   	  15.26		
 25.63   	136.41   	  6.19   	  15.26		  5.86   	  10.17		
158.39   	153.20   	  6.25   	  20.35		  5.90   	  15.26		
303.04   	149.54   	  6.33   	  25.43		  5.96   	  10.17		
413.82   	 93.69   	  6.43   	  30.52		  6.00   	  15.26		
458.07   	-38.76   	  6.55   	  35.61		  6.06   	   5.09		
436.10   	-235.29   	  6.69   	  50.86		  6.08   	  10.17		
374.76   	-438.84   	  6.90   	  61.04		  6.12   	   0.00		
302.12   	-576.78   	  7.14   	  71.21		  6.12   	   0.00		
232.85   	-617.37   	  7.43   	  91.56		  6.12   	  -5.09		
166.32   	-598.45   	  7.79   	  96.64		  6.10   	  -5.09		
101.01   	-591.43   	  8.18   	 116.99		  6.08   	  -5.09		
 48.52   	-632.63   	  8.65   	 127.16		  6.06   	   0.00		
 23.80   	-693.05   	  9.16   	 137.33		  6.06(E)	   5.09		
 28.38   	-708.01(R)	  9.70   	 157.68		  6.08   	  15.26		
 46.08   	-633.85   	 10.34   	 167.85		  6.14   	  20.35		
 54.93   	-485.23   	 11.01   	 188.20		  6.23   	  30.52		
 43.64   	-317.99   	 11.76   	 208.54		  6.35   	  35.61		
 18.31   	-184.02   	 12.59   	 233.98		  6.49   	  30.52		
 -7.93   	-104.68   	 13.53   	 264.50		  6.61   	  20.35		
-25.63   	-72.02   	 14.59   	 295.01		  6.69   	  15.26		
-34.18   	-63.17   	 15.77   	 335.71		  6.75   	   0.00		
-37.54   	-59.51   	 17.11   	 376.40		  6.75   	   5.09		
-39.67   	-50.66   	 18.62   	 417.09		  6.78   	  15.26		
-40.89   	-36.62   	 20.28   	 462.87		  6.84   	  35.61		
-41.20   	-21.67   	 22.14   	 518.82		  6.98   	  55.95		
-40.89   	-10.99   	 24.21   	 564.60		  7.20   	  91.56		
-39.37   	 -5.49   	 26.47   	 630.72		  7.57   	 116.99		
-36.93   	 -2.14   	 28.99   	 686.67		  8.04   	 147.51		
-34.79   	  1.22   	 31.74   	 742.62		  8.63   	 167.85		
-33.87   	  3.97   	 34.71   	 793.49		  9.30   	 183.11		
-34.18   	  4.27   	 37.88   	 839.26		 10.03   	 193.29		
-34.18   	  2.75   	 41.24   	 864.70		 10.80   	 198.37		
-32.96   	  1.53   	 44.70   	 869.78		 11.60   	 198.37		
-30.82   	  2.44   	 48.18   	 859.61		 12.39   	 198.37		
-28.38   	  5.19   	 51.62   	 824.00		 13.18   	 188.20		
-26.55   	  7.93   	 54.91   	 762.97		 13.94   	 183.11		
-25.33   	  9.46   	 57.97   	 696.84		 14.67   	 172.94		
-24.41   	  9.77   	 60.75   	 615.46		 15.36   	 152.59		
-23.50   	  9.16   	 63.21   	 534.08		 15.97   	 142.42		
-23.19   	  8.24   	 65.35   	 462.87		 16.54   	 122.07		
-24.72   	  7.63   	 67.20   	 391.66		 17.03   	 101.73		
-28.38   	  6.71   	 68.77   	 340.79		 17.44   	  86.47		
-33.26   	  6.41   	 70.13   	 320.45		 17.78   	  61.04		
-37.23   	  5.80   	 71.41   	 310.27		 18.03   	  45.78		
-37.54   	  5.49   	 72.65   	 330.62		 18.21   	  30.52		
-33.87   	  6.10   	 73.98   	 356.05		 18.33   	  15.26		
-28.08   	  7.32   	 75.40   	 381.48		 18.39   	  10.17		
-22.89   	  8.85   	 76.93   	 396.74		 18.43   	   0.00		
-20.45   	  9.46   	 78.51   	 386.57		 18.43   	   5.09		
-20.45   	  9.77   	 80.06   	 371.31		 18.45   	   0.00		
-21.36   	 10.68   	 81.55   	 340.79		 18.45   	  15.26		
-21.97   	 13.12   	 82.91   	 289.93		 18.51   	  15.26		
-21.36   	 16.78   	 84.07   	 249.24		 18.58   	  25.43		
-19.23   	 19.53   	 85.07   	 213.63		 18.68   	  35.61		
-15.26   	 20.45   	 85.92   	 178.03		 18.82   	  35.61		
 -9.77   	 20.45   	 86.63   	 162.77		 18.96   	  40.69		
 -4.58   	 21.36   	 87.28   	 152.59		 19.13   	  35.61		
 -1.22   	 24.11   	 87.89   	 147.51		 19.27   	  35.61		
 -0.31   	 27.16   	 88.48   	 152.59		 19.41   	  30.52		
 -0.92   	 28.69   	 89.09   	 147.51		 19.53   	  20.35		
 -1.22   	 28.08   	 89.68   	 116.99		 19.61   	  20.35		
  0.31   	 27.16   	 90.15   	  81.38		 19.69   	  15.26		
  2.44   	 27.16   	 90.48   	  20.35		 19.76   	  10.17		
  3.97   	 28.69   	 90.56   	 -35.61		 19.80   	  10.17		
  3.97   	 32.04   	 90.42   	 -91.56		 19.84   	  15.26		
  3.66   	 35.71   	 90.05   	-122.07		 19.90   	  10.17		
  4.58   	 39.67   	 89.56   	-132.25		 19.94   	  15.26		
  8.54   	 44.25   	 89.03   	-116.99		 20.00   	  15.26		
 14.34   	 49.74   	 88.57   	 -81.38		 20.06   	  20.35		
 20.75   	 54.93   	 88.24   	 -15.26		 20.14   	  25.43		
 25.94   	 59.51   	 88.18   	  61.04		 20.24   	  20.35		
 30.21   	 63.17   	 88.42   	 142.42		 20.33   	  20.35		
 34.48   	 66.83   	 88.99   	 208.54		 20.41   	  20.35		
 39.06   	 71.11   	 89.83   	 249.24		 20.49   	  20.35		
 43.03   	 74.77   	 90.82   	 264.50		 20.57   	  15.26		
 45.17   	 78.13   	 91.88   	 233.98		 20.63   	  15.26		
 45.78   	 80.57   	 92.82   	 183.11		 20.69   	  10.17		
 48.83   	 83.31   	 93.55   	 116.99		 20.73   	  10.17		
 56.76   	 87.28   	 94.02   	  35.61		 20.77   	   5.09		
 69.58   	 92.47   	 94.16   	 -25.43		 20.79   	  10.17		
 81.79   	 98.57   	 94.06   	 -71.21		 20.83   	   5.09		
 88.20   	103.45   	 93.77   	 -91.56		 20.85   	   5.09		
 88.81   	106.81   	 93.41   	 -96.64		 20.87(S)	   0.00		
 87.28   	108.34   	 93.02   	 -66.12		 20.87   	   0.00		
 89.42   	108.95   	 92.76   	 -40.69		 20.87   	   0.00		
 96.74   	108.34   	 92.59   	   5.09		 20.87   	   0.00		
106.51   	107.12   	 92.61   	  45.78		 20.87   	  -5.09		
113.83   	105.90   	 92.80   	  71.21		 20.85   	  -5.09		
118.10   	104.68   	 93.08   	 101.73		 20.83   	 -10.17		
120.85   	104.68   	 93.49   	 111.90		 20.79   	 -10.17		
123.60   	104.68   	 93.94   	 116.99		 20.75   	 -10.17		
127.87   	104.37   	 94.40   	  96.64		 20.71   	 -10.17		
133.67   	102.54   	 94.79   	  81.38		 20.67   	 -15.26		
139.16   	 99.49   	 95.12   	  55.95		 20.61   	 -15.26		
143.13   	 96.74   	 95.34   	  15.26		 20.55   	 -15.26		
144.65   	 93.99   	 95.40(S)	 -10.17		 20.49   	 -15.26		
142.82   	 90.94   	 95.36   	 -45.78		 20.43   	 -15.26		
137.02   	 86.36   	 95.18   	 -76.30		 20.37   	 -20.35		
128.78   	 79.35   	 94.87   	 -91.56		 20.28   	 -20.35		
119.02   	 70.50   	 94.51   	-106.82		 20.20   	 -20.35		
108.03   	 61.34   	 94.08   	-122.07		 20.12   	 -25.43		
 95.83   	 53.10   	 93.59   	-127.16		 20.02   	 -30.52		
 82.40   	 45.78   	 93.08   	-142.42		 19.90   	 -35.61		
 67.44   	 38.45   	 92.51   	-152.59		 19.76   	 -35.61		
 51.57   	 30.52   	 91.90   	-178.03		 19.61   	 -40.69		
 36.62   	 22.28   	 91.19   	-193.29		 19.45   	 -45.78		
 24.41   	 14.34   	 90.42   	-223.80		 19.27   	 -50.86		
 16.17   	  7.93   	 89.52   	-244.15		 19.06   	 -55.95		
 11.29   	  3.66   	 88.54   	-254.32		 18.84   	 -61.04		
  7.63   	  0.31   	 87.53   	-249.24		 18.60   	 -66.12		
  2.14   	 -3.36   	 86.53   	-239.06		 18.33   	 -76.30		
 -6.41   	 -8.24   	 85.57   	-213.63		 18.03   	 -81.38		
-17.40   	-14.04   	 84.72   	-188.20		 17.70   	 -86.47		
-27.47   	-19.84   	 83.97   	-152.59		 17.35   	 -96.64		
-34.18   	-24.72   	 83.36   	-132.25		 16.97   	 -96.64		
-35.10   	-28.38   	 82.83   	-116.99		 16.58   	-101.73		
-32.04   	-30.52   	 82.36   	-122.07		 16.17   	-101.73		
-29.30   	-32.04   	 81.87   	-142.42		 15.77   	-106.82		
-31.43   	-32.96   	 81.30   	-167.85		 15.34   	-111.90		
-38.76   	-33.26   	 80.63   	-198.37		 14.89   	-116.99		
-47.00   	-32.96   	 79.84   	-244.15		 14.43   	-116.99		
-50.35   	-32.04   	 78.86   	-310.27		 13.96   	-122.07		
-47.30   	-31.43   	 77.62   	-401.83		 13.47   	-132.25		
-41.50   	-31.43   	 76.01   	-518.82		 12.94   	-127.16		
-38.15   	-32.65   	 73.94   	-661.24		 12.43   	-137.33		
-39.67   	-34.79   	 71.29   	-808.75		 11.88   	-132.25		
-44.86   	-36.93   	 68.06   	-946.08		 11.35   	-127.16		
-49.13   	-38.45   	 64.27   	-1057.98		 10.84   	-127.16		
-50.35   	-39.37   	 60.04   	-1124.11		 10.34   	-122.07		
-47.61   	-39.06   	 55.54   	-1134.28		  9.85   	-111.90		
-41.81   	-37.84   	 51.01   	-1103.76		  9.40   	 -96.64		
-35.71   	-36.01   	 46.59   	-1017.29		  9.01   	 -91.56		
-32.96   	-34.79   	 42.52   	-890.13		  8.65   	 -81.38		
-35.40   	-34.79   	 38.96   	-757.88		  8.32   	 -71.21		
-40.59   	-35.71   	 35.93   	-610.37		  8.04   	 -66.12		
-44.56   	-36.62   	 33.49   	-473.04		  7.77   	 -61.04		
-43.33   	-36.32   	 31.60   	-361.14		  7.53   	 -61.04		
-37.84   	-34.79   	 30.15   	-269.58		  7.28   	 -55.95		
-31.74   	-32.96   	 29.07   	-213.63		  7.06   	 -50.86		
-29.60   	-32.35   	 28.22   	-172.94		  6.86   	 -50.86		
-31.43   	-32.65   	 27.53   	-162.77		  6.65   	 -50.86		
-35.71   	-33.26   	 26.88   	-162.77		  6.45   	 -45.78		
-39.06   	-33.26   	 26.23   	-167.85		  6.27   	 -40.69		
-40.59   	-32.65   	 25.55   	-178.03		  6.10   	 -40.69		
-40.59   	-32.04   	 24.84   	-178.03		  5.94   	 -35.61		
-39.98   	-32.04   	 24.13   	-188.20		  5.80   	 -35.61		
-38.15   	-32.65   	 23.38   	-178.03		  5.66   	 -30.52		
-35.71   	-33.26   	 22.67   	-178.03		  5.53   	 -25.43		
-33.57   	-33.26   	 21.95   	-167.85		  5.43   	 -20.35		
-32.65   	-32.96   	 21.28   	-162.77		  5.35   	 -20.35		
-32.35   	-33.26   	 20.63   	-157.68		  5.27   	 -20.35		
-32.04   	-34.18   	 20.00   	-152.59		  5.19   	 -10.17		
-30.21   	-35.71   	 19.39   	-142.42		  5.15   	 -15.26		
-28.38   	-36.62   	 18.82   	-142.42		  5.09   	  -5.09		
-29.91   	-36.62   	 18.25   	-132.25		  5.07   	  -5.09		
-34.79   	-36.01   	 17.72   	-122.07		  5.05   	  -5.09		
-40.89   	-35.71   	 17.23   	-111.90		  5.03(D)	   0.00		
-45.17   	-36.93   	 16.79   	 -96.64		  5.03   	   0.00		
-44.56   	-38.76   	 16.40   	 -86.47		  5.03   	   5.09		
-39.67   	-39.37   	 16.05   	 -71.21		  5.05   	   5.09		
-34.79   	-38.15   	 15.77   	 -61.04		  5.07   	   5.09		
-34.79   	-36.01   	 15.52   	 -50.86		  5.09   	  10.17		
-38.76   	-34.48   	 15.32   	 -45.78		  5.13   	   5.09		
-43.64   	-35.40   	 15.14   	 -45.78		  5.15   	  10.17		
-45.17   	-38.15   	 14.95   	 -45.78		  5.19   	  15.26		
-43.33   	-41.20   	 14.77   	 -45.78		  5.25   	  10.17		
-40.28   	-42.42   	 14.59   	 -55.95		  5.29   	  15.26		
-38.45   	-41.81   	 14.36   	 -66.12		  5.35   	  10.17		
-38.76   	-40.89   	 14.10   	 -71.21		  5.39   	  15.26		
-39.98   	-39.98   	 13.81   	 -81.38		  5.45   	  10.17		
-40.89   	-40.28   	 13.49   	 -86.47		  5.49   	  10.17		
-41.20   	-41.20   	 13.14   	 -91.56		  5.53   	  10.17		
-41.81   	-42.42   	 12.78   	 -91.56		  5.57   	  10.17		
-42.11   	-43.33   	 12.41   	 -91.56		  5.62   	  10.17		
-40.89   	-43.03   	 12.04   	 -86.47		  5.66   	   5.09		
-38.45   	-42.42   	 11.70   	 -86.47		  5.68   	  10.17		
-36.62   	-41.81   	 11.35   	 -76.30		  5.72   	   5.09		
-37.84   	-41.81   	 11.05   	 -76.30		  5.74   	   5.09		
-43.33   	-42.72   	 10.74   	 -66.12		  5.76   	   5.09		
-50.35   	-43.95   	 10.48   	 -61.04		  5.78   	  10.17		
-53.71   	-44.25   	 10.23   	 -61.04		  5.82   	   5.09		
-50.35   	-43.95   	  9.99   	 -50.86		  5.84   	   5.09		
-41.81   	-42.72   	  9.79   	 -45.78		  5.86   	   5.09		
-34.18   	-41.81   	  9.60   	 -40.69		  5.88   	   5.09		
-32.65   	-42.72   	  9.44   	 -40.69		  5.90   	   5.09		
-37.84   	-43.95   	  9.28   	 -30.52		  5.92   	   5.09		
-44.86   	-44.25   	  9.16   	 -30.52		  5.94   	  10.17		
-48.52   	-42.72   	  9.03   	 -30.52		  5.98   	   5.09		
-47.30   	-39.67   	  8.91   	 -20.35		  6.00   	   5.09		
-43.33   	-36.93   	  8.83   	 -25.43		  6.02   	   5.09		
-39.67   	-36.62   	  8.73   	 -20.35		  6.04   	   5.09		
-37.84   	-39.06   	  8.65   	 -15.26		  6.06   	  10.17		
-37.54   	-42.42   	  8.59   	 -15.26		  6.10   	   5.09		
-37.54   	-45.17   	  8.52   	 -20.35		  6.12   	   5.09		
-37.84   	-45.78   	  8.44   	 -15.26		  6.14   	   5.09		
-38.76   	-43.95   	  8.38   	 -20.35		  6.16   	   5.09		
-40.28   	-40.59   	  8.30   	 -15.26		  6.19   	   5.09		
-41.81   	-37.84   	  8.24   	 -15.26		  6.21   	   5.09		
-43.03   	-36.62   	  8.18   	 -15.26		  6.23   	   0.00		
-44.56   	-38.15   	  8.12   	 -10.17		  6.23   	   5.09		
-45.47   	-42.11   	  8.08   	   0.00		  6.25   	   0.00		
-45.17   	-45.78   	  8.08   	   5.09		  6.25   	   5.09		
-43.03   	-47.00   	  8.10   	  25.43		  6.27   	   5.09		
-39.06   	-45.17   	  8.20   	  35.61		  6.29   	   0.00		
-35.10   	-41.50   	  8.34   	  50.86		  6.29   	   5.09		
-32.35   	-37.84   	  8.55   	  71.21		  6.31   	   5.09		
-31.74   	-35.71   	  8.83   	  86.47		  6.33   	   5.09		
-33.87   	-34.48   	  9.18   	  96.64		  6.35   	   0.00		
-36.93   	-33.87   	  9.56   	 116.99		  6.35   	   5.09		
-39.98   	-33.26   	 10.03   	 127.16		  6.37   	   5.09		
-41.81   	-33.26   	 10.54   	 132.25		  6.39   	   0.00		
-42.11   	-34.18   	 11.07   	 142.42		  6.39   	   5.09		
-41.20   	-36.01   	 11.64   	 142.42		  6.41   	   5.09		
-39.37   	-37.23   	 12.21   	 147.51		  6.43   	   0.00		
-37.23   	-37.23   	 12.80   	 147.51		  6.43   	   0.00		
-35.71   	-35.71   	 13.39   	 142.42		  6.43   	   5.09		
-35.10   	-33.87   	 13.96   	 127.16		  6.45   	   0.00		
-35.10   	-33.26   	 14.47   	 122.07		  6.45   	   0.00		
-35.10   	-33.26   	 14.95   	 101.73		  6.45   	   0.00		
-33.87   	-32.96   	 15.36   	  76.30		  6.45   	   0.00		
-31.74   	-31.74   	 15.67   	  55.95		  6.45   	   0.00		
-28.99   	-29.91   	 15.89   	  30.52		  6.45   	   0.00		
-27.77   	-28.69   	 16.01   	   5.09		  6.45   	   0.00		
-28.38   	-28.99   	 16.03   	 -25.43		  6.45   	   0.00		
-30.52   	-30.82   	 15.93   	 -45.78		  6.45   	   0.00		
-32.04   	-32.96   	 15.75   	 -66.12		  6.45   	   0.00		
-31.43   	-33.87   	 15.48   	 -86.47		  6.45   	   0.00		
-29.30   	-33.26   	 15.14   	 -91.56		  6.45   	   0.00		
-28.69   	-31.74   	 14.77   	 -96.64		  6.45   	   0.00		
-30.82   	-29.91   	 14.38   	-101.73		  6.45   	   0.00		
-35.40   	-28.38   	 13.98   	 -96.64		  6.45   	   0.00		
