  I     	  II     	  LV     	  LV'		  RV     	  RV'		
 -4.58   	  6.10   	 19.78   	   0.00		 16.93   	   0.00		
 -3.66   	  3.66   	 19.78   	   0.00		 16.93   	  -5.09		
 -3.66   	  1.83   	 19.78   	  -5.09		 16.91   	   0.00		
 -4.27   	  1.83   	 19.76   	   0.00		 16.91   	  -5.09		
 -5.19   	  3.97   	 19.76   	   0.00		 16.89   	   0.00		
 -5.49   	  7.93   	 19.76   	  -5.09		 16.89   	  -5.09		
 -5.49   	 12.51   	 19.74   	   0.00		 16.87   	  -5.09		
 -5.49   	 15.87   	 19.74   	  -5.09		 16.85   	   0.00		
 -5.19   	 17.70   	 19.72   	   0.00		 16.85   	  -5.09		
 -4.88   	 18.62   	 19.72   	   0.00		 16.83   	  -5.09		
 -3.97   	 19.84   	 19.72   	   0.00		 16.81   	   0.00		
 -2.75   	 21.97   	 19.72   	   0.00		 16.81   	   0.00		
 -1.83   	 24.72   	 19.72   	   0.00		 16.81   	  -5.09		
 -2.14   	 26.55   	 19.72   	   0.00		 16.79   	   0.00		
 -4.27   	 26.55   	 19.72   	   0.00		 16.79   	   0.00		
 -7.02   	 24.72   	 19.72   	   0.00		 16.79   	   0.00		
 -9.16   	 21.97   	 19.72   	   0.00		 16.79   	   5.09		
-10.38   	 19.23   	 19.72   	   0.00		 16.81   	   0.00		
-10.68   	 16.17   	 19.72   	   0.00		 16.81   	   5.09		
-10.38   	 13.12   	 19.72   	   0.00		 16.83   	   5.09		
-10.38   	  9.16   	 19.72   	   0.00		 16.85   	   5.09		
-11.29   	  5.19   	 19.72   	   0.00		 16.87   	   5.09		
-11.90   	  1.83   	 19.72   	   5.09		 16.89   	   5.09		
-11.90   	 -0.92   	 19.74   	   0.00		 16.91   	   5.09		
-10.38   	 -3.66   	 19.74   	   0.00		 16.93   	  10.17		
 -8.54   	 -6.71   	 19.74   	   0.00		 16.97   	   0.00		
 -6.41   	 -9.16   	 19.74   	   0.00		 16.97   	   5.09		
 -5.49   	-10.68   	 19.74   	   5.09		 16.99   	   5.09		
 -6.10   	-10.07   	 19.76   	   0.00		 17.01   	   5.09		
 -7.93   	 -7.93   	 19.76   	   0.00		 17.03   	   0.00		
-10.07   	 -4.58   	 19.76   	   0.00		 17.03   	   5.09		
-10.99   	 -1.22   	 19.76   	   5.09		 17.05   	   0.00		
-10.07   	  1.53   	 19.78   	   0.00		 17.05   	   0.00		
 -7.93   	  3.36   	 19.78   	   0.00		 17.05   	   5.09		
 -6.10   	  3.66   	 19.78   	   0.00		 17.07   	   0.00		
 -5.80   	  3.36   	 19.78   	   0.00		 17.07   	   0.00		
 -7.32   	  2.44   	 19.78   	   0.00		 17.07   	  -5.09		
 -8.85   	  2.14   	 19.78   	   0.00		 17.05   	   0.00		
 -9.46   	  2.75   	 19.78   	   0.00		 17.05   	   0.00		
 -9.16   	  4.27   	 19.78   	   0.00		 17.05   	   0.00		
 -8.24   	  6.10   	 19.78   	  -5.09		 17.05   	  -5.09		
 -7.32   	  8.24   	 19.76   	   0.00		 17.03   	   0.00		
 -7.02   	 10.99   	 19.76   	   0.00		 17.03   	  -5.09		
 -6.41   	 13.73   	 19.76   	   0.00		 17.01   	  -5.09		
 -5.49   	 15.56   	 19.76   	   0.00		 16.99   	   0.00		
 -4.88   	 16.78   	 19.76   	  -5.09		 16.99   	  -5.09		
 -4.27   	 16.78   	 19.74   	   0.00		 16.97   	   0.00		
 -3.66   	 16.48   	 19.74   	  -5.09		 16.97   	  -5.09		
 -3.36   	 16.17   	 19.72   	   0.00		 16.95   	   0.00		
 -2.75   	 15.26   	 19.72   	   0.00		 16.95   	   0.00		
 -2.44   	 13.73   	 19.72   	   0.00		 16.95   	   0.00		
 -2.14   	 11.90   	 19.72   	  -5.09		 16.95   	   5.09		
 -1.83   	 10.38   	 19.69   	   0.00		 16.97   	   0.00		
 -0.92   	 10.07   	 19.69   	   0.00		 16.97   	   5.09		
  0.92   	 10.99   	 19.69   	   0.00		 16.99   	   0.00		
  2.75   	 12.21   	 19.69   	  -5.09		 16.99   	   5.09		
  3.66   	 11.90   	 19.67   	   0.00		 17.01   	   5.09		
  2.75   	 10.38   	 19.67   	   0.00		 17.03   	   5.09		
  0.61   	  8.54   	 19.67   	   0.00		 17.05   	   0.00		
 -2.14   	  8.24   	 19.67   	  -5.09		 17.05   	   5.09		
 -3.97   	  9.46   	 19.65   	   0.00		 17.07   	   5.09		
 -4.88   	 10.68   	 19.65   	   0.00		 17.09   	   5.09		
 -5.19   	 10.99   	 19.65   	   0.00		 17.11   	   5.09		
 -5.80   	  9.46   	 19.65   	   0.00		 17.13   	   0.00		
 -6.10   	  7.63   	 19.65   	   0.00		 17.13   	   5.09		
 -6.10   	  7.32   	 19.65   	   0.00		 17.15   	   0.00		
 -5.80   	  9.16   	 19.65   	   0.00		 17.15   	   0.00		
 -4.88   	 12.82   	 19.65   	   0.00		 17.15   	   5.09		
 -3.97   	 17.09   	 19.65   	   0.00		 17.17   	   0.00		
 -3.97   	 21.06   	 19.65   	   0.00		 17.17   	   0.00		
 -5.19   	 23.50   	 19.65   	   5.09		 17.17   	   5.09		
 -7.93   	 24.11   	 19.67   	   0.00		 17.19   	   0.00		
-10.99   	 21.67   	 19.67   	   0.00		 17.19   	   5.09		
-12.82   	 17.70   	 19.67   	   0.00		 17.21   	   0.00		
-12.21   	 14.04   	 19.67   	   0.00		 17.21   	   0.00		
-10.07   	 12.82   	 19.67   	   0.00		 17.21   	   0.00		
 -7.93   	 13.73   	 19.67   	   0.00		 17.21   	   5.09		
 -7.32   	 15.87   	 19.67   	   0.00		 17.23   	  -5.09		
 -9.16   	 16.48   	 19.67   	   0.00		 17.21   	   0.00		
-11.60   	 15.87   	 19.67   	   0.00		 17.21   	   0.00		
-13.73   	 14.34   	 19.67   	   0.00		 17.21   	  -5.09		
-14.34   	 13.43   	 19.67   	  -5.09		 17.19   	  -5.09		
-14.04   	 13.43   	 19.65   	   0.00		 17.17   	  -5.09		
-12.51   	 13.73   	 19.65   	  -5.09		 17.15   	  -5.09		
-10.68   	 13.73   	 19.63   	  -5.09		 17.13   	  -5.09		
 -9.16   	 13.43   	 19.61   	  -5.09		 17.11   	 -10.17		
 -7.93   	 12.82   	 19.59   	  -5.09		 17.07   	  -5.09		
 -7.63   	 12.51   	 19.57   	  -5.09		 17.05   	 -10.17		
 -7.63   	 12.21   	 19.55   	 -10.17		 17.01   	 -10.17		
 -8.54   	 11.60   	 19.51   	 -10.17		 16.97   	 -10.17		
 -9.46   	 10.38   	 19.47   	 -10.17		 16.93   	 -10.17		
-10.38   	  8.54   	 19.43   	 -10.17		 16.89   	  -5.09		
-10.38   	  6.71   	 19.39   	 -10.17		 16.87   	 -10.17		
 -9.46   	  3.97   	 19.35   	 -15.26		 16.83   	 -10.17		
 -7.63   	 -0.61   	 19.29   	  -5.09		 16.79   	 -10.17		
 -5.49   	 -6.10   	 19.27   	 -10.17		 16.74   	  -5.09		
 -4.27   	-11.90   	 19.23   	 -10.17		 16.72   	  -5.09		
 -4.88   	-15.56   	 19.19   	 -10.17		 16.70   	  -5.09		
 -7.02   	-15.87   	 19.15   	  -5.09		 16.68   	   0.00		
 -9.77   	-13.12   	 19.13   	 -10.17		 16.68   	  -5.09		
-11.60   	 -9.16   	 19.08   	 -10.17		 16.66   	   0.00		
-11.90   	 -6.41   	 19.04   	  -5.09		 16.66   	   0.00		
-11.60   	 -5.80   	 19.02   	 -10.17		 16.66   	   0.00		
-10.99   	 -7.02   	 18.98   	 -10.17		 16.66   	  -5.09		
-11.29   	 -8.54   	 18.94   	 -10.17		 16.64   	   0.00		
-11.90   	 -8.24   	 18.90   	 -10.17		 16.64   	   0.00		
-12.21   	 -4.58   	 18.86   	  -5.09		 16.64   	  -5.09		
-10.99   	  1.83   	 18.84   	 -10.17		 16.62   	   0.00		
 -8.54   	  8.54   	 18.80   	  -5.09		 16.62   	  -5.09		
 -6.10   	 12.82   	 18.78   	 -10.17		 16.60   	   0.00		
 -5.19   	 11.90   	 18.74   	  -5.09		 16.60   	  -5.09		
 -6.71   	  3.05   	 18.72   	 -10.17		 16.58   	  -5.09		
-10.68   	-15.56   	 18.68   	  -5.09		 16.56   	  -5.09		
-13.12   	-40.59   	 18.66   	  -5.09		 16.54   	   0.00		
-10.38   	-54.93   	 18.64   	  -5.09		 16.54   	  -5.09		
  1.83   	-26.25   	 18.62   	   0.00		 16.52   	  -5.09		
 24.72   	 82.40   	 18.62   	  -5.09		 16.50   	   0.00		
 56.15   	292.97   	 18.60   	   0.00		 16.50   	  -5.09		
 90.33   	591.43   	 18.60   	   0.00		 16.48   	   0.00		
118.41   	916.14   	 18.60(E)	  10.17		 16.48   	  -5.09		
115.05   	1292.72(R)	 18.64   	  10.17		 16.46(E)	   0.00		
 73.85   	1225.89   	 18.68   	  15.26		 16.46   	   0.00		
 19.23   	1004.33   	 18.74   	  30.52		 16.46   	   5.09		
-28.08   	708.01   	 18.86   	  35.61		 16.48   	  10.17		
-50.35   	426.03   	 19.00   	  55.95		 16.52   	  10.17		
-43.33   	217.59   	 19.23   	  71.21		 16.56   	  15.26		
-19.23   	 93.99   	 19.51   	 101.73		 16.62   	  25.43		
  2.75   	 32.35   	 19.92   	 127.16		 16.72   	  25.43		
 10.99   	  1.22   	 20.43   	 162.77		 16.83   	  35.61		
  6.71   	-20.45   	 21.08   	 203.46		 16.97   	  45.78		
 -2.14   	-39.06   	 21.89   	 259.41		 17.15   	  50.86		
 -8.24   	-54.32   	 22.93   	 305.19		 17.35   	  66.12		
 -9.77   	-65.61   	 24.15   	 371.31		 17.62   	  81.38		
 -8.54   	-75.07   	 25.64   	 422.18		 17.94   	  91.56		
 -7.93   	-84.23   	 27.32   	 483.21		 18.31   	 101.73		
 -8.85   	-92.77   	 29.26   	 523.90		 18.72   	 122.07		
-10.38   	-99.79   	 31.35   	 554.42		 19.21   	 137.33		
-11.90   	-103.76   	 33.57   	 584.94		 19.76   	 147.51		
-13.43   	-104.68   	 35.91   	 600.20		 20.35   	 162.77		
-14.95   	-104.06   	 38.31   	 605.29		 21.00   	 167.85		
-15.56   	-103.76   	 40.73   	 600.20		 21.67   	 162.77		
-15.56   	-103.76   	 43.13   	 595.11		 22.32   	 147.51		
-15.87   	-105.29   	 45.51   	 574.77		 22.91   	 127.16		
-16.48   	-108.34   	 47.81   	 554.42		 23.42   	  96.64		
-17.09   	-111.39   	 50.03   	 523.90		 23.80   	  61.04		
-18.01   	-111.69   	 52.13   	 488.30		 24.05   	  30.52		
-18.92   	-109.25   	 54.08   	 457.78		 24.17   	   5.09		
-19.84   	-104.68   	 55.91   	 417.09		 24.19   	  -5.09		
-20.75   	-100.40   	 57.58   	 386.57		 24.17   	  -5.09		
-21.06   	-97.96   	 59.12   	 350.97		 24.15   	   5.09		
-21.06   	-97.35   	 60.53   	 335.71		 24.17   	  20.35		
-21.06   	-97.96   	 61.87   	 315.36		 24.25   	  40.69		
-20.45   	-97.35   	 63.13   	 300.10		 24.41   	  61.04		
-18.92   	-95.21   	 64.33   	 284.84		 24.66   	  71.21		
-16.78   	-93.08   	 65.47   	 264.50		 24.94   	  76.30		
-15.26   	-92.77   	 66.53   	 244.15		 25.25   	  76.30		
-14.65   	-95.83   	 67.51   	 223.80		 25.55   	  71.21		
-14.95   	-100.40   	 68.40   	 193.29		 25.84   	  66.12		
-15.26   	-104.37   	 69.18   	 172.94		 26.10   	  66.12		
-14.95   	-106.20   	 69.87   	 147.51		 26.37   	  55.95		
-14.34   	-105.29   	 70.46   	 137.33		 26.59   	  55.95		
-15.56   	-104.06   	 71.01   	 122.07		 26.82   	  50.86		
-18.31   	-104.06   	 71.50   	 111.90		 27.02   	  45.78		
-21.36   	-105.59   	 71.94   	 116.99		 27.20   	  40.69		
-23.19   	-108.34   	 72.41   	 111.90		 27.37   	  35.61		
-22.89   	-110.78   	 72.86   	 106.82		 27.51   	  30.52		
-20.45   	-112.00   	 73.29   	 111.90		 27.63   	  25.43		
-17.70   	-112.61   	 73.73   	 106.82		 27.73   	  20.35		
-15.56   	-114.14   	 74.16   	 101.73		 27.81   	  15.26		
-14.04   	-116.88   	 74.57   	  96.64		 27.87   	  15.26		
-12.82   	-120.54   	 74.95   	  91.56		 27.93   	  15.26		
-12.21   	-124.21   	 75.32   	  86.47		 28.00   	  15.26		
-10.99   	-126.04   	 75.67   	  81.38		 28.06   	  15.26		
-10.07   	-125.73   	 75.99   	  81.38		 28.12   	  15.26		
 -9.46   	-124.51   	 76.32   	  86.47		 28.18   	  10.17		
 -8.85   	-123.90   	 76.66   	  86.47		 28.22   	  10.17		
 -8.85   	-124.21   	 77.01   	  86.47		 28.26   	  10.17		
 -9.46   	-125.43   	 77.35   	  96.64		 28.30   	   5.09		
-10.38   	-125.12   	 77.74   	 101.73		 28.32   	   5.09		
-10.68   	-122.07   	 78.15   	 101.73		 28.34(S)	   0.00		
 -9.77   	-115.97   	 78.56   	  96.64		 28.34   	   0.00		
 -6.71   	-108.34   	 78.94   	 101.73		 28.34   	   0.00		
 -2.44   	-100.40   	 79.35   	  96.64		 28.34   	  -5.09		
  1.53   	-93.99   	 79.74   	  91.56		 28.32   	  -5.09		
  4.27   	-88.50   	 80.10   	  91.56		 28.30   	  -5.09		
  4.88   	-83.01   	 80.47   	  91.56		 28.28   	  -5.09		
  3.97   	-77.51   	 80.83   	  91.56		 28.26   	 -10.17		
  2.75   	-71.41   	 81.20   	  91.56		 28.22   	 -10.17		
  3.36   	-64.39   	 81.57   	  81.38		 28.18   	 -10.17		
  5.49   	-56.15   	 81.89   	  81.38		 28.14   	 -10.17		
  9.77   	-46.69   	 82.22   	  76.30		 28.10   	 -10.17		
 14.34   	-36.62   	 82.52   	  71.21		 28.06   	 -10.17		
 18.62   	-27.16   	 82.81   	  61.04		 28.02   	 -10.17		
 21.97   	-19.23   	 83.05   	  55.95		 27.98   	 -10.17		
 24.72   	-13.73   	 83.28   	  55.95		 27.93   	 -10.17		
 26.86   	 -9.77   	 83.50   	  50.86		 27.89   	  -5.09		
 28.69   	 -6.41   	 83.70   	  45.78		 27.87   	 -10.17		
 31.43   	 -3.05   	 83.89   	  45.78		 27.83   	 -10.17		
 34.79   	 -0.31   	 84.07   	  45.78		 27.79   	 -10.17		
 37.84   	  1.83   	 84.25   	  40.69		 27.75   	  -5.09		
 38.76   	  2.75   	 84.41   	  30.52		 27.73   	 -10.17		
 36.93   	  3.66   	 84.54   	  30.52		 27.69   	 -15.26		
 32.35   	  5.80   	 84.66   	  25.43		 27.63   	 -15.26		
 26.86   	  9.77   	 84.76   	  20.35		 27.57   	 -15.26		
 21.97   	 14.34   	 84.84   	  10.17		 27.51   	 -25.43		
 17.40   	 18.31   	 84.88   	  10.17		 27.41   	 -20.35		
 13.73   	 19.53   	 84.92(S)	   0.00		 27.32   	 -30.52		
 11.29   	 17.09   	 84.92   	 -10.17		 27.20   	 -30.52		
 10.38   	 10.38   	 84.88   	 -20.35		 27.08   	 -40.69		
 10.99   	  0.61   	 84.80   	 -30.52		 26.92   	 -40.69		
 12.82   	 -9.16   	 84.68   	 -45.78		 26.75   	 -40.69		
 13.73   	-14.95   	 84.50   	 -66.12		 26.59   	 -50.86		
 13.12   	-15.56   	 84.23   	 -81.38		 26.39   	 -50.86		
 10.38   	-11.29   	 83.91   	-101.73		 26.19   	 -55.95		
  7.63   	 -5.80   	 83.50   	-122.07		 25.96   	 -61.04		
  5.80   	 -3.05   	 83.01   	-152.59		 25.72   	 -61.04		
  5.19   	 -3.66   	 82.40   	-183.11		 25.47   	 -66.12		
  4.88   	 -6.71   	 81.67   	-208.54		 25.21   	 -66.12		
  4.27   	 -9.46   	 80.83   	-254.32		 24.94   	 -71.21		
  2.75   	-10.07   	 79.82   	-295.01		 24.66   	 -81.38		
  0.92   	 -7.63   	 78.64   	-345.88		 24.33   	 -86.47		
 -0.61   	 -2.75   	 77.25   	-401.83		 23.99   	 -96.64		
 -1.22   	  3.97   	 75.65   	-457.78		 23.60   	-101.73		
 -1.22   	 10.68   	 73.81   	-513.73		 23.19   	-111.90		
 -1.53   	 14.95   	 71.76   	-554.42		 22.75   	-122.07		
 -2.14   	 15.26   	 69.54   	-600.20		 22.26   	-127.16		
 -3.05   	 12.51   	 67.14   	-625.63		 21.75   	-137.33		
 -4.27   	  9.46   	 64.64   	-640.89		 21.20   	-152.59		
 -4.88   	  8.24   	 62.08   	-645.98		 20.59   	-157.68		
 -5.19   	  9.77   	 59.49   	-651.07		 19.96   	-167.85		
 -5.49   	 12.82   	 56.89   	-640.89		 19.29   	-178.03		
 -6.10   	 14.34   	 54.32   	-640.89		 18.58   	-188.20		
 -6.10   	 13.73   	 51.76   	-625.63		 17.82   	-198.37		
 -5.49   	 10.68   	 49.26   	-620.55		 17.03   	-203.46		
 -4.27   	  6.71   	 46.77   	-610.37		 16.22   	-203.46		
 -3.05   	  3.36   	 44.33   	-600.20		 15.40   	-198.37		
 -2.44   	  0.31   	 41.93   	-579.86		 14.61   	-198.37		
 -3.05   	 -2.14   	 39.61   	-559.51		 13.81   	-183.11		
 -4.27   	 -3.66   	 37.38   	-544.25		 13.08   	-172.94		
 -5.19   	 -4.88   	 35.20   	-513.73		 12.39   	-162.77		
 -4.27   	 -6.10   	 33.14   	-488.30		 11.74   	-142.42		
 -1.83   	 -9.16   	 31.19   	-462.87		 11.17   	-132.25		
  0.92   	-14.34   	 29.34   	-437.43		 10.64   	-116.99		
  2.14   	-20.75   	 27.59   	-417.09		 10.17   	-111.90		
  2.14   	-26.55   	 25.92   	-396.74		  9.73   	-106.82		
  1.22   	-30.52   	 24.33   	-381.48		  9.30   	-101.73		
  0.31   	-32.96   	 22.81   	-361.14		  8.89   	 -96.64		
  0.00   	-35.40   	 21.36   	-345.88		  8.50   	-101.73		
  0.61   	-38.45   	 19.98   	-330.62		  8.10   	 -96.64		
  1.83   	-40.89   	 18.66   	-315.36		  7.71   	 -91.56		
  3.97   	-40.28   	 17.40   	-300.10		  7.34   	 -81.38		
  6.71   	-35.10   	 16.20   	-279.75		  7.02   	 -71.21		
  9.16   	-26.25   	 15.08   	-264.50		  6.73   	 -55.95		
  9.46   	-16.78   	 14.02   	-244.15		  6.51   	 -45.78		
  7.93   	-10.07   	 13.04   	-228.89		  6.33   	 -25.43		
  5.80   	 -8.54   	 12.13   	-208.54		  6.23   	 -10.17		
  4.88   	-11.29   	 11.29   	-193.29		  6.19   	  -5.09		
  5.49   	-16.78   	 10.52   	-172.94		  6.16(D)	  10.17		
  7.63   	-21.06   	  9.83   	-157.68		  6.21   	  10.17		
  8.85   	-22.58   	  9.20   	-137.33		  6.25   	  15.26		
  9.46   	-20.45   	  8.65   	-122.07		  6.31   	  15.26		
  9.46   	-15.26   	  8.16   	-101.73		  6.37   	  10.17		
  9.77   	 -8.54   	  7.75   	 -86.47		  6.41   	  15.26		
 10.38   	 -2.44   	  7.41   	 -66.12		  6.47   	  15.26		
 10.68   	  2.14   	  7.14   	 -45.78		  6.53   	  20.35		
  9.77   	  4.27   	  6.96   	 -25.43		  6.61   	  25.43		
  8.54   	  3.97   	  6.86   	 -15.26		  6.71   	  30.52		
  7.63   	  1.53   	  6.80(D)	   5.09		  6.84   	  40.69		
  7.32   	 -2.44   	  6.82   	  10.17		  7.00   	  50.86		
  7.63   	 -7.93   	  6.86   	  30.52		  7.20   	  61.04		
  7.02   	-14.04   	  6.98   	  35.61		  7.45   	  71.21		
  5.49   	-19.53   	  7.12   	  50.86		  7.73   	  86.47		
  2.44   	-23.19   	  7.32   	  61.04		  8.08   	  91.56		
 -0.61   	-25.02   	  7.57   	  66.12		  8.44   	 101.73		
 -3.05   	-26.25   	  7.83   	  76.30		  8.85   	 111.90		
 -3.97   	-28.38   	  8.14   	  86.47		  9.30   	 116.99		
 -3.66   	-31.74   	  8.48   	  91.56		  9.77   	 116.99		
 -3.05   	-36.01   	  8.85   	  96.64		 10.23   	 122.07		
 -3.36   	-39.06   	  9.24   	 101.73		 10.72   	 122.07		
 -4.58   	-40.59   	  9.64   	  96.64		 11.21   	 111.90		
 -6.10   	-41.50   	 10.03   	 101.73		 11.66   	 111.90		
 -7.32   	-43.95   	 10.44   	  96.64		 12.11   	 101.73		
 -7.32   	-49.13   	 10.82   	 101.73		 12.51   	  91.56		
 -6.41   	-56.46   	 11.23   	  96.64		 12.88   	  86.47		
 -5.19   	-63.78   	 11.62   	  91.56		 13.22   	  81.38		
 -3.97   	-68.36   	 11.98   	  96.64		 13.55   	  71.21		
 -2.44   	-68.05   	 12.37   	  91.56		 13.84   	  61.04		
 -0.92   	-64.09   	 12.74   	  81.38		 14.08   	  61.04		
  0.31   	-57.68   	 13.06   	  81.38		 14.32   	  50.86		
  0.61   	-51.27   	 13.39   	  76.30		 14.53   	  45.78		
 -0.61   	-45.17   	 13.69   	  66.12		 14.71   	  45.78		
 -3.05   	-39.37   	 13.96   	  61.04		 14.89   	  40.69		
 -5.49   	-33.57   	 14.20   	  50.86		 15.06   	  35.61		
 -7.32   	-27.77   	 14.40   	  45.78		 15.20   	  30.52		
 -8.24   	-22.89   	 14.59   	  30.52		 15.32   	  25.43		
 -8.24   	-20.14   	 14.71   	  30.52		 15.42   	  25.43		
 -8.54   	-19.53   	 14.83   	  20.35		 15.52   	  20.35		
 -9.16   	-19.53   	 14.91   	  20.35		 15.61   	  15.26		
-10.07   	-18.01   	 14.99   	  10.17		 15.67   	  10.17		
-10.68   	-13.73   	 15.04   	  10.17		 15.71   	  10.17		
-10.68   	 -7.32   	 15.08   	  10.17		 15.75   	   5.09		
 -9.77   	 -0.61   	 15.12   	   0.00		 15.77   	   0.00		
 -8.54   	  4.27   	 15.12   	   5.09		 15.77   	  -5.09		
 -7.63   	  7.02   	 15.14   	  -5.09		 15.75   	  -5.09		
 -7.32   	  7.63   	 15.12   	  -5.09		 15.73   	 -10.17		
 -7.32   	  7.32   	 15.10   	  -5.09		 15.69   	 -10.17		
 -7.02   	  6.41   	 15.08   	  -5.09		 15.65   	 -15.26		
 -6.71   	  4.58   	 15.06   	  -5.09		 15.58   	 -15.26		
 -6.71   	  1.22   	 15.04   	  -5.09		 15.52   	 -15.26		
 -6.71   	 -2.75   	 15.02   	  -5.09		 15.46   	 -20.35		
 -7.02   	 -7.02   	 14.99   	   0.00		 15.38   	 -15.26		
 -6.41   	-10.99   	 14.99   	  -5.09		 15.32   	 -20.35		
 -5.49   	-14.04   	 14.97   	  -5.09		 15.24   	 -20.35		
 -4.27   	-16.17   	 14.95   	  -5.09		 15.16   	 -20.35		
 -3.97   	-17.40   	 14.93   	  -5.09		 15.08   	 -15.26		
 -5.49   	-17.70   	 14.91   	 -10.17		 15.02   	 -15.26		
 -8.85   	-18.62   	 14.87   	 -10.17		 14.95   	 -15.26		
-13.12   	-21.06   	 14.83   	 -15.26		 14.89   	 -10.17		
-16.78   	-24.72   	 14.77   	 -15.26		 14.85   	 -10.17		
-18.31   	-28.08   	 14.71   	 -10.17		 14.81   	  -5.09		
-17.70   	-29.30   	 14.67   	 -15.26		 14.79   	  -5.09		
-16.48   	-29.30   	 14.61   	 -15.26		 14.77   	   0.00		
-15.26   	-29.91   	 14.55   	 -10.17		 14.77   	  -5.09		
-14.65   	-33.87   	 14.51   	 -10.17		 14.75   	   5.09		
-14.04   	-41.50   	 14.47   	 -10.17		 14.77   	   0.00		
-12.21   	-50.05   	 14.43   	 -10.17		 14.77   	   5.09		
 -8.85   	-55.85   	 14.38   	 -10.17		 14.79   	   0.00		
 -5.49   	-56.46   	 14.34   	 -10.17		 14.79   	   5.09		
 -3.36   	-52.19   	 14.30   	 -10.17		 14.81   	   0.00		
 -3.97   	-44.25   	 14.26   	 -10.17		 14.81   	   5.09		
 -6.71   	-36.01   	 14.22   	 -15.26		 14.83   	   0.00		
 -9.46   	-28.38   	 14.16   	 -10.17		 14.83   	   0.00		
-10.68   	-21.97   	 14.12   	 -10.17		 14.83   	   0.00		
 -9.77   	-18.01   	 14.08   	 -10.17		 14.83   	  -5.09		
 -7.63   	-15.87   	 14.04   	 -10.17		 14.81   	  -5.09		
 -6.41   	-16.17   	 14.00   	 -10.17		 14.79   	  -5.09		
 -7.63   	-18.01   	 13.96   	 -10.17		 14.77   	 -10.17		
-11.60   	-21.36   	 13.92   	 -10.17		 14.73   	  -5.09		
-18.01   	-26.86   	 13.88   	 -10.17		 14.71   	 -10.17		
-27.16   	-40.28   	 13.84   	 -10.17		 14.67   	 -10.17		
-36.01   	-65.00   	 13.79   	  -5.09		 14.63   	 -10.17		
-39.98   	-92.77   	 13.77   	 -10.17		 14.59   	 -10.17		
-32.35   	-94.60   	 13.73   	  -5.09		 14.55   	  -5.09		
 -7.63   	-27.47   	 13.71   	  -5.09		 14.53   	 -10.17		
 35.10   	143.74   	 13.69   	  -5.09		 14.49   	 -10.17		
 88.50   	420.53   	 13.67   	   0.00		 14.45   	  -5.09		
137.63   	754.39   	 13.67   	   0.00		 14.43   	  -5.09		
163.27   	1057.74   	 13.67(E)	  10.17		 14.40   	  -5.09		
 98.88   	1264.34(R)	 13.71   	  10.17		 14.38(E)	   0.00		
 25.33   	1121.22   	 13.75   	  20.35		 14.38   	   5.09		
-38.15   	867.92   	 13.84   	  20.35		 14.40   	   5.09		
-67.14   	578.61   	 13.92   	  35.61		 14.43   	  15.26		
-56.15   	318.30   	 14.06   	  40.69		 14.49   	  15.26		
-22.28   	125.73   	 14.22   	  50.86		 14.55   	  25.43		
  7.02   	  9.16   	 14.43   	  61.04		 14.65   	  30.52		
 15.87   	-44.56   	 14.67   	  81.38		 14.77   	  40.69		
  7.02   	-61.04   	 14.99   	  96.64		 14.93   	  45.78		
 -6.10   	-63.48   	 15.38   	 111.90		 15.12   	  55.95		
-12.21   	-66.22   	 15.83   	 142.42		 15.34   	  61.04		
-10.99   	-74.16   	 16.40   	 162.77		 15.58   	  76.30		
 -7.63   	-84.84   	 17.05   	 198.37		 15.89   	  91.56		
 -6.71   	-94.91   	 17.84   	 228.89		 16.26   	 101.73		
 -7.93   	-101.93   	 18.76   	 274.67		 16.66   	 127.16		
 -8.24   	-106.51   	 19.86   	 310.27		 17.17   	 147.51		
 -7.02   	-111.69   	 21.10   	 356.05		 17.76   	 167.85		
 -5.19   	-118.10   	 22.52   	 391.66		 18.43   	 178.03		
 -4.58   	-125.12   	 24.09   	 437.43		 19.15   	 193.29		
 -5.49   	-130.62   	 25.84   	 467.95		 19.92   	 183.11		
 -7.32   	-133.06   	 27.71   	 503.56		 20.65   	 162.77		
 -8.85   	-131.84   	 29.73   	 523.90		 21.30   	 137.33		
-10.68   	-128.48   	 31.82   	 549.34		 21.85   	 111.90		
-12.82   	-124.82   	 34.02   	 559.51		 22.30   	  76.30		
-15.56   	-121.77   	 36.26   	 574.77		 22.60   	  55.95		
-18.01   	-119.02   	 38.56   	 574.77		 22.83   	  40.69		
-19.53   	-115.05   	 40.85   	 579.86		 22.99   	  40.69		
-19.84   	-110.78   	 43.17   	 579.86		 23.15   	  40.69		
-18.92   	-107.12   	 45.49   	 564.60		 23.32   	  55.95		
-18.31   	-104.68   	 47.75   	 559.51		 23.54   	  71.21		
-18.31   	-104.06   	 49.99   	 534.08		 23.82   	  76.30		
-18.92   	-103.76   	 52.13   	 513.73		 24.13   	  81.38		
-19.23   	-103.76   	 54.18   	 488.30		 24.46   	  86.47		
-18.62   	-103.15   	 56.13   	 452.69		 24.80   	  76.30		
-16.48   	-102.23   	 57.94   	 422.18		 25.11   	  66.12		
-14.34   	-101.01   	 59.63   	 391.66		 25.37   	  55.95		
-12.51   	-100.10   	 61.20   	 366.22		 25.60   	  50.86		
-11.29   	-99.49   	 62.67   	 340.79		 25.80   	  45.78		
