  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-31.43   	-31.43   	 14.99   	-213.63		 10.64   	 -25.43		
-30.52   	-26.86   	 14.14   	-188.20		 10.54   	 -25.43		
-30.21   	-22.28   	 13.39   	-152.59		 10.44   	 -20.35		
-31.13   	-19.84   	 12.78   	-132.25		 10.36   	 -15.26		
-32.96   	-18.92   	 12.25   	-101.73		 10.29   	 -15.26		
-34.18   	-18.92   	 11.84   	 -86.47		 10.23   	 -10.17		
-33.26   	-19.84   	 11.50   	 -71.21		 10.19   	 -10.17		
-31.43   	-21.97   	 11.21   	 -55.95		 10.15   	  -5.09		
-29.60   	-25.94   	 10.99   	 -40.69		 10.13   	 -10.17		
-28.99   	-31.74   	 10.82   	 -35.61		 10.09   	 -10.17		
-29.91   	-36.93   	 10.68   	 -25.43		 10.05(D)	   0.00		
-30.82   	-38.15   	 10.58   	 -20.35		 10.05   	   5.09		
-30.82   	-34.18   	 10.50   	 -15.26		 10.07   	  15.26		
-29.91   	-26.86   	 10.44   	 -10.17		 10.13   	  25.43		
-28.69   	-20.75   	 10.40   	  -5.09		 10.23   	  35.61		
-28.69   	-20.14   	 10.38   	  -5.09		 10.38   	  45.78		
-29.91   	-24.11   	 10.36(D)	   0.00		 10.56   	  45.78		
-32.04   	-29.60   	 10.36   	   0.00		 10.74   	  40.69		
-34.79   	-34.18   	 10.36   	   0.00		 10.91   	  40.69		
-36.93   	-36.32   	 10.36   	   5.09		 11.07   	  35.61		
-37.23   	-37.23   	 10.38   	   5.09		 11.21   	  25.43		
-34.79   	-37.84   	 10.40   	   5.09		 11.31   	  30.52		
-30.52   	-38.15   	 10.42   	  10.17		 11.43   	  25.43		
-26.55   	-38.45   	 10.46   	  10.17		 11.54   	  30.52		
-25.02   	-38.45   	 10.50   	  15.26		 11.66   	  30.52		
-26.55   	-38.15   	 10.56   	  20.35		 11.78   	  40.69		
-28.99   	-36.32   	 10.64   	  20.35		 11.94   	  45.78		
-30.52   	-32.35   	 10.72   	  25.43		 12.13   	  40.69		
-30.52   	-26.25   	 10.82   	  30.52		 12.29   	  35.61		
-29.60   	-20.45   	 10.95   	  30.52		 12.43   	  25.43		
-29.91   	-17.40   	 11.07   	  35.61		 12.53   	  20.35		
-31.43   	-18.62   	 11.21   	  30.52		 12.61   	  15.26		
-32.96   	-22.89   	 11.33   	  35.61		 12.68   	   5.09		
-33.26   	-28.08   	 11.48   	  35.61		 12.70   	   0.00		
-31.74   	-32.04   	 11.62   	  35.61		 12.70   	   0.00		
-30.21   	-34.18   	 11.76   	  30.52		 12.70   	   5.09		
-29.91   	-34.48   	 11.88   	  30.52		 12.72   	  10.17		
-30.82   	-32.96   	 12.00   	  30.52		 12.76   	  15.26		
-31.43   	-30.21   	 12.13   	  30.52		 12.82   	  20.35		
-30.52   	-27.16   	 12.25   	  25.43		 12.90   	  20.35		
-28.08   	-24.11   	 12.35   	  25.43		 12.98   	  25.43		
-25.33   	-22.58   	 12.45   	  25.43		 13.08   	  20.35		
-24.41   	-23.50   	 12.55   	  20.35		 13.16   	  15.26		
-25.63   	-28.08   	 12.63   	  25.43		 13.22   	  15.26		
-27.77   	-33.26   	 12.74   	  20.35		 13.29   	  15.26		
-28.99   	-36.32   	 12.82   	  15.26		 13.35   	  10.17		
-27.16   	-35.10   	 12.88   	  20.35		 13.39   	   5.09		
-23.19   	-30.82   	 12.96   	  15.26		 13.41   	  10.17		
-18.62   	-26.25   	 13.02   	  15.26		 13.45   	  10.17		
-15.87   	-24.11   	 13.08   	  15.26		 13.49   	   5.09		
-15.56   	-22.28   	 13.14   	  15.26		 13.51   	  10.17		
-16.78   	-17.40   	 13.20   	  15.26		 13.55   	  10.17		
-16.78   	 -7.32   	 13.27   	  10.17		 13.59   	  10.17		
-14.65   	  6.41   	 13.31   	  15.26		 13.63   	  10.17		
-10.38   	 18.31   	 13.37   	  15.26		 13.67   	  10.17		
 -5.19   	 23.50   	 13.43   	  10.17		 13.71   	   5.09		
 -0.61   	 21.36   	 13.47   	  10.17		 13.73   	  10.17		
  3.05   	 15.26   	 13.51   	  10.17		 13.77   	   5.09		
  6.41   	 11.90   	 13.55   	   5.09		 13.79   	  10.17		
 10.38   	 16.17   	 13.57   	   0.00		 13.84   	   5.09		
 15.56   	 28.08   	 13.57   	   5.09		 13.86   	  10.17		
 20.75   	 42.42   	 13.59   	  -5.09		 13.90   	   0.00		
 23.80   	 50.66   	 13.57   	  -5.09		 13.90   	   0.00		
 25.02   	 47.91   	 13.55   	  -5.09		 13.90   	  -5.09		
 26.25   	 37.23   	 13.53   	 -10.17		 13.88   	 -10.17		
 30.82   	 24.72   	 13.49   	 -10.17		 13.84   	 -15.26		
 38.15   	 17.09   	 13.45   	 -10.17		 13.77   	 -20.35		
 44.56   	 14.65   	 13.41   	  -5.09		 13.69   	 -20.35		
 44.25   	 11.90   	 13.39   	  -5.09		 13.61   	 -20.35		
 34.48   	  3.97   	 13.37   	   0.00		 13.53   	 -10.17		
 16.78   	 -9.16   	 13.37   	   0.00		 13.49   	   0.00		
 -2.44   	-22.58   	 13.37   	   5.09		 13.49   	  15.26		
-17.70   	-31.74   	 13.39   	   5.09		 13.55   	  25.43		
-28.08   	-37.23   	 13.41   	  10.17		 13.65   	  45.78		
-33.87   	-41.20   	 13.45   	  15.26		 13.84   	  50.86		
-37.23   	-46.08   	 13.51   	  15.26		 14.04   	  66.12		
-39.67   	-52.19   	 13.57   	  15.26		 14.30   	  66.12		
-40.59   	-56.76   	 13.63   	  20.35		 14.57   	  66.12		
-39.98   	-59.51   	 13.71   	  15.26		 14.83   	  61.04		
-39.06   	-60.73   	 13.77   	  20.35		 15.08   	  50.86		
-38.76   	-62.26   	 13.86   	  15.26		 15.28   	  35.61		
-38.45   	-63.78   	 13.92   	  15.26		 15.42   	  20.35		
-38.15   	-64.09   	 13.98   	   5.09		 15.50   	  10.17		
-37.54   	-62.26   	 14.00   	   5.09		 15.54   	  -5.09		
-36.93   	-58.29   	 14.02   	   0.00		 15.52   	 -20.35		
-36.93   	-55.24   	 14.02   	  -5.09		 15.44   	 -20.35		
-38.15   	-54.93   	 14.00   	 -10.17		 15.36   	 -30.52		
-39.98   	-58.59   	 13.96   	 -10.17		 15.24   	 -30.52		
-41.20   	-64.70   	 13.92   	 -15.26		 15.12   	 -25.43		
-41.20   	-69.27   	 13.86   	 -15.26		 15.02   	 -15.26		
-39.37   	-68.97   	 13.79   	 -20.35		 14.95   	  -5.09		
-36.32   	-63.78   	 13.71   	 -20.35		 14.93   	  10.17		
-33.26   	-56.76   	 13.63   	 -15.26		 14.97   	  30.52		
-31.74   	-52.80   	 13.57   	 -20.35		 15.10   	  50.86		
-32.65   	-53.41   	 13.49   	 -15.26		 15.30   	  71.21		
-35.10   	-57.98   	 13.43   	 -10.17		 15.58   	  91.56		
-36.01   	-62.26   	 13.39   	  -5.09		 15.95   	 106.82		
-29.91   	-63.17   	 13.37   	  -5.09		 16.38   	 116.99		
 -7.02   	-57.37   	 13.35   	   0.00		 16.85   	 106.82		
 39.67   	-41.81   	 13.35(E)	   5.09		 17.27   	  96.64		
111.69   	-10.38   	 13.37   	  10.17		 17.66   	  71.21		
202.94   	 46.39   	 13.41   	  20.35		 17.94   	  45.78		
298.46   	134.58   	 13.49   	  25.43		 18.13   	  15.26		
378.42   	243.53   	 13.59   	  35.61		 18.19   	 -10.17		
420.53   	338.13   	 13.73   	  55.95		 18.15   	 -35.61		
405.27   	376.28(R)	 13.96   	  66.12		 18.01   	 -50.86		
321.96   	334.17   	 14.22   	  91.56		 17.80   	 -55.95		
183.41   	222.78   	 14.59   	 122.07		 17.58   	 -45.78		
 25.94   	 86.36   	 15.08   	 162.77		 17.40   	 -25.43		
-103.76   	-27.16   	 15.73   	 203.46		 17.29(E)	  10.17		
-171.81   	-93.38   	 16.54   	 259.41		 17.33   	  61.04		
-174.26   	-117.19   	 17.58   	 310.27		 17.58   	 106.82		
-135.80   	-114.44   	 18.82   	 386.57		 18.01   	 147.51		
-90.64   	-98.88   	 20.37   	 467.95		 18.60   	 172.94		
-61.04   	-77.82   	 22.24   	 539.16		 19.29   	 193.29		
-50.35   	-57.07   	 24.39   	 615.46		 20.06   	 193.29		
-49.44   	-42.72   	 26.86   	 681.58		 20.83   	 188.20		
-48.52   	-38.15   	 29.58   	 747.71		 21.59   	 172.94		
-44.56   	-40.89   	 32.57   	 813.83		 22.28   	 152.59		
-39.37   	-44.86   	 35.83   	 879.96		 22.89   	 132.25		
-36.01   	-46.08   	 39.35   	 940.99		 23.42   	 127.16		
-35.40   	-44.86   	 43.11   	1007.12		 23.93   	 137.33		
-36.93   	-43.64   	 47.14   	1068.15		 24.48   	 157.68		
-38.15   	-42.42   	 51.41   	1108.85		 25.11   	 193.29		
-38.45   	-41.50   	 55.85   	1124.11		 25.88   	 228.89		
-36.93   	-40.28   	 60.35   	1113.93		 26.80   	 254.32		
-35.10   	-39.67   	 64.80   	1083.41		 27.81   	 274.67		
-33.87   	-39.98   	 69.14   	1052.90		 28.91   	 274.67		
-33.57   	-39.67   	 73.35   	 996.94		 30.01   	 249.24		
-33.57   	-38.15   	 77.33   	 920.65		 31.01   	 218.72		
-32.65   	-35.71   	 81.02   	 834.18		 31.88   	 178.03		
-30.52   	-32.35   	 84.35   	 742.62		 32.59   	 137.33		
-27.77   	-28.69   	 87.32   	 645.98		 33.14   	 101.73		
-25.94   	-25.33   	 89.91   	 564.60		 33.55   	  66.12		
-25.02   	-22.28   	 92.17   	 503.56		 33.81   	  40.69		
-25.63   	-20.14   	 94.18   	 452.69		 33.98   	  25.43		
-26.25   	-19.23   	 95.99   	 422.18		 34.08   	  10.17		
-25.94   	-18.31   	 97.68   	 401.83		 34.12   	 -10.17		
-23.19   	-16.78   	 99.29   	 376.40		 34.08   	 -20.35		
-19.53   	-14.04   	100.79   	 371.31		 34.00   	 -25.43		
-15.87   	 -9.77   	102.28   	 366.22		 33.90   	 -40.69		
-13.73   	 -4.88   	103.74   	 350.97		 33.73   	 -30.52		
-12.82   	 -0.31   	105.15   	 330.62		 33.61   	 -30.52		
-11.90   	  3.05   	106.47   	 310.27		 33.49   	 -10.17		
 -9.46   	  5.49   	107.71   	 289.93		 33.45   	  -5.09		
 -6.10   	  7.63   	108.87   	 269.58		 33.43   	  10.17		
 -2.44   	 10.07   	109.95   	 254.32		 33.47   	  15.26		
  0.31   	 13.43   	110.97   	 233.98		 33.53   	  15.26		
  2.44   	 16.48   	111.90   	 223.80		 33.59   	  20.35		
  5.19   	 19.23   	112.80   	 208.54		 33.67   	  20.35		
  8.85   	 21.67   	113.63   	 198.37		 33.75   	  35.61		
 14.04   	 24.72   	114.42   	 178.03		 33.90   	  50.86		
 20.14   	 29.30   	115.14   	 167.85		 34.10   	  66.12		
 25.63   	 35.40   	115.81   	 157.68		 34.36   	  71.21		
 30.52   	 42.11   	116.44   	 147.51		 34.65   	  71.21		
 35.10   	 49.13   	117.03   	 142.42		 34.93   	  66.12		
 40.59   	 57.07   	117.60   	 132.25		 35.20   	  55.95		
 46.39   	 65.00   	118.13   	 132.25		 35.42   	  61.04		
 52.80   	 72.63   	118.66   	 122.07		 35.67   	  71.21		
 58.90   	 80.26   	119.15   	 122.07		 35.95   	  91.56		
 64.09   	 86.98   	119.63   	 111.90		 36.32   	 106.82		
 68.97   	 93.08   	120.08   	 106.82		 36.74   	 127.16		
 73.55   	 97.66   	120.51   	 101.73		 37.25   	 132.25		
 78.13   	100.71   	120.92   	 101.73		 37.78   	 127.16		
 81.79   	102.84   	121.32   	  96.64		 38.29   	 116.99		
 85.14   	104.98   	121.71   	  96.64		 38.76   	 101.73		
 88.20   	108.34   	122.10   	  91.56		 39.17   	  81.38		
 91.25   	113.22   	122.46   	  91.56		 39.49   	  71.21		
 93.69   	118.41   	122.83   	  86.47		 39.78   	  76.30		
 94.91   	122.07   	123.17   	  81.38		 40.08   	  76.30		
 94.30   	123.60   	123.50   	  76.30		 40.39   	  86.47		
 93.08   	124.21   	123.80   	  66.12		 40.73   	  91.56		
 92.47   	124.21   	124.07   	  66.12		 41.10   	  81.38		
 91.25   	122.99   	124.33   	  55.95		 41.42   	  61.04		
 88.20   	118.71   	124.56   	  50.86		 41.67   	  35.61		
 83.31   	111.39   	124.76   	  40.69		 41.81(S)	   0.00		
 76.60   	101.62   	124.92   	  35.61		 41.81   	 -25.43		
 68.66   	 90.03   	125.07   	  25.43		 41.71   	 -40.69		
 60.73   	 78.43   	125.17   	  15.26		 41.55   	 -50.86		
 53.10   	 65.61   	125.23   	  10.17		 41.34   	 -45.78		
 45.47   	 51.88   	125.27(S)	   0.00		 41.16   	 -40.69		
 37.84   	 37.84   	125.27   	 -15.26		 41.00   	 -30.52		
 30.52   	 25.33   	125.21   	 -25.43		 40.87   	 -25.43		
 22.58   	 14.95   	125.11   	 -45.78		 40.77   	 -25.43		
 14.34   	  6.41   	124.92   	 -66.12		 40.67   	 -30.52		
  5.80   	 -2.44   	124.66   	 -91.56		 40.55   	 -45.78		
 -2.14   	-13.12   	124.29   	-132.25		 40.37   	 -50.86		
 -8.54   	-25.33   	123.76   	-183.11		 40.16   	 -61.04		
-14.04   	-37.23   	123.03   	-239.06		 39.92   	 -71.21		
-17.70   	-46.08   	122.07   	-300.10		 39.63   	 -71.21		
-20.14   	-50.05   	120.87   	-371.31		 39.35   	 -71.21		
-21.67   	-49.44   	119.39   	-432.35		 39.06   	 -76.30		
-23.19   	-46.69   	117.66   	-518.82		 38.76   	 -76.30		
-25.63   	-45.78   	115.58   	-620.55		 38.45   	 -81.38		
-28.38   	-48.52   	113.10   	-742.62		 38.13   	 -86.47		
-30.82   	-54.32   	110.13   	-879.96		 37.78   	 -91.56		
-32.35   	-60.12   	106.61   	-1002.03		 37.42   	 -96.64		
-32.65   	-62.56   	102.60   	-1113.93		 37.03   	-106.82		
-32.96   	-60.42   	 98.15   	-1215.66		 36.60   	-111.90		
-34.18   	-55.85   	 93.29   	-1291.96		 36.15   	-127.16		
-36.32   	-52.80   	 88.12   	-1342.82		 35.65   	-152.59		
-38.76   	-52.19   	 82.75   	-1363.17		 35.04   	-167.85		
-39.67   	-53.41   	 77.29   	-1342.82		 34.36   	-193.29		
-39.67   	-54.32   	 71.92   	-1302.13		 33.59   	-198.37		
-38.76   	-53.10   	 66.71   	-1251.27		 32.80   	-208.54		
-38.76   	-50.35   	 61.71   	-1180.06		 31.96   	-208.54		
-40.59   	-47.61   	 56.99   	-1103.76		 31.13   	-203.46		
-42.42   	-44.86   	 52.57   	-1027.46		 30.32   	-203.46		
-42.42   	-42.72   	 48.46   	-940.99		 29.50   	-198.37		
-39.98   	-39.98   	 44.70   	-859.61		 28.71   	-208.54		
-35.40   	-37.84   	 41.26   	-778.23		 27.87   	-223.80		
-32.04   	-36.93   	 38.15   	-707.02		 26.98   	-233.98		
-30.82   	-37.54   	 35.32   	-640.89		 26.04   	-244.15		
-32.04   	-39.06   	 32.76   	-584.94		 25.07   	-254.32		
-33.57   	-40.28   	 30.42   	-523.90		 24.05   	-249.24		
-34.18   	-39.37   	 28.32   	-478.13		 23.05   	-244.15		
-33.57   	-36.32   	 26.41   	-432.35		 22.08   	-228.89		
-32.65   	-32.35   	 24.68   	-391.66		 21.16   	-218.72		
-31.74   	-29.30   	 23.11   	-356.05		 20.28   	-203.46		
-30.82   	-29.30   	 21.69   	-315.36		 19.47   	-188.20		
-29.60   	-32.04   	 20.43   	-279.75		 18.72   	-188.20		
-28.38   	-36.32   	 19.31   	-249.24		 17.97   	-172.94		
-27.47   	-39.37   	 18.31   	-218.72		 17.27   	-167.85		
-26.86   	-39.37   	 17.44   	-193.29		 16.60   	-157.68		
-27.47   	-37.23   	 16.66   	-162.77		 15.97   	-137.33		
-28.38   	-34.48   	 16.01   	-142.42		 15.42   	-122.07		
-28.99   	-32.35   	 15.44   	-122.07		 14.93   	 -96.64		
-28.99   	-30.82   	 14.95   	-106.82		 14.55   	 -76.30		
-27.77   	-29.60   	 14.53   	 -86.47		 14.24   	 -50.86		
-25.63   	-28.38   	 14.18   	 -76.30		 14.04   	 -30.52		
-24.11   	-27.47   	 13.88   	 -61.04		 13.92   	 -10.17		
-23.80   	-27.77   	 13.63   	 -50.86		 13.88   	  -5.09		
-24.72   	-29.60   	 13.43   	 -40.69		 13.86   	   5.09		
-26.25   	-32.35   	 13.27   	 -30.52		 13.88   	  10.17		
-27.16   	-35.10   	 13.14   	 -25.43		 13.92   	   5.09		
-27.16   	-37.23   	 13.04   	 -15.26		 13.94   	   5.09		
-27.47   	-38.76   	 12.98   	 -10.17		 13.96   	   5.09		
-28.99   	-39.98   	 12.94(D)	   0.00		 13.98   	   5.09		
-31.43   	-40.89   	 12.94   	   0.00		 14.00   	  10.17		
-33.57   	-40.89   	 12.94   	   5.09		 14.04   	   5.09		
-33.87   	-39.06   	 12.96   	  10.17		 14.06   	  10.17		
-31.74   	-36.32   	 13.00   	  15.26		 14.10   	  10.17		
-28.69   	-34.48   	 13.06   	  15.26		 14.14   	   5.09		
-26.55   	-34.79   	 13.12   	  20.35		 14.16   	   0.00		
-26.55   	-38.15   	 13.20   	  20.35		 14.16   	  -5.09		
-28.38   	-42.11   	 13.29   	  25.43		 14.14   	 -10.17		
-29.91   	-44.25   	 13.39   	  25.43		 14.10   	 -15.26		
-30.82   	-44.25   	 13.49   	  30.52		 14.04   	 -20.35		
-30.82   	-43.33   	 13.61   	  35.61		 13.96   	 -15.26		
-29.91   	-43.33   	 13.75   	  30.52		 13.90   	 -15.26		
-29.30   	-45.17   	 13.88   	  35.61		 13.84   	 -10.17		
-28.99   	-47.00   	 14.02   	  35.61		 13.79   	  -5.09		
-28.99   	-46.69   	 14.16   	  35.61		 13.77(D)	   0.00		
-29.91   	-43.33   	 14.30   	  40.69		 13.77   	   5.09		
-31.74   	-38.76   	 14.47   	  45.78		 13.79   	  10.17		
-33.26   	-35.40   	 14.65   	  40.69		 13.84   	  10.17		
-33.26   	-35.40   	 14.81   	  45.78		 13.88   	  15.26		
-32.04   	-38.15   	 14.99   	  40.69		 13.94   	  20.35		
-31.13   	-41.81   	 15.16   	  40.69		 14.02   	  20.35		
-31.13   	-44.25   	 15.32   	  45.78		 14.10   	  25.43		
-32.04   	-44.56   	 15.50   	  40.69		 14.20   	  25.43		
-33.26   	-42.72   	 15.67   	  45.78		 14.30   	  25.43		
-32.65   	-40.28   	 15.85   	  40.69		 14.40   	  30.52		
-30.52   	-38.45   	 16.01   	  35.61		 14.53   	  25.43		
-28.69   	-38.45   	 16.15   	  40.69		 14.63   	  25.43		
-28.08   	-39.37   	 16.32   	  30.52		 14.73   	  30.52		
-28.38   	-39.98   	 16.44   	  35.61		 14.85   	  25.43		
-28.69   	-40.28   	 16.58   	  25.43		 14.95   	  25.43		
-28.08   	-39.37   	 16.68   	  25.43		 15.06   	  25.43		
-27.47   	-37.54   	 16.79   	  25.43		 15.16   	  20.35		
-27.16   	-35.10   	 16.89   	  15.26		 15.24   	  20.35		
-27.47   	-33.57   	 16.95   	  20.35		 15.32   	  20.35		
-28.08   	-33.57   	 17.03   	  10.17		 15.40   	  15.26		
-28.38   	-35.71   	 17.07   	  10.17		 15.46   	  10.17		
-28.08   	-39.37   	 17.11   	   5.09		 15.50   	   5.09		
-26.25   	-41.81   	 17.13   	   5.09		 15.52   	   5.09		
-22.89   	-40.28   	 17.15   	   5.09		 15.54   	   0.00		
-18.62   	-32.96   	 17.17   	   0.00		 15.54   	  -5.09		
-14.04   	-20.45   	 17.17   	   0.00		 15.52   	  -5.09		
 -9.77   	 -5.19   	 17.17   	   0.00		 15.50   	  -5.09		
 -6.41   	  8.85   	 17.17   	   0.00		 15.48   	  -5.09		
 -3.05   	 19.23   	 17.17   	   0.00		 15.46   	  -5.09		
 -0.61   	 24.11   	 17.17   	   0.00		 15.44   	   0.00		
  1.53   	 23.80   	 17.17   	   0.00		 15.44   	   0.00		
  2.75   	 20.45   	 17.17   	   5.09		 15.44   	   0.00		
  4.27   	 18.01   	 17.19   	   0.00		 15.44   	   0.00		
  7.32   	 19.53   	 17.19   	   5.09		 15.44   	   0.00		
 12.51   	 26.86   	 17.21   	   0.00		 15.44   	  -5.09		
 19.23   	 37.84   	 17.21   	   5.09		 15.42   	   0.00		
 25.02   	 47.61   	 17.23   	   0.00		 15.42   	  -5.09		
 29.30   	 51.88   	 17.23   	   0.00		 15.40   	  -5.09		
 31.13   	 48.22   	 17.23   	  -5.09		 15.38   	 -10.17		
 31.74   	 39.37   	 17.21   	  -5.09		 15.34   	  -5.09		
 32.65   	 29.60   	 17.19   	 -10.17		 15.32   	  -5.09		
 34.79   	 22.28   	 17.15   	  -5.09		 15.30   	 -10.17		
 36.62   	 18.62   	 17.13   	  -5.09		 15.26   	 -10.17		
 35.71   	 15.56   	 17.11   	   0.00		 15.22   	 -15.26		
 29.91   	 11.29   	 17.11   	   5.09		 15.16   	 -15.26		
 19.23   	  6.10   	 17.13   	  15.26		 15.10   	 -20.35		
  5.19   	  0.31   	 17.19   	  20.35		 15.02   	 -20.35		
 -9.46   	 -5.49   	 17.27   	  25.43		 14.93   	 -15.26		
-21.97   	-12.51   	 17.38   	  35.61		 14.87   	 -10.17		
-31.43   	-22.58   	 17.52   	  35.61		 14.83   	   0.00		
-37.23   	-34.79   	 17.66   	  35.61		 14.83   	  15.26		
-39.37   	-44.86   	 17.80   	  35.61		 14.89   	  35.61		
-39.67   	-49.74   	 17.94   	  35.61		 15.04   	  50.86		
-39.37   	-49.13   	 18.09   	  30.52		 15.24   	  66.12		
-39.06   	-46.69   	 18.21   	  30.52		 15.50   	  66.12		
-39.06   	-44.56   	 18.33   	  25.43		 15.77   	  55.95		
-38.45   	-43.64   	 18.43   	  20.35		 15.99   	  50.86		
-37.54   	-42.72   	 18.51   	  20.35		 16.20   	  25.43		
-36.62   	-40.89   	 18.60   	  15.26		 16.30   	   5.09		
-36.32   	-39.06   	 18.66   	  10.17		 16.32   	 -10.17		
-36.01   	-37.84   	 18.70   	  10.17		 16.28   	 -25.43		
-35.40   	-38.15   	 18.74   	  10.17		 16.17   	 -35.61		
-34.18   	-39.06   	 18.78   	  10.17		 16.03   	 -35.61		
-33.87   	-39.37   	 18.82   	  10.17		 15.89   	 -30.52		
-34.18   	-38.45   	 18.86   	  15.26		 15.77   	 -20.35		
-35.10   	-36.62   	 18.92   	  20.35		 15.69   	 -10.17		
-35.10   	-34.18   	 19.00   	  20.35		 15.65   	  10.17		
-34.18   	-31.74   	 19.08   	  30.52		 15.69   	  20.35		
-33.57   	-29.30   	 19.21   	  40.69		 15.77   	  30.52		
-34.18   	-27.77   	 19.37   	  40.69		 15.89   	  40.69		
-36.01   	-25.94   	 19.53   	  55.95		 16.05   	  45.78		
-35.10   	-21.67   	 19.76   	  61.04		 16.24   	  40.69		
-23.19   	-11.60   	 20.00   	  66.12		 16.40   	  45.78		
  7.63   	  7.32   	 20.26   	  66.12		 16.58   	  35.61		
 61.65   	 39.37   	 20.53   	  71.21		 16.72   	  30.52		
137.02   	 89.11   	 20.81   	  66.12		 16.85   	  20.35		
225.83   	163.27   	 21.08   	  61.04		 16.93   	  10.17		
317.08   	261.23   	 21.32   	  61.04		 16.97   	   0.00		
394.90   	361.94   	 21.57   	  61.04		 16.97   	 -10.17		
439.76   	426.33(R)	 21.81(E)	  71.21		 16.93   	 -15.26		
432.43   	415.34   	 22.10   	  81.38		 16.87   	 -20.35		
361.02   	319.52   	 22.42   	 111.90		 16.79   	 -20.35		
236.51   	170.90   	 22.87   	 132.25		 16.70   	 -15.26		
 92.77   	 26.86   	 23.40   	 172.94		 16.64   	 -10.17		
-29.60   	-64.39   	 24.09   	 223.80		 16.60(E)	   0.00		
-101.62   	-90.94   	 24.98   	 279.75		 16.60   	   5.09		
-119.02   	-74.77   	 26.10   	 356.05		 16.62   	  10.17		
-102.23   	-46.08   	 27.53   	 432.35		 16.66   	  35.61		
-76.29   	-23.50   	 29.26   	 513.73		 16.81   	  66.12		
-57.68   	-10.99   	 31.31   	 605.29		 17.07   	 106.82		
-49.44   	 -5.80   	 33.73   	 696.84		 17.50   	 152.59		
-48.52   	 -4.58   	 36.52   	 778.23		 18.11   	 188.20		
-49.13   	 -5.80   	 39.63   	 874.87		 18.86   	 218.72		
-49.13   	 -7.63   	 43.13   	 971.51		 19.74   	 223.80		
-47.61   	 -8.24   	 47.02   	1068.15		 20.63   	 223.80		
-45.17   	 -7.32   	 51.29   	1144.45		 21.53   	 193.29		
-42.42   	 -5.80   	 55.87   	1185.14		 22.30   	 167.85		
-40.28   	 -3.97   	 60.61   	1190.23		 22.97   	 132.25		
-39.37   	 -2.44   	 65.37   	1154.62		 23.50   	 101.73		
-39.06   	 -0.31   	 69.99   	1083.41		 23.91   	  91.56		
-38.45   	  1.83   	 74.32   	1002.03		 24.27   	  96.64		
-37.23   	  3.97   	 78.33   	 925.73		 24.66   	 127.16		
-35.71   	  5.80   	 82.03   	 844.35		 25.17   	 172.94		
-33.87   	  7.32   	 85.41   	 768.05		 25.86   	 218.72		
-32.35   	  9.77   	 88.48   	 686.67		 26.73   	 264.50		
-31.43   	 11.90   	 91.23   	 605.29		 27.79   	 295.01		
-31.43   	 14.34   	 93.65   	 534.08		 28.97   	 300.10		
-31.74   	 16.48   	 95.79   	 483.21		 30.17   	 300.10		
-31.74   	 18.01   	 97.72   	 437.43		 31.37   	 274.67		
-31.13   	 19.23   	 99.47   	 401.83		 32.47   	 239.06		
-29.30   	 20.75   	101.08   	 381.48		 33.43   	 193.29		
-26.86   	 22.89   	102.60   	 371.31		 34.20   	 152.59		
-24.72   	 25.63   	104.09   	 361.14		 34.81   	  96.64		
-23.19   	 29.30   	105.53   	 350.97		 35.20   	  55.95		
-21.97   	 33.26   	106.94   	 335.71		 35.42   	  10.17		
-20.45   	 37.84   	108.28   	 315.36		 35.46   	 -15.26		
-17.40   	 43.03   	109.54   	 300.10		 35.40   	 -40.69		
-13.73   	 47.91   	110.74   	 279.75		 35.24   	 -55.95		
-10.38   	 51.27   	111.86   	 269.58		 35.02   	 -61.04		
 -8.54   	 54.02   	112.94   	 259.41		 34.77   	 -61.04		
 -7.93   	 57.07   	113.98   	 249.24		 34.53   	 -45.78		
 -6.71   	 61.04   	114.97   	 239.06		 34.34   	 -30.52		
 -4.27   	 66.53   	115.93   	 233.98		 34.22   	 -10.17		
 -0.61   	 72.33   	116.87   	 228.89		 34.18   	   5.09		
  3.66   	 77.21   	117.78   	 228.89		 34.20   	  20.35		
  7.63   	 81.48   	118.70   	 223.80		 34.28   	  20.35		
 12.21   	 86.06   	119.59   	 213.63		 34.36   	  25.43		
 17.70   	 91.86   	120.45   	 208.54		 34.47   	  15.26		
 23.80   	 98.57   	121.28   	 203.46		 34.53   	  10.17		
 29.30   	106.20   	122.10   	 198.37		 34.57   	  10.17		
 33.87   	114.14   	122.89   	 193.29		 34.61   	  15.26		
 38.15   	122.99   	123.66   	 188.20		 34.67   	  30.52		
 43.33   	132.45   	124.41   	 178.03		 34.79   	  40.69		
 50.05   	142.52   	125.13   	 178.03		 34.95   	  55.95		
 57.68   	151.98   	125.84   	 172.94		 35.18   	  50.86		
 65.61   	159.91   	126.53   	 162.77		 35.38   	  45.78		
 73.24   	166.93   	127.18   	 162.77		 35.56   	  30.52		
 80.87   	173.65   	127.83   	 157.68		 35.69   	  10.17		
 87.59   	180.05   	128.46   	 152.59		 35.73   	 -10.17		
 92.47   	185.55   	129.07   	 147.51		 35.69   	 -15.26		
 95.21   	189.21   	129.66   	 137.33		 35.63   	 -20.35		
 97.35   	190.73   	130.21   	 132.25		 35.54   	 -15.26		
 99.79   	192.57   	130.74   	 127.16		 35.48   	   0.00		
