  I     	  II     	  LV     	  LV'		  PW     	  PW'		
-171.51   	170.29   	155.50   	  66.12		  9.01   	 -50.86		
-181.27   	180.36   	155.77   	  61.04		  8.81   	 -50.86		
-190.12   	191.04   	156.01   	  55.95		  8.61   	 -50.86		
-198.97   	202.33   	156.24   	  45.78		  8.40   	 -45.78		
-208.13   	213.01   	156.42   	  25.43		  8.22   	 -45.78		
-218.51   	222.17   	156.52   	  10.17		  8.04   	 -40.69		
-229.49   	229.49   	156.56(S)	 -20.35		  7.87   	 -35.61		
-239.87   	234.38   	156.48   	 -50.86		  7.73   	 -35.61		
-249.02   	237.43   	156.28   	 -76.30		  7.59   	 -30.52		
-256.96   	237.73   	155.97   	-106.82		  7.47   	 -25.43		
-263.98   	234.99   	155.54   	-132.25		  7.37   	 -20.35		
-269.78   	229.80   	155.01   	-152.59		  7.28   	 -20.35		
-274.35   	221.86   	154.40   	-167.85		  7.20   	 -15.26		
-275.88   	211.49   	153.73   	-183.11		  7.14   	 -10.17		
-272.52   	198.97   	153.00   	-183.11		  7.10   	 -15.26		
-263.37   	186.16   	152.27   	-193.29		  7.04   	 -10.17		
-248.11   	172.73   	151.49   	-193.29		  7.00   	 -10.17		
-227.05   	158.69   	150.72   	-198.37		  6.96   	 -10.17		
-201.11   	144.35   	149.93   	-208.54		  6.92   	 -10.17		
-172.12   	128.48   	149.09   	-233.98		  6.88   	  -5.09		
-142.21   	109.86   	148.16   	-254.32		  6.86   	  -5.09		
-112.92   	 89.72   	147.14   	-289.93		  6.84   	  -5.09		
-85.45   	 68.97   	145.98   	-335.71		  6.82   	  -5.09		
-61.04   	 49.44   	144.64   	-376.40		  6.80   	   0.00		
-40.59   	 32.35   	143.13   	-432.35		  6.80   	   5.09		
-23.80   	 17.70   	141.40   	-483.21		  6.82   	   5.09		
-10.68   	  6.71   	139.47   	-528.99		  6.84   	   5.09		
  0.92   	 -0.92   	137.35   	-569.68		  6.86   	   5.09		
 11.90   	 -5.19   	135.08   	-610.37		  6.88   	  10.17		
 21.67   	 -7.32   	132.63   	-640.89		  6.92   	  10.17		
 28.69   	-10.68   	130.07   	-661.24		  6.96   	  10.17		
 32.35   	-16.17   	127.43   	-681.58		  7.00   	  15.26		
 34.48   	-22.58   	124.70   	-701.93		  7.06   	   5.09		
 36.62   	-25.63   	121.89   	-722.28		  7.08   	  10.17		
 39.98   	-23.80   	119.00   	-752.79		  7.12   	  10.17		
 43.03   	-18.62   	115.99   	-783.31		  7.16   	  10.17		
 43.64   	-15.26   	112.86   	-824.00		  7.20   	   5.09		
 40.89   	-18.01   	109.56   	-869.78		  7.22   	   5.09		
 36.32   	-25.33   	106.08   	-910.47		  7.24   	   0.00		
 32.65   	-32.65   	102.44   	-951.17		  7.24   	  -5.09		
 31.74   	-35.10   	 98.64   	-991.86		  7.22   	 -10.17		
 33.57   	-32.35   	 94.67   	-1022.38		  7.18   	 -15.26		
 36.32   	-26.55   	 90.58   	-1047.81		  7.12   	 -20.35		
 38.45   	-21.36   	 86.39   	-1063.07		  7.04   	 -25.43		
 38.15   	-18.01   	 82.14   	-1073.24		  6.94   	 -20.35		
 36.32   	-16.48   	 77.84   	-1068.15		  6.86   	 -15.26		
 32.96   	-16.17   	 73.57   	-1057.98		  6.80   	  -5.09		
 29.91   	-17.70   	 69.34   	-1047.81		  6.78   	   5.09		
 27.16   	-21.36   	 65.15   	-1022.38		  6.80   	  20.35		
 25.02   	-24.72   	 61.06   	-1002.03		  6.88   	  25.43		
 22.58   	-25.02   	 57.05   	-976.60		  6.98   	  35.61		
 19.53   	-20.45   	 53.14   	-951.17		  7.12   	  35.61		
 17.09   	-12.82   	 49.34   	-920.65		  7.26   	  45.78		
 16.48   	 -6.10   	 45.66   	-900.30		  7.45   	  45.78		
 17.70   	 -4.27   	 42.05   	-869.78		  7.63   	  45.78		
 20.14   	 -7.02   	 38.58   	-839.26		  7.81   	  45.78		
 21.97   	-11.29   	 35.22   	-803.66		  8.00   	  45.78		
 21.97   	-13.12   	 32.00   	-768.05		  8.18   	  45.78		
 21.06   	-10.99   	 28.93   	-717.19		  8.36   	  35.61		
 20.14   	 -6.71   	 26.06   	-666.32		  8.50   	  40.69		
 19.84   	 -3.05   	 23.40   	-605.29		  8.67   	  35.61		
 19.23   	 -1.53   	 20.98   	-528.99		  8.81   	  35.61		
 18.31   	 -2.75   	 18.86   	-457.78		  8.95   	  30.52		
 17.09   	 -5.80   	 17.03   	-381.48		  9.07   	  25.43		
 17.09   	 -9.16   	 15.50   	-315.36		  9.18   	  25.43		
 18.62   	-11.90   	 14.24   	-249.24		  9.28   	  15.26		
 20.45   	-13.12   	 13.25   	-203.46		  9.34   	  20.35		
 21.97   	-12.21   	 12.43   	-167.85		  9.42   	  10.17		
 21.06   	-10.68   	 11.76   	-147.51		  9.46   	  15.26		
 18.62   	 -9.16   	 11.17   	-127.16		  9.52   	   5.09		
 16.78   	 -9.16   	 10.66   	-116.99		  9.54   	  10.17		
 16.78   	-10.07   	 10.19   	-116.99		  9.58   	  10.17		
 19.53   	-11.60   	  9.73   	-116.99		  9.62   	  10.17		
 22.58   	-12.51   	  9.26   	-116.99		  9.66   	  15.26		
 24.41   	-13.12   	  8.79   	-116.99		  9.73   	  10.17		
 23.50   	-14.65   	  8.32   	-106.82		  9.77   	  15.26		
 21.36   	-16.78   	  7.89   	-106.82		  9.83   	  10.17		
 19.23   	-18.01   	  7.47   	 -91.56		  9.87   	   5.09		
 18.31   	-17.09   	  7.10   	 -81.38		  9.89   	   5.09		
 18.62   	-13.73   	  6.78   	 -66.12		  9.91   	   5.09		
 18.92   	-10.07   	  6.51   	 -55.95		  9.93(V)	  -5.09		
 19.23   	 -8.85   	  6.29   	 -45.78		  9.91   	   0.00		
 19.23   	-11.60   	  6.10   	 -30.52		  9.91   	 -10.17		
 18.92   	-17.09   	  5.98   	 -25.43		  9.87   	 -10.17		
 18.31   	-21.67   	  5.88   	 -20.35		  9.83   	 -15.26		
 16.78   	-22.89   	  5.80   	 -15.26		  9.77   	 -15.26		
 15.56   	-19.84   	  5.74   	 -15.26		  9.70   	 -20.35		
 15.26   	-14.65   	  5.68   	 -10.17		  9.62   	 -20.35		
 16.78   	-10.68   	  5.64   	  -5.09		  9.54   	 -15.26		
 19.84   	 -9.16   	  5.62   	 -10.17		  9.48   	 -20.35		
 21.97   	-10.38   	  5.57   	  -5.09		  9.40   	 -15.26		
 22.28   	-13.12   	  5.55(D)	   0.00		  9.34   	 -15.26		
 20.45   	-15.26   	  5.55   	   0.00		  9.28   	 -10.17		
 18.31   	-14.95   	  5.55   	   0.00		  9.24   	 -15.26		
 16.78   	-11.90   	  5.55   	   0.00		  9.18   	 -10.17		
 17.40   	 -5.49   	  5.55   	   5.09		  9.14   	  -5.09		
 19.23   	  4.58   	  5.57   	   5.09		  9.11   	 -10.17		
 22.89   	 18.31   	  5.60   	  10.17		  9.07   	 -10.17		
 28.08   	 34.48   	  5.64   	  10.17		  9.03   	 -10.17		
 33.87   	 49.13   	  5.68   	  10.17		  8.99   	 -15.26		
 38.45   	 57.98   	  5.72   	  20.35		  8.93   	 -10.17		
 41.20   	 58.59   	  5.80   	  20.35		  8.89   	 -10.17		
 43.03   	 53.41   	  5.88   	  25.43		  8.85   	 -10.17		
 46.08   	 47.91   	  5.98   	  25.43		  8.81   	 -10.17		
 51.88   	 45.47   	  6.08   	  25.43		  8.77   	  -5.09		
 60.12   	 46.39   	  6.19   	  20.35		  8.75   	 -10.17		
 68.66   	 50.05   	  6.27   	  25.43		  8.71   	  -5.09		
 76.29   	 59.51   	  6.37   	  15.26		  8.69   	  -5.09		
 83.31   	 77.82   	  6.43   	  15.26		  8.67   	  -5.09		
 92.16   	103.45   	  6.49   	  15.26		  8.65   	  -5.09		
102.84   	129.39   	  6.55   	  10.17		  8.63   	 -10.17		
113.53   	143.43   	  6.59   	  15.26		  8.59   	  -5.09		
120.54   	139.77   	  6.65   	  10.17		  8.57   	  -5.09		
121.46   	122.99   	  6.69   	  20.35		  8.55   	  -5.09		
116.58   	103.15   	  6.78   	  20.35		  8.52   	  -5.09		
107.42   	 88.50   	  6.86   	  20.35		  8.50   	  -5.09		
 96.13   	 79.65   	  6.94   	  30.52		  8.48   	   0.00		
 83.01   	 71.41   	  7.06   	  25.43		  8.48   	   0.00		
 68.97   	 57.68   	  7.16   	  25.43		  8.48   	  -5.09		
 54.93   	 37.84   	  7.26   	  25.43		  8.46   	   0.00		
 42.11   	 15.26   	  7.37   	  20.35		  8.46   	  -5.09		
 32.35   	 -3.97   	  7.45   	  20.35		  8.44   	  -5.09		
 25.63   	-16.48   	  7.53   	  20.35		  8.42   	 -10.17		
 21.67   	-23.80   	  7.61   	  20.35		  8.38   	 -15.26		
 18.92   	-29.30   	  7.69   	  25.43		  8.32   	 -20.35		
 16.17   	-35.40   	  7.79   	  20.35		  8.24   	 -25.43		
 12.21   	-42.72   	  7.87   	  30.52		  8.14   	 -25.43		
  7.63   	-49.44   	  8.00   	  25.43		  8.04   	 -25.43		
  3.66   	-52.49   	  8.10   	  35.61		  7.93   	 -15.26		
  1.22   	-51.57   	  8.24   	  40.69		  7.87   	 -15.26		
  0.61   	-48.52   	  8.40   	  40.69		  7.81   	   5.09		
  0.61   	-46.08   	  8.57   	  50.86		  7.83   	  10.17		
  0.61   	-46.39   	  8.77   	  55.95		  7.87   	  20.35		
  0.00   	-49.74   	  8.99   	  55.95		  7.96   	  25.43		
 -1.22   	-53.71   	  9.22   	  66.12		  8.06   	  30.52		
 -3.05   	-55.24   	  9.48   	  61.04		  8.18   	  30.52		
 -4.27   	-52.19   	  9.73   	  66.12		  8.30   	  30.52		
 -3.97   	-47.00   	  9.99   	  61.04		  8.42   	  20.35		
 -3.36   	-44.25   	 10.23   	  50.86		  8.50   	  15.26		
 -6.71   	-51.88   	 10.44   	  45.78		  8.57   	  10.17		
-18.92   	-72.33   	 10.62   	  35.61		  8.61   	   5.09		
-42.11   	-97.96   	 10.76   	  25.43		  8.63   	  10.17		
-69.58   	-111.69   	 10.86   	  15.26		  8.67   	  15.26		
-85.45   	-95.52   	 10.93   	  15.26		  8.73   	  15.26		
-68.05   	-39.67   	 10.99   	  15.26		  8.79   	  25.43		
  1.22   	 49.13   	 11.05   	  15.26		  8.89   	  30.52		
134.58   	157.78   	 11.11   	  30.52		  9.01   	  40.69		
340.88   	282.59   	 11.23   	  45.78		  9.18   	  40.69		
623.17   	438.54   	 11.41   	  61.04		  9.34   	  45.78		
958.56   	642.40   	 11.66   	  76.30		  9.52   	  40.69		
1271.67   	867.92   	 11.96   	  91.56		  9.68   	  40.69		
1442.57(R)	1028.44   	 12.33(E)	 101.73		  9.85   	  30.52		
1364.44   	1018.68   	 12.74   	 106.82		  9.97   	  25.43		
1020.20   	788.57   	 13.16   	 106.82		 10.07   	  20.35		
521.55   	397.03   	 13.59   	 116.99		 10.15   	  15.26		
 58.59   	 -2.14   	 14.06   	 122.07		 10.21   	  10.17		
-213.62   	-257.26   	 14.55   	 142.42		 10.25   	  10.17		
-260.31   	-310.97   	 15.12   	 167.85		 10.29   	  15.26		
-164.18   	-218.81   	 15.79   	 193.29		 10.36   	  15.26		
-47.30   	-87.28   	 16.56   	 223.80		 10.42   	  20.35		
 12.21   	 -0.92   	 17.46   	 254.32		 10.50   	  20.35		
  5.80   	 17.70   	 18.47   	 289.93		 10.58   	  20.35		
-29.91   	 -6.41   	 19.63   	 330.62		 10.66   	  20.35		
-58.90   	-36.93   	 20.96   	 391.66		 10.74   	  10.17		
-68.36   	-53.41   	 22.52   	 478.13		 10.78   	  15.26		
-64.39   	-54.63   	 24.44   	 584.94		 10.84   	  20.35		
-57.98   	-48.52   	 26.78   	 722.28		 10.93   	  30.52		
-55.54   	-43.03   	 29.66   	 854.52		 11.05   	  45.78		
-57.98   	-42.72   	 33.08   	 991.86		 11.23   	  61.04		
-61.95   	-46.08   	 37.05   	1113.93		 11.48   	  71.21		
-63.78   	-48.52   	 41.51   	1200.40		 11.76   	  86.47		
-63.17   	-47.00   	 46.31   	1266.53		 12.11   	  86.47		
-61.65   	-43.33   	 51.37   	1291.96		 12.45   	  81.38		
-61.65   	-39.67   	 56.54   	1291.96		 12.78   	  66.12		
-62.87   	-37.54   	 61.71   	1271.61		 13.04   	  50.86		
-64.39   	-36.01   	 66.80   	1246.18		 13.25   	  35.61		
-64.70   	-33.87   	 71.78   	1215.66		 13.39   	  20.35		
-63.78   	-31.13   	 76.64   	1185.14		 13.47(A)	   0.00		
-62.87   	-27.77   	 81.38   	1154.62		 13.47   	  -5.09		
-62.26   	-25.02   	 86.00   	1139.36		 13.45   	 -10.17		
-62.56   	-22.89   	 90.56   	1119.02		 13.41   	 -10.17		
-64.09   	-21.67   	 95.04   	1098.67		 13.37   	 -10.17		
-65.92   	-20.75   	 99.43   	1078.33		 13.33   	 -10.17		
-67.14   	-19.84   	103.74   	1047.81		 13.29   	 -10.17		
-67.75   	-18.01   	107.93   	1012.20		 13.25   	  -5.09		
-68.05   	-14.65   	111.98   	 961.34		 13.22   	  -5.09		
-68.66   	-10.68   	115.83   	 915.56		 13.20   	 -10.17		
-69.89   	 -7.93   	119.49   	 849.44		 13.16   	 -10.17		
-71.41   	 -6.41   	122.89   	 793.49		 13.12   	 -10.17		
-72.94   	 -5.49   	126.06   	 727.36		 13.08   	 -10.17		
-73.85   	 -3.97   	128.97   	 661.24		 13.04   	 -15.26		
-74.46   	 -1.53   	131.62   	 595.11		 12.98   	 -15.26		
-75.07   	  2.75   	134.00   	 528.99		 12.92   	 -10.17		
-76.60   	  8.24   	136.11   	 473.04		 12.88   	 -10.17		
-78.74   	 13.73   	138.01   	 406.92		 12.84   	 -15.26		
-81.18   	 18.31   	139.63   	 361.14		 12.78   	 -10.17		
-83.31   	 21.36   	141.08   	 320.45		 12.74   	 -15.26		
-85.75   	 23.80   	142.36   	 300.10		 12.68   	 -20.35		
-87.59   	 28.08   	143.56   	 295.01		 12.59   	 -20.35		
-89.11   	 34.48   	144.74   	 295.01		 12.51   	 -20.35		
-89.72   	 42.72   	145.92   	 310.27		 12.43   	 -30.52		
-90.03   	 50.66   	147.16   	 310.27		 12.31   	 -25.43		
-90.64   	 56.46   	148.40   	 310.27		 12.21   	 -35.61		
-92.77   	 61.04   	149.64   	 289.93		 12.07   	 -30.52		
-96.74   	 65.92   	150.80   	 269.58		 11.94   	 -25.43		
-101.93   	 72.33   	151.88   	 223.80		 11.84   	 -30.52		
-107.12   	 80.87   	152.78   	 188.20		 11.72   	 -30.52		
-112.00   	 90.64   	153.53   	 147.51		 11.60   	 -25.43		
-116.88   	101.32   	154.12   	 106.82		 11.50   	 -30.52		
-122.68   	111.69   	154.55   	  81.38		 11.37   	 -25.43		
-130.00   	120.54   	154.87   	  61.04		 11.27   	 -35.61		
-138.24   	129.09   	155.12   	  50.86		 11.13   	 -30.52		
-147.09   	137.94   	155.32   	  45.78		 11.01   	 -35.61		
-155.64   	147.71   	155.50   	  50.86		 10.86   	 -30.52		
-164.79   	158.39   	155.71   	  55.95		 10.74   	 -30.52		
-174.56   	168.76   	155.93   	  61.04		 10.62   	 -30.52		
-185.55   	177.31   	156.17   	  55.95		 10.50   	 -25.43		
-197.45   	183.11   	156.40   	  45.78		 10.40   	 -20.35		
-209.35   	186.77   	156.58   	  20.35		 10.32   	 -15.26		
-220.34   	189.82   	156.66(S)	  -5.09		 10.25   	 -15.26		
-230.41   	192.57   	156.64   	 -40.69		 10.19   	 -10.17		
-240.17   	195.62   	156.48   	 -71.21		 10.15   	   0.00		
-248.72   	199.28   	156.19   	-111.90		 10.15   	   0.00		
-255.43   	202.64   	155.75   	-137.33		 10.15   	   0.00		
-260.31   	204.77   	155.20   	-167.85		 10.15   	   5.09		
-263.06   	204.77   	154.53   	-183.11		 10.17   	  10.17		
-263.67   	201.11   	153.79   	-208.54		 10.21   	  10.17		
-262.15   	193.48   	152.96   	-228.89		 10.25   	  10.17		
-256.96   	183.11   	152.04   	-249.24		 10.29   	  15.26		
-246.58   	171.81   	151.05   	-274.67		 10.36   	  10.17		
-230.10   	159.30   	149.95   	-295.01		 10.40   	  10.17		
-208.44   	144.65   	148.77   	-320.45		 10.44   	  10.17		
-183.11   	127.56   	147.49   	-340.79		 10.48   	  10.17		
-155.64   	108.34   	146.12   	-371.31		 10.52   	   5.09		
-127.56   	 89.72   	144.64   	-401.83		 10.54   	   5.09		
-99.79   	 73.24   	143.03   	-427.26		 10.56   	   5.09		
-73.55   	 58.90   	141.32   	-457.78		 10.58   	   5.09		
-50.35   	 44.86   	139.49   	-483.21		 10.60   	  10.17		
-31.43   	 31.74   	137.56   	-518.82		 10.64   	   5.09		
-16.48   	 19.23   	135.48   	-544.25		 10.66   	  15.26		
 -4.88   	  9.46   	133.31   	-564.60		 10.72   	  10.17		
  4.88   	  2.75   	131.05   	-595.11		 10.76   	  20.35		
 12.82   	 -1.53   	128.67   	-620.55		 10.84   	  15.26		
 19.23   	 -4.58   	126.18   	-640.89		 10.91   	  20.35		
 23.80   	 -8.54   	123.62   	-676.50		 10.99   	  20.35		
 27.16   	-14.34   	120.92   	-701.93		 11.07   	  20.35		
 29.30   	-21.67   	118.11   	-737.54		 11.15   	  15.26		
 30.52   	-27.77   	115.16   	-778.23		 11.21   	  20.35		
 30.82   	-30.82   	112.04   	-818.92		 11.29   	  15.26		
 31.13   	-30.52   	108.77   	-869.78		 11.35   	  10.17		
 31.74   	-29.30   	105.29   	-905.39		 11.39   	  15.26		
 32.96   	-28.69   	101.67   	-951.17		 11.45   	  10.17		
 34.18   	-29.91   	 97.86   	-986.77		 11.50   	  15.26		
 34.79   	-30.82   	 93.92   	-1007.12		 11.56   	  20.35		
 34.18   	-30.52   	 89.89   	-1022.38		 11.64   	  20.35		
 32.65   	-28.38   	 85.80   	-1032.55		 11.72   	  25.43		
 30.52   	-25.94   	 81.67   	-1022.38		 11.82   	  25.43		
 28.69   	-24.11   	 77.58   	-1012.20		 11.92   	  30.52		
 27.47   	-21.97   	 73.53   	-991.86		 12.04   	  30.52		
 25.94   	-19.53   	 69.56   	-966.43		 12.17   	  35.61		
 24.11   	-16.48   	 65.70   	-940.99		 12.31   	  35.61		
 22.58   	-14.95   	 61.93   	-920.65		 12.45   	  35.61		
 21.67   	-15.26   	 58.25   	-895.22		 12.59   	  40.69		
 21.06   	-17.09   	 54.67   	-879.96		 12.76   	  45.78		
 20.75   	-18.92   	 51.15   	-869.78		 12.94   	  50.86		
 19.84   	-19.23   	 47.67   	-849.44		 13.14   	  45.78		
 18.62   	-17.70   	 44.27   	-829.09		 13.33   	  50.86		
 17.70   	-15.87   	 40.96   	-808.75		 13.53   	  45.78		
 16.78   	-14.34   	 37.72   	-778.23		 13.71   	  45.78		
 16.78   	-13.12   	 34.61   	-732.45		 13.90   	  35.61		
 17.09   	-12.51   	 31.68   	-681.58		 14.04   	  30.52		
 17.70   	-12.21   	 28.95   	-620.55		 14.16   	  30.52		
 18.01   	-12.82   	 26.47   	-544.25		 14.28   	  25.43		
 18.31   	-13.43   	 24.29   	-473.04		 14.38   	  30.52		
 17.40   	-13.43   	 22.40   	-396.74		 14.51   	  25.43		
 16.48   	-12.82   	 20.81   	-330.62		 14.61   	  30.52		
 15.56   	-12.21   	 19.49   	-274.67		 14.73   	  35.61		
 14.95   	-12.82   	 18.39   	-223.80		 14.87   	  40.69		
 15.26   	-14.95   	 17.50   	-188.20		 15.04   	  35.61		
 15.56   	-17.70   	 16.74   	-167.85		 15.18   	  40.69		
 15.87   	-19.53   	 16.07   	-157.68		 15.34   	  35.61		
 16.48   	-20.14   	 15.44   	-142.42		 15.48   	  30.52		
 16.78   	-19.84   	 14.87   	-142.42		 15.61   	  30.52		
 17.09   	-18.62   	 14.30   	-137.33		 15.73   	  30.52		
 16.48   	-18.01   	 13.75   	-127.16		 15.85   	  20.35		
 14.95   	-18.01   	 13.25   	-127.16		 15.93   	  25.43		
 13.73   	-19.84   	 12.74   	-111.90		 16.03   	  15.26		
 12.51   	-22.89   	 12.29   	-101.73		 16.09   	  15.26		
 11.90   	-27.16   	 11.88   	 -86.47		 16.15   	  15.26		
 11.90   	-30.52   	 11.54   	 -71.21		 16.22   	  15.26		
 12.21   	-31.74   	 11.25   	 -55.95		 16.28   	  10.17		
 13.12   	-30.52   	 11.03   	 -45.78		 16.32   	  15.26		
 14.65   	-28.08   	 10.84   	 -40.69		 16.38   	   5.09		
 15.56   	-25.63   	 10.68   	 -30.52		 16.40   	  10.17		
 16.17   	-24.11   	 10.56   	 -30.52		 16.44   	   5.09		
 15.87   	-24.11   	 10.44   	 -25.43		 16.46(V)	   0.00		
 14.04   	-25.94   	 10.34   	 -30.52		 16.46   	  -5.09		
 12.21   	-28.08   	 10.21   	 -25.43		 16.44   	 -10.17		
 10.68   	-29.60   	 10.11   	 -30.52		 16.40   	 -10.17		
 10.68   	-29.91   	  9.99   	 -20.35		 16.36   	 -10.17		
 11.60   	-28.99   	  9.91   	 -15.26		 16.32   	 -20.35		
 13.12   	-27.77   	  9.85   	  -5.09		 16.24   	 -15.26		
 14.04   	-26.86   	  9.83   	  -5.09		 16.17   	 -20.35		
 14.04   	-26.55   	  9.81(D)	   0.00		 16.09   	 -15.26		
 13.73   	-26.25   	  9.81   	  10.17		 16.03   	 -15.26		
 13.12   	-25.94   	  9.85   	   5.09		 15.97   	 -20.35		
 13.12   	-26.25   	  9.87   	   5.09		 15.89   	 -15.26		
 13.43   	-26.86   	  9.89   	  10.17		 15.83   	 -15.26		
 14.34   	-27.47   	  9.93   	   5.09		 15.77   	 -15.26		
 15.26   	-28.69   	  9.95   	  10.17		 15.71   	 -15.26		
 16.17   	-29.30   	  9.99   	   5.09		 15.65   	 -10.17		
 16.17   	-29.30   	 10.01   	  10.17		 15.61   	 -15.26		
 15.56   	-28.38   	 10.05   	  15.26		 15.54   	 -15.26		
 14.65   	-26.86   	 10.11   	  15.26		 15.48   	 -15.26		
 14.65   	-24.72   	 10.17   	  20.35		 15.42   	 -15.26		
 15.26   	-21.36   	 10.25   	  25.43		 15.36   	 -15.26		
 17.09   	-14.34   	 10.36   	  25.43		 15.30   	 -20.35		
 20.14   	 -2.44   	 10.46   	  30.52		 15.22   	 -15.26		
 24.41   	 13.43   	 10.58   	  35.61		 15.16   	 -15.26		
 29.60   	 29.91   	 10.72   	  25.43		 15.10   	 -15.26		
 34.18   	 41.50   	 10.82   	  25.43		 15.04   	 -15.26		
 37.23   	 45.47   	 10.93   	  20.35		 14.97   	 -15.26		
 38.45   	 43.33   	 11.01   	  20.35		 14.91   	 -10.17		
 39.37   	 39.06   	 11.09   	  15.26		 14.87   	 -15.26		
 41.81   	 35.40   	 11.15   	  15.26		 14.81   	 -10.17		
 47.30   	 33.57   	 11.21   	  20.35		 14.77   	 -10.17		
 55.54   	 35.40   	 11.29   	  20.35		 14.73   	 -10.17		
 65.31   	 44.56   	 11.37   	  30.52		 14.69   	 -10.17		
 76.29   	 63.17   	 11.50   	  30.52		 14.65   	 -10.17		
 87.28   	 88.50   	 11.62   	  25.43		 14.61   	  -5.09		
 97.35   	111.69   	 11.72   	  30.52		 14.59   	  -5.09		
104.68   	121.46   	 11.84   	  25.43		 14.57   	 -10.17		
108.03   	114.14   	 11.94   	  15.26		 14.53   	  -5.09		
107.42   	 95.83   	 12.00   	  15.26		 14.51   	 -10.17		
103.76   	 76.29   	 12.07   	  10.17		 14.47   	  -5.09		
 97.05   	 63.48   	 12.11   	   5.09		 14.45   	 -10.17		
 86.98   	 57.07   	 12.13   	  10.17		 14.40   	 -10.17		
 73.55   	 51.88   	 12.17   	   5.09		 14.36   	 -10.17		
 58.90   	 41.20   	 12.19   	  10.17		 14.32   	 -15.26		
 43.64   	 22.89   	 12.23   	  15.26		 14.26   	 -15.26		
 29.91   	  0.31   	 12.29   	  10.17		 14.20   	 -15.26		
 18.31   	-21.97   	 12.33   	  10.17		 14.14   	 -20.35		
  9.46   	-38.45   	 12.37   	  10.17		 14.06   	 -20.35		
  4.27   	-47.00   	 12.41   	  10.17		 13.98   	 -25.43		
  2.44   	-50.35   	 12.45   	  10.17		 13.88   	 -25.43		
  2.44   	-51.88   	 12.49   	  10.17		 13.77   	 -20.35		
  1.83   	-53.71   	 12.53   	  10.17		 13.69   	 -25.43		
  0.00   	-56.76   	 12.57   	  20.35		 13.59   	 -15.26		
 -2.75   	-59.51   	 12.66   	  25.43		 13.53   	 -15.26		
 -5.49   	-61.34   	 12.76   	  35.61		 13.47   	 -10.17		
 -7.32   	-62.56   	 12.90   	  40.69		 13.43   	  -5.09		
 -8.54   	-62.87   	 13.06   	  55.95		 13.41   	   5.09		
 -9.16   	-62.56   	 13.29   	  71.21		 13.43   	   5.09		
 -9.46   	-61.65   	 13.57   	  76.30		 13.45   	  10.17		
 -9.77   	-60.73   	 13.88   	  81.38		 13.49   	   5.09		
-10.07   	-59.81   	 14.20   	  86.47		 13.51   	   5.09		
-10.38   	-59.20   	 14.55   	  76.30		 13.53   	  -5.09		
-10.99   	-58.59   	 14.85   	  71.21		 13.51   	 -10.17		
-12.51   	-60.42   	 15.14   	  55.95		 13.47   	 -15.26		
-18.01   	-69.89   	 15.36   	  35.61		 13.41   	 -10.17		
-30.82   	-89.42   	 15.50   	  25.43		 13.37   	 -15.26		
-51.57   	-112.92   	 15.61   	  15.26		 13.31   	  -5.09		
-73.85   	-124.51   	 15.67   	   5.09		 13.29   	  10.17		
-83.01   	-106.51   	 15.69   	  15.26		 13.33   	  20.35		
-58.59   	-50.05   	 15.75   	  20.35		 13.41   	  30.52		
 17.70   	 37.23   	 15.83   	  40.69		 13.53   	  45.78		
158.69   	141.91   	 15.99   	  55.95		 13.71   	  50.86		
372.62   	265.81   	 16.22   	  71.21		 13.92   	  55.95		
659.79   	430.30   	 16.50   	  81.38		 14.14   	  55.95		
993.96   	649.72   	 16.83   	  91.56		 14.36   	  50.86		
1296.69   	885.93   	 17.19   	  96.64		 14.57   	  40.69		
1452.03(R)	1037.29   	 17.58(E)	  96.64		 14.73   	  35.61		
1360.17   	993.65   	 17.97   	  96.64		 14.87   	  30.52		
1012.57   	719.91   	 18.35   	  96.64		 14.99   	  15.26		
522.16   	301.82   	 18.74   	 116.99		 15.06   	  10.17		
 73.55   	-87.89   	 19.21   	 127.16		 15.10   	   5.09		
-186.46   	-302.73   	 19.72   	 152.59		 15.12   	   5.09		
-228.88   	-308.84   	 20.33   	 172.94		 15.14   	  -5.09		
-137.33   	-186.77   	 21.02   	 188.20		 15.12   	 -10.17		
-30.21   	-54.93   	 21.77   	 208.54		 15.08   	 -15.26		
 16.17   	 10.38   	 22.60   	 233.98		 15.02   	 -25.43		
 -2.75   	  2.75   	 23.54   	 274.67		 14.91   	 -35.61		
-47.61   	-37.54   	 24.64   	 330.62		 14.77   	 -55.95		
-79.65   	-71.11   	 25.96   	 412.00		 14.55   	 -66.12		
-86.06   	-81.79   	 27.61   	 523.90		 14.28   	 -71.21		
-76.90   	-75.99   	 29.70   	 656.15		 14.00   	 -71.21		
-67.44   	-66.22   	 32.33   	 793.49		 13.71   	 -55.95		
-65.92   	-61.95   	 35.50   	 935.91		 13.49   	 -30.52		
-70.80   	-65.00   	 39.25   	1057.98		 13.37   	   5.09		
-75.99   	-70.50   	 43.48   	1154.62		 13.39   	  40.69		
-77.21   	-72.94   	 48.10   	1215.66		 13.55   	  76.30		
-74.77   	-69.58   	 52.96   	1251.27		 13.86   	 106.82		
-72.33   	-63.48   	 57.97   	1251.27		 14.28   	 116.99		
-72.94   	-59.20   	 62.97   	1241.09		 14.75   	 127.16		
-75.68   	-57.68   	 67.93   	1215.66		 15.26   	 116.99		
-78.43   	-57.98   	 72.80   	1190.23		 15.73   	 101.73		
