  I     	  II     	  LV     	  LV'		  RV     	  RV'		
-21.06   	-35.71   	 14.61   	  15.26		 12.07   	  -5.09		
-32.65   	-38.45   	 14.67   	  20.35		 12.04   	  20.35		
-40.59   	-41.81   	 14.75   	  20.35		 12.13   	  50.86		
-45.17   	-47.30   	 14.83   	  25.43		 12.33   	  76.30		
-46.69   	-54.93   	 14.93   	  25.43		 12.63   	 101.73		
-45.78   	-61.95   	 15.04   	  30.52		 13.04   	 116.99		
-43.64   	-66.53   	 15.16   	  25.43		 13.51   	 122.07		
-42.11   	-69.27   	 15.26   	  25.43		 14.00   	 116.99		
-41.50   	-70.80   	 15.36   	  20.35		 14.47   	 101.73		
-41.81   	-71.41   	 15.44   	  20.35		 14.87   	  71.21		
-41.50   	-70.80   	 15.52   	  15.26		 15.16   	  35.61		
-39.98   	-68.66   	 15.58   	  10.17		 15.30   	   0.00		
-37.54   	-66.83   	 15.63   	  10.17		 15.30   	 -35.61		
-36.01   	-66.22   	 15.67   	   5.09		 15.16   	 -61.04		
-36.93   	-67.75   	 15.69   	   0.00		 14.91   	 -76.30		
-39.37   	-69.89   	 15.69   	   0.00		 14.61   	 -81.38		
-41.81   	-70.50   	 15.69   	  -5.09		 14.28   	 -66.12		
-42.42   	-69.27   	 15.67   	  -5.09		 14.02   	 -40.69		
-40.59   	-66.53   	 15.65   	   0.00		 13.86   	 -15.26		
-37.54   	-63.48   	 15.65   	  -5.09		 13.79   	  25.43		
-36.01   	-60.42   	 15.63   	   5.09		 13.90   	  66.12		
-36.01   	-58.59   	 15.65(E)	   5.09		 14.16   	  96.64		
-37.84   	-59.20   	 15.67   	  15.26		 14.55   	 127.16		
-39.67   	-61.95   	 15.73   	  10.17		 15.06   	 142.42		
-39.37   	-65.00   	 15.77   	  20.35		 15.63   	 147.51		
-32.35   	-65.31   	 15.85   	  20.35		 16.22   	 147.51		
-12.21   	-60.12   	 15.93   	  20.35		 16.81   	 127.16		
 28.38   	-44.56   	 16.01   	  20.35		 17.31   	 101.73		
 92.16   	-11.29   	 16.09   	  30.52		 17.72   	  71.21		
174.26   	 48.22   	 16.22   	  30.52		 18.01   	  35.61		
262.76   	140.08   	 16.34   	  35.61		 18.15   	   5.09		
339.36   	254.82   	 16.48   	  45.78		 18.17   	 -20.35		
385.13   	358.28   	 16.66   	  55.95		 18.09   	 -40.69		
382.69   	407.10(R)	 16.89   	  66.12		 17.92   	 -50.86		
321.04   	373.54   	 17.15   	  86.47		 17.72   	 -55.95		
206.30   	264.28   	 17.50   	 106.82		 17.50   	 -55.95		
 63.78   	119.32   	 17.92   	 142.42		 17.27   	 -45.78		
-66.53   	 -9.46   	 18.49   	 172.94		 17.09   	 -30.52		
-148.93   	-91.55   	 19.19   	 218.72		 16.97   	 -10.17		
-170.29   	-124.82   	 20.06   	 269.58		 16.93(E)	   5.09		
-145.87   	-122.68   	 21.14   	 335.71		 16.95   	  40.69		
-105.29   	-101.93   	 22.48   	 401.83		 17.11   	  71.21		
-72.94   	-74.16   	 24.09   	 483.21		 17.40   	 111.90		
-56.76   	-48.83   	 26.02   	 564.60		 17.84   	 157.68		
-52.49   	-32.96   	 28.28   	 645.98		 18.47   	 198.37		
-50.66   	-29.30   	 30.86   	 727.36		 19.27   	 233.98		
-47.61   	-33.26   	 33.77   	 808.75		 20.20   	 249.24		
-43.64   	-37.84   	 37.01   	 890.13		 21.20   	 249.24		
-41.81   	-38.45   	 40.57   	 976.60		 22.20   	 239.06		
-41.50   	-36.01   	 44.48   	1037.64		 23.15   	 223.80		
-42.11   	-33.87   	 48.63   	1083.41		 24.05   	 213.63		
-42.42   	-34.18   	 52.96   	1108.85		 24.90   	 203.46		
-42.11   	-36.01   	 57.40   	1119.02		 25.72   	 208.54		
-41.50   	-37.84   	 61.87   	1134.28		 26.55   	 223.80		
-40.89   	-38.45   	 66.41   	1124.11		 27.45   	 239.06		
-40.28   	-38.76   	 70.91   	1093.59		 28.40   	 254.32		
-39.67   	-37.23   	 75.28   	1037.64		 29.42   	 254.32		
-38.76   	-34.79   	 79.43   	 956.25		 30.44   	 249.24		
-37.23   	-31.13   	 83.26   	 869.78		 31.43   	 223.80		
-35.71   	-28.08   	 86.73   	 788.40		 32.33   	 188.20		
-33.87   	-26.25   	 89.89   	 701.93		 33.08   	 147.51		
-32.35   	-25.94   	 92.70   	 625.63		 33.67   	 106.82		
-30.52   	-26.25   	 95.20   	 559.51		 34.10   	  71.21		
-29.30   	-25.63   	 97.44   	 503.56		 34.38   	  40.69		
-28.08   	-23.50   	 99.45   	 457.78		 34.55   	  15.26		
-27.16   	-19.23   	101.28   	 417.09		 34.61   	   0.00		
-26.55   	-14.04   	102.95   	 391.66		 34.61   	 -10.17		
-25.94   	-10.07   	104.52   	 371.31		 34.57   	 -20.35		
-25.63   	 -7.93   	106.00   	 356.05		 34.49   	 -20.35		
-25.33   	 -7.02   	107.43   	 345.88		 34.40   	 -20.35		
-24.11   	 -6.10   	108.81   	 320.45		 34.32   	 -25.43		
-21.36   	 -3.66   	110.09   	 295.01		 34.22   	 -20.35		
-17.40   	  0.61   	111.27   	 284.84		 34.14   	 -15.26		
-13.73   	  5.49   	112.41   	 274.67		 34.08   	 -15.26		
-11.60   	  8.85   	113.51   	 274.67		 34.02   	  -5.09		
-10.07   	 11.29   	114.61   	 259.41		 34.00   	   5.09		
 -8.54   	 14.04   	115.65   	 249.24		 34.02   	  10.17		
 -6.10   	 18.92   	116.64   	 233.98		 34.06   	  20.35		
 -2.44   	 25.94   	117.58   	 223.80		 34.14   	  25.43		
  1.83   	 33.87   	118.47   	 213.63		 34.24   	  35.61		
  6.10   	 41.20   	119.33   	 193.29		 34.38   	  45.78		
 10.07   	 47.00   	120.10   	 178.03		 34.57   	  50.86		
 14.34   	 51.57   	120.81   	 178.03		 34.77   	  66.12		
 18.92   	 55.85   	121.53   	 198.37		 35.04   	  81.38		
 24.72   	 61.04   	122.32   	 223.80		 35.36   	  96.64		
 31.13   	 67.44   	123.21   	 233.98		 35.75   	 111.90		
 38.15   	 75.38   	124.15   	 198.37		 36.20   	 132.25		
 45.17   	 84.53   	124.94   	 142.42		 36.72   	 142.42		
 51.57   	 94.30   	125.51   	  91.56		 37.29   	 142.42		
 56.46   	104.37   	125.88   	  81.38		 37.86   	 147.51		
 60.73   	114.14   	126.20   	  76.30		 38.45   	 132.25		
 65.00   	123.29   	126.51   	  86.47		 38.98   	 127.16		
 69.58   	130.92   	126.86   	  81.38		 39.49   	 106.82		
 73.85   	136.41   	127.18   	  86.47		 39.92   	  91.56		
 77.21   	139.47   	127.53   	  91.56		 40.28   	  76.30		
 78.74   	140.38   	127.89   	 101.73		 40.59   	  66.12		
 79.96   	139.47   	128.30   	 106.82		 40.85   	  55.95		
 81.48   	138.55   	128.73   	 106.82		 41.08   	  55.95		
 82.70   	138.55   	129.16   	 101.73		 41.30   	  45.78		
 82.40   	138.85   	129.56   	 101.73		 41.49   	  40.69		
 79.65   	138.55   	129.97   	  91.56		 41.65   	  35.61		
 75.07   	136.72   	130.34   	  86.47		 41.79   	  30.52		
 70.50   	132.75   	130.68   	  76.30		 41.91   	  20.35		
 65.92   	126.65   	130.99   	  71.21		 41.99   	   5.09		
 61.65   	118.10   	131.27   	  61.04		 42.01(S)	   0.00		
 56.46   	107.73   	131.52   	  55.95		 42.01   	 -10.17		
 49.74   	 96.44   	131.74   	  50.86		 41.97   	 -15.26		
 42.42   	 85.14   	131.94   	  40.69		 41.91   	 -20.35		
 34.48   	 73.85   	132.11   	  30.52		 41.83   	 -20.35		
 26.86   	 62.56   	132.23   	  20.35		 41.75   	 -25.43		
 19.23   	 51.27   	132.31   	  10.17		 41.65   	 -25.43		
 12.51   	 40.28   	132.35(S)	   0.00		 41.55   	 -30.52		
  6.71   	 29.60   	132.35   	 -10.17		 41.42   	 -30.52		
  1.53   	 20.14   	132.31   	 -25.43		 41.30   	 -35.61		
 -3.66   	 10.99   	132.21   	 -40.69		 41.16   	 -35.61		
 -9.46   	  1.83   	132.04   	 -71.21		 41.02   	 -45.78		
-15.87   	 -7.32   	131.76   	 -96.64		 40.83   	 -50.86		
-21.06   	-15.26   	131.37   	-137.33		 40.63   	 -50.86		
-25.02   	-20.75   	130.82   	-188.20		 40.43   	 -55.95		
-27.47   	-23.50   	130.07   	-244.15		 40.20   	 -61.04		
-29.30   	-25.02   	129.09   	-310.27		 39.96   	 -61.04		
-32.35   	-27.47   	127.85   	-376.40		 39.72   	 -66.12		
-36.62   	-32.04   	126.35   	-447.61		 39.45   	 -71.21		
-40.28   	-37.54   	124.56   	-508.65		 39.17   	 -81.38		
-42.11   	-41.81   	122.52   	-590.03		 38.84   	 -91.56		
-41.20   	-43.64   	120.16   	-701.93		 38.47   	-101.73		
-38.45   	-42.72   	117.35   	-834.18		 38.07   	-111.90		
-36.62   	-41.81   	114.02   	-981.68		 37.62   	-127.16		
-36.93   	-41.81   	110.09   	-1113.93		 37.11   	-127.16		
-39.37   	-43.33   	105.64   	-1215.66		 36.60   	-137.33		
-42.11   	-44.56   	100.77   	-1307.22		 36.05   	-142.42		
-43.33   	-44.56   	 95.54   	-1368.26		 35.48   	-157.68		
-43.03   	-42.11   	 90.07   	-1408.95		 34.85   	-172.94		
-41.20   	-39.06   	 84.44   	-1408.95		 34.16   	-188.20		
-39.37   	-36.93   	 78.80   	-1378.43		 33.41   	-218.72		
-38.45   	-37.54   	 73.29   	-1322.48		 32.53   	-233.98		
-38.15   	-39.67   	 68.00   	-1271.61		 31.60   	-259.41		
-38.45   	-43.03   	 62.91   	-1200.40		 30.56   	-264.50		
-39.06   	-46.08   	 58.11   	-1124.11		 29.50   	-269.58		
-39.67   	-48.52   	 53.61   	-1032.55		 28.42   	-264.50		
-39.37   	-49.44   	 49.48   	-940.99		 27.37   	-259.41		
-38.45   	-49.44   	 45.72   	-859.61		 26.33   	-249.24		
-37.23   	-47.61   	 42.28   	-778.23		 25.33   	-239.06		
-36.32   	-45.17   	 39.17   	-707.02		 24.37   	-233.98		
-35.71   	-42.42   	 36.34   	-635.81		 23.44   	-233.98		
-35.71   	-41.50   	 33.79   	-579.86		 22.50   	-228.89		
-35.10   	-41.81   	 31.47   	-523.90		 21.59   	-228.89		
-34.18   	-43.64   	 29.38   	-478.13		 20.67   	-228.89		
-33.26   	-45.47   	 27.47   	-432.35		 19.76   	-228.89		
-32.35   	-46.39   	 25.74   	-386.57		 18.84   	-218.72		
-31.74   	-46.39   	 24.19   	-356.05		 17.97   	-208.54		
-31.13   	-45.17   	 22.77   	-315.36		 17.13   	-198.37		
-30.82   	-43.64   	 21.51   	-284.84		 16.34   	-183.11		
-29.91   	-42.72   	 20.37   	-259.41		 15.61   	-162.77		
-29.30   	-42.11   	 19.33   	-228.89		 14.95   	-147.51		
-29.30   	-42.11   	 18.41   	-208.54		 14.36   	-127.16		
-29.60   	-42.11   	 17.58   	-183.11		 13.86   	-101.73		
-30.52   	-41.50   	 16.85   	-162.77		 13.45   	 -86.47		
-31.13   	-40.59   	 16.20   	-142.42		 13.10   	 -66.12		
-30.82   	-40.28   	 15.63   	-122.07		 12.84   	 -40.69		
-29.30   	-40.59   	 15.14   	-106.82		 12.68   	 -25.43		
-26.86   	-41.50   	 14.71   	 -91.56		 12.57   	 -10.17		
-24.41   	-41.81   	 14.34   	 -71.21		 12.53   	  -5.09		
-22.58   	-41.50   	 14.06   	 -55.95		 12.51   	   5.09		
-22.58   	-40.89   	 13.84   	 -45.78		 12.53   	   5.09		
-24.11   	-40.59   	 13.65   	 -30.52		 12.55   	   0.00		
-26.86   	-41.50   	 13.53   	 -20.35		 12.55   	  -5.09		
-29.60   	-43.95   	 13.45   	 -15.26		 12.53   	 -15.26		
-31.74   	-46.39   	 13.39(D)	   0.00		 12.47   	 -15.26		
-31.74   	-47.30   	 13.39   	   5.09		 12.41   	 -20.35		
-30.52   	-46.69   	 13.41   	  15.26		 12.33   	  -5.09		
-28.38   	-45.17   	 13.47   	  20.35		 12.31(D)	   0.00		
-26.86   	-43.95   	 13.55   	  30.52		 12.31   	  20.35		
-27.47   	-43.95   	 13.67   	  35.61		 12.39   	  35.61		
-29.30   	-44.56   	 13.81   	  35.61		 12.53   	  40.69		
-31.13   	-45.17   	 13.96   	  40.69		 12.70   	  40.69		
-31.13   	-44.86   	 14.12   	  45.78		 12.86   	  35.61		
-29.60   	-44.25   	 14.30   	  50.86		 13.00   	  20.35		
-27.77   	-44.25   	 14.51   	  50.86		 13.08   	   0.00		
-26.86   	-45.47   	 14.71   	  55.95		 13.08   	 -15.26		
-26.86   	-47.30   	 14.93   	  55.95		 13.02   	 -30.52		
-27.77   	-48.52   	 15.16   	  55.95		 12.90   	 -35.61		
-29.30   	-48.52   	 15.38   	  55.95		 12.76   	 -35.61		
-30.21   	-47.61   	 15.61   	  55.95		 12.61   	 -25.43		
-30.52   	-46.69   	 15.83   	  55.95		 12.51   	 -10.17		
-30.52   	-46.39   	 16.05   	  55.95		 12.47   	   5.09		
-29.91   	-47.91   	 16.28   	  55.95		 12.49   	  20.35		
-29.91   	-50.66   	 16.50   	  55.95		 12.57   	  35.61		
-30.52   	-54.32   	 16.72   	  50.86		 12.72   	  40.69		
-31.74   	-57.37   	 16.93   	  45.78		 12.88   	  40.69		
-32.65   	-58.90   	 17.11   	  45.78		 13.04   	  40.69		
-32.96   	-58.90   	 17.29   	  40.69		 13.20   	  30.52		
-32.35   	-58.29   	 17.46   	  30.52		 13.33   	  20.35		
-30.82   	-57.98   	 17.58   	  30.52		 13.41   	  15.26		
-28.99   	-58.29   	 17.70   	  25.43		 13.47   	  10.17		
-27.16   	-59.20   	 17.80   	  20.35		 13.51   	  10.17		
-25.94   	-60.12   	 17.88   	  20.35		 13.55   	   5.09		
-25.63   	-60.73   	 17.97   	  10.17		 13.57   	  10.17		
-26.25   	-61.65   	 18.01   	  15.26		 13.61   	  15.26		
-27.47   	-62.87   	 18.07   	  10.17		 13.67   	  15.26		
-28.08   	-63.17   	 18.11   	  10.17		 13.73   	  15.26		
-27.77   	-62.26   	 18.15   	   5.09		 13.79   	  20.35		
-26.86   	-60.12   	 18.17   	   5.09		 13.88   	  20.35		
-25.94   	-57.68   	 18.19   	   5.09		 13.96   	  15.26		
-25.33   	-55.54   	 18.21   	   0.00		 14.02   	  10.17		
-25.33   	-54.32   	 18.21   	   0.00		 14.06   	  10.17		
-25.33   	-54.02   	 18.21   	  -5.09		 14.10   	   0.00		
-25.33   	-53.10   	 18.19   	  -5.09		 14.10   	   5.09		
-25.33   	-51.88   	 18.17   	  -5.09		 14.12   	   0.00		
-25.63   	-50.35   	 18.15   	   0.00		 14.12   	  -5.09		
-25.33   	-48.22   	 18.15   	   5.09		 14.10   	   0.00		
-23.50   	-45.17   	 18.17   	  10.17		 14.10   	   0.00		
-20.14   	-39.98   	 18.21   	  15.26		 14.10   	   0.00		
-15.56   	-31.43   	 18.27   	  15.26		 14.10   	   5.09		
-10.99   	-20.14   	 18.33   	  15.26		 14.12   	   0.00		
 -7.32   	 -8.24   	 18.39   	  20.35		 14.12   	   0.00		
 -4.88   	  0.92   	 18.47   	  15.26		 14.12   	   5.09		
 -2.75   	  4.88   	 18.54   	  15.26		 14.14   	   0.00		
 -0.61   	  5.19   	 18.60   	  10.17		 14.14   	   0.00		
  2.44   	  4.27   	 18.64   	  10.17		 14.14   	   5.09		
  6.10   	  4.88   	 18.68   	   5.09		 14.16   	   0.00		
  9.77   	  8.24   	 18.70   	   5.09		 14.16   	   0.00		
 14.65   	 12.82   	 18.72   	   5.09		 14.16   	   5.09		
 19.84   	 17.70   	 18.74   	   5.09		 14.18   	   0.00		
 24.41   	 21.06   	 18.76   	   0.00		 14.18   	   5.09		
 26.86   	 20.75   	 18.76   	   0.00		 14.20   	   0.00		
 26.86   	 17.09   	 18.76   	   0.00		 14.20   	   0.00		
 25.33   	 10.38   	 18.76   	  -5.09		 14.20   	   0.00		
 24.72   	  3.36   	 18.74   	  -5.09		 14.20   	  -5.09		
 26.55   	 -2.14   	 18.72   	   0.00		 14.18   	 -10.17		
 29.60   	 -5.80   	 18.72   	  -5.09		 14.14   	  -5.09		
 30.82   	 -9.77   	 18.70   	   5.09		 14.12   	 -10.17		
 27.16   	-15.56   	 18.72   	  10.17		 14.08   	 -15.26		
 18.31   	-22.28   	 18.76   	  15.26		 14.02   	 -20.35		
  6.10   	-27.77   	 18.82   	  25.43		 13.94   	 -15.26		
 -7.32   	-32.04   	 18.92   	  30.52		 13.88   	 -25.43		
-20.14   	-36.32   	 19.04   	  35.61		 13.77   	 -20.35		
-30.82   	-43.64   	 19.19   	  40.69		 13.69   	 -25.43		
-38.45   	-54.02   	 19.35   	  40.69		 13.59   	 -15.26		
-42.11   	-65.61   	 19.51   	  45.78		 13.53   	 -10.17		
-41.50   	-74.16   	 19.69   	  45.78		 13.49   	  10.17		
-38.45   	-77.51   	 19.88   	  45.78		 13.53   	  20.35		
-35.40   	-77.21   	 20.06   	  45.78		 13.61   	  45.78		
-34.18   	-75.68   	 20.24   	  40.69		 13.79   	  55.95		
-34.48   	-75.07   	 20.41   	  40.69		 14.02   	  71.21		
-36.01   	-75.07   	 20.57   	  40.69		 14.30   	  71.21		
-37.23   	-75.07   	 20.73   	  40.69		 14.59   	  66.12		
-38.15   	-73.85   	 20.90   	  35.61		 14.85   	  55.95		
-38.45   	-72.33   	 21.04   	  40.69		 15.08   	  25.43		
-37.84   	-70.50   	 21.20   	  40.69		 15.18   	   0.00		
-36.62   	-68.97   	 21.36   	  45.78		 15.18   	 -25.43		
-35.40   	-67.14   	 21.55   	  45.78		 15.08   	 -50.86		
-35.10   	-65.00   	 21.73   	  55.95		 14.87   	 -61.04		
-35.71   	-62.26   	 21.95   	  66.12		 14.63   	 -61.04		
-36.62   	-58.29   	 22.22   	  66.12		 14.38   	 -50.86		
-36.62   	-54.32   	 22.48   	  81.38		 14.18   	 -35.61		
-36.01   	-50.35   	 22.81   	  81.38		 14.04   	 -15.26		
-36.01   	-47.30   	 23.13   	  86.47		 13.98   	  15.26		
-36.62   	-44.56   	 23.48   	  86.47		 14.04   	  30.52		
-33.87   	-38.76   	 23.82   	  81.38		 14.16   	  50.86		
-21.36   	-27.47   	 24.15   	  71.21		 14.36   	  55.95		
 10.07   	 -6.10   	 24.44   	  61.04		 14.59   	  55.95		
 65.31   	 30.52   	 24.68   	  50.86		 14.81   	  50.86		
142.21   	 89.11   	 24.88   	  35.61		 15.02   	  40.69		
233.15   	174.87   	 25.03   	  30.52		 15.18   	  30.52		
324.71   	282.59   	 25.15   	  20.35		 15.30   	  20.35		
400.39   	386.05   	 25.23   	  25.43		 15.38   	  10.17		
441.28   	441.59(R)	 25.33(E)	  25.43		 15.42   	   0.00		
429.69   	412.90   	 25.43   	  45.78		 15.42   	 -10.17		
357.36   	296.33   	 25.62   	  61.04		 15.38   	 -10.17		
236.51   	131.53   	 25.86   	  91.56		 15.34   	 -10.17		
 97.96   	-20.45   	 26.23   	 132.25		 15.30   	 -15.26		
-20.45   	-112.30   	 26.75   	 183.11		 15.24(E)	  -5.09		
-91.86   	-134.28   	 27.49   	 249.24		 15.22   	   5.09		
-112.30   	-109.56   	 28.48   	 315.36		 15.24   	  15.26		
-98.88   	-69.89   	 29.75   	 396.74		 15.30   	  25.43		
-74.46   	-36.62   	 31.33   	 478.13		 15.40   	  45.78		
-54.93   	-17.40   	 33.25   	 574.77		 15.58   	  66.12		
-45.47   	-11.60   	 35.54   	 671.41		 15.85   	  96.64		
-43.64   	-15.56   	 38.23   	 778.23		 16.24   	 122.07		
-43.95   	-24.41   	 41.34   	 874.87		 16.72   	 157.68		
-44.25   	-31.74   	 44.84   	 971.51		 17.35   	 183.11		
-43.95   	-34.18   	 48.73   	1037.64		 18.09   	 208.54		
-43.03   	-32.35   	 52.88   	1078.33		 18.92   	 223.80		
-42.42   	-30.52   	 57.19   	1113.93		 19.82   	 233.98		
-42.72   	-30.82   	 61.65   	1139.36		 20.75   	 239.06		
-43.33   	-32.65   	 66.21   	1159.71		 21.71   	 223.80		
-43.64   	-33.57   	 70.84   	1139.36		 22.60   	 203.46		
-42.42   	-32.35   	 75.40   	1098.67		 23.42   	 178.03		
-40.28   	-29.91   	 79.80   	1027.46		 24.13   	 157.68		
-38.15   	-27.16   	 83.91   	 951.17		 24.76   	 142.42		
-36.32   	-24.41   	 87.71   	 859.61		 25.33   	 137.33		
-34.79   	-21.36   	 91.15   	 762.97		 25.88   	 147.51		
-33.26   	-17.40   	 94.20   	 676.50		 26.47   	 172.94		
-31.43   	-13.43   	 96.91   	 590.03		 27.16   	 193.29		
-30.21   	-10.07   	 99.27   	 523.90		 27.93   	 223.80		
-29.30   	 -8.24   	101.36   	 478.13		 28.83   	 239.06		
-28.99   	 -7.63   	103.28   	 442.52		 29.79   	 244.15		
-28.08   	 -6.71   	105.05   	 417.09		 30.76   	 233.98		
-26.25   	 -5.49   	106.71   	 381.48		 31.70   	 213.63		
-23.50   	 -3.66   	108.24   	 356.05		 32.55   	 183.11		
-21.36   	 -1.83   	109.66   	 335.71		 33.29   	 142.42		
-19.84   	 -0.31   	111.01   	 330.62		 33.86   	 106.82		
-18.62   	  1.83   	112.33   	 310.27		 34.28   	  61.04		
-16.48   	  6.10   	113.57   	 289.93		 34.53   	  25.43		
-12.82   	 12.51   	114.73   	 274.67		 34.63   	  -5.09		
 -9.16   	 19.53   	115.83   	 269.58		 34.61   	 -20.35		
 -6.71   	 25.33   	116.91   	 264.50		 34.53   	 -25.43		
 -6.10   	 29.30   	117.96   	 254.32		 34.43   	 -25.43		
 -5.80   	 31.74   	118.98   	 249.24		 34.32   	 -10.17		
 -3.36   	 34.79   	119.98   	 244.15		 34.28   	   0.00		
  1.53   	 39.37   	120.96   	 254.32		 34.28   	  15.26		
  7.63   	 45.47   	121.97   	 264.50		 34.34   	  20.35		
 13.12   	 51.27   	123.03   	 264.50		 34.43   	  25.43		
 16.78   	 55.85   	124.09   	 264.50		 34.53   	  20.35		
 19.84   	 59.51   	125.15   	 264.50		 34.61   	  15.26		
 23.19   	 63.78   	126.20   	 249.24		 34.67   	  10.17		
 28.08   	 69.89   	127.20   	 213.63		 34.71   	   5.09		
 34.48   	 78.43   	128.06   	 152.59		 34.73   	   0.00		
 40.89   	 87.89   	128.67   	 122.07		 34.73   	   5.09		
 47.00   	 97.05   	129.16   	 122.07		 34.75   	  10.17		
 52.49   	104.98   	129.64   	 137.33		 34.79   	  15.26		
 58.59   	112.30   	130.19   	 152.59		 34.85   	  30.52		
 65.00   	119.32   	130.80   	 157.68		 34.97   	  35.61		
 71.41   	126.65   	131.43   	 162.77		 35.12   	  40.69		
 77.51   	134.28   	132.08   	 172.94		 35.28   	  45.78		
 83.01   	141.30   	132.78   	 178.03		 35.46   	  40.69		
 87.28   	147.09   	133.49   	 172.94		 35.63   	  35.61		
 90.94   	151.67   	134.18   	 172.94		 35.77   	  25.43		
 94.60   	155.33   	134.87   	 162.77		 35.87   	  10.17		
 98.57   	159.30   	135.52   	 157.68		 35.91(S)	   0.00		
102.23   	162.66   	136.15   	 152.59		 35.91   	 -15.26		
104.68   	164.49   	136.76   	 137.33		 35.85   	 -15.26		
105.29   	163.88   	137.31   	 137.33		 35.79   	 -20.35		
104.98   	160.52   	137.86   	 122.07		 35.71   	 -15.26		
103.76   	155.03   	138.35   	 116.99		 35.65   	 -15.26		
102.54   	148.93   	138.82   	 111.90		 35.58   	   0.00		
100.71   	142.82   	139.27   	  96.64		 35.58   	   0.00		
 97.05   	136.11   	139.65   	  81.38		 35.58   	  10.17		
 90.64   	127.56   	139.98   	  71.21		 35.63   	  10.17		
 82.09   	116.88   	140.26   	  55.95		 35.67   	  10.17		
 72.33   	103.45   	140.49   	  40.69		 35.71   	  10.17		
 63.17   	 88.81   	140.65   	  25.43		 35.75   	   5.09		
 55.24   	 73.85   	140.75   	  10.17		 35.77   	  -5.09		
 48.52   	 60.12   	140.79   	   5.09		 35.75   	 -15.26		
 41.20   	 46.69   	140.81(S)	  -5.09		 35.69   	 -20.35		
 33.26   	 32.96   	140.79   	 -10.17		 35.61   	 -35.61		
 24.72   	 19.23   	140.75   	 -15.26		 35.46   	 -45.78		
 16.48   	  5.49   	140.69   	 -30.52		 35.28   	 -66.12		
  9.77   	 -6.41   	140.57   	 -35.61		 35.02   	 -86.47		
  4.58   	-15.26   	140.43   	 -50.86		 34.67   	-106.82		
  0.31   	-21.67   	140.22   	 -76.30		 34.24   	-132.25		
 -3.66   	-26.25   	139.92   	 -96.64		 33.71   	-167.85		
 -7.02   	-30.82   	139.53   	-127.16		 33.04   	-198.37		
 -9.77   	-34.79   	139.02   	-167.85		 32.25   	-228.89		
-11.90   	-38.76   	138.35   	-223.80		 31.33   	-254.32		
-13.73   	-42.42   	137.46   	-279.75		 30.32   	-274.67		
-14.95   	-45.47   	136.34   	-345.88		 29.22   	-274.67		
-15.56   	-48.52   	134.95   	-417.09		 28.12   	-274.67		
-15.87   	-51.27   	133.29   	-483.21		 27.02   	-264.50		
-15.56   	-52.80   	131.35   	-518.82		 25.96   	-249.24		
-15.56   	-53.10   	129.28   	-554.42		 24.96   	-228.89		
-14.95   	-51.57   	127.06   	-630.72		 24.05   	-223.80		
-14.04   	-50.05   	124.54   	-793.49		 23.15   	-213.63		
-13.12   	-49.74   	121.36   	-971.51		 22.30   	-203.46		
-13.43   	-51.57   	117.48   	-1113.93		 21.49   	-203.46		
-14.34   	-54.93   	113.02   	-1205.49		 20.67   	-193.29		
-15.87   	-57.98   	108.20   	-1276.70		 19.90   	-193.29		
-16.78   	-58.90   	103.09   	-1358.08		 19.13   	-178.03		
-16.78   	-57.98   	 97.66   	-1408.95		 18.41   	-167.85		
-15.56   	-54.63   	 92.02   	-1424.21		 17.74   	-147.51		
-14.04   	-50.05   	 86.33   	-1393.69		 17.15   	-132.25		
-13.12   	-45.78   	 80.75   	-1358.08		 16.62   	-116.99		
-13.43   	-42.42   	 75.32   	-1312.30		 16.15   	-101.73		
-14.95   	-41.81   	 70.07   	-1261.44		 15.75   	 -86.47		
-16.78   	-43.64   	 65.03   	-1195.32		 15.40   	 -86.47		
-19.23   	-47.00   	 60.24   	-1103.76		 15.06   	 -81.38		
-20.75   	-50.05   	 55.83   	-1022.38		 14.73   	 -86.47		
-21.36   	-52.19   	 51.74   	-946.08		 14.38   	 -81.38		
-20.45   	-52.80   	 47.96   	-879.96		 14.06   	 -86.47		
-18.92   	-52.19   	 44.44   	-813.83		 13.71   	 -76.30		
-17.09   	-51.57   	 41.18   	-747.71		 13.41   	 -66.12		
-17.09   	-51.27   	 38.19   	-681.58		 13.14   	 -55.95		
-19.23   	-52.49   	 35.46   	-630.72		 12.92   	 -40.69		
-23.19   	-55.24   	 32.94   	-574.77		 12.76   	 -30.52		
-26.55   	-58.29   	 30.64   	-523.90		 12.63   	 -25.43		
-27.47   	-61.04   	 28.55   	-473.04		 12.53   	 -25.43		
-26.55   	-62.87   	 26.65   	-422.18		 12.43   	 -25.43		
-25.02   	-64.09   	 24.96   	-381.48		 12.33   	 -35.61		
-24.41   	-65.00   	 23.44   	-335.71		 12.19   	 -40.69		
-25.02   	-65.92   	 22.10   	-295.01		 12.02   	 -50.86		
-25.02   	-66.22   	 20.92   	-259.41		 11.82   	 -45.78		
-25.02   	-67.14   	 19.88   	-223.80		 11.64   	 -45.78		
-25.02   	-68.97   	 18.98   	-198.37		 11.45   	 -35.61		
-25.94   	-72.02   	 18.19   	-167.85		 11.31   	 -25.43		
-27.16   	-75.07   	 17.52   	-152.59		 11.21   	 -10.17		
-27.77   	-76.90   	 16.91   	-132.25		 11.17   	  -5.09		
-26.86   	-76.60   	 16.38   	-111.90		 11.15(D)	   5.09		
